Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
9,The Git Up,Blanco Brown,205938,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,2019,07,2KKijf6Ett4kmVNJze2roh
10,Antisocial (with Travis Scott),Ed Sheeran,205823,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019,07,1DhRbox3xkceP64k3JeYfW
11,Truth Hurts,Lizzo,190885,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,07,3HWzoMvoF3TQfYg4UPszDq
12,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,189612,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,2019,07,6zpiwiexX8HpFCZLyIWKDv
13,Lalala,Y2K,184492,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019,07,51Fjme0JiitpyXKuyQiCDo
14,bad guy,Billie Eilish,173682,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,07,2Fxmhks0bxGSBdJ92vM42m
15,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,168412,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019,07,4vUmTMuQqjdnvlZmAH61Qk
16,Money In The Grave (Drake ft. Rick Ross),Drake,167941,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019,07,5ry2OE6R2zPQFDO85XkgRb
17,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,164896,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec,2019,07,0AtP8EkGPn6SwxKDaUuXec
18,Panini,Lil Nas X,153482,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,2019,07,1000nHvUdawXuUHgBod4Wv
19,No Guidance (feat. Drake),Chris Brown,150737,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019,07,6XHVuErjQ4XNm6nDPVCxVX
20,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,147173,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,07,3KkXRkHbMCARz0aVfEt68P
21,Ransom,Lil Tecca,144076,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH,2019,07,1lOe9qE0vR9zwWQAOk6CoO
22,If I Can't Have You,Shawn Mendes,136089,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019,07,6LsAAHotRLMOHfCsSfYCsz
23,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,133731,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,2019,07,7ILEWkpfdK6AjH2D7jppWk
24,bad guy (with Justin Bieber),Billie Eilish,129647,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019,07,3yNZ5r3LKfdmjoS3gkhUCT
25,3 Nights,Dominic Fike,127959,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019,07,1tNJrcVe6gwLEiZCtprs1u
26,Talk (feat. Disclosure),Khalid,127909,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019,07,6TqXcAFInzjp0bODyvrWEq
27,You Need To Calm Down,Taylor Swift,123627,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019,07,6RRNNciQGZEXnqk8SQ9yv5
28,The London (feat. J. Cole & Travis Scott),Young Thug,122387,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019,07,7DcvwMAiqKJQD1rrdfxSDx
29,All This Time,Drax Project,114441,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV,2019,07,3lQSRgdnuREQ5gknWtbt64
30,"Go Loko (feat. Tyga, Jon Z)",YG,114169,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019,07,1kK6DwzyXJSp58u5HYWwuD
31,Sucker,Jonas Brothers,107595,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019,07,22vgEDb5hykfaTwLuskFGD
32,Easier,5 Seconds of Summer,106594,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ,2019,07,2bjUEg4jBtKBlPdNrTAppI
33,Never Really Over,Katy Perry,106554,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019,07,5PYQUBXc7NYeI1obMKSJK0
34,Shallow,Lady Gaga,105029,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,07,2VxeLyX666F8uXCJ0dZF8B
35,Take Me Back to London (feat. Stormzy),Ed Sheeran,104622,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0,2019,07,1AI7UPw3fgwAFkvAlZWhE0
36,Best Part of Me (feat. YEBBA),Ed Sheeran,101217,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis,2019,07,5ug4vqGZ3eisGhY1IsziNX
37,Rescue Me,OneRepublic,100521,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019,07,0mjAU3yKR1QnXnHtjGJqTM
38,Eastside (with Halsey & Khalid),benny blanco,99073,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,07,0d2iYfpKoM0QCKvcLCkBao
39,Call You Mine (feat. Bebe Rexha),The Chainsmokers,97322,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019,07,5EdYlCWou17k0N1PADLKfO
40,SOS (feat. Aloe Blacc),Avicii,97082,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019,07,2x0RZdkZcD8QRI53XT4GI5
41,Piece Of Your Heart,MEDUZA,96083,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,07,1DFD5Fotzgn6yYXkYsKiGs
42,Paradise,Bazzi,94288,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019,07,0Rx0DJI556Ix5gBny6EWmn
43,Wow.,Post Malone,93751,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,07,7xQAfvXzm3AkraOtGPWIZg
44,EARFQUAKE,"Tyler, The Creator",93361,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,2019,07,5hVghJ4KaYES3BFUATCYn0
45,Better,Khalid,92744,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,07,6gdLyYNuhWBzqwlOFSsXC7
46,Saturday Nights,Khalid,89198,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,07,5kfNriitmkNE8mUbZ7gbq8
47,when the party's over,Billie Eilish,87645,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,07,43zdsphuZLzwA9k4DJhU0I
48,Higher Love,Kygo,82820,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019,07,6oJ6le65B3SEqPwMRNXWjY
49,i love you,Billie Eilish,82691,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,07,6CcJMwBtXByIz4zQLzFkKc
50,Dancing With A Stranger (with Normani),Sam Smith,82628,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,07,6Qs4SXO9dwPj5GKvVOv8Ki
51,Old Town Road,Lil Nas X,81073,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,07,2YpeDb67231RjR0MgVLzsG
52,Only Human,Jonas Brothers,79324,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,2019,07,0DiDStADDVh3SvAsoJAFMk
53,Let Me Down Slowly,Alec Benjamin,78434,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,07,2qxmye6gAegTMjLKEBoR3d
54,One Thing Right,Marshmello,75617,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019,07,4hPpVbbakQNv8YTHYaOJP4
55,Mother's Daughter,Miley Cyrus,75523,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr,2019,07,2WyRfGeHo97VC5mP1BBSzr
56,lovely (with Khalid),Billie Eilish,74425,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019,07,0u2P5u6lvoDfwTYjAADbn4
57,Youngblood,5 Seconds of Summer,73566,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,07,2iUXsYOEPhVqEBwsqP70rE
58,MIDDLE CHILD,J. Cole,73277,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,07,2JvzF1RMd7lE3KmFlsyZD8
59,Happier,Marshmello,72958,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,07,2dpaYNEQHiRxtZbfNsse99
60,Shotgun,George Ezra,72590,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,07,4ofwffwvvnbSkrMSCKQDaC
61,Just Us (feat. SZA),DJ Khaled,71880,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS,2019,07,0BnTBAGmr9FtYwkZrwKhwS
62,7 rings,Ariana Grande,68418,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,07,6ocbgoVGwYJhOv1GgI9NsF
63,MOOD 4 EVA (feat. Oumou Sangaré),Beyoncé,68095,https://open.spotify.com/track/7oqftogUN82Q7VNy2TmTJW,2019,07,7oqftogUN82Q7VNy2TmTJW
64,Soaked,BENEE,67045,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6,2019,07,4zIiarkbaDt2cm6sukb1Xt
65,Vossi Bop,Stormzy,66742,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr,2019,07,44ZJ4hLD5onikKsVLQaILr
66,Without Me,Halsey,66302,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,07,7lQ8MOhq6IN2w8EYcFNSUk
67,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Machine Gun Kelly,65150,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg,2019,07,2gTdDMpNxIRFSiu7HutMCg
68,Put It All on Me (feat. Ella Mai),Ed Sheeran,64730,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla,2019,07,5T03itPFOPGGkvVPvPiyla
69,Come Home,Sons Of Zion,64484,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE,2019,07,2K8elWg8ihrZRwZJ7Gy6L3
70,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,63892,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,2019,07,3gdewACMIVMEWVbyb8O9sY
71,Suge,DaBaby,63012,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019,07,2gwkD6igEhQbDQegRCcdoB
72,bury a friend,Billie Eilish,62940,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,07,4SSnFejRGlZikf02HLewEF
73,Hate Me (with Juice WRLD),Ellie Goulding,62569,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,2019,07,6kls8cSlUyHW2BUOkDJIZE
74,Dreams - 2004 Remaster,Fleetwood Mac,62468,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,2019,07,0ofHAoxe9vBkTCp2UQIavz
75,Be Alright,Dean Lewis,62371,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,2019,07,3EPXxR3ImUwfayaurPi3cm
76,Vibes,SIX60,62276,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy,2019,07,2IZzKwuk34ndrAHSTSHTsB
77,wish you were gay,Billie Eilish,62251,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,07,3Fj47GNK2kUF0uaEDgXLaD
78,I Don't Belong In This Club,Why Don't We,62136,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx,2019,07,6N22Yl2nHPnksP1hu3mxJE
79,Way To Break My Heart (feat. Skrillex),Ed Sheeran,61957,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB,2019,07,5d1rmWWF1725tnYjq6rMDB
80,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,61636,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d,2019,07,6EbduYTr62sSzvl36wWiFM
81,Bohemian Rhapsody - Remastered 2011,Queen,61454,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,07,7tFiyTwD0nx5a1eklYtX2J
82,Painkiller,Ruel,60541,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh,2019,07,1YlulsUKDduOmC7WxvXYPW
83,Body (feat. brando),Loud Luxury,60020,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,07,0BrDfbNc3HiIHPGfTT8DRc
84,Can You Feel the Love Tonight,Beyoncé,59985,https://open.spotify.com/track/1zSKtBze2IReYU44W0lDzd,2019,07,5E8yddtSG3sH4hw2SfwcgW
85,Find U Again (feat. Camila Cabello),Mark Ronson,59226,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,2019,07,5Uw7Dut2lZfexn3Y09swpf
86,Africa,TOTO,58967,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,2019,07,2374M0fQpWi3dLnB54qaLX
87,The Archer,Taylor Swift,58897,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,2019,07,3pHkh7d0lzM2AldUtz2x37
88,Better Now,Post Malone,58245,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,07,7dt6x5M1jzdTEt8oCbisTK
89,rockstar (feat. 21 Savage),Post Malone,58245,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,07,0e7ipj03S05BNilyu5bRzt
90,Homicide (feat. Eminem),Logic,58205,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg,2019,07,7M2tXmeS15NAzEn7ABFeBg
91,Good As Hell,Lizzo,58172,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF,2019,07,6KgBpzTuTRPebChN0VTyzV
92,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,57628,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,07,1wJRveJZLSb1rjhnUHQiv6
93,I Fall Apart,Post Malone,57579,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,07,75ZvA4QfFiZvzhj2xkaWAh
94,i'm so tired...,Lauv,57563,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,07,4vjpLMyL3ZO6aphdYr8XYw
95,Rodeo,Lil Nas X,57024,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,2019,07,4ak7xjvBeBOcJGWFDX9w5n
96,SICKO MODE,Travis Scott,57009,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,07,2xLMifQCjDGFmkHkpNLD9h
97,Tiny Dancer,Elton John,56611,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,2019,07,2TVxnKdb3tqe1nhQWwwZCO
98,Say You Won't Let Go,James Arthur,56396,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,07,5uCax9HTNlzGybIStD3vDh
99,2002,Anne-Marie,56225,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,07,2BgEsaKNfHUdlh97KmvFyo
100,Shape of You,Ed Sheeran,55952,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,07,7qiZfU4dY1lWllzX7mPBI3
101,Post Malone (feat. RANI),Sam Feldt,55938,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU,2019,07,0qc4QlcCxVTGyShurEv1UU
102,Time - Edit,NF,55791,https://open.spotify.com/track/68Vm2W4oURsPV3121vUZgB,2019,07,68Vm2W4oURsPV3121vUZgB
103,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,55789,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,07,2Rk4JlNc2TPmZe2af99d45
104,"thank u, next",Ariana Grande,55480,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,07,3e9HZxeyfWwjeyPAMmWSSQ
105,Easy,DaniLeigh,55220,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3,2019,07,4CMrdHWqic0usIZfTrKoI3
106,Sweet but Psycho,Ava Max,55014,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,07,7DnAm9FOTWE3cUvso43HhI
107,I Like Me Better,Lauv,54630,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,07,2P91MQbaiQOfbiz9VqhqKQ
108,Dance Monkey,Tones And I,54578,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019,07,2XU0oxnq2qxCpomAAuJY8K
109,I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,54501,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN,2019,07,3FHXUqaUer9o231Je1zxIN
110,Always Remember Us This Way,Lady Gaga,54190,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,07,2rbDhOo9Fh61Bbu23T2qCk
111,I.F.L.Y.,Bazzi,53961,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,2019,07,4a6q8CR2hzLk2plDkSxkfD
112,Taste (feat. Offset),Tyga,53613,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,2019,07,5IaHrVsrferBYDm0bDyABy
113,Mr. Brightside,The Killers,52872,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2019,07,7oK9VyNzrYvRFo7nQEYkWN
114,Evil Spider,BENEE,52810,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2,2019,07,0jeJE3TUJ5FrRuVLr7w4JQ
115,Feels (feat. Young Thug & J Hus),Ed Sheeran,52659,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9,2019,07,1Bdptrvb7nQkq8kCw3siE9
116,Pure Water (with Migos),Mustard,52556,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,2019,07,3j84U36KvLeXNDPv4t5pI8
117,"SPIRIT - From Disney's ""The Lion King""",Beyoncé,52544,https://open.spotify.com/track/6ucmgsair6pvRYfwgvI6e0,2019,07,6ucmgsair6pvRYfwgvI6e0
118,Don't Stop Believin',Journey,52181,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue,2019,07,4bHsxqR3GMrXTxEPLuK5ue
119,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,52054,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,2019,07,7Feaw9WAEREY0DUOSXJLOM
120,Glitter,BENEE,51775,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY,2019,07,0qtK3XwbuG153dmwB8iepL
121,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,51747,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE,2019,07,4vIKzWqtn44umal5jXq4wE
122,Go Your Own Way - 2004 Remaster,Fleetwood Mac,51741,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,2019,07,4xh7W7tlNMIczFhupCPniY
123,Pop Out (feat. Lil Tjay),Polo G,51721,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,2019,07,6uFn47ACjqYkc0jADwEdj1
124,On A Roll,Ashley O,51707,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m,2019,07,56JyMaElW79S7TDWh1Zw1m
125,Lost In Japan,Shawn Mendes,50319,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,07,79esEXlqqmq0GPz0xQSZTV
126,ocean eyes,Billie Eilish,50139,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,07,7hDVYcQq6MxkdJGweuCtl9
127,Perfect,Ed Sheeran,50107,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,07,0tgVpDi06FyKpA1z0VMD4v
128,Hotel California - 2013 Remaster,Eagles,49889,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv,2019,07,40riOy7x9W7GXjyGp4pjAv
129,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,49816,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu,2019,07,5A3fPy30SN2wuzrahpcxvV
130,Going Bad (feat. Drake),Meek Mill,49793,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,07,2IRZnDFmlqMuOrYOLnZZyc
131,Who Do You Love,The Chainsmokers,49678,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN,2019,07,2fVHrSxsQbJUuj9MW9zG1e
132,"break up with your girlfriend, i'm bored",Ariana Grande,49656,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,07,4kV4N9D1iKVxx1KLvtTpjS
133,Girls Like You (feat. Cardi B),Maroon 5,49561,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,07,6V1bu6o1Yo5ZXnsCJU8Ovk
134,Lucid Dreams,Juice WRLD,49210,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,07,285pBltuF7vW8TeWk8hdRR
135,Jocelyn Flores,XXXTENTACION,48842,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,07,7m9OqQk4RVRkw9JJdeAw96
136,Don’t Forget Your Roots,SIX60,48828,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB,2019,07,47xUzcYTwMWy9O273o2JeU
137,Murder On My Mind,YNW Melly,48264,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,07,7eBqSVxrzQZtK2mmgRG6lC
138,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,47521,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N,2019,07,2qRN7PWiHRLprw4FpDeI9N
139,Too Good At Goodbyes,Sam Smith,46230,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,07,3VlbOrM6nYPprVvzBZllE5
140,Mad Love,Mabel,46085,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD,2019,07,6ImEBuxsbuTowuHmg3Z2FO
141,High Hopes,Panic! At The Disco,45916,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,07,1rqqCSm0Qe4I9rUvWncaom
142,Sweet Home Alabama,Lynyrd Skynyrd,45867,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg,2019,07,7e89621JPkKaeDSTQ3avtg
143,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,45749,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,2019,07,67XyC1GdSkKb9sbRRkUDXS
144,Outta My Head (with John Mayer),Khalid,45745,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,2019,07,09oZ9eXQ2fo6YDrPzJqAoP
145,SAD!,XXXTENTACION,45622,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,07,3ee8Jmje8o58CHK66QrVC2
146,Psycho (feat. Ty Dolla $ign),Post Malone,45440,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,07,3swc6WTsr7rl9DqQKQA55C
147,Walk Me Home,P!nk,45346,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo,2019,07,6jfEZdUJ2Yla6h7gTJgKuo
148,Here With Me,Marshmello,45298,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,07,5icOoE6VgqFKohjWWNp0Ac
149,Thunder,Imagine Dragons,45073,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,07,1zB4vmk8tFRmM9UULNzbLB
150,No Role Modelz,J. Cole,44980,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2019,07,62vpWI1CHwFy7tMIcSStl8
151,Old Town Road - Remix,Lil Nas X,44977,https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm,2019,07,2YpeDb67231RjR0MgVLzsG
152,Sanctuary,Joji,44817,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019,07,3xaugmCyXrVkrDTXbFkMW3
153,Don’t Give It Up,SIX60,44296,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx,2019,07,0gTJK4pCZMh8PxYdaAgf2B
154,Riptide,Vance Joy,44255,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,2019,07,3JvrhDOgAt6p7K8mDyZwRd
155,Young Dumb & Broke,Khalid,44131,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2019,07,5Z3GHaZ6ec9bsiI5BenrbY
156,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,44009,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,2019,07,2zjGJ0dChMR0KxBZS15aqo
157,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,44005,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,07,7iDa6hUg2VgEL1o1HjmfBn
158,Heaven,Avicii,43796,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ,2019,07,1HXy5I3HTWq8OvxCn0z7G7
159,How To Fly,Sticky Fingers,43526,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS,2019,07,6I3Evf3nNhxFA5lSM37Y0v
160,CIVIL WAR - Bonus,Russ,43387,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4,2019,07,0IUgswE9wJaY4QIQZEDTKe
161,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,43355,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,2019,07,7ycWLEP1GsNjVvcjawXz3z
162,gone girl,iann dior,43240,https://open.spotify.com/track/6G0FACzGN80Dj2v4ass5rq,2019,07,3iH29NcCxYgI5shlkZrUoB
163,Party In The U.S.A.,Miley Cyrus,43028,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,2019,07,5Q0Nhxo0l2bP3pNjpGJwV1
164,Don't Stop Me Now - Remastered 2011,Queen,42567,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,07,7hQJA50XrCWABAu5v6QZ4i
165,Worth It,YK Osiris,42484,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,2019,07,0PQoUlzP7ILdcrzpajHXc0
166,Isis,Joyner Lucas,42364,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh,2019,07,4h7qcXBtaOJnmrapxoWxGf
167,Brown Eyed Girl,Van Morrison,42283,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul,2019,07,3yrSvpt2l1xhsV9Em88Pul
168,BROWN SKIN GIRL,Blue Ivy,42002,https://open.spotify.com/track/0B3FovCVaGKS5w1FTidEUP,2019,07,0B3FovCVaGKS5w1FTidEUP
169,Love Someone,Lukas Graham,41979,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,07,2JqnpexlO9dmvjUMCaLCLJ
170,The Chain - 2004 Remaster,Fleetwood Mac,41855,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU,2019,07,5e9TFTbltYBg2xThimr0rU
171,Thinking out Loud,Ed Sheeran,41827,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2019,07,34gCuhDGsG4bRPIf9bb02f
172,Summer Of '69,Bryan Adams,41702,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa,2019,07,0GONea6G2XdnHWjNZd6zt3
173,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,41698,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,07,5JEx7HbmvHQQswJCsoo9rA
