Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
39,Better,Khalid,10854712,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,01,6gdLyYNuhWBzqwlOFSsXC7
40,Moonlight,XXXTENTACION,10351258,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,01,0JP9xo3adEtGSdUEISiszL
41,Leave Me Alone,Flipp Dinero,10330367,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2019,01,6V7g6qM8wheMivMWrzbPTM
42,imagine,Ariana Grande,10326381,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019,01,716eVtciaJCtTcaknS3QXr
43,Wake Up in the Sky,Gucci Mane,10323852,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,01,0QIjsbm2fh1cJ45XO9eGqq
44,In My Mind,Dynoro,10316464,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,01,0E9ZjEAyAwOXZ7wJC0PD33
45,Baila Baila Baila,Ozuna,10271742,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,01,7mWFF4gPADjTQjC97CgFVt
46,Keanu Reeves,Logic,10133154,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,2019,01,3PYx9Wte3jwb48V0wArMOy
47,rockstar (feat. 21 Savage),Post Malone,9956213,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,01,0e7ipj03S05BNilyu5bRzt
48,Amanece,Anuel AA,9710846,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,01,1LiN0Z98FkR1t0m8KmLcAH
49,Hope,The Chainsmokers,9657252,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,01,2ZRo7axmMPeSVUvDbGkJah
50,Promises (with Sam Smith),Calvin Harris,9654926,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,01,5N5k9nd479b1xpDZ4usjrg
51,lovely,Billie Eilish,9474960,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,01,0u2P5u6lvoDfwTYjAADbn4
52,First Off (feat. Travis Scott),Future,9301657,https://open.spotify.com/track/3WRIaWsws011vHMd9uzPjG,2019,01,3WRIaWsws011vHMd9uzPjG
53,Taste (feat. Offset),Tyga,9205634,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,01,5IaHrVsrferBYDm0bDyABy
54,Youngblood,5 Seconds of Summer,9187834,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,01,2iUXsYOEPhVqEBwsqP70rE
55,Hobby Hobby,MERO,9075914,https://open.spotify.com/track/260R90ctQ1SiPax90PuEsT,2019,01,0dmrz4V5kiezQAqQ3VqGob
56,no tears left to cry,Ariana Grande,8846430,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,01,2qT1uLXPVPzGgFOx4jtEuo
57,Crushed Up,Future,8726504,https://open.spotify.com/track/7wcyO1rrH3Ru4t659IjG41,2019,01,7wcyO1rrH3Ru4t659IjG41
58,Ruin My Life,Zara Larsson,8718625,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,01,5tAa8Uaqr4VvA3693mbIhU
59,a lot,21 Savage,8666560,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,01,2t8yVaLvJ0RenpXUIAC52d
60,Solo de Mi,Bad Bunny,8587787,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019,01,5YOkA7qd2983FtBQnP8sYx
61,I Like It,Cardi B,8468946,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,01,58q2HKrzhC3ozto2nDdN4z
62,Imposible,Luis Fonsi,8466082,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019,01,3ao3OVxHlb3C08vAaApUlm
63,Bad Liar,Imagine Dragons,8460850,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,01,2RSHsoi04658QL5xgQVov3
64,Love Someone,Lukas Graham,8235689,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,01,2JqnpexlO9dmvjUMCaLCLJ
65,Money,Cardi B,8223260,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,01,2GGMabyHXnJmjY6CXhhB2e
66,NI BIEN NI MAL,Bad Bunny,8172522,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,01,278kSqsZIiYp8p3QjYAqa8
67,whoa (mind in awe),XXXTENTACION,8132321,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2019,01,7pdF27mSDuPWhppnHAmWHa
68,Vaina Loca,Ozuna,8057457,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,01,48zFZh27QU5qsrBjn4C2FA
69,God's Plan,Drake,7896269,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,01,6DCZcSspjsKoFjzjrWoCdn
70,Natural,Imagine Dragons,7845067,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,01,2FY7b99s15jUprqC0M5NCT
71,Jocelyn Flores,XXXTENTACION,7843780,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,01,7m9OqQk4RVRkw9JJdeAw96
72,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,7769520,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2019,01,0jAfdqv18goRTUxm3ilRjb
73,Body (feat. brando),Loud Luxury,7719123,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,01,0BrDfbNc3HiIHPGfTT8DRc
74,Bubalu,Becky G,7691925,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019,01,7dNwJbsT0sg1le5kVugGJb
75,Beautiful (feat. Camila Cabello),Bazzi,7568703,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019,01,4VUwkH455At9kENOfzTqmF
76,Let You Love Me,Rita Ora,7475195,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,01,5Fla3zyOCcIRqrDoKLU0DP
77,2002,Anne-Marie,7447419,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,01,2BgEsaKNfHUdlh97KmvFyo
78,In My Feelings,Drake,7445971,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2019,01,2G7V7zsVDxg1yRsu7Ew9RJ
79,Reggaeton,J Balvin,7429241,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,01,6yVkakCN460KOVol9ZazjH
80,Shape of You,Ed Sheeran,7372309,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,01,7qiZfU4dY1lWllzX7mPBI3
81,Nonstop,Drake,7294497,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,01,0TlLq3lA83rQOYtrqBqSct
82,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,7277513,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2019,01,6mQLN3zRtAp6ovjusyYKrV
83,breathin,Ariana Grande,7232610,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2019,01,4OafepJy2teCjYJbvFE60J
84,Say My Name,David Guetta,7057221,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,01,7H6ev70Weq6DdpZyyTmUXk
85,monster,21 Savage,7052322,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2019,01,2UREu1Y8CO4jXkbvqAtP7g
86,Nights Like This (feat. Ty Dolla $ign),Kehlani,7037371,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B,2019,01,6ZRuF2n1CQxyxxAAWsKJOy
87,Undecided,Chris Brown,7013119,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019,01,58oryymPZNdtS2z8Une6NJ
88,Te Vi,Piso 21,7003480,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,01,059bcIhyc2SBwm6sw2AZzd
89,Believer,Imagine Dragons,6988224,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,01,0pqnGHJpmpxLKifKRmU6WP
90,Psycho (feat. Ty Dolla $ign),Post Malone,6940641,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,01,3swc6WTsr7rl9DqQKQA55C
91,"Fire On Fire - From ""Watership Down""",Sam Smith,6936477,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND,2019,01,5rFj8OzffT0iggSjcBaeND
92,KIKA,6ix9ine,6905067,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3,2019,01,6VRwEqn7BvsN0dChfDrMAf
93,One Kiss (with Dua Lipa),Calvin Harris,6896828,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,01,7ef4DlsgrMEH11cDZd32M6
94,Kiss and Make Up,Dua Lipa,6890632,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,01,7jr3iPu4O4bTCVwLMbdU2i
95,Butterfly Doors,Lil Pump,6812034,https://open.spotify.com/track/4NdXQlDTzxbOMkzJGWFtz3,2019,01,4NdXQlDTzxbOMkzJGWFtz3
96,MALA,6ix9ine,6776924,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,01,70uX4beGHc1nQikXveOknp
97,Cuando Te Besé,Becky G,6752747,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019,01,2XXMDz7SPZ4mSFN1PXfHUy
98,Another One Bites The Dust - Remastered 2011,Queen,6720050,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,01,57JVGBtBLCfHw2muk5416J
99,Perfect,Ed Sheeran,6675074,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,01,0tgVpDi06FyKpA1z0VMD4v
100,idontwannabeyouanymore,Billie Eilish,6650744,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,01,41zXlQxzTi6cGAjpOXyLYH
101,Don't Stop Me Now - Remastered 2011,Queen,6633234,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,01,7hQJA50XrCWABAu5v6QZ4i
102,Armed And Dangerous,Juice WRLD,6553970,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2019,01,5wujBwqG7INdStqGd4tRMX
103,No Stylist (feat. Drake),French Montana,6528134,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2019,01,04MLEeAMuV9IlHEsD8vF6A
104,Solo (feat. Demi Lovato),Clean Bandit,6501722,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,01,6kPJZM97LwdG9QIsT7khp6
105,BEBE,6ix9ine,6447772,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019,01,7D7EH7MGyNHWSkqrszerI1
106,I Like Me Better,Lauv,6445987,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,01,2P91MQbaiQOfbiz9VqhqKQ
107,YOSEMITE,Travis Scott,6366943,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2019,01,7lAK3oHbfEnvUQWosrMMpR
108,Let Me Down Slowly,Alec Benjamin,6360657,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,2019,01,2qxmye6gAegTMjLKEBoR3d
109,IDGAF,Dua Lipa,6356736,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2019,01,76cy1WJvNGJTj78UqeA5zr
110,God is a woman,Ariana Grande,6344806,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2019,01,5OCJzvD7sykQEKHH7qAC3C
111,MIDDLE CHILD,J. Cole,6236225,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,01,2JvzF1RMd7lE3KmFlsyZD8
112,changes,XXXTENTACION,6198172,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2019,01,7AFASza1mXqntmGtbxXprO
113,Thunder,Imagine Dragons,6086453,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,01,1zB4vmk8tFRmM9UULNzbLB
114,Falling Down - Bonus Track,Lil Peep,6082291,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2019,01,4jvjzW7Hm0yK4LvvE0Paz9
115,Ya No Tiene Novio,Sebastian Yatra,6078610,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019,01,1riyn0cmi87k1YsBn4Lfwk
116,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,6075278,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2019,01,1KVczjazCcCCgM3gXXUl47
117,Créeme,KAROL G,6027558,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,01,0mqayP1Moez8gMZ06oq7rD
118,Too Good At Goodbyes,Sam Smith,6008781,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,01,3VlbOrM6nYPprVvzBZllE5
119,Splashin,Rich The Kid,6003048,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2019,01,3KLo7ByvjCNyBrfz5DZ2mO
120,BAD!,XXXTENTACION,5987440,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2019,01,43CIWpJaJHRcI4mUSjqgc2
121,This Feeling,The Chainsmokers,5980932,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,01,4NBTZtAt1F13VvlSKe6KTl
122,Havana (feat. Young Thug),Camila Cabello,5980867,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,01,1rfofaqEpACxVEHIZBJe6W
123,Best Part (feat. Daniel Caesar),H.E.R.,5975363,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019,01,4OBZT9EnhYIV17t4pGw7ig
124,Shotgun,George Ezra,5950603,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,01,4ofwffwvvnbSkrMSCKQDaC
125,FEFE,6ix9ine,5920981,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK,2019,01,2l8nEO0vsTRCRnGqQty6qx
126,Te Boté - Remix,Nio Garcia,5895098,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,01,3V8UKqhEK5zBkBb6d6ub8i
127,Space Cadet (feat. Gunna),Metro Boomin,5885691,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2019,01,1fewSx2d5KIZ04wsooEBOz
128,I Fall Apart,Post Malone,5863791,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2019,01,75ZvA4QfFiZvzhj2xkaWAh
129,Happy Now,Kygo,5853211,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,01,4keoy2fqgwGnbWlm3ZVZFa
130,The Middle,Zedd,5803287,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2019,01,6GG73Jik4jUlQCkKg9JuGO
131,I Love It (& Lil Pump),Kanye West,5779066,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2019,01,4S8d14HvHb70ImctNgVzQQ
132,Say You Won't Let Go,James Arthur,5773405,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,01,5uCax9HTNlzGybIStD3vDh
133,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,5759252,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,01,1wJRveJZLSb1rjhnUHQiv6
134,Mile High,James Blake,5687330,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc,2019,01,4cQrSREMqBSvJ8ZzBZjVb8
135,New Rules,Dua Lipa,5677513,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,01,2ekn2ttSfGqwhhate0LSR0
136,Rise,Jonas Blue,5645925,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,01,69Sy7207dnixZ6w7RSV9Kb
137,Lie To Me (feat. Julia Michaels),5 Seconds of Summer,5638330,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3,2019,01,6GzApXoBQiiAjak3tOQfV3
138,Under Pressure - Remastered 2011,Queen,5630826,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,01,11IzgLRXV7Cgek3tEgGgjw
139,Fuck Love (feat. Trippie Redd),XXXTENTACION,5624912,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2019,01,7AQim7LbvFVZJE3O8TYgf2
140,Someone You Loved,Lewis Capaldi,5621433,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,01,7qEHsqek33rTcFNT9PFqLf
141,Culpables,KAROL G,5549843,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019,01,3oL3s33HbtOQi0bWP5lYvN
142,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5504907,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019,01,4hQ6UGyWQIGJmHSo0J88JW
143,Electricity (with Dua Lipa),Silk City,5485879,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk,2019,01,5N4erncE7kuUccm7zEmwzk
144,Fine China,Future,5477851,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2019,01,5274I4mUMnYczyeXkGDWZN
145,Noticed,Lil Mosey,5475910,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2019,01,7zLYKWcXnYeHHWidalz7rj
146,FRIENDS,Marshmello,5469978,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,01,2jQiSYrwJehQAcuaaQrXnS
147,Always Remember Us This Way,Lady Gaga,5449652,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,01,2rbDhOo9Fh61Bbu23T2qCk
148,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5416639,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2019,01,7iDa6hUg2VgEL1o1HjmfBn
149,Asesina - Remix,Brytiago,5366409,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019,01,59PYgzOiOjGDzjDT5N5oOX
150,Trampoline,SHAED,5359369,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,2019,01,0lsRatBUs9HNIZAmoGABzk
151,SOLO,JENNIE,5337489,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2019,01,35xSkNIXi504fcEwz9USRB
152,Amigos Con Derechos,Reik,5322672,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019,01,4yVO0wOhXsZC1RuPgHP524
153,I'm a Mess,Bebe Rexha,5308978,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R,2019,01,04ZTP5KsCypmtCmQg5tH9R
154,Look Alive (feat. Drake),BlocBoy JB,5281918,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2019,01,4qKcDkK6siZ7Jp1Jb4m0aL
155,Woman Like Me (feat. Nicki Minaj),Little Mix,5274936,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED,2019,01,222B3aljXx6fFwKmFjuBED
156,Congratulations,Post Malone,5183853,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2019,01,3a1lNhkSLSkpJE4MSHpDu9
157,In My Blood,Shawn Mendes,5149665,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH,2019,01,2QZ7WLBE8h2y1Y5Fb8RYbH
158,Somebody To Love - Remastered 2011,Queen,5141601,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,2019,01,6cFZ4PLC19taNlpl9pbGMf
159,XO Tour Llif3,Lil Uzi Vert,5087518,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019,01,7GX5flRQZVHRAGd6B4TmDO
160,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,5055315,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9,2019,01,74lnM5V6ecvoTPV0fvptx9
161,Thunderclouds,Sia,5021106,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2019,01,4lJNen4SMTIJMahALc3DcB
162,Pure Water (with Migos),Mustard,4971065,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,01,3j84U36KvLeXNDPv4t5pI8
163,Love Lies (with Normani),Khalid,4940975,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2019,01,45Egmo7icyopuzJN0oMEdk
164,Sola,Manuel Turizo,4932374,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,01,0Jr4zQh5i3vrKFEcXrhhxl
165,Closer,The Chainsmokers,4895732,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2019,01,7BKLCZ1jbUBVqRi2FVlTVw
166,bellyache,Billie Eilish,4893874,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,01,51NFxnQvaosfDDutk0tams
