Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
124,High Hopes,Panic! At The Disco,321715,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,06,2019-06,0.0025973570294686894,1rqqCSm0Qe4I9rUvWncaom
125,Te esperaré toda la vida,Dani Fernández,318898,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478,2019,06,2019-06,0.0025746140589761315,6MCPhEshiLRXgdFKqvr478
126,Cuando Nadie Ve,Morat,317797,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019,06,2019-06,0.0025657251663555045,71iAechwVKGu26pahzFL0k
127,Bohemian Rhapsody - Remastered 2011,Queen,314537,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,06,2019-06,0.0025394056477876167,7tFiyTwD0nx5a1eklYtX2J
128,Te echo de menos,Beret,313962,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE,2019,06,2019-06,0.0025347634014144466,3gPOFPYLgpvQz0ZMwmv7NE
129,Ya No Quiero Ná,Lola Indigo,313381,https://open.spotify.com/track/4f5yHCv21vkIMRjmlmxaxk,2019,06,2019-06,0.002530072714209556,2wDgqCVpMwj8CDvlvLs90p
130,Pa ti pa mí na má,Demarco Flamenco,310572,https://open.spotify.com/track/2013yX7IujgpGJHzz6Qqsi,2019,06,2019-06,0.0025073943314926246,2013yX7IujgpGJHzz6Qqsi
131,Me Rehúso,Danny Ocean,309698,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,2019,06,2019-06,0.0025003381170054058,6De0lHrwBfPfrhorm9q1Xl
132,You Need To Calm Down,Taylor Swift,305779,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019,06,2019-06,0.0024686981804202673,6RRNNciQGZEXnqk8SQ9yv5
133,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,303175,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd,2019,06,2019-06,0.0024476748594537707,2KK9N6iBAisA0booTu3bGd
134,Dineros,DELLAFUENTE,302230,https://open.spotify.com/track/0AwygdTMjeWAuWGfAnQAbN,2019,06,2019-06,0.0024400454284578647,4fdlJwhZ99rUWZ7kXQmhQL
135,La Libertad,Alvaro Soler,298681,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW,2019,06,2019-06,0.002411392676495462,3DsLBZjoU5AYxZXsepHtsW
136,TELÉFONO,Aitana,298148,https://open.spotify.com/track/5UBF2uyFNOfCCOV7vTE8CD,2019,06,2019-06,0.0024070895159443322,0vZi38VepxZWh0ACqYaXio
137,Rebota,Guaynaa,294534,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE,2019,06,2019-06,0.002377911988304962,2YRvdf9cdS88y1wB1WhKoE
138,Never Really Over,Katy Perry,293748,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019,06,2019-06,0.002371566239349637,5PYQUBXc7NYeI1obMKSJK0
139,La Romana,Bad Bunny,293005,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,2019,06,2019-06,0.002365567649688306,1khmgu0pveJbkbpbkyvcQv
140,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,292461,https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q,2019,06,2019-06,0.0023611756809456892,2vEY3cNwXYxIG4fPAoN14q
141,Ta To Gucci (Remix),Cauty,288671,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,2019,06,2019-06,0.0023305772222425316,7kuRvjpeUcn6qNV9IBXC2C
142,Booty,C. Tangana,288466,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe,2019,06,2019-06,0.002328922160492097,6OCqV7mvGa48K7UkgkP0p1
143,If I Can't Have You,Shawn Mendes,286292,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019,06,2019-06,0.002311370432465536,6LsAAHotRLMOHfCsSfYCsz
144,Happier,Marshmello,284404,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,06,2019-06,0.0022961277174176307,2dpaYNEQHiRxtZbfNsse99
145,Ontas?,C. Tangana,284091,https://open.spotify.com/track/3Dj6xObwtNu6EvDKKsmuiE,2019,06,2019-06,0.0022936007206962356,2XCyOEiZgavc6tH2wA1RCe
146,Besos En Guerra,Morat,280997,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,2019,06,2019-06,0.0022686213984726023,5RPYHXSqcWaaiCbUbyfNAO
147,SOS (feat. Aloe Blacc),Avicii,280818,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,2019,06,2019-06,0.002267176246992955,2x0RZdkZcD8QRI53XT4GI5
148,Usted,Juan Magán,277974,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq,2019,06,2019-06,0.0022442152927576566,4HSCdZ6jerMGUSxaTklvNR
149,Old Town Road,Lil Nas X,275374,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,06,2019-06,0.0022232242656789734,2YpeDb67231RjR0MgVLzsG
150,La Plata (feat. Lalo Ebratt),Juanes,271259,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf,2019,06,2019-06,0.00219000192859098,7Eso5mURNFprb5PmhOXDlf
151,"Go Loko (feat. Tyga, Jon Z)",YG,269871,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,2019,06,2019-06,0.002178795949519745,1kK6DwzyXJSp58u5HYWwuD
152,Ibiza,Ozuna,268658,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2019,06,2019-06,0.0021690028280403435,1h9P5WJwyvK8OB7O2YiXgp
153,Soldadito marinero,Fito y Fitipaldis,266385,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ,2019,06,2019-06,0.0021506518262904024,0eVborSuxUeSg0meWYd9dZ
154,Princesas,Pereza,264848,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv,2019,06,2019-06,0.0021382428998981194,2geM54lztiqrOuy0wR13Xc
155,La Cintura,Alvaro Soler,263901,https://open.spotify.com/track/6VUJQqyeQhAZHkQbSDqLtI,2019,06,2019-06,0.0021305973219583065,6VUJQqyeQhAZHkQbSDqLtI
156,Como Si Fueras a Morir Mañana,Leiva,263465,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E,2019,06,2019-06,0.0021270772881866505,4aAfLSx9IthpC3Pw5pNk3E
157,Shape of You,Ed Sheeran,262743,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,06,2019-06,0.0021212482414363393,7qiZfU4dY1lWllzX7mPBI3
158,Antes de Morirme (feat. Rosalía),C. Tangana,261556,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE,2019,06,2019-06,0.002111665030227725,4Dl8bEzhAEGbcwkQawS1XG
159,Cambio,Ozuna,261168,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,2019,06,2019-06,0.002108532523109829,3cg9A9GVyZAT2CPevqWr65
160,Que Le De,Rauw Alejandro,258373,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019,06,2019-06,0.0020859671690002446,08aYFNUTIOMGq93e2VSArQ
161,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,258219,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,06,2019-06,0.00208472385431943,2Rk4JlNc2TPmZe2af99d45
162,Perdón,David Bisbal,257530,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9,2019,06,2019-06,0.002079161232143579,0F6VPyUuJOPqt8E2uknv4R
163,Créeme,KAROL G,255182,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019,06,2019-06,0.0020602047199971374,0mqayP1Moez8gMZ06oq7rD
164,Como Camarón,Estopa,255144,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi,2019,06,2019-06,0.0020598979280629106,1VB4sadHjFcFklHcZuoROi
165,Te Boté - Remix,Nio Garcia,254760,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,06,2019-06,0.0020567977148328283,3V8UKqhEK5zBkBb6d6ub8i
166,Me Niego (feat. Ozuna & Wisin),Reik,253824,https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo,2019,06,2019-06,0.0020492409450845023,4ggiDYAkJ7Yk8d5xOr7Xjo
167,A Partir De Hoy,David Bisbal,253169,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8,2019,06,2019-06,0.0020439528209550647,4DJSB7nKdDqL77kon9Ra1O
168,Dancing With A Stranger (with Normani),Sam Smith,252989,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,06,2019-06,0.0020424995960034633,6Qs4SXO9dwPj5GKvVOv8Ki
169,Ni La Hora,Ana Guerra,252571,https://open.spotify.com/track/1aIeJAvEbFrD33tjUEJ7yo,2019,06,2019-06,0.0020391248847269673,0d4iaUyHYJAGgMGcBl9G5x
170,Un Traguito,Lérica,248509,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk,2019,06,2019-06,0.0020063304416525016,3x45jQfdx5HtXixx4YsoW6
171,Reggaeton,J Balvin,247141,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,06,2019-06,0.0019952859320203327,6yVkakCN460KOVol9ZazjH
172,Sirenas,Taburete,246775,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy,2019,06,2019-06,0.0019923310412854104,4unOsvr9C2NqI9aJXrxpCy
173,Forever Happy,Miky Woodz,238170,https://open.spotify.com/track/3Q8848wMFrcBiny6lVl4l0,2019,06,2019-06,0.001922858815126922,3Q8848wMFrcBiny6lVl4l0
174,Lo Malo - Operación Triunfo 2017,Aitana,237687,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR,2019,06,2019-06,0.001918959328173459,7aJP1XcWcSU9w0eqSvaeZR
175,No te enamores,Efecto Pasillo,235820,https://open.spotify.com/track/4AMNoX4gzC25M4I00poxI2,2019,06,2019-06,0.0019038861560365737,2mM3gZ0BbPwPPMelbA8vgt
176,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,234945,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,06,2019-06,0.0018968218680774016,4QtiVmuA88tPQiCOHZuQ5b
177,Échame La Culpa,Luis Fonsi,234740,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ,2019,06,2019-06,0.0018951668063269668,0mlAOSILGRys2IbvyOT5VJ
178,A Solas - Remix,Lunay,234612,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,06,2019-06,0.0018941334019169393,1fXEkSum1vbTa3w0yvYzYW
179,Tan Buena,Gente De Zona,234512,https://open.spotify.com/track/6I1JuzUGxTAD0kDY65fg1s,2019,06,2019-06,0.0018933260547216054,6I1JuzUGxTAD0kDY65fg1s
180,No Me Acuerdo,Thalia,233285,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019,06,2019-06,0.0018834199046348576,1G586ld1gbaECg4Bc6w40O
181,No Es Justo,J Balvin,233017,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019,06,2019-06,0.0018812562141513624,4ENLcCIsIe3WQBklJSBQxK
182,Speechless (feat. Erika Sirola),Robin Schulz,232120,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,06,2019-06,0.0018740143098092167,1rCcsYnmqbMYdkG7kS9GC5
183,Pega Pega,"Tito ""El Bambino""",228367,https://open.spotify.com/track/6IRgwlJMmQIxS9WXbQLAYX,2019,06,2019-06,0.0018437145695683328,6IRgwlJMmQIxS9WXbQLAYX
184,Las Vegas,Aitana,227172,https://open.spotify.com/track/1cS8swS9AR9Oohcidcl8LT,2019,06,2019-06,0.0018340667705840918,3AvVWGA4K2vVglI5kuzKQU
185,La Cartera,Farruko,226377,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR,2019,06,2019-06,0.0018276483603811868,1g2Z2lOrwayOzDqOc8EfbR
186,Déjame Ser,Manuel Carrasco,226103,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR,2019,06,2019-06,0.0018254362290659716,30QMFZtiGzjKwyHiqQ3z7c
187,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,225569,https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn,2019,06,2019-06,0.0018211249950428883,27rdGxbavYJeBphck5MZAF
188,Caliente,Darell,224279,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs,2019,06,2019-06,0.00181071021622308,4pN7yDeBmmAud5lBtuCsVs
189,Sola,Luis Fonsi,223873,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO,2019,06,2019-06,0.001807432386610024,0Jr4zQh5i3vrKFEcXrhhxl
190,Bajito,Ana Guerra,223450,https://open.spotify.com/track/7KZQidvgSlEeVvJtDYpMJy,2019,06,2019-06,0.0018040173079737613,0Xf523k63exwTTdRmlkiqn
191,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,222057,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0,2019,06,2019-06,0.0017927709615427592,5r8mGKhCDIVWb3AG4hm0l0
192,Por Ley,Anuel AA,220180,https://open.spotify.com/track/3GCLIIJdXvcKfmJlICkTVL,2019,06,2019-06,0.0017776170546863405,3GCLIIJdXvcKfmJlICkTVL
193,Girls Like You (feat. Cardi B),Maroon 5,219459,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,06,2019-06,0.0017717960814079825,6V1bu6o1Yo5ZXnsCJU8Ovk
194,Estaré Ahí,Raoul Vázquez,218214,https://open.spotify.com/track/77DCQ0mcZPAIcqaHtUG0vb,2019,06,2019-06,0.0017617446088260746,6oZxU7UicfTqQGIU4PGe8N
195,Perdimos La Razón,Aitana,217762,https://open.spotify.com/track/7KbisO1P7V0UGrtpsdp1PC,2019,06,2019-06,0.001758095399503165,7KbisO1P7V0UGrtpsdp1PC
196,Vacia Sin Mi,Ozuna,216791,https://open.spotify.com/track/4l0O19WwpjzbDGkdFtkQ6W,2019,06,2019-06,0.001750256058236472,4l0O19WwpjzbDGkdFtkQ6W
197,Dispuesto (feat. Ozuna),Maluma,216725,https://open.spotify.com/track/0L3DcFGrGtixx5MmxJbJNI,2019,06,2019-06,0.0017497232090875516,0L3DcFGrGtixx5MmxJbJNI
198,La Venda - Eurovision Song Contest / Tel Aviv 2019,Miki Núñez,214997,https://open.spotify.com/track/59jqxXIgTZtx9AETvM2fsf,2019,06,2019-06,0.0017357722495521806,59jqxXIgTZtx9AETvM2fsf
199,Believer,Imagine Dragons,213504,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,06,2019-06,0.0017237185559258444,0pqnGHJpmpxLKifKRmU6WP
200,Piece Of Your Heart,MEDUZA,211166,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,06,2019-06,0.0017048427784989361,1DFD5Fotzgn6yYXkYsKiGs
1,China,Anuel AA,3957225,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019,07,2019-07,0.03276961293288179,2ksOAxtIxY8yElEWw8RhgK
2,Callaita,Bad Bunny,2727836,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,07,2019-07,0.022589094596435766,2TH65lNHgvLxCKXM3apjxI
3,Otro Trago,Sech,2322688,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019,07,2019-07,0.019234081136111626,4bTZeO72FwMa6wKOiqoynL
4,Señorita,Shawn Mendes,2310223,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019,07,2019-07,0.01913085899807086,0TK2YIli7K1leLovkQiNik
5,Soltera - Remix,Lunay,2069702,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019,07,2019-07,0.01713911476512235,1c0hsvHLELX6y8qymnpLKL
6,No Me Conoce - Remix,Jhay Cortez,2053249,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019,07,2019-07,0.01700286816767472,4R8BJggjosTswLxtkw8V7P
7,Mirándote,Rvfv,1970726,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN,2019,07,2019-07,0.01631949869334354,2JL9vwiXScRaXcNZScScaV
8,QUE PRETENDES,J Balvin,1969221,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019,07,2019-07,0.01630703585196758,25ZAibhr3bdlMCLmubZDVt
9,Loco Contigo,DJ Snake,1881694,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI,2019,07,2019-07,0.015582228465181045,6osaMSJh9NguagEDQcZaKx
10,LA CANCIÓN,J Balvin,1850786,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019,07,2019-07,0.015326280623820113,0fea68AdmYNygeTGI4RC18
11,Milionària,ROSALÍA,1721825,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,2019,07,2019-07,0.014258360034660446,2K3bjojp1sCLdMMoO5lJ2p
12,Contando Lunares (feat. Cruz Cafuné),Don Patricio,1619552,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019,07,2019-07,0.013411441645262668,6uW0PIRcyZLvkoonm763xD
13,Cristina (feat. Shelow Shaq),Maffio,1488004,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore,2019,07,2019-07,0.012322098218468707,2egI1hFZDAYrkCgtepoore
14,11 PM,Maluma,1485335,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019,07,2019-07,0.012299996342300973,7KbF6AdprOXEEHlsq11Z6d
15,Con Altura,ROSALÍA,1355714,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,07,2019-07,0.011226610321042876,2qG5sZ7Si6sdK74qLxedYM
16,Diavla,Chris Viz,1321658,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe,2019,07,2019-07,0.010944594024763988,0Hv33beQ6rSQPnRPlt83O8
17,Con Calma,Daddy Yankee,1305361,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,07,2019-07,0.01080963925672144,5w9c2J52mkdntKOmRLeM2m
18,Te Soñé De Nuevo,Ozuna,1296387,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa,2019,07,2019-07,0.010735325942098268,4oPnxZzoc8HM5Pva4FDeIp
19,Cuaderno,Dalex,1240276,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019,07,2019-07,0.01027067312319691,7anSoGdgtmJTAPZBzcPhO6
20,Verte Ir,DJ Luian,1221521,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,07,2019-07,0.010115363761066578,4lzxJ4jCuFDXXGkE1LmpKR
21,Pa Mí - Remix,Dalex,1201815,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019,07,2019-07,0.009952179208139877,7g8YaUQABMal0zWe7a2ijz
22,Tal Vez,Paulo Londra,1199002,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019,07,2019-07,0.009928884874059758,7Aiq4g8tSExAM2qUNkiHbZ
23,Calma - Remix,Pedro Capó,1179880,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,07,2019-07,0.009770536400444393,5iwz1NiezX7WWjnCgY5TH4
24,Te Robaré,Nicky Jam,1173302,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,07,2019-07,0.00971606426053006,4PJ3umtW1aWdfh5EITHc6T
25,Hola Señorita,GIMS,1163930,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg,2019,07,2019-07,0.009638455124732381,71MEWIf4Itr8Pd9OW5Mq7q
26,Inocente,Myke Towers,1154004,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5,2019,07,2019-07,0.009556258338355113,6rXvMpWJbTyhSrVWye7jPE
27,Soldi (feat. Maikel Delacalle),Mahmood,1145914,https://open.spotify.com/track/1GVBnZF3tHJiWzdCSgg75Z,2019,07,2019-07,0.009489265390360746,1GVBnZF3tHJiWzdCSgg75Z
28,Swing,Danny Ocean,1121827,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019,07,2019-07,0.009289801961641295,6hIOunhsLUT66KQgZV5dMD
29,Bésame,David Bisbal,1096329,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU,2019,07,2019-07,0.009078654101572025,0qlGn8vrV8LkGS0UjMSyLf
30,I Don't Care (with Justin Bieber),Ed Sheeran,1033881,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,07,2019-07,0.008561524853568031,3HVWdVOQ0ZA45FuZGSfvns
31,Mi Morena,Juanfran,1030509,https://open.spotify.com/track/6MF2uU7HoQkA1Da2jscqV2,2019,07,2019-07,0.0085336014641197,2CZuHgNRWhUBKMBii68z4G
32,La Playa,Myke Towers,1030466,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,2019,07,2019-07,0.008533245382937529,70zg99pT51vB4wlMS7e4q7
33,No Te Veo - Remix,Casper Magico,1027546,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,2019,07,2019-07,0.008509064986380847,4NDIXOvmcKopGcRfs48IyV
34,Contra La Pared,Sean Paul,1020183,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019,07,2019-07,0.008448092294652475,37eGbhE1xVFSvcKkqGb6i1
35,Santa María (Feat. Busy Signal),Bad Gyal,1015210,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg,2019,07,2019-07,0.008406911091886592,4R0sTxCaskwCPbzkfXHfWg
36,"¿CÓMO TE VA, QUERIDA?",Rels B,1014248,https://open.spotify.com/track/1uiX0bdc2sPHcL1k02bC2G,2019,07,2019-07,0.008398944810555246,2p89F5HPntIfuJ1SnuPoeK
37,Déjate Querer,Lalo Ebratt,982304,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019,07,2019-07,0.008134417896991328,3h8oIZTniP8KIrLhELvXin
38,Si Se Da,Myke Towers,979304,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,07,2019-07,0.008109575023816656,6K5BsR04ijf3FHNzjbaagD
39,HP,Maluma,966643,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019,07,2019-07,0.008004729818061811,1LIqNVhaIgxXUt2eVoIQJ3
40,Runaway,Sebastian Yatra,942518,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019,07,2019-07,0.0078049517129488155,0TCmhnbMpw5zwPsTvlXTJi
41,Ellos,Ceky Viciny,926889,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g,2019,07,2019-07,0.007675528624666494,1m5dYmul62r2orKdleLTYX
42,Me Quedo,Aitana,902577,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf,2019,07,2019-07,0.007474201980458944,301E9bwin8Gh2PCp0doIDz
43,Enchochado de Ti,Don Patricio,898965,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA,2019,07,2019-07,0.007444291161156637,6G8TNOdTBpBPmDdJAvoVhA
44,Cicatrices (feat. Indara),Sergio Contreras,893503,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m,2019,07,2019-07,0.007399060570063283,17nYNma8AncLFqOBk6tu6m
45,MOJAITA,J Balvin,871426,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf,2019,07,2019-07,0.007216241866370864,71pEiUWwfDFiRO6RmFpnBf
46,Rebota - Remix,Guaynaa,838250,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019,07,2019-07,0.006941512812889881,3dWpRjCmaHbroNahuSeX11
47,Cambio,Ozuna,835852,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,2019,07,2019-07,0.006921655076265592,3cg9A9GVyZAT2CPevqWr65
48,Si Supieras,Daddy Yankee,824546,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019,07,2019-07,0.006828030568227974,3GnzoWqvd6XvSRjli1uCUC
49,La Rubia - Remix 2,La Nueva Escuela,802500,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW,2019,07,2019-07,0.006645468574225027,7KKTnv81z6DmfPIGsZWjOW
50,DOLLAR,Becky G,793783,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8,2019,07,2019-07,0.006573283465737152,0z4zZNViQ01puQOlAFGGUy
51,Delincuente,Farruko,791553,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6,2019,07,2019-07,0.0065548169300106455,3TqLIW3qd4qFYkfYsBjVN6
52,Tú No Amas,Mambo Kingz,784943,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq,2019,07,2019-07,0.006500079799449116,5J64qSSq0VZuh0CiI9o9Nq
53,Que Mas Pues - Remix,Sech,783764,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019,07,2019-07,0.00649031655029147,7fODjB7BrQTGqh0hogW6XD
54,Date La Vuelta,Luis Fonsi,731862,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2019,07,2019-07,0.006060518282454176,5lwVd35Zg6DJ4qibVMq99H
55,Presiento,Morat,680715,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,2019,07,2019-07,0.005636972137699177,0gYnWBpArbOOokGLDDhzyG
56,Baila Baila Baila - Remix,Ozuna,640653,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019,07,2019-07,0.0053052204093245936,7mWFF4gPADjTQjC97CgFVt
57,bad guy,Billie Eilish,639029,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,07,2019-07,0.00529177213397937,2Fxmhks0bxGSBdJ92vM42m
58,Hookah,Bad Gyal,627788,https://open.spotify.com/track/4piZ5m1vZGDkfyHga5U97m,2019,07,2019-07,0.005198685888193871,3qQ6WFhcAx6LOH1UHz1c0U
59,Velitas,Darell,627633,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,2019,07,2019-07,0.0051974023397465124,7q3NthaBqFI6s0WnAlnIvq
60,Aute Cuture,ROSALÍA,592946,https://open.spotify.com/track/7dQFpbs34ufIEU745DVclf,2019,07,2019-07,0.004910160759143219,7dQFpbs34ufIEU745DVclf
61,Muito Calor,Ozuna,580899,https://open.spotify.com/track/5uVgsAzjO6eJR06VPrqUga,2019,07,2019-07,0.0048104000614314565,5uVgsAzjO6eJR06VPrqUga
62,La Boca,Mau y Ricky,571767,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019,07,2019-07,0.004734778355487752,0UQwlF2pRkr1lMN6kNNUj3
63,Una Vida Para Recordar,Piso 21,555118,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,2019,07,2019-07,0.004596908690326042,7pxL0DzPpCjjcdfQccvnus
64,El Efecto,Rauw Alejandro,553116,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,2019,07,2019-07,0.00458033021296081,4SJHHpKhcuXwDsCsPqshXj
65,Boomerang,Sech,543069,https://open.spotify.com/track/6E8uqptcabNz9ym19FkDye,2019,07,2019-07,0.0044971314306988305,79l5JbcB7MVcjmYlvgq9KQ
66,Baila Baila Baila,Ozuna,541243,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,07,2019-07,0.004482010401893179,7mWFF4gPADjTQjC97CgFVt
