,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
54,"Ve Maahi","Arijit Singh",319769,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
55,"Udd Gaye - Bacardi House Party Sessions",Ritviz,318499,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
56,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",312792,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
57,G.O.A.T.,"Diljit Dosanjh",305078,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
58,Sakhiyaan,"Maninder Buttar",301701,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
59,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",301397,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
60,"Tere Naal","Tulsi Kumar",298414,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
61,"my tears ricochet","Taylor Swift",297855,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC
62,"the last great american dynasty","Taylor Swift",296709,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt
63,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",296484,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
64,"On My Way","Alan Walker",284529,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
65,"Yaad Piya Ki Aane Lagi","Neha Kakkar",282924,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
66,"Someone You Loved","Lewis Capaldi",281857,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
67,"Jaan 'Nisaar (Arijit)","Arijit Singh",281338,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
68,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,278476,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
69,"Can We Kiss Forever?",Kina,277514,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
70,"bad guy","Billie Eilish",276183,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
71,"Without Me",Halsey,275125,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
72,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",274705,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
73,Sanju,"Sidhu Moose Wala",274176,https://open.spotify.com/track/5HTmIopKxjAVRK2Z9nxLnN
74,"TKN (feat. Travis Scott)",ROSALÍA,272704,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
75,"Ek Raat",Vilen,272257,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
76,"Nobody's Love","Maroon 5",270523,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
77,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",270227,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
78,Skechers,DripReport,268394,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
79,"Toosie Slide",Drake,268332,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
80,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",267703,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
81,"Kho Gaye Hum Kahan","Jasleen Royal",266813,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
82,"Be Kind (with Halsey)",Marshmello,266228,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
83,"Let Me Down Slowly","Alec Benjamin",261078,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
84,Cradles,"Sub Urban",260054,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
85,Satisfya,"Imran Khan",259993,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
86,august,"Taylor Swift",258949,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K
87,Yalgaar,"Ajey Nagar (CarryMinati)",258796,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
88,"Buttabomma - Telugu","Armaan Malik",258210,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
89,"Dil Tod Ke","Rochak Kohli",257493,https://open.spotify.com/track/71OoohX1NBG4ez6eijgaWE
90,"Boy With Luv (feat. Halsey)",BTS,255065,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
91,"Kalank (Title Track)","Arijit Singh",253132,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
92,Afreeda,"A.R. Rahman",252219,https://open.spotify.com/track/2hBBaxbu7oZQSW2wEJmIeJ
93,Closer,"The Chainsmokers",250803,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
94,"Don't Start Now","Dua Lipa",250426,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
95,"I Like Me Better",Lauv,249876,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
96,"8 Parche","Baani Sandhu",247755,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
97,"Asal Mein","Darshan Raval",244292,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
98,"Stuck with U (with Justin Bieber)","Ariana Grande",243541,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
99,"Your eyes tell",BTS,243493,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz
100,Faded,"Alan Walker",242444,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
101,"Ik Tera","Maninder Buttar",241954,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
102,seven,"Taylor Swift",241368,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC
103,Takeaway,"The Chainsmokers",239435,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
104,"Same Beef",Bohemia,238503,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
105,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",238416,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
106,Yummy,"Justin Bieber",238264,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
107,Paapi,"Rangrez Sidhu",238205,https://open.spotify.com/track/5WwtCIJprqASHtAYjtftI4
108,"The Box","Roddy Ricch",237795,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
109,"Come & Go (with Marshmello)","Juice WRLD",236443,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
110,"The Horizon of Saudade","A.R. Rahman",235686,https://open.spotify.com/track/7zTrimhtil85dyT7VSpvMA
111,"Kalla Sohna Nai",Akhil,235147,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
112,mirrorball,"Taylor Swift",233502,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP
113,Baari,"Bilal Saeed",232927,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
114,"Meri Aashiqui","Jubin Nautiyal",231583,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
115,"Mera Naam Kizie","A.R. Rahman",230335,https://open.spotify.com/track/4KDh7R28qyCOACE3VmdIg2
116,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",228095,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
117,"Thandi Hawa",Ritviz,225933,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
118,FRIENDS,Marshmello,225316,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
119,"Saari Ki Saari 2.0","Darshan Raval",223901,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
120,"7 rings","Ariana Grande",223437,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
121,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",223282,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
122,"Aaj Bhi","Vishal Mishra",222676,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
123,"O Saki Saki (From ""Batla House"")","Neha Kakkar",222297,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
124,"Kuch Bhi Ho Jaye","B Praak",221607,https://open.spotify.com/track/0IkC8QAKW1z0larWWtnSOO
125,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",217153,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
126,Perfect,"Ed Sheeran",216447,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
127,Vaaste,"Dhvani Bhanushali",216380,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
128,Jannat,"B Praak",215847,https://open.spotify.com/track/1RS7tM3j3ZHdiekHcC0lxr
129,"Wishing Well","Juice WRLD",215254,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
130,"invisible string","Taylor Swift",215089,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV
131,"Stay Gold",BTS,214545,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
132,"Chellamma (From ""Doctor"")","Anirudh Ravichander",213765,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
133,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",213213,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
134,"Breaking Me",Topic,210955,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
135,"Proper Patola",Badshah,208616,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
136,"Boss Bitch","Doja Cat",207894,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
137,"Blueberry Faygo","Lil Mosey",207161,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
138,"Dil Diyan Gallan",Vishal-Shekhar,204968,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
139,"Something Just Like This","The Chainsmokers",203501,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
140,"Teri Mitti",Arko,203263,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
141,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",202002,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
142,"POPSTAR (feat. Drake)","DJ Khaled",201230,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
143,Clash,"Diljit Dosanjh",200997,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
144,"this is me trying","Taylor Swift",200864,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1
145,Thunder,"Imagine Dragons",200601,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
146,ROXANNE,"Arizona Zervas",200274,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
147,"Girls Like You (feat. Cardi B)","Maroon 5",200227,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
148,Sage,Ritviz,200227,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
149,"Bambiha Bole","Sidhu Moose Wala,Amrit Maan",200165,https://open.spotify.com/track/60GK6ultL3skUR60O9haSJ
150,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",199949,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
151,Kabira,Pritam,198604,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
152,"Let Me Love You","DJ Snake",198434,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
153,"Shape of You","Ed Sheeran",198285,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
154,"Dusk Till Dawn - Radio Edit",ZAYN,198060,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
155,"Ik Mulaqaat","Meet Bros.",197469,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
156,Samajavaragamana,"Sid Sriram",194249,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
157,Attention,"Charlie Puth",194072,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
158,"illicit affairs","Taylor Swift",194004,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf
159,"Dooriyan (feat. Kaprila)","Dino James",193491,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
160,"Kun Faya Kun","A.R. Rahman",191561,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
161,"Beautiful People (feat. Khalid)","Ed Sheeran",189845,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
162,"What Makes You Beautiful","One Direction",189677,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo
163,Friendzone,"A.R. Rahman",189447,https://open.spotify.com/track/3vz705l7wsw9xLRQ8B1hXb
164,"rockstar (feat. 21 Savage)","Post Malone",189363,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
165,"I Don't Care (with Justin Bieber)","Ed Sheeran",189205,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
166,"Haan Haige Aa","Karan Aujla",189031,https://open.spotify.com/track/3XQUm9KbQxla0ZtXh0cdGv
167,"PLAYING WITH FIRE - KR Ver.",BLACKPINK,187835,https://open.spotify.com/track/5OepnJhqZoyJN8qWo2LZzy
168,Pal,Javed-Mohsin,186839,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
169,"Tera Ghata","Gajendra Verma",185112,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
170,"Tum Se Hi",Pritam,184270,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
171,Circles,"Post Malone",183249,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
172,"Let 'em Play","Karan Aujla",182626,https://open.spotify.com/track/6S6HSSk9HzWe3pqvUJn6Vq
173,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",182309,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
174,"Party Girl",StaySolidRocky,180969,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
175,"Chalo Chalein",Ritviz,180838,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
176,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",180637,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
177,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",179778,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
178,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,179627,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
179,"Sauda Khara Khara","Diljit Dosanjh",179043,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
180,"Paniyon Sa","Atif Aslam",178189,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
181,Khaab,Akhil,177211,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
182,Yaari,Nikk,177093,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
183,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",176987,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
184,"Chal Bombay",DIVINE,176930,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
185,"Humdard (From ""Ek Villain"")","Arijit Singh",176673,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
186,betty,"Taylor Swift",176584,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi
187,Bandook,"Nirvair Pannu",176335,https://open.spotify.com/track/0ay3P82zjXGRurkqKqbHub
188,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",176186,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
189,"mad woman","Taylor Swift",175804,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi
190,"It's You","Ali Gatie",175802,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
191,Happier,Marshmello,175773,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
192,"Naina Da Kya Kasoor","Amit Trivedi",172739,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
193,"Khairiyat (Bonus Track)",Pritam,170909,https://open.spotify.com/track/3oM90C4SZLYzVZJEZD5EQk
194,"Tareefan - Original","Chdry Saqib",170253,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
195,"Dilpreet Dhillon Is Back","Dilpreet Dhillon",170046,https://open.spotify.com/track/7z8BKCwL93FjZeBUGNoxN9
196,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",168988,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
197,Wolves,"Selena Gomez",168788,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
198,2002,Anne-Marie,168545,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
199,Lily,"Alan Walker",168246,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
200,Bewafa,"Imran Khan",167939,https://open.spotify.com/track/4FcknXDJ8yW2QYUl0cm6uJ
