,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,"Care Ni Karda (From ""Chhalaang"")","Sweetaj Brar",725777,https://open.spotify.com/track/6e5DH8YHXdM40ROnD76hZd
24,Khairiyat,Pritam,712184,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
25,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",707889,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
26,Chithiyaan,"Karan Aujla",699840,https://open.spotify.com/track/7HRvfjNicVkQnohrpOvjjL
27,"Ghungroo (From ""War"")","Arijit Singh",678043,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
28,Adhiya,"Karan Aujla",672319,https://open.spotify.com/track/5LEjxlKCcYH8irGpRtjbj0
29,"Play Date","Melanie Martinez",656953,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
30,"Therefore I Am","Billie Eilish",655175,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
31,"lovely (with Khalid)","Billie Eilish",643729,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
32,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",635686,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
33,Makhna,"Tanishk Bagchi",624612,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
34,"Sawan Mein Lag Gayi Aag","Mika Singh",620515,https://open.spotify.com/track/6oloWgrErtc8dG2WiV55gn
35,"Blinding Lights","The Weeknd",607657,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
36,,,592997,https://open.spotify.com/track/461JKAn7H6Sbx0ql9IvRUG
37,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,588314,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
38,Señorita,"Shawn Mendes",579036,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
39,Chidiya,Vilen,575554,https://open.spotify.com/track/7mNZUnDWUDidWBFaUpVtOC
40,"Genda Phool (feat. Payal Dev)",Badshah,575434,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
41,"Love Your Voice",JONY,574975,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
42,"Keh Len De",Kaka,559343,https://open.spotify.com/track/3CHZhkihLupVrfYIyg869S
43,Butterfly,"Jass Manak",554369,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
44,"Scam 1992 Theme Music",Achint,551936,https://open.spotify.com/track/3A04b0nJb2nAzGUw2rqDsI
45,Skit,BTS,545279,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr
46,"Baby Girl","Guru Randhawa",543752,https://open.spotify.com/track/0FoAlOXHI6KJ4RHP9v8jnw
47,Memories,"Maroon 5",542103,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
48,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",535942,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
49,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",535757,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
50,"Illegal Weapon 2.0","Jasmine Sandlas",533601,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
51,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",518426,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
52,"Namo Namo","Amit Trivedi",511460,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
53,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",498484,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
54,"Lonely (with benny blanco)","Justin Bieber",498427,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
55,"Duniyaa (From ""Luka Chuppi"")",Akhil,487730,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
56,G.O.A.T.,"Diljit Dosanjh",486259,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
57,"Main Tumhara","A.R. Rahman",479257,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
58,Falling,"Trevor Daniel",477106,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
59,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",475874,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
60,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",474722,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
61,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",473828,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
62,Believer,"Imagine Dragons",473723,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
63,"Udd Gaye - Bacardi House Party Sessions",Ritviz,473180,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
64,"Kalank (Title Track)","Arijit Singh",472688,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
65,"Levitating (feat. DaBaby)","Dua Lipa",464224,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
66,"Let Me Down Slowly","Alec Benjamin",455444,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
67,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",455130,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
68,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",454912,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
69,Phulkari,"Karan Randhawa",454650,https://open.spotify.com/track/1f660M0jwz7F4qlDjTSLmO
70,"Holy (feat. Chance The Rapper)","Justin Bieber",436214,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
71,"Kaattu Payale","G. V. Prakash",434513,https://open.spotify.com/track/3umai3byVVIwSfEZEUY7PJ
72,"Born to Shine","Diljit Dosanjh",433353,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
73,"Haan Main Galat",Pritam,423206,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
74,"How You Like That",BLACKPINK,422240,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
75,"Brown Munde","AP Dhillon",419564,https://open.spotify.com/track/58f4twRnbZOOVUhMUpplJ4
76,"Hardum Humdum (From ""Ludo"")",Pritam,417365,https://open.spotify.com/track/33m7jeZJqPuuV2YZoF5yEs
77,Mehrama,Pritam,414996,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
78,"Boy With Luv (feat. Halsey)",BTS,412967,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
79,"WAP (feat. Megan Thee Stallion)","Cardi B",409106,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
80,"Nehu Da Vyah","Neha Kakkar",398116,https://open.spotify.com/track/2tVozFcI2IgHPO2FgMOnyp
81,"death bed (coffee for your head)",Powfu,395323,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
82,"Intentions (feat. Quavo)","Justin Bieber",391708,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
83,"Bai Bai","Gulab Sidhu",391113,https://open.spotify.com/track/2hl5ap1cR35OXRlEmpOk97
84,"Tere Naal","Tulsi Kumar",391107,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
85,"Chellamma (From ""Doctor"")","Anirudh Ravichander",390261,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
86,Closer,"The Chainsmokers",386102,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
87,"Can We Kiss Forever?",Kina,385405,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
88,Sakhiyaan,"Maninder Buttar",382529,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
89,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",380559,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
90,"Yaad Piya Ki Aane Lagi","Neha Kakkar",380332,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
91,Baari,"Bilal Saeed",379809,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
92,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",375606,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
93,Qaafirana,"Arijit Singh",373109,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
94,"ily (i love you baby) (feat. Emilee)","Surf Mesa",372505,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
95,"Ice Cream (with Selena Gomez)",BLACKPINK,372465,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
96,"Without Me",Halsey,369443,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
97,"Buttabomma - Telugu","Armaan Malik",369335,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
98,"Someone You Loved","Lewis Capaldi",368920,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
99,"Kho Gaye Hum Kahan","Jasleen Royal",368633,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
100,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",368068,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
101,Satisfya,"Imran Khan",364184,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
102,"you broke me first","Tate McRae",362456,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
103,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",361227,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
104,Perfect,"Ed Sheeran",356295,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
105,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",354352,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
106,"BamBholle (From ""Laxmii"")",Ullumanati,353205,https://open.spotify.com/track/47Qb3mfcWF1qPuAVBvniDe
107,"Tharagathi Gadhi - Telugu","Kala Bhairava",352597,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
108,Daisy,Ashnikko,350876,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
109,Faded,"Alan Walker",349278,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
110,"Ve Maahi","Arijit Singh",349015,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
111,"Khatam Hue Waande","Emiway Bantai",348311,https://open.spotify.com/track/3LlEnO0INKAExVe4JMi7p7
112,FRIENDS,Marshmello,342140,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
113,"Kaatuka Kanule","G. V. Prakash",340684,https://open.spotify.com/track/0VnEZ9XMrhMu8OCDnRBoEL
114,Feelings,"Sumit Goswami",340482,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
115,"Dance Monkey","Tones And I",339886,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
116,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",333275,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
117,"On My Way","Alan Walker",332347,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
118,"O Saki Saki (From ""Batla House"")","Neha Kakkar",331748,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
119,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,328753,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
120,Gucci,"Aroob Khan",328459,https://open.spotify.com/track/7GG8loWh3JFsNtWGps6ALe
121,Angaar,Ikka,328451,https://open.spotify.com/track/6sXibluMzgiLgLBvjySOdd
122,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",324450,https://open.spotify.com/track/1NX33DecZrq4ZUGDc47AfN
123,ON,BTS,321859,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
124,"Laal Bindi",Akull,321841,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
125,"Jaan 'Nisaar (Arijit)","Arijit Singh",321691,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
126,Bachalo,Akhil,320591,https://open.spotify.com/track/1v8NfOckFEnck9gp7iyetm
127,"Prisoner (feat. Dua Lipa)","Miley Cyrus",319865,https://open.spotify.com/track/5JqZ3oqF00jkT81foAFvqg
128,"What You Know Bout Love","Pop Smoke",319760,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
129,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",318515,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
130,"Vaathi Coming","Anirudh Ravichander",318382,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
131,"Savage Love (Laxed - Siren Beat)","Jawsh 685",318062,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
132,"Ek Tarfa","Darshan Raval",317994,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
133,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,317661,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK
134,"Watermelon Sugar","Harry Styles",317545,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
135,34+35,"Ariana Grande",313222,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
136,Kasoor,"Prateek Kuhad",310460,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
137,"bad guy","Billie Eilish",309712,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
138,"Lovesick Girls",BLACKPINK,307890,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
139,"Kya Baat Aa","Karan Aujla",306780,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
140,"I Like Me Better",Lauv,306729,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
141,Clash,"Diljit Dosanjh",304752,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
142,"Roses - Imanbek Remix","SAINt JHN",303474,https://open.spotify.com/track/5f5tMrP3ZZbNtiLIHKOQLS
143,"Let Me Love You","DJ Snake",302993,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
144,"7 rings","Ariana Grande",302805,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
145,Samajavaragamana,"Sid Sriram",298445,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
146,"Ek Raat",Vilen,296942,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
147,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,296403,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
148,Vail,"Mankirt Aulakh",296276,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
149,"Chal Bombay",DIVINE,294673,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
150,Pal,Javed-Mohsin,293000,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
151,"Ik Tera","Maninder Buttar",292247,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
152,"Dil Diyan Gallan",Vishal-Shekhar,291331,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
153,"Shape of You","Ed Sheeran",288970,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
154,"Yes or No","Jass Manak",288925,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
155,Banglow,"Avvy Sra",287135,https://open.spotify.com/track/447ahkLo3OBJfJRWEq0Psl
156,"Deep End",Fousheé,286239,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
157,"8 Parche","Baani Sandhu",286108,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
158,Cradles,"Sub Urban",284970,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
159,Kabira,Pritam,284775,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
160,Kangana,"Abeer Arora",284243,https://open.spotify.com/track/2hQ9Vp3f9eOU2ynadCssjW
161,"Asal Mein","Darshan Raval",282946,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
162,"O Sanam","Lucky Ali",282249,https://open.spotify.com/track/5oYRr51VatOtkFeEOursuZ
163,"Tum Se Hi",Pritam,278258,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
164,"Bewafa Tera Masoom Chehra","Rochak Kohli",277088,https://open.spotify.com/track/2plj6f8TqOF0YNuHd2VzJD
165,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",275590,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
166,"Same Beef",Bohemia,275503,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
167,"It's You","Ali Gatie",274864,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
168,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",274114,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
169,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,273945,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
170,Game,"Shooter Kahlon",273420,https://open.spotify.com/track/0TNB0RJsCi4WmeYtRqyAdt
171,"Humdard (From ""Ek Villain"")","Arijit Singh",272411,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
172,Attention,"Charlie Puth",272234,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
173,"Old Skool","Prem Dhillon",272013,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
174,"Proper Patola",Badshah,271304,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
175,"Mad at Disney","salem ilese",271202,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
176,"Kun Faya Kun","A.R. Rahman",269026,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
177,"Veyyon Silli","G. V. Prakash",267371,https://open.spotify.com/track/3lKfblrmg9wwRbK6y8EUkl
178,"Mujhe Peene Do","Darshan Raval",265986,https://open.spotify.com/track/3FbZoPzEaUBOD84l1FwFEH
179,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",265490,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
180,"The Box","Roddy Ricch",264576,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
181,Wonder,"Shawn Mendes",264351,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
182,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",264205,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
183,"Pretty Savage",BLACKPINK,263760,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
184,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",262441,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
185,BAD,"Sidhu Moose Wala",259672,https://open.spotify.com/track/41yP1tLoIFGvBlBRmVVIbk
186,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",259362,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
187,Vaaste,"Dhvani Bhanushali",258313,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
188,"POPSTAR (feat. Drake)","DJ Khaled",258157,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
189,"Girls Like You (feat. Cardi B)","Maroon 5",257511,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
190,Wolves,"Selena Gomez",256090,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
191,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",254781,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
192,"Hawái - Remix",Maluma,254771,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
193,"Alone, Pt. II","Alan Walker",254168,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
194,"Aaj Bhi","Vishal Mishra",252363,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
195,"Yaen Ennai Pirindhaai - Male","Sid Sriram",252190,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
196,DÁKITI,"Bad Bunny",250719,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
197,"Treat You Better","Shawn Mendes",250302,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
198,"Sugar & Brownies",DHARIA,249672,https://open.spotify.com/track/3EZocpoj4dsFqsluUGHnwT
199,Lily,"Alan Walker",248277,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
200,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,248084,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
