,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
57,hoax,"Taylor Swift",91216,https://open.spotify.com/track/6MWoRt97mnSTXZhu3ggi9C
58,"Something Special","Pop Smoke",91056,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
59,Circles,"Post Malone",90526,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
60,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",90081,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
61,Falling,"Harry Styles",88912,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
62,"The Greatest",SIX60,88100,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
63,"The Box","Roddy Ricch",83705,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
64,"Lion King On Ice","J. Cole",83537,https://open.spotify.com/track/1ZvBVbsaNqHEP6ymXaPGlj
65,Memories,"Maroon 5",82553,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
66,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",81487,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
67,"WHATS POPPIN","Jack Harlow",80108,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
68,"After Party","Don Toliver",78573,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
69,"The Climb Back","J. Cole",77963,https://open.spotify.com/track/0FlfN5cbUUpIHCRH8X1M44
70,"Life's A Mess (feat. Halsey)","Juice WRLD",77716,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
71,"Only You Freestyle","Headie One",76993,https://open.spotify.com/track/4OENnoidV0h8gJV6bhrw7r
72,"Dreams - 2004 Remaster","Fleetwood Mac",76654,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
73,"Be Kind (with Halsey)",Marshmello,75647,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
74,"Hold Me While You Wait","Lewis Capaldi",74767,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
75,"GREECE (feat. Drake)","DJ Khaled",74089,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
76,"THE SCOTTS","THE SCOTTS",73110,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
77,"Ride It",Regard,72222,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
78,Righteous,"Juice WRLD",72168,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
79,"BELIEVE IT",PARTYNEXTDOOR,70769,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
80,"Home and Away",ONEFOUR,70658,https://open.spotify.com/track/0SAc6H1cwiKv7PxXPnEpv2
81,"Please Don't Go",SIX60,70550,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
82,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",70283,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
83,Shallow,"Lady Gaga",70236,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
84,"Stunnin' (feat. Harm Franklin)","Curtis Waters",69259,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
85,"Got It On Me","Pop Smoke",68661,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
86,"TELL ME WHY","The Kid LAROI",68454,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3
87,"Lucid Dreams","Juice WRLD",68083,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
88,Conversations,"Juice WRLD",67885,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
89,"Say So","Doja Cat",67611,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
90,ROXANNE,"Arizona Zervas",67558,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
91,"How You Like That",BLACKPINK,67299,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
92,"Know Your Worth",Khalid,67235,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
93,goosebumps,"Travis Scott",66751,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
94,Bruises,"Lewis Capaldi",66718,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
95,"everything i wanted","Billie Eilish",66448,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
96,"Get Back","Pop Smoke",65926,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
97,"HIGHEST IN THE ROOM","Travis Scott",65100,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
98,Robbery,"Juice WRLD",65046,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
99,"Mood Swings (feat. Lil Tjay)","Pop Smoke",64803,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
100,"WRONG (feat. Lil Mosey)","The Kid LAROI",64041,https://open.spotify.com/track/1EWkw4Fa6IlnsAihLUlFFM
101,"Pump It Up",Endor,64011,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
102,July,"Noah Cyrus",63998,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
103,"Godzilla (feat. Juice WRLD)",Eminem,62879,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
104,"Ballin' (with Roddy Ricch)",Mustard,60977,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
105,"Life Is Good (feat. Drake)",Future,60951,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
106,"bad guy","Billie Eilish",60862,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
107,GOOBA,6ix9ine,60422,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
108,"Don’t Forget Your Roots",SIX60,60285,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
109,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",60147,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
110,"you broke me first","Tate McRae",58866,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
111,Falling,"Trevor Daniel",58607,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
112,"No Guidance (feat. Drake)","Chris Brown",58418,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
113,Señorita,"Shawn Mendes",58293,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
114,Raining,SIX60,58183,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
115,"Mr. Brightside","The Killers",57805,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
116,"Jocelyn Flores",XXXTENTACION,56955,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
117,"Say You Won't Let Go","James Arthur",56751,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
118,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,56592,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
119,"SICKO MODE","Travis Scott",56276,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
120,"In Your Eyes","The Weeknd",55720,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
121,"I Don't Care (with Justin Bieber)","Ed Sheeran",55715,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
122,"Lose Somebody",Kygo,54803,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
123,"hot girl bummer",blackbear,54660,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
124,"Beautiful People (feat. Khalid)","Ed Sheeran",54648,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
125,Grateful,Blueboy,53470,https://open.spotify.com/track/0hEcycOJb4hjUPLKQEx44E
126,"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",S1mba,53373,https://open.spotify.com/track/052Yyc2Jglj64e5CMbqdF4
127,Vibes,SIX60,53318,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
128,Soaked,BENEE,53020,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
129,SUGAR,BROCKHAMPTON,52506,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
130,"No Role Modelz","J. Cole",52391,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
131,"Don't Stop Believin'",Journey,52231,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
132,"Never Enough",SIX60,51988,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
133,"3 Nights","Dominic Fike",51828,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
134,"Boss Bitch","Doja Cat",51735,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
135,Africa,TOTO,51722,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
136,"Tap In",Saweetie,51216,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
137,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",51185,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
138,"What You Know Bout Love","Pop Smoke",51001,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
139,"What A Man Gotta Do","Jonas Brothers",50793,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
140,"Enjoy Yourself (feat. Karol G)","Pop Smoke",50673,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
141,"lovely (with Khalid)","Billie Eilish",50506,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
142,"Be Alright","Dean Lewis",50346,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
143,"10,000 Hours (with Justin Bieber)","Dan + Shay",50001,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
144,"High Fashion (feat. Mustard)","Roddy Ricch",49784,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
145,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",49327,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
146,"Nobody's Love","Maroon 5",49302,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
147,"Hotel California - 2013 Remaster",Eagles,49184,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
148,"Head & Heart (feat. MNEK)","Joel Corry",49177,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
149,Youngblood,"5 Seconds of Summer",49036,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
150,"Dancing On My Own","Calum Scott",48872,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
151,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",48821,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
152,"IDK You Yet","Alexander 23",48491,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
153,"Never Seen the Rain","Tones And I",48088,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
154,"I Fall Apart","Post Malone",47767,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
155,Physical,"Dua Lipa",47706,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
156,"Brown Eyed Girl","Van Morrison",47299,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
157,Rain,Aitch,47095,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
158,Perfect,"Ed Sheeran",47006,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
159,"You should be sad",Halsey,46956,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
160,"Lose Control",MEDUZA,46681,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
161,"Kings & Queens","Ava Max",46652,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
162,"rockstar (feat. 21 Savage)","Post Malone",46646,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
163,"All Girls Are The Same","Juice WRLD",46634,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
164,"when the party's over","Billie Eilish",46458,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
165,Riptide,"Vance Joy",46348,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
166,"The Chain - 2004 Remaster","Fleetwood Mac",46229,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
167,Shotgun,"George Ezra",45838,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
168,"Let Her Go",Passenger,45742,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
169,"Best Part (feat. Daniel Caesar)",H.E.R.,45503,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
170,"Eastside (with Halsey & Khalid)","benny blanco",45430,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
171,"Bohemian Rhapsody - Remastered 2011",Queen,45398,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
172,"Higher Love",Kygo,45383,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
173,"Electric Love",BØRNS,45324,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
174,"The Less I Know The Better","Tame Impala",45045,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
175,Heather,"Conan Gray",44993,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
176,"Thinking out Loud","Ed Sheeran",44946,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
177,"NEED YOU MOST (So Sick)","The Kid LAROI",44891,https://open.spotify.com/track/2DsdZx34mT4jVtnPk1eoFM
178,"Like That (feat. Gucci Mane)","Doja Cat",44839,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
179,"Summer Of '69","Bryan Adams",44754,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
180,"Party In The U.S.A.","Miley Cyrus",44243,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
181,Rocketship,L.A.B.,44103,https://open.spotify.com/track/2YWBdJx2U8yrsE2wkg0tO7
182,"Slice of Heaven","Dave Dobbyn",43956,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
183,"Listen to the Music","The Doobie Brothers",43788,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
184,"Sweet Home Alabama","Lynyrd Skynyrd",43625,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
185,"Sunday Morning","Mitch James",43095,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
186,Savage,"Megan Thee Stallion",43086,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
187,Lost,"Frank Ocean",42947,https://open.spotify.com/track/1bjhYUwKUHEg5fHknxFObO
188,"Shape of You","Ed Sheeran",42947,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
189,"Don’t Give It Up",SIX60,42896,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
190,"How To Fly","Sticky Fingers",42887,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
191,Surrender,"Natalie Taylor",42886,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
192,"Blood On My Jeans","Juice WRLD",42868,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
193,"Always on My Mind","Tiki Taane",42795,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
194,"Tiny Dancer","Elton John",42787,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
195,"Tennessee Whiskey","Chris Stapleton",42781,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
196,"Work Out","J. Cole",42631,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
197,"I'm Yours","Jason Mraz",42251,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
198,"MIDDLE CHILD","J. Cole",42186,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
199,"Wait a Minute!",WILLOW,42138,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
200,Redbone,"Childish Gambino",42106,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
