,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,"Luz Apaga",Ozuna,653342,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
46,BEBE,6ix9ine,646706,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
47,"A Solas - Remix",Lunay,641781,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
48,Mujeres,"Mozart La Para",601017,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
49,"Good Vibes",Fuego,591641,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev
50,"Sin Pijama","Becky G",575194,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
51,"Sweet but Psycho","Ava Max",570701,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
52,"Mocca - Remix","Lalo Ebratt",561527,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
53,"Without Me",Halsey,547097,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
54,TELÉFONO,Aitana,516013,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
55,"Cuando Te Besé","Becky G",513893,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
56,Sola,"Luis Fonsi",495764,https://open.spotify.com/track/0BOm90PDLRJpTSqqd6z52E
57,"5 Sentidos",Dvicio,495282,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
58,"La Forma en Que Me Miras","Super Yei",477619,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
59,"Ni La Hora","Ana Guerra",469049,https://open.spotify.com/track/1aIeJAvEbFrD33tjUEJ7yo
60,"thank u, next","Ariana Grande",466422,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
61,Usted,"Juan Magán",458325,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
62,PPP,"Kevin Roldan",456334,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
63,"No Te Preocupes por Mi",Leiva,453592,https://open.spotify.com/track/2huX4MIVEWQtzCpu6B05SV
64,"Girls Like You (feat. Cardi B)","Maroon 5",452258,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
65,Baby,Amenazzy,449387,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
66,Celoso,"Lele Pons",443025,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
67,Fuerte,"Lola Indigo",441832,https://open.spotify.com/track/5Y2vTZCC9f2yvELrT3InnP
68,"Con Una Mirada","Ana Guerra",433986,https://open.spotify.com/track/2OzpAqJOjhlhWcgncwpgmV
69,Shallow,"Lady Gaga",426563,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
70,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,426412,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
71,"Ya No Quiero Ná","Lola Indigo",425666,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
72,"Él no soy yo","Blas Cantó",422026,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
73,Nuclear,Leiva,421732,https://open.spotify.com/track/0TIr4u2NmwrsffZfUZYnxA
74,"No Es Justo","J Balvin",417537,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
75,Muérdeme,"María Escarmiento",417337,https://open.spotify.com/track/2ldgzuCsmEMhIt2qbEdlnT
76,"Te Boté - Remix","Nio Garcia",410544,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
77,"Bohemian Rhapsody - Remastered 2011",Queen,407364,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
78,"Ya No Tiene Novio","Sebastian Yatra",394962,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
79,"La Romana","Bad Bunny",390542,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
80,"No Hay Nadie Más","Sebastian Yatra",384987,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
81,"Mejor Que Tú",Aitana,383067,https://open.spotify.com/track/7Kn8yBD9hk8zJtgMQQrTKV
82,"A Partir De Hoy","David Bisbal",381737,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
83,"Besos En Guerra",Morat,379177,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
84,"Mala Mía - Remix",Maluma,378019,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb
85,Vuelve,"Sebastian Yatra",377042,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
86,Happier,Marshmello,375711,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
87,"Lo Malo - Operación Triunfo 2017",Aitana,373199,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR
88,"Amigos Con Derechos",Reik,372441,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
89,"Dile la Verdad","The Rudeboyz",369613,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
90,Pitbull,"Kidd Keo",368156,https://open.spotify.com/track/62Z8PVyA9wYn5zkurChQHQ
91,"Te echo de menos",Beret,365556,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
92,"Me Niego (feat. Ozuna & Wisin)",Reik,363331,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
93,"No Me Acuerdo",Thalia,356527,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
94,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",355765,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
95,"Dancing With A Stranger (with Normani)","Sam Smith",354287,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
96,"Sin Culpa (feat. DrefQuila)",Duki,354121,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
97,"No Te Enamores","Paloma Mami",351447,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv
98,Sola,"Manuel Turizo",349415,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
99,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes",345182,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
100,"La Cintura","Alvaro Soler",343615,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
101,"Te esperaré toda la vida","Dani Fernández",340948,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478
102,"Bien Duro","C. Tangana",338608,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
103,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,338082,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0
104,"Un Veneno","C. Tangana",337635,https://open.spotify.com/track/42C5Bbb4dHwS5OFMvtGkG2
105,Callao,"Wisin & Yandel",334777,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC
106,"Tanta Falta","Bryant Myers",334468,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
107,"Promises (with Sam Smith)","Calvin Harris",332740,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
108,"De La Tierra Hasta Marte","Alfred García",332726,https://open.spotify.com/track/5JeYtXkFiWoQ6nEjtURNMm
109,"One Kiss (with Dua Lipa)","Calvin Harris",325590,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
110,"Un Traguito",Lérica,325537,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk
111,Flames,"David Guetta",322859,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
112,"Noche De Fantasia","Bryant Myers",320767,https://open.spotify.com/track/3gcAbJ38vIQvT6No64cIcn
113,Wow.,"Post Malone",319341,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
114,"200 Mph","Bad Bunny",308632,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
115,Clandestino,Shakira,306518,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
116,"Mala Mía",Maluma,305662,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
117,"In My Mind",Dynoro,304589,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
118,"Quiere Beber","Anuel AA",302932,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
119,"DI MI NOMBRE - Cap.8: Éxtasis",ROSALÍA,302151,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE
120,"Esta Vez",Cepeda,296656,https://open.spotify.com/track/4xLg8ilWzOYwHeB92ZDmoD
121,Fuego,"Eleni Foureira",296585,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
122,"Échame La Culpa","Luis Fonsi",296355,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
123,"Ni Gucci Ni Prada","Kenny Man",291489,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
124,Hipócrita,"Anuel AA",291392,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
125,"I Like It","Cardi B",290776,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
126,"Otra Copa",Bandaga,286608,https://open.spotify.com/track/38a7xqi18rg8wGJhK71fj8
127,"Solo (feat. Demi Lovato)","Clean Bandit",285659,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
128,Calypso,"Luis Fonsi",283684,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
129,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",283388,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
130,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",283303,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
131,"Kiss and Make Up","Dua Lipa",282111,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
132,"Nadie Se Salva","Miki Núñez",281686,https://open.spotify.com/track/4301n0nWwZjutB1nJpw0ZS
133,"Déjame Ser","Manuel Carrasco",281400,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR
134,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",275447,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
135,Déjalo,Nacho,274760,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
136,"Estamos Bien","Bad Bunny",274651,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT
137,"Cuando Perriabas","Bad Bunny",263537,https://open.spotify.com/track/5mj8WVFcKdGA8p9HWGTSLc
138,Loca,"Alvaro Soler",260897,https://open.spotify.com/track/2UxnZEvavlFv9dTbfrkNnd
139,"Duro y Suave","Leslie Grace",260838,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
140,Cicatrices,"Natos y Waor",259986,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
141,"Me Rehúso","Danny Ocean",258912,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
142,Rise,"Jonas Blue",258248,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
143,Dicen,"Antonio Orozco",255926,https://open.spotify.com/track/1tHWjExSM4oJZRzC8UO0Sg
144,"Si Estuviésemos Juntos","Bad Bunny",254185,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
145,"La player (Bandolera)","Zion & Lennox",253606,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
146,"Otra Noche en Miami","Bad Bunny",251480,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
147,"Reggaetón en lo Oscuro","Wisin & Yandel",251036,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM
148,"Another One Bites The Dust - Remastered 2011",Queen,250958,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
149,"La Llamada",Leiva,250085,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
150,"when the party's over","Billie Eilish",248081,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
151,"High Hopes","Panic! At The Disco",247282,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
152,IDGAF,"Dua Lipa",246656,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
153,"Me Gusta","Natti Natasha",242989,https://open.spotify.com/track/2hNwoBCLppnljA7HVvwZns
154,"La reina del local (feat. Manuel Delgado)","Sergio Contreras",242325,https://open.spotify.com/track/11jKfAyVtsZlo1vtlrui8G
155,"Llegaste Tú",CNCO,242142,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ
156,"Shape of You","Ed Sheeran",241179,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,Inventas,"Vanesa Martín",239993,https://open.spotify.com/track/48eeeHvDzNvtJiQh5XDs2N
158,"Don't Stop Me Now - Remastered 2011",Queen,237496,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
159,"Barefoot In The Park (feat. ROSALÍA)","James Blake",237467,https://open.spotify.com/track/3onYsieuDICdVt5ULZSExF
160,"Amasijo de huesos",Sidecars,233720,https://open.spotify.com/track/72S6UNewVaLv3XqdcZ5J4L
161,"Llorando en la Limo (feat. Alizzz)","C. Tangana",232995,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
162,"Me Haces Falta","Antonio José",230116,https://open.spotify.com/track/7wCqmkAjudO0oKRASmv8Wg
163,2002,Anne-Marie,230009,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
164,"Soldadito marinero","Fito y Fitipaldis",228625,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
165,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,228340,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
166,"Me Dijeron",Ozuna,227768,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
167,Perfect,"Ed Sheeran",225773,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
168,"Giant (with Rag'n'Bone Man)","Calvin Harris",224375,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
169,"Chica Paranormal","Paulo Londra",224321,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
170,"Y, ¿Si Fuera Ella? - + Es +","Pablo Alborán",223075,https://open.spotify.com/track/114xlNyBqwTIkOdrU8LajN
171,Ojalá,Beret,221991,https://open.spotify.com/track/0s3kHupM6ZlQGkHzveZSJq
172,Brindemos,"Anuel AA",220530,https://open.spotify.com/track/7LeQ55Z5jPBB0ggYJtAiYO
173,"No Tengo Nada","Alejandro Sanz",218785,https://open.spotify.com/track/2gXclup5H2J9dInrVLFs3n
174,"PPP - Remix","Kevin Roldan",216942,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
175,"Nadie Como Yo","Kevin Roldan",216824,https://open.spotify.com/track/6XGfoK5edwViiZlmv7kQcE
176,"La Plata (feat. Lalo Ebratt)",Juanes,216288,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
177,Azukita,"Steve Aoki",216177,https://open.spotify.com/track/6FeTled691bl3j2Npf7oo8
178,Shotgun,"George Ezra",214781,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
179,"Electricity (with Dua Lipa)","Silk City",214163,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
180,Natural,"Imagine Dragons",213646,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
181,"Love Someone","Lukas Graham",212763,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
182,"BAGDAD - Cap.7: Liturgia",ROSALÍA,212316,https://open.spotify.com/track/1zZ7vl1amOLI4GE5oUn0YB
183,Moonlight,XXXTENTACION,211333,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
184,Princesas,Pereza,210827,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
185,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse","Nicki Minaj",210051,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
186,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,209505,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
187,"Under Pressure - Remastered 2011",Queen,208957,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
188,Dieciocho,"Dani Martín",208128,https://open.spotify.com/track/3nN5n70vM1tAMWBDZaRbxS
189,"Salvajes irracionales","Efecto Pasillo",206348,https://open.spotify.com/track/1Ft3KKDbvXduw91Y9DZ2AB
190,SAD!,XXXTENTACION,206168,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
191,Believer,"Imagine Dragons",205109,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
192,Ficción,Costa,203353,https://open.spotify.com/track/4AJg5mpsG8tIFnI7vWiUhK
193,"MIDDLE CHILD","J. Cole",202268,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
194,FRIENDS,Marshmello,202025,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
195,lovely,"Billie Eilish",200539,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
196,"El Patio","Pablo López",200523,https://open.spotify.com/track/5Z2OHghVzPn8qyCyIbDy4m
197,Criminal,"Natti Natasha",198282,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
198,"Epa Wei","Danny Ocean",198258,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
199,"Bad Liar","Imagine Dragons",198241,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
200,Hope,"The Chainsmokers",196954,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
