,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
64,"Roses - Imanbek Remix","SAINt JHN",518425,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
65,"Alocao (With Bad Gyal)","Omar Montes",509661,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
66,Safaera,"Bad Bunny",500867,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
67,"Watermelon Sugar","Harry Styles",494120,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
68,"La Presión","Lalo Ebratt",488364,https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
69,Flexin',"Lit Killah",486250,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
70,"Caramelo - Remix",Ozuna,484901,https://open.spotify.com/track/2uu2aGqA2UblCg581Q7l1g
71,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",484003,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
72,"Yo Perreo Sola","Bad Bunny",483436,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
73,"Aprendiendo El Sexo","Bad Gyal",481102,https://open.spotify.com/track/4ZjtBYFciJkcj3K741Ij1d
74,"ily (i love you baby) (feat. Emilee)","Surf Mesa",478181,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
75,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",473136,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
76,Colocao,"Nicki Nicole",471085,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
77,"Sangría - con WOS",Trueno,469142,https://open.spotify.com/track/51aMyZzlIOitdIA4vyF0JO
78,Ñeri,Trueno,468247,https://open.spotify.com/track/6HVvoYxya254tV9ZeXKyTg
79,"Tak Tiki Tak","Harry Nach",462391,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
80,+,Aitana,460384,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
81,"Rueda - Remix",Chimbala,457766,https://open.spotify.com/track/3EWxpqOSP0KWgUmRiklqGy
82,Bailemos,"Dani Fernández",457636,https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
83,"Indios y Vaqueros",Sinsinati,455834,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
84,"Por Mi Reggae Muero 2020",Yandel,448858,https://open.spotify.com/track/09yuQ2v1mHGWZVrpQB1Oj4
85,Normal,Morad,446682,https://open.spotify.com/track/4hCrQ5fZawXKSovXBXniEJ
86,Tattoo,"Rauw Alejandro",442241,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
87,Singapur,"El Alfa",440114,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
88,"Cuando Éramos Dos",Sinsinati,433722,https://open.spotify.com/track/1sPw28uimhBPPvxpwmfljV
89,"Midnight Sky","Miley Cyrus",430353,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
90,Enemigos,Aitana,427011,https://open.spotify.com/track/5XUtUnUsJ1PAkLZIiCfUD5
91,"Una Foto en Blanco y Negro","David Otero",426819,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
92,TBT,"Sebastian Yatra",423769,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
93,"Se Te Nota","Chema Rivas",422411,https://open.spotify.com/track/7qqa7UQhQW9uy9DKf2td0n
94,"Quédate conmigo",Pole.,416262,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
95,"PA' ROMPERLA","Bad Bunny",411367,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
96,"Te Acuerdas Que","Juancho Marqués",410969,https://open.spotify.com/track/05k3khLNk1GU3B6ebjNvPP
97,Azul,"J Balvin",410220,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
98,"Me Gusta",Shakira,409829,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
99,"Suave - Remix","Jey Blessing",406610,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
100,Anaranjado,"Jowell & Randy",404654,https://open.spotify.com/track/0cRgJuB6TRtb5RZ2HkjSLh
101,"Don't Start Now","Dua Lipa",400666,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
102,ADMV,Maluma,399685,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
103,Diosa,"Myke Towers",395718,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
104,"RITMO (Bad Boys For Life)","Black Eyed Peas",390251,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
105,"Quiéreme Mientras Se Pueda","Manuel Turizo",388757,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
106,PORFA,Feid,388579,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
107,Morado,"J Balvin",388535,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
108,"Si por mi fuera",Beret,386610,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
109,"La Popi","Kiko el Crazy",383302,https://open.spotify.com/track/2WlmR4N8xSxDG3Adz8Wd2k
110,"Before You Go","Lewis Capaldi",382500,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
111,Rutina,"Myke Towers",378859,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
112,Muchacha,"Gente De Zona",372764,https://open.spotify.com/track/2vI4SxtYqAQD5h1nSrqfKM
113,"Kikiki (feat. Yay)","Kidd Keo",370458,https://open.spotify.com/track/22YVt0f3WR4XaK6l1TEgOr
114,"El Efecto - Remix","Rauw Alejandro",367175,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
115,"Mi Cuarto","Jerry Di",367130,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
116,"La Bebe - Remix","Anuel AA",363497,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
117,"Como Si Fueras a Morir Mañana",Leiva,362936,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
118,"Me Vale","Miki Núñez",360284,https://open.spotify.com/track/2ptZxf0K480OMZbODKZhVC
119,"Pegamos Tela",Lérica,359832,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
120,"Roses - Imanbek Remix [Latino Gang]","SAINt JHN",357505,https://open.spotify.com/track/2zJ2jLVDrl1tfMZkR89j4k
121,"Fuera De Mi Mente",Lérica,354904,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
122,"Bajo La Mesa",Morat,354189,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
123,"A Correr los Lakers (Remix)","El Alfa",354159,https://open.spotify.com/track/29KkQi7wKF6IdOjwU8infb
124,"Eso Que Tú Me Das","Jarabe De Palo",353972,https://open.spotify.com/track/40tFJtuES1da2fg0OurUdI
125,DOSIS,Dvicio,353555,https://open.spotify.com/track/0AJKRuWjsVn6B43gm5HfjV
126,"Diablo en Mujer",Yandel,353091,https://open.spotify.com/track/5VImGHyEZhJz7hf0YTTi4t
127,"Dime Bbsita",Robledo,352204,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
128,"La Difícil","Bad Bunny",351191,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
129,"La Calle","Alex Sensation",343236,https://open.spotify.com/track/4yL2Z0APTcHIE9RJWVfTUt
130,"death bed (coffee for your head)",Powfu,339035,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
131,"Laugh Now Cry Later (feat. Lil Durk)",Drake,337080,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
132,"Qué Bonito Es Querer","Manuel Carrasco",332962,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
133,"Mi Niña",Ozuna,332295,https://open.spotify.com/track/2UO9EmjBqFD6cxzlsv6z2v
134,"WAP (feat. Megan Thee Stallion)","Cardi B",331378,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
135,Muévelo,"Nicky Jam",330252,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
136,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",329842,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
137,"Me Provocas",Dynoro,329189,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
138,"Soldadito marinero","Fito y Fitipaldis",327898,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
139,"Rain On Me (with Ariana Grande)","Lady Gaga",327015,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
140,"No Me Conoce - Remix","Jhay Cortez",326063,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
141,"Ponte Pa' Mi","Rauw Alejandro",325223,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
142,Indeciso,Reik,321921,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
143,"Break My Heart","Dua Lipa",320863,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
144,"La Tóxica",Farruko,316828,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
145,"De Tranquilote","Danny Romero",316723,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
146,Physical,"Dua Lipa",316477,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
147,"A Un Paso De La Luna","Ana Mena",314716,https://open.spotify.com/track/7ql2RUmAmj36tkMUNWo7MT
148,Perdío,Lérica,312522,https://open.spotify.com/track/6cmjIBF2murKG8moPpirs7
149,"Si Me Dices Que Sí",Reik,309957,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
150,"Soldadito de Hierro","Nil Moliner",307767,https://open.spotify.com/track/1wWSi1N5mBif8926JR78Ju
151,Princesas,Pereza,307593,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
152,4K,"El Alfa",306692,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
153,Relaciones,Lunay,306288,https://open.spotify.com/track/2TL9UACmry1qTiurBc2PjV
154,Envidiosos,Maka,304589,https://open.spotify.com/track/3ccfqBudQ4s6pECQLIpWvF
155,"Kings & Queens","Ava Max",304520,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
156,"Loco - Remix",Farruko,300807,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
157,"La flaca","Jarabe De Palo",300473,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
158,Bobo,Morad,298067,https://open.spotify.com/track/4zQIamp851N57SyWqAYcZR
159,"Aún me amas",Beret,297436,https://open.spotify.com/track/6QpL9FS8ytyEIYrM2l7lSf
160,"Yo x Ti, Tu x Mi",ROSALÍA,296052,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
161,Presiento,Morat,295852,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
162,"Calma - Remix","Pedro Capó",294338,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
163,"La Cama - Remix",Lunay,291457,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
164,"Sigues Con El - Remix",Arcangel,286597,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
165,Loco,Beéle,286290,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
166,"Some Say",Nea,283478,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
167,Fantasias,"Rauw Alejandro",283215,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
168,Ignorantes,"Bad Bunny",280085,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
169,Tutu,Camilo,279510,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
170,"Cazzu: Bzrp Music Sessions, Vol. 32",Bizarrap,278790,https://open.spotify.com/track/1MZqHpFyB4j5tFCFNvURou
171,"Como Camarón",Estopa,277073,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
172,"Someone You Loved","Lewis Capaldi",277062,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
173,"A Dónde Vamos",Morat,276512,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
174,Gris,"J Balvin",276436,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
175,"El Fin del Mundo","La La Love You",273639,https://open.spotify.com/track/5SeYlZyKVENMOxiSPQkKyw
176,"Rain II",Trueno,272503,https://open.spotify.com/track/7k1lxZqsXIVDnL1BFNaGKk
177,"Caminando por la vida",Melendi,269977,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx
178,Atrévete,"Yago Roche",269287,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
179,"Algo Mágico","Rauw Alejandro",268696,https://open.spotify.com/track/0zlnHTHiBQ68ZCAmTw5ozm
180,Jangueo,"Alex Rose",268438,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
181,"La Rubia - Remix 2","La Nueva Escuela",267018,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
182,Callaita,"Bad Bunny",266417,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
183,"Say So","Doja Cat",264561,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
184,"Batmóvil - Remix",Hens,263806,https://open.spotify.com/track/3yOmf3oK10XIVRc99bwSyO
185,"Que Mal Te Fue","Natti Natasha",262068,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
186,"Me Equivocaré","Antonio José",261653,https://open.spotify.com/track/5zsvrbPy4w9nz067ViWprz
187,"Hola - Remix",Dalex,260573,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
188,Blanco,"J Balvin",258649,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
189,Bésame,"David Bisbal",257562,https://open.spotify.com/track/7kcSKOl5rR4zGxFNYhkeRX
190,Confía,Sech,257526,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
191,Rueda,Chimbala,255598,https://open.spotify.com/track/4NDHYPVJ5zLnR8yYZsMDsu
192,Señorita,"Shawn Mendes",254718,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
193,+Linda,Dalex,254383,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
194,"Con Calma","Daddy Yankee",249032,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
195,Medusa,"Jhay Cortez",248400,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
196,"Por la boca vive el pez","Fito y Fitipaldis",247926,https://open.spotify.com/track/24UStI5AYA7g5ufFDh3LH0
197,"La Bella y la Bestia",Reik,247298,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
198,Tinder,Arce,245821,https://open.spotify.com/track/39JlamO6oYz8nRIYCfq8Bl
199,"Tu Calorro",Estopa,244135,https://open.spotify.com/track/0DXI6c9tNWsI4tvUftkQN8
200,"He Visto",Morad,243024,https://open.spotify.com/track/3lXlsmAYcTq4Oe0z7wEMXa
