,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,"Déjate Querer","Lalo Ebratt",1197757,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
20,"Un Año","Sebastian Yatra",1168274,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
21,Swing,"Danny Ocean",1137824,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
22,"Adan y Eva","Paulo Londra",993959,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
23,Amanece,"Anuel AA",982203,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
24,Cristina,"Sebastian Yatra",909956,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
25,"Esclavo de Tus Besos","Manuel Turizo",888637,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
26,"Ella Quiere Beber - Remix","Anuel AA",879127,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
27,"Pa' Llamar Tu Atención (feat. MC Bin Laden)","C. Tangana",868280,https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q
28,Aullando,"Wisin & Yandel",850834,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
29,"Que Mas Pues - Remix",Sech,803984,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
30,"Ta To Gucci (Remix)",Cauty,754662,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
31,"bad guy","Billie Eilish",747578,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
32,Controla,Brytiago,734058,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
33,Adictiva,"Daddy Yankee",718271,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
34,Desconocidos,"Mau y Ricky",700596,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
35,"Mujer Bruja","Lola Indigo",691638,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA
36,"Say My Name","David Guetta",689104,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
37,"Vacia Sin Mi",Ozuna,676715,https://open.spotify.com/track/4l0O19WwpjzbDGkdFtkQ6W
38,Baby,Amenazzy,636026,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
39,"A Solas - Remix",Lunay,635177,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
40,"Te Vi","Piso 21",624908,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
41,"Lo siento",Beret,616751,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
42,"NI BIEN NI MAL","Bad Bunny",615162,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
43,"5 Sentidos",Dvicio,613340,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
44,"Mi Persona Favorita","Alejandro Sanz",595657,https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
45,Booty,"C. Tangana",591801,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
46,"La Respuesta","Becky G",580163,https://open.spotify.com/track/2fOjendzUzepHwR9QrVyYF
47,"7 rings","Ariana Grande",572524,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
48,"Punto G","KAROL G",568048,https://open.spotify.com/track/5Lb1pjnll07UQKxNpnnGBy
49,"Sweet but Psycho","Ava Max",558594,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
50,Caliente,Darell,556331,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs
51,"Vas A Quedarte",Aitana,553211,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
52,MALA,6ix9ine,542786,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
53,"Otra Copa",Bandaga,473975,https://open.spotify.com/track/38a7xqi18rg8wGJhK71fj8
54,Imposible,"Luis Fonsi",449771,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
55,"Vaina Loca",Ozuna,449071,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
56,Shallow,"Lady Gaga",447451,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
57,"No Te Preocupes por Mi",Leiva,445062,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
58,Llégale,Lunay,442052,https://open.spotify.com/track/4vK8Kvyw1mabkMXJqbZOZT
59,"Cristina (feat. Shelow Shaq)",Maffio,437198,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
60,París,DELLAFUENTE,431368,https://open.spotify.com/track/64NRP5zPfcCZJw8Lc61Wgi
61,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,424706,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
62,"Luz Apaga",Ozuna,424051,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
63,"MIA (feat. Drake)","Bad Bunny",413704,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
64,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",413648,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
65,"Old Town Road","Lil Nas X",398032,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
66,"MALAMENTE - Cap.1: Augurio",ROSALÍA,397497,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
67,Devuelveme,Ozuna,397039,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
68,"Sin Pijama","Becky G",393494,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
69,"Forever Alone","Paulo Londra",378300,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
70,"Cuando Nadie Ve",Morat,373655,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
71,"Otro Trago",Sech,367505,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
72,"La Plata (feat. Lalo Ebratt)",Juanes,367116,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
73,Sucker,"Jonas Brothers",358663,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
74,"bury a friend","Billie Eilish",349007,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
75,"Antes de Morirme (feat. Rosalía)","C. Tangana",345622,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
76,"Que Le De","Rauw Alejandro",341385,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
77,Créeme,"KAROL G",335841,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
78,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",334950,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
79,"Un Traguito",Lérica,334477,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk
80,Reggaeton,"J Balvin",332266,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
81,"La Romana","Bad Bunny",326503,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
82,"R.I.P. (feat. Rita Ora & Anitta)","Sofía Reyes",326390,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
83,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,325146,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
84,SOS,Avicii,322729,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
85,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,322103,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
86,"El Humo - Canción Original De La Película ""Lo Dejo Cuando Quiera""","Lola Indigo",321174,https://open.spotify.com/track/3KNeOxcbpfpl08YuhbfA1T
87,Sola,"Luis Fonsi",317320,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO
88,Caro,"Bad Bunny",316709,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
89,Bajito,"Ana Guerra",312692,https://open.spotify.com/track/7KZQidvgSlEeVvJtDYpMJy
90,Happier,Marshmello,311953,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
91,Usted,"Juan Magán",311755,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
92,"Ni Gucci Ni Prada","Kenny Man",311074,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
93,Ibiza,Ozuna,305721,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
94,"Ya No Quiero Ná","Lola Indigo",303569,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
95,Bubalu,"Becky G",302768,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
96,Perdón,"David Bisbal",299739,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
97,"Bohemian Rhapsody - Remastered 2011",Queen,299417,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
98,"Desde el Corazón","Bad Bunny",299114,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
99,"when the party's over","Billie Eilish",297888,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
100,"High Hopes","Panic! At The Disco",297881,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
101,"Ni La Hora","Ana Guerra",289347,https://open.spotify.com/track/1aIeJAvEbFrD33tjUEJ7yo
102,"A Partir De Hoy","David Bisbal",286356,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
103,"No Es Justo","J Balvin",286258,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
104,"Te esperaré toda la vida","Dani Fernández",279685,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478
105,"Boy With Luv (feat. Halsey)",BTS,278934,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
106,Rebota,Guaynaa,278019,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
107,"Besos En Guerra",Morat,276398,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
108,"Te Boté - Remix","Nio Garcia",276114,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
109,"Si Estuviésemos Juntos","Bad Bunny",273050,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
110,"wish you were gay","Billie Eilish",273004,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
111,"Don't Call Me Up",Mabel,269306,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
112,TELÉFONO,Aitana,267223,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
113,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",266707,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
114,Replay,"Maikel Delacalle",265936,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
115,"Me Niego (feat. Ozuna & Wisin)",Reik,265572,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
116,"Me Rehúso","Danny Ocean",263882,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
117,"Giant (with Rag'n'Bone Man)","Calvin Harris",262994,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
118,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",262373,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
119,"Dancing With A Stranger (with Normani)","Sam Smith",261961,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
120,"No Me Acuerdo",Thalia,261762,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
121,Vuelve,"Sebastian Yatra",261637,https://open.spotify.com/track/3wGRfBDRNQb0nFDFrUPvq6
122,"Déjame Ser","Manuel Carrasco",257808,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR
123,Nadie,Farruko,256181,https://open.spotify.com/track/2VRVV7cvAGPJ2EBU4FIVCz
124,"Girls Like You (feat. Cardi B)","Maroon 5",253555,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
125,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes",253533,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
126,"No Hay Nadie Más","Sebastian Yatra",252015,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
127,Sola,"Manuel Turizo",251953,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
128,"El Efecto","Rauw Alejandro",248569,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
129,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,248562,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0
130,"Back In The City","Alejandro Sanz",248179,https://open.spotify.com/track/7iKLFfnQULROZ7XRxG6ive
131,"Lo Malo - Operación Triunfo 2017",Aitana,248078,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR
132,"La Cintura","Alvaro Soler",247715,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
133,"Love Someone","Lukas Graham",246022,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
134,Destino,Greeicy,245965,https://open.spotify.com/track/3tOmzBrWaHg97FKgsqhhEd
135,"Te echo de menos",Beret,245273,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
136,Wow.,"Post Malone",245209,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
137,"No te enamores","Efecto Pasillo",244577,https://open.spotify.com/track/4AMNoX4gzC25M4I00poxI2
138,"Speechless (feat. Erika Sirola)","Robin Schulz",243588,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
139,Ellos,"Ceky Viciny",241317,https://open.spotify.com/track/1tDUwlIyFFcmfMypYoQ4Ns
140,"Soldadito marinero","Fito y Fitipaldis",239782,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
141,"Qué Más Pues",Sech,239684,https://open.spotify.com/track/5O3cRP4ZHC9vvVIHtET1f0
142,"Carita de Guiño","Don Patricio",238580,https://open.spotify.com/track/5H7JBwAkg5lHFxniTeVNOW
143,"Cuando Te Besé","Becky G",234577,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
144,"Échame La Culpa","Luis Fonsi",231438,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ
145,"Asesina - Remix",Brytiago,230702,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
146,"Solo de Mi","Bad Bunny",227813,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
147,Princesas,Pereza,227618,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
148,"Él no soy yo","Blas Cantó",226844,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
149,"Ajena (with Myke Towers, Dylan Fuentes)","Dayme y El High",226814,https://open.spotify.com/track/4KXtFUFmPObTROXShFLHZX
150,"Kill This Love",BLACKPINK,226467,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
151,Culpables,"KAROL G",223841,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
152,lovely,"Billie Eilish",223212,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
153,"Kiss and Make Up","Dua Lipa",222022,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
154,Flames,"David Guetta",221479,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
155,"De Ellos Aprendí","David Rees",220960,https://open.spotify.com/track/3VaFDR5FuLjgZxJ36hV9LN
156,"Shape of You","Ed Sheeran",219746,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,"Como Si Fueras a Morir Mañana",Leiva,219542,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
158,"One Kiss (with Dua Lipa)","Calvin Harris",218700,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
159,"Está Rico","Marc Anthony",217333,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
160,Calypso,"Luis Fonsi",215561,https://open.spotify.com/track/2u7tDWQ6LX0Kw1LiK1jaok
161,"No Te Hagas la Loca",Noriel,215332,https://open.spotify.com/track/4NGbpyKrKMlJX4kP8iTQFJ
162,Inmortal,Aventura,215136,https://open.spotify.com/track/2swZ0X1njeU32SNJeBKIfW
163,"Without Me",Halsey,213149,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
164,"Let Me Down Slowly","Alec Benjamin",213013,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
165,BEBE,6ix9ine,211803,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
166,Cicatrices,"Natos y Waor",209912,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
167,"Medellín (with Maluma)",Madonna,209364,https://open.spotify.com/track/3tTV4DYlhkiXRNiiXwIAPf
168,"DI MI NOMBRE - Cap.8: Éxtasis",ROSALÍA,209020,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE
169,"A Mí","Rels B",208799,https://open.spotify.com/track/6kbzFdX9KkJpAADAqArxgW
170,"Promises (with Sam Smith)","Calvin Harris",206258,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
171,"Aprendi a Amar",Brytiago,204714,https://open.spotify.com/track/7M8K2ermHPnLJildw6F6EP
172,"Noche De Fantasia","Bryant Myers",203739,https://open.spotify.com/track/3gcAbJ38vIQvT6No64cIcn
173,"No Tengo Nada","Alejandro Sanz",203583,https://open.spotify.com/track/0HwK6fvgBNrEpwUR32ZvTK
174,Mujeres,"Mozart La Para",203003,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
175,Clandestino,Shakira,202366,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
176,Fingías,"Paloma Mami",201654,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z
177,"Duro y Suave","Leslie Grace",200877,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
178,"Bien Duro","C. Tangana",200852,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
179,"La Llamada",Leiva,200033,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
180,"Salvajes irracionales","Efecto Pasillo",198882,https://open.spotify.com/track/1Ft3KKDbvXduw91Y9DZ2AB
181,Loca,"Alvaro Soler",198207,https://open.spotify.com/track/2UxnZEvavlFv9dTbfrkNnd
182,"Y, ¿Si Fuera Ella? - + Es +","Pablo Alborán",197739,https://open.spotify.com/track/114xlNyBqwTIkOdrU8LajN
183,"Amasijo de huesos",Sidecars,196977,https://open.spotify.com/track/72S6UNewVaLv3XqdcZ5J4L
184,"Mañana Es Too Late","Jesse & Joy",196366,https://open.spotify.com/track/3AnFYXJMTNJtQUwsJWmTK4
185,"I Like It","Cardi B",195897,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
186,"Cuando zarpa el amor (feat. Juan Magán)",Camela,195145,https://open.spotify.com/track/4TD052UwarqucOo1fsTq6P
187,Duele,Reik,194560,https://open.spotify.com/track/3NncP0ajz9lqYAZcQD7Bpo
188,"Mocca - Remix","Lalo Ebratt",194403,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
189,"On My Way","Alan Walker",193956,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
190,"La Forma en Que Me Miras","Super Yei",192314,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
191,"No Te Enamores","Paloma Mami",191544,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv
192,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",191268,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
193,Perfect,"Ed Sheeran",190717,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
194,"Me Haces Falta","Antonio José",190605,https://open.spotify.com/track/7wCqmkAjudO0oKRASmv8Wg
195,"Como Camarón",Estopa,190131,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
196,"thank u, next","Ariana Grande",188771,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
197,"Otras Se Pierden",Morat,188591,https://open.spotify.com/track/3SvbcJH2seu1zs0PMjPS6F
198,Sirenas,Taburete,188080,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy
199,Celoso,"Lele Pons",187795,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
200,"Another One Bites The Dust - Remastered 2011",Queen,187416,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
