,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
85,Diavla,"Chris Viz",415510,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
86,"Holly Jolly Christmas","Michael Bublé",412205,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
87,Bésame,"David Bisbal",411054,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU
88,15+1,"El Greco",406665,https://open.spotify.com/track/0JFSOhVbn5I4wCrTgT8bnZ
89,"Si Me Gano Un Grammy","Jon Z",404988,https://open.spotify.com/track/0e0BqjHEcb6pJAVJ7WZA7V
90,Infeliz,Arcangel,398190,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
91,"Me llama",Beret,397869,https://open.spotify.com/track/06ovTE7S3xHfpqxNZxVfSn
92,"Lola Bunny","Lola Indigo",394401,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
93,"Someone You Loved","Lewis Capaldi",394208,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
94,"Rockin' Around The Christmas Tree","Brenda Lee",394190,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
95,"Soldadito de Hierro","Nil Moliner",388752,https://open.spotify.com/track/3DfUO7e24abpbIreUpUK4B
96,X.O.X.O.,"Pedro Calderon",380657,https://open.spotify.com/track/439bhfWUo0JI6wmfvm4Auq
97,Mistletoe,"Justin Bieber",380552,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
98,Circles,"Post Malone",379486,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
99,"everything i wanted","Billie Eilish",376327,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
100,"Qué Pena",Maluma,374074,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
101,Disparos,"Dani Fernández",373219,https://open.spotify.com/track/2F75mXaavRl0hm3rtM15cq
102,Apriétala,Rvfv,371308,https://open.spotify.com/track/0VLIfeftkYpJgzqUvJc0BP
103,"Con La Miel En Los Labios",Aitana,369241,https://open.spotify.com/track/2QJcrJNa4KGxQ6bw0MH3Zx
104,Atrévete,"Nicky Jam",368784,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj
105,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",368090,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
106,"Déjate Querer","Lalo Ebratt",368073,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
107,"Lo siento",Beret,367732,https://open.spotify.com/track/5o2M4yHxo9kyNLdgihFeV1
108,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",367565,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
109,"Adan y Eva","Paulo Londra",366706,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
110,DOSIS,Dvicio,366675,https://open.spotify.com/track/0cDumxvNKhydP1Cmon2S6E
111,Mirándote,Rvfv,360560,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
112,"Te Robaré","Nicky Jam",360495,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T
113,Aguantando,Morad,359033,https://open.spotify.com/track/31mlxicdMBsOZtX35XJ1tr
114,"11 PM",Maluma,357814,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
115,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",357356,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
116,"I Don't Care (with Justin Bieber)","Ed Sheeran",354517,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
117,Velitas,Darell,352176,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
118,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,350277,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
119,"Vas A Quedarte",Aitana,348845,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I
120,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,346231,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH
121,"QUE PRETENDES","J Balvin",346198,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
122,"Enchochado de Ti","Don Patricio",340044,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
123,Milionària,ROSALÍA,333966,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
124,"C90 (Remix)","John C",327474,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD
125,Rutina,"Myke Towers",326602,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
126,"Un Año","Sebastian Yatra",324035,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
127,"No Te Preocupes por Mi",Leiva,319664,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
128,"Como el Agua - Remix","Ana Mena",319346,https://open.spotify.com/track/5FJ4xmp1XXTDyqPlF4lFPt
129,"Cristina (feat. Shelow Shaq)",Maffio,318574,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
130,Música,"DJ Luian",317310,https://open.spotify.com/track/4xvTPuwHaXoDM3p0QcY7bH
131,"It's the Most Wonderful Time of the Year","Andy Williams",316374,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
132,"Verte Ir","DJ Luian",315866,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
133,"5 Sentidos",Dvicio,313703,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
134,"Otro Trago",Sech,310934,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
135,"Ella Quiere Beber - Remix","Anuel AA",309471,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
136,"Coronao Now","El Alfa",308709,https://open.spotify.com/track/7FbKipScVxkjQxQXwTd0gL
137,"Desde cero (con Melendi)",Beret,307112,https://open.spotify.com/track/3RfmZepJErldBC4JXut6L9
138,"Cicatrices (feat. Indara)","Sergio Contreras",306807,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
139,"Pikete Italiano",KvndySwing,306749,https://open.spotify.com/track/7DeWChs7uIADAfwmdrUFPh
140,HP,Maluma,305190,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
141,Gan-Ga,"Bryant Myers",304775,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
142,"Kemba Walker","Eladio Carrion",303696,https://open.spotify.com/track/38kLHBjtWJaPXcyFhwRVtI
143,"Enamórate De Alguien Más",Morat,303276,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc
144,"Pa Mí - Remix",Dalex,301557,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
145,"Tal Vez","Paulo Londra",300924,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
146,"El Efecto - Remix","Rauw Alejandro",300500,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
147,"La Mentira (feat. Joaquín Sabina)","Dani Martín",299868,https://open.spotify.com/track/21by4HhbV3w4uUNrotR02z
148,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",298542,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
