,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
61,"Indios y Vaqueros",Sinsinati,523228,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
62,Physical,"Dua Lipa",508940,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
63,"Ahora Dice Que Me Ama",Bandaga,504004,https://open.spotify.com/track/2Z3RqW9jfl62il0R4q8wQy
64,"Toosie Slide",Drake,502301,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
65,"3 de Abril","Anuel AA",484268,https://open.spotify.com/track/1c2oYPFni5vth1v9M7fYZb
66,"Soldadito de Hierro","Nil Moliner",477974,https://open.spotify.com/track/1wWSi1N5mBif8926JR78Ju
67,MAMACITA,"Black Eyed Peas",477134,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
68,"De Tranquilote","Danny Romero",452896,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
69,Vete,"Bad Bunny",447180,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
70,Presiento,Morat,443064,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
71,"Malibú con Piña","Funzo & Baby Loud",442462,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
72,"Qué Bonito Es Querer","Manuel Carrasco",441129,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
73,Rutina,"Myke Towers",440579,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
74,Negro,"J Balvin",432986,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
75,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",432775,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
76,"Yo x Ti, Tu x Mi",ROSALÍA,432718,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
77,"Dónde Estás",KHEA,426461,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
78,"Whine Up","Nicky Jam",423904,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
79,Dolerme,ROSALÍA,422756,https://open.spotify.com/track/2reL9PAUza4PUtbjqW1fRf
80,"A Dónde Vamos",Morat,421785,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
81,Bobo,Morad,418589,https://open.spotify.com/track/4zQIamp851N57SyWqAYcZR
82,Rueda,Chimbala,418337,https://open.spotify.com/track/4NDHYPVJ5zLnR8yYZsMDsu
83,"No Me Conoce - Remix","Jhay Cortez",414331,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
84,"Como Panas","Bryant Myers",414105,https://open.spotify.com/track/07MrcfLozSPBfEI8GPOZgc
85,"The Box","Roddy Ricch",410871,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
86,Zorra,"Bad Gyal",403266,https://open.spotify.com/track/0OP1RzrglC008kj79Httv3
87,"Cuando Éramos Dos",Sinsinati,400372,https://open.spotify.com/track/1sPw28uimhBPPvxpwmfljV
88,"Una Foto en Blanco y Negro","David Otero",399113,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
89,"Suave - Remix","Jey Blessing",397050,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
90,"Fuera De Mi Mente",Lérica,392628,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
91,Fantasias,"Rauw Alejandro",387789,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
92,Tutu,Camilo,384435,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
93,Rosa,"J Balvin",377220,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
94,25/8,"Bad Bunny",376749,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
95,"Me Equivocaré","Antonio José",371046,https://open.spotify.com/track/5zsvrbPy4w9nz067ViWprz
96,"Sigues Con El","Dímelo Flow",370831,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
97,Callaita,"Bad Bunny",370775,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
98,"Easy - Remix","Jhay Cortez",361477,https://open.spotify.com/track/1NmQc6rwLv7g0UHL1AFOa9
99,Memories,"Maroon 5",361118,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
100,Señorita,"Shawn Mendes",359556,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
101,"Say So","Doja Cat",358017,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
102,"Break My Heart","Dua Lipa",354922,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
103,"La Rubia - Remix 2","La Nueva Escuela",354111,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
104,"bad guy","Billie Eilish",353260,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
105,Tabú,"Pablo Alborán",353260,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
106,"Someone You Loved","Lewis Capaldi",351855,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
107,"El Efecto","Rauw Alejandro",351296,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
108,Girl,"Myke Towers",348779,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
109,Bailemos,"Dani Fernández",348738,https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
110,"Sueño (con Pablo Alborán)",Beret,347346,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
111,"Con Altura",ROSALÍA,345899,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
112,"Cuando estés aquí","Pablo Alborán",340034,https://open.spotify.com/track/1yO5KgygGOA8FsZOhmyrUb
113,Jangueo,"Alex Rose",337619,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
114,Definitivamente,"Daddy Yankee",336128,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
115,Disparos,"Dani Fernández",333518,https://open.spotify.com/track/2F75mXaavRl0hm3rtM15cq
116,"Está Cabrón Ser Yo","Bad Bunny",332965,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
117,"Con Calma","Daddy Yankee",331049,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
118,"LA CANCIÓN","J Balvin",327093,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
119,"Adicto (with Anuel AA & Ozuna)",Tainy,324498,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
120,"Pero Ya No","Bad Bunny",323048,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
121,"Otro Trago - Remix",Sech,320193,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
122,"Como vas?","Kidd Keo",319757,https://open.spotify.com/track/77E6BhaBLsIMmW5nAyXGTy
123,"Calma - Remix","Pedro Capó",317695,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
124,"Soltera - Remix",Lunay,317460,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
125,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,316439,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
126,Falling,"Trevor Daniel",314982,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
127,"Don Patricio: Bzrp Music Sessions, Vol. 25",Bizarrap,314450,https://open.spotify.com/track/3B30FE1ywQwRa5vcg2W1Zg
128,"Soldadito marinero","Fito y Fitipaldis",313975,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
129,Astronomia,Vicetone,310996,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
130,"Blueberry Faygo","Lil Mosey",307634,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
131,"Lola Bunny","Lola Indigo",306285,https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
132,Aventura,Lunay,305520,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
133,"A Tu Merced","Bad Bunny",305127,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
134,"La Pared 360","Lenny Tavárez",302771,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
135,Ronca,"Myke Towers",299908,https://open.spotify.com/track/0WxhO7pvOWqFJRMBQ3q3B2
136,"Y a mi qué?","Don Patricio",297820,https://open.spotify.com/track/36WEIfujsYbkA2WoLhSRkl
137,"Me Quedo",Aitana,297325,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf
138,Princesas,Pereza,295447,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
139,"No Quiero Verte",Rvfv,295428,https://open.spotify.com/track/4SPqRLaD6GI2ZdF8vyctsz
140,ROXANNE,"Arizona Zervas",295145,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
141,"¿Qué Ha Pasao'?","Abraham Mateo",291501,https://open.spotify.com/track/2zkVH2daHyjS51g7PRJFDn
142,"Before You Go","Lewis Capaldi",290965,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
143,Bésame,"David Bisbal",290629,https://open.spotify.com/track/7kcSKOl5rR4zGxFNYhkeRX
144,"Lo siento",Beret,286114,https://open.spotify.com/track/5o2M4yHxo9kyNLdgihFeV1
145,"Boss Bitch","Doja Cat",285740,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
146,"Coronao Now (Remix)","El Alfa",284723,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
147,"Que Tire Pa Lante","Daddy Yankee",276964,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
148,Verde,"J Balvin",276547,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD
149,"Ella No Quiere Rosé",Rvfv,276218,https://open.spotify.com/track/6Aqeqb9rVNA1U6zuuxczQZ
150,Fuego,Estopa,275870,https://open.spotify.com/track/5Aax4WuBCyiVp4NDB3lg5j
151,"No Termino",Morat,275201,https://open.spotify.com/track/3YjguG5v9vS5o8Cnciy76z
152,Bailando,"Nil Moliner",274653,https://open.spotify.com/track/27NTdNyp9n5B4lswgGikG3
153,"La Calle","Alex Sensation",272986,https://open.spotify.com/track/4yL2Z0APTcHIE9RJWVfTUt
154,"Que Calor (with J Balvin & El Alfa)","Major Lazer",272143,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
155,Inolvidable,"Ovy On The Drums",270931,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
156,Goteo,Duki,270708,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
157,"Te Quemaste","Manuel Turizo",270425,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
158,"La Forma en Que Me Miras","Super Yei",269789,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
159,"Borracho De Amor","Cali Y El Dandee",266188,https://open.spotify.com/track/4QtQgsK7DChmU4EM5NtqyK
160,"Si Te Vas",Sech,263882,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
161,"Pa Los Gustos Los Colores",Javiielo,260376,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
162,"No Te Preocupes por Mi",Leiva,260199,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
163,Gentleman,Cepeda,259154,https://open.spotify.com/track/3Q797tkAExVmmJjEDNNLns
164,Supalonely,BENEE,258423,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
165,"Relación Rota","Myke Towers",257839,https://open.spotify.com/track/5RClLxkUvnMWFUQ3VAQEHj
166,"La Mentira (feat. Joaquín Sabina)","Dani Martín",255985,https://open.spotify.com/track/21by4HhbV3w4uUNrotR02z
167,"MALA SANTA","Becky G",255711,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
168,Ojitos,"Bryant Myers",255441,https://open.spotify.com/track/6mRO59X63upZzN5RVw5wNz
169,"Lose Control",MEDUZA,255229,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
170,Savage,"Megan Thee Stallion",254561,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
171,Skechers,DripReport,253486,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
172,"ily (i love you baby) (feat. Emilee)","Surf Mesa",251090,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
173,"Como Si Fueras a Morir Mañana",Leiva,249537,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
174,"Intentions (feat. Quavo)","Justin Bieber",249297,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
175,Shallow,"Lady Gaga",248987,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
176,Bichiyal,"Bad Bunny",248916,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
177,"Como Camarón",Estopa,248408,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
178,Perfume,Dalex,247166,https://open.spotify.com/track/19VunfeIrl0bx984mJ810c
179,"Vas A Quedarte",Aitana,246645,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I
180,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",245825,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
181,"Bellaquita - Remix",Dalex,245792,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
182,"Perreo Intenso",Ankhal,245672,https://open.spotify.com/track/4B2kFp1ulVz1FgwVYSShoj
183,"Adan y Eva","Paulo Londra",244945,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
184,"Caminando por la vida",Melendi,244315,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx
185,"Tequila y Candela",Marlon,243746,https://open.spotify.com/track/05j1BaD4oL8WnNJyIKdpgc
186,"B11 (feat. Myke Towers)",Rvssian,242025,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
187,"everything i wanted","Billie Eilish",241223,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
188,"Hablamos Mañana","Bad Bunny",240673,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
189,"Mi Religión","Nil Moliner",240562,https://open.spotify.com/track/5zNlrLpJFZt3RvRe9A0Hed
190,Trofeo,Sech,240022,https://open.spotify.com/track/6beHXSNNAPKhtlXvefJC7s
191,"Perreo en La Luna","Rich Music LTD",239910,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
192,"Gitana (feat. Sergio Contreras y Demarco Flamenco)",Rasel,238636,https://open.spotify.com/track/0WA73uP8IO1rczj8FFJzRg
193,Cicatrices,"Natos y Waor",238550,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
194,"11 PM",Maluma,238129,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
195,"Con La Miel En Los Labios",Aitana,237770,https://open.spotify.com/track/2QJcrJNa4KGxQ6bw0MH3Zx
196,"5 Sentidos",Dvicio,237428,https://open.spotify.com/track/0Y0T4EjRnR7sM2fTTygp2Y
197,"Adore You","Harry Styles",236542,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
198,"I Don't Care (with Justin Bieber)","Ed Sheeran",235314,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
199,Ellos,"Ceky Viciny",235279,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g
200,"Que Malo","Bad Bunny",235216,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
