,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,Desconocidos,"Mau y Ricky",1014786,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
24,París,DELLAFUENTE,973239,https://open.spotify.com/track/64NRP5zPfcCZJw8Lc61Wgi
25,"Sweet but Psycho","Ava Max",937664,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
26,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",935733,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
27,"Te Vi","Piso 21",903947,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
28,"Vas A Quedarte",Aitana,901233,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
29,Bubalu,"Becky G",835346,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
30,Reggaeton,"J Balvin",801395,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
31,Happier,Marshmello,784729,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
32,"Lo siento",Beret,782549,https://open.spotify.com/track/4S6gJt4RYR34t4sjW8wEah
33,Shallow,"Lady Gaga",778496,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
34,"A Solas - Remix",Lunay,766895,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
35,Ibiza,Ozuna,762609,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
36,Sola,"Luis Fonsi",750140,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO
37,Caro,"Bad Bunny",746476,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
38,"Asesina - Remix",Brytiago,745704,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
39,"Antes de Morirme (feat. Rosalía)","C. Tangana",740879,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
40,"Solo de Mi","Bad Bunny",724562,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
41,"Vaina Loca",Ozuna,707885,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
42,"Desde el Corazón","Bad Bunny",704949,https://open.spotify.com/track/1R2mapMAUiYqre6jcFX57g
43,Baby,Amenazzy,700237,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
44,Bajito,"Ana Guerra",696064,https://open.spotify.com/track/7KZQidvgSlEeVvJtDYpMJy
45,"Luz Apaga",Ozuna,687150,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
46,Replay,"Maikel Delacalle",686385,https://open.spotify.com/track/07w6jp4Fq8GGqhLoDYoVkb
47,"Esclavo de Tus Besos","Manuel Turizo",677667,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
48,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,673432,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
49,Créeme,"KAROL G",664117,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
50,Culpables,"KAROL G",609472,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
51,Devuelveme,Ozuna,607608,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
52,"break up with your girlfriend, i'm bored","Ariana Grande",603253,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
53,"Está Rico","Marc Anthony",592329,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
54,"Ganas Sobran","Bryant Myers",580378,https://open.spotify.com/track/17iXKeQe2iVYXJcMpQqthG
55,"A Mí","Rels B",568900,https://open.spotify.com/track/6kbzFdX9KkJpAADAqArxgW
56,"5 Sentidos",Dvicio,565544,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
57,"La Plata (feat. Lalo Ebratt)",Juanes,548310,https://open.spotify.com/track/7Eso5mURNFprb5PmhOXDlf
58,"Cuando Nadie Ve",Morat,539060,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
59,Caliente,Darell,532726,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs
60,"Sin Pijama","Becky G",527383,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
61,"Dile la Verdad","The Rudeboyz",517067,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
62,"bury a friend","Billie Eilish",508458,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
63,"Que Le De","Rauw Alejandro",499093,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
64,Aullando,"Wisin & Yandel",494915,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
65,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,493252,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
66,Controla,Brytiago,490615,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
67,"MALAMENTE - Cap.1: Augurio",ROSALÍA,489258,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
68,Mujeres,"Mozart La Para",480163,https://open.spotify.com/track/6xLvYhLOW2oETJoZv8ChU8
69,"Good Vibes",Fuego,465915,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev
70,"Otra Copa",Bandaga,463131,https://open.spotify.com/track/38a7xqi18rg8wGJhK71fj8
71,Perdón,"David Bisbal",461806,https://open.spotify.com/track/4iCJFRTRsFlj4UWoEd7bS9
72,Usted,"Juan Magán",450090,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
73,BEBE,6ix9ine,446947,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
74,Celoso,"Lele Pons",442217,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
75,"Un Traguito",Lérica,441805,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk
76,"Without Me",Halsey,440892,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
77,"Girls Like You (feat. Cardi B)","Maroon 5",423690,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
78,"Bohemian Rhapsody - Remastered 2011",Queen,422951,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
79,"No Te Preocupes por Mi",Leiva,420408,https://open.spotify.com/track/2huX4MIVEWQtzCpu6B05SV
80,"Back In The City","Alejandro Sanz",415655,https://open.spotify.com/track/6ydCAmvfPBYxCnqdDZAZ6d
81,"thank u, next","Ariana Grande",406597,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
82,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,401699,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
83,"Ni La Hora","Ana Guerra",394174,https://open.spotify.com/track/1aIeJAvEbFrD33tjUEJ7yo
84,TELÉFONO,Aitana,389667,https://open.spotify.com/track/5h8VHxOBK1VWWj46T8fSly
85,"La Romana","Bad Bunny",387030,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv
86,"No Es Justo","J Balvin",386650,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
87,Nadie,Farruko,376785,https://open.spotify.com/track/2VRVV7cvAGPJ2EBU4FIVCz
88,"Te Boté - Remix","Nio Garcia",376418,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
89,"Ni Gucci Ni Prada","Kenny Man",369434,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
90,"Te esperaré toda la vida","Dani Fernández",362250,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478
91,"Ya No Quiero Ná","Lola Indigo",360714,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX
92,"No Me Acuerdo",Thalia,357292,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
93,"Cama Vacia",Ozuna,356003,https://open.spotify.com/track/6sR4WtcYJOCXzDsDfY9PwV
94,"Dancing With A Stranger (with Normani)","Sam Smith",352618,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
95,"A Partir De Hoy","David Bisbal",352071,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
96,Sola,"Manuel Turizo",350663,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
97,"Besos En Guerra",Morat,346639,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
98,"No Te Enamores","Paloma Mami",344876,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv
99,"Me Niego (feat. Ozuna & Wisin)",Reik,344375,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
100,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes",341867,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
101,"La Forma en Que Me Miras","Super Yei",339713,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
102,"Te echo de menos",Beret,337268,https://open.spotify.com/track/3gPOFPYLgpvQz0ZMwmv7NE
103,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",337126,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
104,"Noche De Fantasia","Bryant Myers",335928,https://open.spotify.com/track/3gcAbJ38vIQvT6No64cIcn
105,"Cuando Te Besé","Becky G",335153,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
106,"Enchochado de Ti","Don Patricio",333400,https://open.spotify.com/track/5fL5vIkuEYyJpUSUcueMHT
107,"Lo Malo - Operación Triunfo 2017",Aitana,332598,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR
108,Flames,"David Guetta",325281,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
109,Vuelve,"Sebastian Yatra",324947,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
110,"La Cintura","Alvaro Soler",324321,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK
111,"Échame La Culpa","Luis Fonsi",315645,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ
112,"Bien Duro","C. Tangana",315324,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW
113,"No Hay Nadie Más","Sebastian Yatra",314002,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
114,"Él no soy yo","Blas Cantó",313553,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a
115,"High Hopes","Panic! At The Disco",312995,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
116,"One Kiss (with Dua Lipa)","Calvin Harris",309745,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
117,"Promises (with Sam Smith)","Calvin Harris",309470,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
118,"Mocca - Remix","Lalo Ebratt",305771,https://open.spotify.com/track/1usoXi4f0BnMART4uActEA
119,"Ya No Tiene Novio","Sebastian Yatra",304972,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
120,PPP,"Kevin Roldan",298612,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
121,Wow.,"Post Malone",298438,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
122,"PIENSO EN TU MIRÁ - Cap.3: Celos",ROSALÍA,298414,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0
123,"De Ellos Aprendí","David Rees",293448,https://open.spotify.com/track/3VaFDR5FuLjgZxJ36hV9LN
124,Calypso,"Luis Fonsi",291666,https://open.spotify.com/track/2u7tDWQ6LX0Kw1LiK1jaok
125,Loca,"Alvaro Soler",291609,https://open.spotify.com/track/2UxnZEvavlFv9dTbfrkNnd
126,"Déjame Ser","Manuel Carrasco",291041,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR
127,Clandestino,Shakira,290749,https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf
128,"Kiss and Make Up","Dua Lipa",290541,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
129,"Me Rehúso","Danny Ocean",290442,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
130,"Love Someone","Lukas Graham",285768,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
131,"La Venda","Miki Núñez",283740,https://open.spotify.com/track/3fCyP5h59OZOgfqQbeO1lJ
132,"Mala Mía",Maluma,283546,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
133,"Cuando zarpa el amor (feat. Juan Magán)",Camela,282590,https://open.spotify.com/track/1TKHSdKzRgiXwawMz4AARW
134,"Giant (with Rag'n'Bone Man)","Calvin Harris",281850,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
135,"Pa Mí - Remix",Dalex,281179,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
136,Hipócrita,"Anuel AA",279627,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
137,"I Like It","Cardi B",276454,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
138,"Solo (feat. Demi Lovato)","Clean Bandit",274776,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
139,"Si Estuviésemos Juntos","Bad Bunny",274641,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
140,"DI MI NOMBRE - Cap.8: Éxtasis",ROSALÍA,270884,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE
141,"Sin Culpa (feat. DrefQuila)",Duki,267223,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
142,"Un Veneno","C. Tangana",266668,https://open.spotify.com/track/42C5Bbb4dHwS5OFMvtGkG2
143,"Poca Suerte","Funzo & Baby Loud",266618,https://open.spotify.com/track/5NuVQ1a9vJxMeXJNMpXfZ7
144,"Another One Bites The Dust - Remastered 2011",Queen,265893,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
145,"Duro y Suave","Leslie Grace",263933,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
146,"In My Mind",Dynoro,262369,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
147,"Quiere Beber","Anuel AA",261804,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
148,Callao,"Wisin & Yandel",260676,https://open.spotify.com/track/3gu0fRSgFuc4FmrtIv0DnC
149,"Don't Stop Me Now - Remastered 2011",Queen,258209,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
150,IDGAF,"Dua Lipa",256439,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
151,Fuego,"Eleni Foureira",252016,https://open.spotify.com/track/4TwWOcvjY1qt3QJvtveAGm
152,Déjalo,Nacho,250342,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
153,"La player (Bandolera)","Zion & Lennox",248760,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
154,"Mejor Que Tú",Aitana,248700,https://open.spotify.com/track/7Kn8yBD9hk8zJtgMQQrTKV
155,"Soldadito marinero","Fito y Fitipaldis",247837,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
156,"Shape of You","Ed Sheeran",246514,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,Cicatrices,"Natos y Waor",244320,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
158,"La Llamada",Leiva,243225,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
159,"No te enamores","Efecto Pasillo",241282,https://open.spotify.com/track/4AMNoX4gzC25M4I00poxI2
160,"Esta Vez",Cepeda,240941,https://open.spotify.com/track/4xLg8ilWzOYwHeB92ZDmoD
161,"En el Espacio",Leiva,239322,https://open.spotify.com/track/7dbc4cv0IYsaJyThhfSYH5
162,FRIENDS,Marshmello,238928,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
163,"La reina del local (feat. Manuel Delgado)","Sergio Contreras",238404,https://open.spotify.com/track/11jKfAyVtsZlo1vtlrui8G
164,"Me Gusta","Natti Natasha",236476,https://open.spotify.com/track/1N3rf6ZFzb8NPYeLCmgzj7
165,"Mala Mía - Remix",Maluma,235665,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb
166,Rise,"Jonas Blue",233396,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
167,"Pa' Mala Yo","Natti Natasha",232662,https://open.spotify.com/track/1SecZZ1PFDam8uCsoQ7BnO
168,Inventas,"Vanesa Martín",231056,https://open.spotify.com/track/48eeeHvDzNvtJiQh5XDs2N
169,"Llegaste Tú",CNCO,230405,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ
170,"Salvajes irracionales","Efecto Pasillo",230357,https://open.spotify.com/track/1Ft3KKDbvXduw91Y9DZ2AB
171,Dicen,"Antonio Orozco",229613,https://open.spotify.com/track/1tHWjExSM4oJZRzC8UO0Sg
172,"Y, ¿Si Fuera Ella? - + Es +","Pablo Alborán",227052,https://open.spotify.com/track/114xlNyBqwTIkOdrU8LajN
173,Perfect,"Ed Sheeran",227001,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
174,Princesas,Pereza,226801,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
175,Bloqueo,"Lele Pons",226565,https://open.spotify.com/track/2VWKS0DtLjB6rP4iCue0nS
176,Fuerte,"Lola Indigo",226005,https://open.spotify.com/track/5Y2vTZCC9f2yvELrT3InnP
177,"200 Mph","Bad Bunny",224932,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
178,"Amasijo de huesos",Sidecars,224026,https://open.spotify.com/track/72S6UNewVaLv3XqdcZ5J4L
179,Azukita,"Steve Aoki",221757,https://open.spotify.com/track/6FeTled691bl3j2Npf7oo8
180,"Amigos Con Derechos",Reik,221392,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
181,"i'm so tired...",Lauv,220917,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
182,"Under Pressure - Remastered 2011",Queen,220781,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
183,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",219696,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
184,"Tanta Falta","Bryant Myers",219157,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx
185,"Estamos Bien","Bad Bunny",218930,https://open.spotify.com/track/2OWVCFTolecLiGZPquvWvT
186,"Llorando en la Limo (feat. Alizzz)","C. Tangana",218000,https://open.spotify.com/track/3YURfhPPT7GipmI7pIj0m3
187,Shotgun,"George Ezra",217967,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
188,2002,Anne-Marie,214514,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
189,"De La Tierra Hasta Marte","Alfred García",214155,https://open.spotify.com/track/5JeYtXkFiWoQ6nEjtURNMm
190,"Always Remember Us This Way","Lady Gaga",212851,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
191,"Me Haces Falta","Antonio José",212592,https://open.spotify.com/track/7wCqmkAjudO0oKRASmv8Wg
192,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,210796,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
193,Autoestima,Cupido,208387,https://open.spotify.com/track/09wL8ap99BLKM7BtMlol2y
194,"Buenos Genes","Rels B",208195,https://open.spotify.com/track/5I2I0xdHPV5opTDQbItBIb
195,Dieciocho,"Dani Martín",208190,https://open.spotify.com/track/3nN5n70vM1tAMWBDZaRbxS
196,Sirena,"Cali Y El Dandee",203328,https://open.spotify.com/track/1juHIWqgFiDFAKuEBP24Lt
197,"Happy Now",Kygo,202562,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
198,"Somebody To Love - Remastered 2011",Queen,202459,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
199,Criminal,"Natti Natasha",202353,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
200,"Ay Corazón","Cali Y El Dandee",201094,https://open.spotify.com/track/3DN6Gss0WIEMXc1AvnrAA5
