Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
61,Qaafirana,Arijit Singh,62415,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi,2019,3,0xkGTPTijMU84dtHr3KQQi,0.41700000000000004,0.433,0.207,5.762702093202859e-05,2.403046772865592e-05,1.1928793332929918e-05,2.4952500063568378e-05
62,Wolves,Selena Gomez,62403,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2019,3,33gwZOGJWEZ7dRWPqPxBEZ,0.7240000000000001,0.675,0.325,5.7615941475949376e-05,4.171394162858735e-05,1.872518097968355e-05,3.889076049626583e-05
63,O Saathi,Atif Aslam,62221,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny,2019,3,6fScgF2Y63ScU73nYju0ny,0.48100000000000004,0.496,0.45299999999999996,5.744790305874791e-05,2.7632441371257748e-05,2.60239000856128e-05,2.8494159917138964e-05
64,Suit Suit,Guru Randhawa,61452,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7,2019,3,2mwBSO58y92EYmEFpDfmS7,0.767,0.8690000000000001,0.7509999999999999,5.6737894581671404e-05,4.3517965144141965e-05,4.261015883083522e-05,4.930523039147246e-05
65,Tareefan,QARAN,61148,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW,2019,3,5QyOjKJhR1iyF0DHQM2IvW,0.8290000000000001,0.654,0.335,5.645721502766457e-05,4.680303125793393e-05,1.8913167034267633e-05,3.692301862809263e-05
66,MIA (feat. Drake),Bad Bunny,60743,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,3,116H0KvKr2Zl4RPuVBruDO,0.8170000000000001,0.539,0.158,5.608328338499099e-05,4.582004252553764e-05,8.861158774828577e-06,3.0228889744510144e-05
67,Bohemian Rhapsody - Remastered 2011,Queen,60628,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,3,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,5.597710526423182e-05,2.1943025263578874e-05,1.2762780000244856e-05,2.2502796316221194e-05
68,Leja Re,Dhvani Bhanushali,60610,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch,2019,3,68iBMrMRc1rg4eAxJbvxch,0.7909999999999999,0.7609999999999999,0.449,5.5960486080113e-05,4.426474448936938e-05,2.5126258249970738e-05,4.258592990696599e-05
69,"Chogada (From ""Loveyatri"")",Darshan Raval,60439,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG,2019,3,4ymPEyiXabTe1NO8q8EFxG,0.359,0.972,0.595,5.5802603830984155e-05,2.003313477532331e-05,3.320254927943557e-05,5.42401309237166e-05
70,Channa Mereya,Pritam,60253,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM,2019,3,0H2iJVgorRR0ZFgRqGUjUM,0.47600000000000003,0.7879999999999999,0.746,5.563087226175629e-05,2.6480295196595996e-05,4.150063070727019e-05,4.383712734226395e-05
71,Treat You Better,Shawn Mendes,59986,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,2019,3,3QGsuHI8jO1Rx4JWLUh9jd,0.444,0.8190000000000001,0.747,5.5384354363993705e-05,2.4590653337613204e-05,4.1372112709903296e-05,4.535978622411085e-05
72,Sher Aaya Sher,DIVINE,59351,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA,2019,3,2qPNdVlqZl1cYqsNc3MXnA,0.8320000000000001,0.657,0.7559999999999999,5.479806647980179e-05,4.5591991311195096e-05,4.142733825873015e-05,3.600232967722978e-05
73,Hawayein,Pritam,59198,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD,2019,3,0l6g8Z8mqGbGXFOjigYetD,0.606,0.601,0.45299999999999996,5.465680341479177e-05,3.312202286936381e-05,2.475953194690067e-05,3.284873885228986e-05
74,Believer,Imagine Dragons,59159,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,3,0pqnGHJpmpxLKifKRmU6WP,0.7759999999999999,0.78,0.6659999999999999,5.4620795182534316e-05,4.238573706164662e-05,3.6377449591567853e-05,4.2604220242376766e-05
75,Rowdy Baby,Yuvan Shankar Raja,59082,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli,2019,3,0Tm5ER6IrGfmW0yZ5lkQli,0.6679999999999999,0.703,0.588,5.4549702006026005e-05,3.643920094002537e-05,3.2075224779543286e-05,3.834844051023628e-05
76,Asli Hip Hop,Ranveer Singh,58533,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ,2019,3,4ZIvqmpihn94QyFfGcQtdZ,0.667,0.6409999999999999,0.963,5.4042816890401814e-05,3.604655886589801e-05,5.2043232665456945e-05,3.4641445626747555e-05
77,Pal,Javed-Mohsin,58425,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC,2019,3,4UiaP0wBuy9N9voD91OZOg,0.575,0.374,0.563,5.394310178568886e-05,3.101728352677109e-05,3.0369966305342827e-05,2.0174720067847634e-05
78,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,57633,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,3,5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,0.493,5.3211857684460525e-05,3.05968181685648e-05,2.6233445838439037e-05,4.033458812482108e-05
79,Iktara,Amit Trivedi,57593,https://open.spotify.com/track/3jtKSUiVDowKNBqVQbWaig,2019,3,3jtKSUiVDowKNBqVQbWaig,0.616,0.525,0.42700000000000005,5.3174926164196465e-05,3.2755754517145026e-05,2.270569347211189e-05,2.7916836236203145e-05
80,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,56693,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2019,3,4hQ6UGyWQIGJmHSo0J88JW,0.601,0.7240000000000001,0.508,5.2343966958255176e-05,3.145872414191136e-05,2.659073521479363e-05,3.7897032077776755e-05
81,"Dil Mein Ho Tum (From ""Cheat India"")",Armaan Malik,56429,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS,2019,3,1mjWhM7GQTTxJxg2F0iCRS,0.608,0.653,0.423,5.2100218924512395e-05,3.167693310610353e-05,2.2038392605068743e-05,3.40214429577066e-05
82,Nira Ishq,Guri,55838,https://open.spotify.com/track/1gl8BBFdMRrgb3P7Jz5JQT,2019,3,0Id2IzhR3w50aP2PHfMUE3,0.703,0.609,0.696,5.1554555712610946e-05,3.624285266596549e-05,3.5881970775977214e-05,3.139672442898006e-05
83,Thunder,Imagine Dragons,55610,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,3,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0.28800000000000003,5.134404604710582e-05,3.106314785849902e-05,1.4787085261566478e-05,4.220480585072099e-05
84,Paniyon Sa,Atif Aslam,55246,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2,2019,3,2si0ZNx4yRbggTvrIom8A2,0.523,0.768,0.669,5.10079692127029e-05,2.667716789824362e-05,3.4124331403298244e-05,3.917412035535583e-05
85,The Bones,Maren Morris,54923,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019,3,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,0.33399999999999996,5.070974718657064e-05,3.103436527818123e-05,1.693705556031459e-05,2.8904555896345262e-05
86,Photograph,Ed Sheeran,54873,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2019,3,1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,0.201,5.0663582786240564e-05,3.1107439830751707e-05,1.0183380140034353e-05,1.9201497875985175e-05
87,Kaash Aisa Hota,Darshan Raval,54844,https://open.spotify.com/track/5aA9HqRPZHROKWrO5RczTm,2019,3,32IjXlRFxNtJ4eMhKAUrSX,0.449,0.391,0.266,5.063680743404912e-05,2.2735926537888054e-05,1.3469390777457068e-05,1.979899170671321e-05
88,Ghar More Pardesiya,Shreya Ghoshal,54819,https://open.spotify.com/track/0f0QUUOAVMWG1WlCd8n908,2019,3,1bx6spmieE655BQvWdTYKA,0.703,0.982,0.6970000000000001,5.061372523388409e-05,3.558144883942051e-05,3.527776648801721e-05,4.9702678179674175e-05
89,High On Life (feat. Bonn),Martin Garrix,54362,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy,2019,3,4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,0.368,5.019178261486723e-05,2.077939800255503e-05,1.847057600227114e-05,2.4393206350825473e-05
90,Buzz (feat. Badshah),Aastha Gill,53839,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd,2019,3,3XYvdqcZrTmRntFDDbJkJd,0.6629999999999999,0.551,0.601,4.970890298741468e-05,3.2957002680655926e-05,2.987505069543622e-05,2.738960554606549e-05
92,Lost In Japan,Shawn Mendes,52795,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,3,79esEXlqqmq0GPz0xQSZTV,0.713,0.738,0.425,4.874499030852278e-05,3.475517808997674e-05,2.071662088112218e-05,3.5973802847689814e-05
93,Something Just Like This,The Chainsmokers,52258,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2019,3,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,0.446,4.824918464897781e-05,2.9769746928419308e-05,2.15191363534441e-05,3.063823225210091e-05
94,Yaarr Superstaar,Harrdy Sandhu,52063,https://open.spotify.com/track/59oPs52NiTDVVi9oTIBzuf,2019,3,59oPs52NiTDVVi9oTIBzuf,0.7709999999999999,0.696,0.754,4.806914348769053e-05,3.706130962900939e-05,3.624413418971866e-05,3.345612386743261e-05
95,Dusk Till Dawn - Radio Edit,ZAYN,51987,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2019,3,1j4kHkkpqZRBwE0A4CN4Yv,0.258,0.43700000000000006,0.0967,4.799897359918882e-05,1.2383735188590716e-05,4.641500747041559e-06,2.0975551462845517e-05
96,Mere Gully Mein,Ranveer Singh,51120,https://open.spotify.com/track/7fKywVasHSlshJQpkN2atd,2019,3,7fKywVasHSlshJQpkN2atd,0.8440000000000001,0.617,0.159,4.719848289746538e-05,3.9835519565460785e-05,7.5045587806969955e-06,2.912146394773614e-05
97,Havana (feat. Young Thug),Camila Cabello,50793,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2019,3,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,0.39399999999999996,4.6896567719306705e-05,3.587587430526963e-05,1.847724768140684e-05,2.4526904917197407e-05
98,Giant (with Rag'n'Bone Man),Calvin Harris,50729,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,3,5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,0.606,4.6837477286884215e-05,3.7797844170515565e-05,2.8383511235851835e-05,4.15448423534663e-05
99,Samjhawan,Jawad Ahmad,50631,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq,2019,3,0rk2X5TAhraBC5aCIXK2Rq,0.6509999999999999,0.48200000000000004,0.517,4.6746995062237275e-05,3.0432293785516462e-05,2.416819644717667e-05,2.253205161999837e-05
100,Happy Now,Kygo,50517,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2019,3,4keoy2fqgwGnbWlm3ZVZFa,0.503,0.741,0.45799999999999996,4.664174022948471e-05,2.346079533543081e-05,2.1361917025103996e-05,3.456152951004817e-05
101,SICKO MODE,Travis Scott,50438,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,3,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,0.446,4.6568800476963196e-05,3.883837959778731e-05,2.0769685012725587e-05,3.3995224348183134e-05
102,"Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan,50372,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1,2019,3,4wANB882g1ZhF2V8ugksY1,0.71,0.813,0.847,4.65078634685275e-05,3.3020583062654526e-05,3.939216035784279e-05,3.781089299991285e-05
103,Mercy,Badshah,50362,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ,2019,3,0AS63m1wHv9n4VVRizK6Hc,0.555,0.662,0.35600000000000004,4.649863058846149e-05,2.5806739976596128e-05,1.6553512489492293e-05,3.078209344956151e-05
104,365,Zedd,50247,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,3,2XWjPtKdi5sucFYtVav07d,0.745,0.693,0.248,4.639245246770232e-05,3.456237708843823e-05,1.1505328211990176e-05,3.2149969560117705e-05
105,Price On My Head (feat. The Weeknd),NAV,50170,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,2019,3,4hqOmrCCJKyiuwDexd8c2t,0.768,0.574,0.278,4.632135929119401e-05,3.5574803935637e-05,1.2877337882951936e-05,2.658846023314536e-05
106,Bom Diggy,Zack Knight,49796,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37,2019,3,7Dhy1R9NmD96wfr7VJEN37,0.7929999999999999,0.777,0.528,4.597604957672508e-05,3.6459007314342983e-05,2.4275354176510843e-05,3.572339052111539e-05
107,All Falls Down (feat. Juliander),Alan Walker,49609,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl,2019,3,5yFSF6qQA1rcLsQRnBsZgb,0.6579999999999999,0.6779999999999999,0.662,4.580339471949061e-05,3.0138633725424817e-05,3.0321847304302783e-05,3.1054701619814627e-05
108,In the Name of Love,Martin Garrix,49522,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,2019,3,23L5CiUhw2jV1OIMwthR3S,0.501,0.519,0.168,4.5723068662916284e-05,2.2907257400121057e-05,7.681475535369936e-06,2.3730272636053553e-05
109,Let Me Love You,DJ Snake,49481,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,2019,3,3ibKnFDaa3GhpPGlOUj7ff,0.6559999999999999,0.578,0.556,4.568521385464562e-05,2.9969500288647525e-05,2.5400978903182967e-05,2.6406053607985168e-05
110,Dil Chori,Yo Yo Honey Singh,49378,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL,2019,3,6zojSFiUNySBy3Kd1JVCXb,0.765,0.89,0.9179999999999999,4.5590115189965675e-05,3.487643812032374e-05,4.1851725744388485e-05,4.057520251906945e-05
111,Starboy,The Weeknd,48760,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,2019,3,7MXVkk9YMctZqd1Srtv4MB,0.679,0.5870000000000001,0.486,4.501952320188599e-05,3.056825625408059e-05,2.187948827611659e-05,2.6426460119507078e-05
112,It Ain't Me (with Selena Gomez),Kygo,48477,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2019,3,2jRGYG8U5bJzWOH6FLuzvO,0.713,0.6579999999999999,0.539,4.475823269601778e-05,3.191261991226068e-05,2.4124687423153585e-05,2.9450917113979697e-05
113,Just You and I,Tom Walker,48261,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2019,3,03x2rVJRFUrvwlfxoHd9Mo,0.5670000000000001,0.696,0.544,4.4558802486591876e-05,2.5264841009897595e-05,2.423998855270598e-05,3.1012926530667944e-05
114,Psycho (feat. Ty Dolla $ign),Post Malone,48222,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,3,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,0.45899999999999996,4.452279425433442e-05,3.3392095690750816e-05,2.0435962562739496e-05,2.493276478242728e-05
115,Polaroid,Jonas Blue,47931,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU,2019,3,49COPp81lGS9Hl9OwKlsKl,0.652,0.898,0.47200000000000003,4.42541174444134e-05,2.8853684573757537e-05,2.0887943433763127e-05,3.9740197465083234e-05
116,Blank Space,Taylor Swift,47518,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,2019,3,1p80LdxRV74UKvL8gnD7ky,0.752,0.6779999999999999,0.583,4.3872799497687004e-05,3.299234522226063e-05,2.557784210715152e-05,2.9745758059431786e-05
117,Emiway-Samajh Mein Aaya Kya?,Emiway Bantai,46924,https://open.spotify.com/track/7n8xH63Whw5spavIWScPIh,2019,3,7n8xH63Whw5spavIWScPIh,0.784,0.45,0.608,4.332436642176575e-05,3.3966303274664354e-05,2.6341214784433576e-05,1.9495964889794588e-05
118,Kamariya,Aastha Gill,46704,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO,2019,3,5cjVsWqIkBQC7acTRhL0RO,0.825,0.6659999999999999,0.763,4.3121243060313436e-05,3.557502552475858e-05,3.290150845501915e-05,2.8718747878168745e-05
119,Say You Won't Let Go,James Arthur,46618,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,3,5uCax9HTNlzGybIStD3vDh,0.358,0.557,0.494,4.3041840291745714e-05,1.5408978824444965e-05,2.1262669104122383e-05,2.3974305042502364e-05
120,Kaam 25 - Sacred Games,DIVINE,45922,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h,2019,3,6Kynli1iHBqJRWUCohcV9h,0.484,0.948,0.6859999999999999,4.239923183915111e-05,2.0521228210149138e-05,2.908587304165766e-05,4.019447178351525e-05
121,"Nazar Na Lag Jaaye (From ""Stree"")",Ash King,45898,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb,2019,3,0cWLJcdvM6QlOQ7UJdB4jb,0.527,0.622,0.672,4.237707292699268e-05,2.2332717432525144e-05,2.8477393006939084e-05,2.635853936058945e-05
123,Ae Dil Hai Mushkil Title Track,Pritam,45210,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI,2019,3,1UWacd8x8tPPwmrPB1MoBI,0.495,0.654,0.35,4.1741850778450896e-05,2.0662216135333192e-05,1.4609647772457812e-05,2.7299170409106887e-05
124,Aaya Na Tu,Arjun Kanungo,45026,https://open.spotify.com/track/3T0oPETOdddxJ2xTt2qJe4,2019,3,3T0oPETOdddxJ2xTt2qJe4,0.665,0.539,0.368,4.157196578523623e-05,2.7645357247182094e-05,1.529848340896693e-05,2.2407289558242327e-05
125,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",Arijit Singh,44708,https://open.spotify.com/track/1Apk7v87QHLNYqrsT0zhE8,2019,3,1aIhAX6324JZmhNnGltwkK,0.5589999999999999,0.541,0.309,4.127836019913697e-05,2.3074603351317563e-05,1.2755013301533324e-05,2.23315928677331e-05
126,Alone,Alan Walker,44562,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk,2019,3,6tAqYm2Wcy2yrPixShJMS6,0.87,0.341,0.436,4.114356015017316e-05,3.579489733065065e-05,1.7938592225475498e-05,1.402995401120905e-05
127,Lily,Alan Walker,44005,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN,2019,3,0lks2Kt9veMOFEAPN0fsqN,0.423,0.634,0.467,4.0629288730496163e-05,1.7186189132999878e-05,1.8973877837141708e-05,2.5758969055134568e-05
128,Khaab,Akhil,43873,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw,2019,3,0a6zRnrjmaOcqsEIFkXIhw,0.662,0.6609999999999999,0.222,4.050741471362477e-05,2.68159085404196e-05,8.9926460664247e-06,2.677540112570597e-05
129,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi,43538,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82,2019,3,3GrCQPpKqKzOcKfMAoqn82,0.488,0.40299999999999997,0.49700000000000005,4.01981132314133e-05,1.9616679256929688e-05,1.997846227601241e-05,1.6199839632259558e-05
130,Hope,The Chainsmokers,43514,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5,2019,3,2ZRo7axmMPeSVUvDbGkJah,0.5920000000000001,0.457,0.225,4.017595431925486e-05,2.378416495699888e-05,9.039589721832344e-06,1.836041112389947e-05
131,lovely,Billie Eilish,43454,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,3,0u2P5u6lvoDfwTYjAADbn4,0.35100000000000003,0.29600000000000004,0.12,4.0120557038858774e-05,1.4082315520639431e-05,4.814466844663053e-06,1.1875684883502198e-05
132,Urvashi,Yo Yo Honey Singh,43421,https://open.spotify.com/track/342pJxy678kgQrZXCL9RG7,2019,3,342pJxy678kgQrZXCL9RG7,0.792,0.703,0.634,4.0090088534640926e-05,3.1751350119435615e-05,2.5417116130962347e-05,2.818333223985257e-05
133,Youngblood,5 Seconds of Summer,43157,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,3,2iUXsYOEPhVqEBwsqP70rE,0.596,0.8540000000000001,0.152,3.9846340500898145e-05,2.3748418938535295e-05,6.056643756136518e-06,3.402877478776702e-05
134,Doori,Ranveer Singh,42987,https://open.spotify.com/track/3L1JZLKvULunqV2qkjBJsp,2019,3,5doYtCoJ8KpfkFczP3F2ad,0.517,0.716,0.594,3.96893815397759e-05,2.051941025606414e-05,2.3575492634626882e-05,2.8417597182479542e-05
136,Lost Control,Alan Walker,42641,https://open.spotify.com/track/0lG6QM1jjbbX5UUn3DPmrZ,2019,3,0lG6QM1jjbbX5UUn3DPmrZ,0.736,0.555,0.32299999999999995,3.936992388949181e-05,2.897626398266597e-05,1.2716485416305853e-05,2.1850307758667955e-05
137,Othaiyadi Pathayila,Dhibu Ninan Thomas,42638,https://open.spotify.com/track/09Z6o1yu596HJAwWZxTz4m,2019,3,09Z6o1yu596HJAwWZxTz4m,0.713,0.615,0.807,3.9367154025472e-05,2.8068780820161535e-05,3.176929329855591e-05,2.4210799725665282e-05
138,Saturday Nights,Khalid,42470,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,3,5kfNriitmkNE8mUbZ7gbq8,0.551,0.44,0.341,3.921204164036296e-05,2.1605834943839993e-05,1.3371306199363771e-05,1.7253298321759703e-05
139,Ruin My Life,Zara Larsson,42033,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,3,5tAa8Uaqr4VvA3693mbIhU,0.665,0.6990000000000001,0.585,3.8808564781478135e-05,2.5807695579682962e-05,2.2703010397164706e-05,2.7127186782253218e-05
140,New Rules,Dua Lipa,41958,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2019,3,2ekn2ttSfGqwhhate0LSR0,0.762,0.7,0.608,3.873931818098303e-05,2.9519360453909067e-05,2.355350545403768e-05,2.7117522726688118e-05
141,Pa Mí - Remix,Dalex,41897,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH,2019,3,7g8YaUQABMal0zWe7a2ijz,0.688,0.62,0.727,3.868299761258034e-05,2.661390235745527e-05,2.8122539264345905e-05,2.398345851979981e-05
142,"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,41829,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq,2019,3,1ozrNv9W4KlprAmvgH0Yrq,0.685,0.841,0.59,3.862021402813144e-05,2.645484660927004e-05,2.2785926276597548e-05,3.2479599997658537e-05
143,Mere Gully Mein (feat. Naezy),DIVINE,41787,https://open.spotify.com/track/4NEdR5Yo8D2KwL7Y9KW7EH,2019,3,4NEdR5Yo8D2KwL7Y9KW7EH,0.7440000000000001,0.813,0.149,3.858143593185418e-05,2.8704588333299516e-05,5.7486339538462724e-06,3.1366707412597445e-05
144,"Agar Tum Saath Ho (From ""Tamasha"")",Alka Yagnik,41665,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu,2019,3,2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,0.415,3.8468794795048804e-05,2.161946267481743e-05,1.5964549839945253e-05,1.996530449863033e-05
145,Scared to Be Lonely,Martin Garrix,41518,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2019,3,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,0.195,3.8333071458078394e-05,2.238651373151778e-05,7.474948934325287e-06,2.0699858587362336e-05
146,Silence,Marshmello,41361,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2019,3,7vGuf3Y35N4wmASOKLUVVU,0.52,0.7609999999999999,0.28600000000000003,3.818811524104197e-05,1.9857819925341824e-05,1.0921800958938005e-05,2.9061155698432935e-05
147,Hasi - Female Version,Ami Mishra,41065,https://open.spotify.com/track/1cmZbGkCEVVAck2MsWpPYQ,2019,3,1cmZbGkCEVVAck2MsWpPYQ,0.52,0.485,0.40700000000000003,3.7914821991087945e-05,1.9715707435365734e-05,1.5431332550372793e-05,1.8388688665677653e-05
148,Better,Khalid,40221,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,3,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67,3.713556691351633e-05,2.0498832936261016e-05,2.4880829832055944e-05,8.355502555541175e-06
149,Kar Gayi Chull,Badshah,40159,https://open.spotify.com/track/3fPgIknlkDWXs1l2noKZbp,2019,3,3fPgIknlkDWXs1l2noKZbp,0.8270000000000001,0.737,0.873,3.7078323057107046e-05,3.066377316822753e-05,3.236937602885445e-05,2.7326724093087894e-05
150,Kaam Bhaari,Kaam Bhaari,39884,https://open.spotify.com/track/2haaEnrn5HwCT46ZptCITK,2019,3,2haaEnrn5HwCT46ZptCITK,0.8340000000000001,0.8190000000000001,0.904,3.682441885529165e-05,3.071156532531324e-05,3.328927464518365e-05,3.0159199042483864e-05
151,There's Nothing Holdin' Me Back,Shawn Mendes,39863,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml,2019,3,7JJmb5XwzOO8jgpou264Ml,0.866,0.813,0.9690000000000001,3.680502980715302e-05,3.187315581299452e-05,3.566407388313128e-05,2.9922489233215404e-05
152,The Spectre,Alan Walker,39837,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ,2019,3,2DGa7iaidT5s0qnINlwMjJ,0.654,0.711,0.198,3.6781024318981384e-05,2.4054789904613826e-05,7.282642815158314e-06,2.6151308290795762e-05
153,Baila Baila Baila,Ozuna,39762,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,3,7mWFF4gPADjTQjC97CgFVt,0.785,0.5720000000000001,0.49,3.671177771848627e-05,2.8818745509011726e-05,1.7988771082058272e-05,2.099913685497415e-05
154,"Kyun Dil Mera - From ""Paharganj""",Mohit Chauhan,39604,https://open.spotify.com/track/2GlZQur8CHidODl6OgMO3z,2019,3,2GlZQur8CHidODl6OgMO3z,0.636,0.44,0.363,3.6565898213443246e-05,2.3255911263749904e-05,1.3273421051479898e-05,1.6088995213915028e-05
155,Calma - Remix,Pedro Capó,39581,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,3,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.7609999999999999,3.654466258929141e-05,3.0185891298754704e-05,2.781048823045076e-05,2.8249024181522263e-05
156,God's Plan,Drake,39388,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,3,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,0.35700000000000004,3.636646800401734e-05,2.7420316875029073e-05,1.2982829077434192e-05,1.6328544133803787e-05
157,What I Like About You (feat. Theresa Rex),Jonas Blue,39267,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ,2019,3,4NSW0Km5ZG60L8FthUebPJ,0.46,0.8,0.5529999999999999,3.6254750155218564e-05,1.667718507140054e-05,2.0048876835835864e-05,2.9003800124174852e-05
158,Starving,Hailee Steinfeld,39256,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo,2019,3,4Ce37cRWvM1vIGGynKcs22,0.728,0.616,0.508,3.624459398714595e-05,2.638606442264225e-05,1.841225374547014e-05,2.2326669896081904e-05
