Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID,Danceability,Valence,Energy,Tempo,Danceability_Stream%,Valence_Stream%,Energy_Stream%,Tempo_Stream%
166,Me Niego (feat. Ozuna & Wisin),Reik,253824,https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo,2019,6,2019-06,0.0020492409450845023,4ggiDYAkJ7Yk8d5xOr7Xjo,0.777,0.773,0.782,94.023,0.0015922602143306583,0.0015840632505503204,0.001602506419056081,0.19267578137968017
167,A Partir De Hoy,David Bisbal,253169,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8,2019,6,2019-06,0.0020439528209550647,4DJSB7nKdDqL77kon9Ra1O,0.652,0.515,0.847,163.942,0.0013326572392627022,0.0010526357027918582,0.0017312280393489397,0.33508971337301524
168,Dancing With A Stranger (with Normani),Sam Smith,252989,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,6,2019-06,0.0020424995960034637,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.347,0.52,102.998,0.0015134922006385667,0.0007087473598132018,0.001062099789921801,0.21037337338916476
169,Ni La Hora,Ana Guerra,252571,https://open.spotify.com/track/1aIeJAvEbFrD33tjUEJ7yo,2019,6,2019-06,0.0020391248847269677,0d4iaUyHYJAGgMGcBl9G5x,0.789,0.958,0.789,90.055,0.0016088695340495775,0.001953481639568435,0.0016088695340495775,0.18363339149408708
170,Un Traguito,Lérica,248509,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk,2019,6,2019-06,0.0020063304416525016,3x45jQfdx5HtXixx4YsoW6,0.642,0.653,0.851,96.996,0.0012880641435409062,0.0013101337783990837,0.001707387205846279,0.19460602751852604
171,Reggaeton,J Balvin,247141,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,6,2019-06,0.0019952859320203327,6yVkakCN460KOVol9ZazjH,0.694,0.515,0.796,93.064,0.0013847284368221108,0.0010275722549904715,0.001588247601888185,0.18568928997754022
172,Sirenas,Taburete,246775,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy,2019,6,2019-06,0.0019923310412854104,4unOsvr9C2NqI9aJXrxpCy,0.686,0.251,0.574,126.98,0.0013667390943217915,0.000500075091362638,0.0011435980176978254,0.2529861956224214
173,Forever Happy,Miky Woodz,238170,https://open.spotify.com/track/3Q8848wMFrcBiny6lVl4l0,2019,6,2019-06,0.0019228588151269219,3Q8848wMFrcBiny6lVl4l0,0.58,0.509,0.716,111.897,0.0011152581127736145,0.0009787351368996033,0.001376766911630876,0.21516213283625718
174,Lo Malo - Operación Triunfo 2017,Aitana,237687,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR,2019,6,2019-06,0.001918959328173459,7aJP1XcWcSU9w0eqSvaeZR,0.766,0.964,0.737,95.011,0.0014699228453808695,0.0018498767923592143,0.0014142730248638392,0.1823222447290885
175,No te enamores,Efecto Pasillo,235820,https://open.spotify.com/track/4AMNoX4gzC25M4I00poxI2,2019,6,2019-06,0.0019038861560365735,2mM3gZ0BbPwPPMelbA8vgt,0.824,0.58,0.837,100.021,0.0015688021925741365,0.0011042539705012125,0.001593552712602612,0.19042859721293412
176,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofía Reyes,234945,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,6,2019-06,0.0018968218680774016,4QtiVmuA88tPQiCOHZuQ5b,0.792,0.794,0.895,94.968,0.0015022829195173021,0.001506076563253457,0.0016976555719292745,0.1801373791675747
177,Échame La Culpa,Luis Fonsi,234740,https://open.spotify.com/track/0mlAOSILGRys2IbvyOT5VJ,2019,6,2019-06,0.0018951668063269668,0mlAOSILGRys2IbvyOT5VJ,0.733,0.649,0.897,96.006,0.0013891572690376665,0.0012299632573062015,0.0016999646252752892,0.18194738440822678
178,A Solas - Remix,Lunay,234612,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,6,2019-06,0.0018941334019169395,1fXEkSum1vbTa3w0yvYzYW,0.62,0.589,0.744,180.014,0.0011743627091885024,0.0011156445737290773,0.001409235251026203,0.340970530212676
179,Tan Buena,Gente De Zona,234512,https://open.spotify.com/track/6I1JuzUGxTAD0kDY65fg1s,2019,6,2019-06,0.0018933260547216051,6I1JuzUGxTAD0kDY65fg1s,0.833,0.847,0.831,96.024,0.001577140603583097,0.0016036471683491995,0.0015733539514736538,0.1818047410785874
180,No Me Acuerdo,Thalia,233285,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019,6,2019-06,0.0018834199046348574,1G586ld1gbaECg4Bc6w40O,0.837,0.748,0.784,94.036,0.0015764224601793756,0.0014087980886668733,0.0014766012052337281,0.17710927415224345
181,No Es Justo,J Balvin,233017,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019,6,2019-06,0.0018812562141513624,4ENLcCIsIe3WQBklJSBQxK,0.811,0.689,0.812,87.98,0.001525698789676755,0.0012961855315502886,0.0015275800458909065,0.16551292172103688
182,Speechless (feat. Erika Sirola),Robin Schulz,232120,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5,2019,6,2019-06,0.0018740143098092167,1rCcsYnmqbMYdkG7kS9GC5,0.574,0.266,0.728,125.047,0.0010756842138304904,0.0004984878064092517,0.0013642824175411096,0.23433986739871313
183,Pega Pega,"Tito ""El Bambino""",228367,https://open.spotify.com/track/6IRgwlJMmQIxS9WXbQLAYX,2019,6,2019-06,0.0018437145695683328,6IRgwlJMmQIxS9WXbQLAYX,0.8,0.843,0.845,96.998,0.0014749716556546662,0.0015542513821461045,0.0015579388112852413,0.17883662581898915
184,Las Vegas,Aitana,227172,https://open.spotify.com/track/1cS8swS9AR9Oohcidcl8LT,2019,6,2019-06,0.0018340667705840923,3AvVWGA4K2vVglI5kuzKQU,0.776,0.188,0.533,173.767,0.0014232358139732557,0.00034480455286980933,0.0009775575887213213,0.31870028052408594
185,La Cartera,Farruko,226377,https://open.spotify.com/track/1g2Z2lOrwayOzDqOc8EfbR,2019,6,2019-06,0.0018276483603811868,1g2Z2lOrwayOzDqOc8EfbR,0.771,0.636,0.796,87.985,0.001409116885853895,0.0011623843572024348,0.0014548080948634248,0.1608056409881387
186,Déjame Ser,Manuel Carrasco,226103,https://open.spotify.com/track/3cJGFgemiI7gROm7AzRAiR,2019,6,2019-06,0.0018254362290659719,30QMFZtiGzjKwyHiqQ3z7c,0.625,0.737,0.854,171.949,0.0011408976431662324,0.0013453465008216212,0.00155892253962234,0.3138819341516648
187,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,225569,https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn,2019,6,2019-06,0.0018211249950428887,27rdGxbavYJeBphck5MZAF,0.601,0.244,0.794,114.066,0.001094496122020776,0.0004443544987904648,0.0014459732460640538,0.20772844368456214
188,Caliente,Darell,224279,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs,2019,6,2019-06,0.0018107102162230801,4pN7yDeBmmAud5lBtuCsVs,0.894,0.408,0.796,99.993,0.0016187749333034336,0.0007387697682190166,0.001441325332113572,0.18105834665079446
189,Sola,Luis Fonsi,223873,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO,2019,6,2019-06,0.0018074323866100238,0Jr4zQh5i3vrKFEcXrhhxl,0.671,0.331,0.775,148.195,0.001212787131415326,0.000598260119967918,0.0014007600996227684,0.26785244253367246
190,Bajito,Ana Guerra,223450,https://open.spotify.com/track/7KZQidvgSlEeVvJtDYpMJy,2019,6,2019-06,0.0018040173079737613,0Xf523k63exwTTdRmlkiqn,0.643,0.759,0.613,176.314,0.0011599831290271285,0.0013692491367520848,0.0011058626097879157,0.31807350763808573
191,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,222057,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0,2019,6,2019-06,0.0017927709615427594,5r8mGKhCDIVWb3AG4hm0l0,0.647,0.41,0.676,164.51,0.0011599228121181653,0.0007350360942325313,0.0012119131700029054,0.2949287508833993
192,Por Ley,Anuel AA,220180,https://open.spotify.com/track/3GCLIIJdXvcKfmJlICkTVL,2019,6,2019-06,0.0017776170546863405,3GCLIIJdXvcKfmJlICkTVL,0.734,0.47,0.834,137.959,0.0013047709181397739,0.00083548001570258,0.001482532623608408,0.24523827124747286
193,Girls Like You (feat. Cardi B),Maroon 5,219459,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,6,2019-06,0.0017717960814079825,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.448,0.541,124.959,0.001507798465278193,0.0007937646444707762,0.0009585416800417186,0.2214018665366601
194,Estaré Ahí,Raoul Vázquez,218214,https://open.spotify.com/track/77DCQ0mcZPAIcqaHtUG0vb,2019,6,2019-06,0.0017617446088260746,6oZxU7UicfTqQGIU4PGe8N,0.546,0.948,0.704,95.888,0.0009619125564190368,0.0016701338891671187,0.0012402682046135564,0.16893016705111466
195,Perdimos La Razón,Aitana,217762,https://open.spotify.com/track/7KbisO1P7V0UGrtpsdp1PC,2019,6,2019-06,0.001758095399503165,7KbisO1P7V0UGrtpsdp1PC,0.735,0.759,0.569,92.036,0.0012922001186348262,0.0013343944082229023,0.0010003562823173008,0.1618080681886733
196,Vacia Sin Mi,Ozuna,216791,https://open.spotify.com/track/4l0O19WwpjzbDGkdFtkQ6W,2019,6,2019-06,0.001750256058236472,4l0O19WwpjzbDGkdFtkQ6W,0.786,0.749,0.63,190.017,0.0013757012617738671,0.0013109417876191176,0.0011026613166889773,0.3325784054179197
197,Dispuesto (feat. Ozuna),Maluma,216725,https://open.spotify.com/track/0L3DcFGrGtixx5MmxJbJNI,2019,6,2019-06,0.0017497232090875516,0L3DcFGrGtixx5MmxJbJNI,0.868,0.44,0.698,92.015,0.0015187597454879949,0.0007698782119985227,0.001221306799943111,0.16100078108419105
198,La Venda - Eurovision Song Contest / Tel Aviv 2019,Miki Núñez,214997,https://open.spotify.com/track/59jqxXIgTZtx9AETvM2fsf,2019,6,2019-06,0.0017357722495521804,59jqxXIgTZtx9AETvM2fsf,0.624,0.8,0.814,148.039,0.0010831218837205605,0.0013886177996417443,0.0014129186111354747,0.2569619880514552
199,Believer,Imagine Dragons,213504,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,6,2019-06,0.0017237185559258446,0pqnGHJpmpxLKifKRmU6WP,0.776,0.666,0.78,124.949,0.0013376055993984555,0.0011479965582466127,0.0013445004736221588,0.21537690984437835
200,Piece Of Your Heart,MEDUZA,211166,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,6,2019-06,0.001704842778498936,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.631,0.744,124.08,0.0011541785610437796,0.0010757557932328287,0.0012684030272032084,0.21153689195614797
1,China,Anuel AA,3957225,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019,7,2019-07,0.03276961293288179,2ksOAxtIxY8yElEWw8RhgK,0.786,0.609,0.808,105.027,0.025756915765245088,0.01995669427612501,0.026477847249768486,3.4416941375017758
2,Callaita,Bad Bunny,2727836,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019,7,2019-07,0.02258909459643577,2TH65lNHgvLxCKXM3apjxI,0.61,0.244,0.624,176.169,0.01377934770382582,0.0055117390815303275,0.01409559502817592,3.9794982059594934
3,Otro Trago,Sech,2322688,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019,7,2019-07,0.019234081136111626,4bTZeO72FwMa6wKOiqoynL,0.725,0.763,0.79,175.988,0.013944708823680927,0.014675603906853171,0.015194924097528185,3.3849674709820126
4,Señorita,Shawn Mendes,2310223,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,2019,7,2019-07,0.01913085899807086,0TK2YIli7K1leLovkQiNik,0.759,0.75,0.54,116.947,0.014520321979535782,0.014348144248553144,0.010330663858958264,2.237296567247393
5,Soltera - Remix,Lunay,2069702,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019,7,2019-07,0.01713911476512235,1c0hsvHLELX6y8qymnpLKL,0.795,0.799,0.783,92.01,0.01362559623827227,0.013694152697332759,0.013419926861090802,1.5769699495389076
6,No Me Conoce - Remix,Jhay Cortez,2053249,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019,7,2019-07,0.01700286816767472,4R8BJggjosTswLxtkw8V7P,0.806,0.58,0.786,91.973,0.013704311743145825,0.009861663537251337,0.01336425437979233,1.5638047939855468
7,Mirándote,Rvfv,1970726,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN,2019,7,2019-07,0.01631949869334354,2JL9vwiXScRaXcNZScScaV,0.665,0.961,0.823,190.893,0.010852466631073455,0.015683038244303144,0.013430947424621734,3.1152780640684283
8,QUE PRETENDES,J Balvin,1969221,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019,7,2019-07,0.01630703585196758,25ZAibhr3bdlMCLmubZDVt,0.639,0.939,0.791,92.603,0.010420195909407284,0.015312306664997558,0.012898865358906357,1.5100804409997537
9,Loco Contigo,DJ Snake,1881694,https://open.spotify.com/track/1fBXSMOusjaj7GjzErHmUI,2019,7,2019-07,0.015582228465181043,6osaMSJh9NguagEDQcZaKx,0.694,0.371,0.758,192.091,0.010814066554835643,0.005781006760582167,0.011811329176607231,2.993205848105092
10,LA CANCIÓN,J Balvin,1850786,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019,7,2019-07,0.015326280623820113,0fea68AdmYNygeTGI4RC18,0.754,0.429,0.646,176.089,0.011556015590360366,0.0065749743876188285,0.009900777282987794,2.69878942876786
11,Milionària,ROSALÍA,1721825,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p,2019,7,2019-07,0.014258360034660448,2K3bjojp1sCLdMMoO5lJ2p,0.857,0.906,0.574,116.008,0.012219414549704004,0.012918074191402366,0.008184298659895096,1.6540838309008892
12,Contando Lunares (feat. Cruz Cafuné),Don Patricio,1619552,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD,2019,7,2019-07,0.01341144164526267,6uW0PIRcyZLvkoonm763xD,0.856,0.709,0.523,105.935,0.011480194048344845,0.009508712126491231,0.007014183980472376,1.420741070690901
13,Cristina (feat. Shelow Shaq),Maffio,1488004,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore,2019,7,2019-07,0.012322098218468708,2egI1hFZDAYrkCgtepoore,0.861,0.869,0.599,102.119,0.010609326566101559,0.010707903351849308,0.0073809368328627565,1.2583203479718061
14,11 PM,Maluma,1485335,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019,7,2019-07,0.012299996342300971,7KbF6AdprOXEEHlsq11Z6d,0.777,0.68,0.712,95.692,0.009557097157967855,0.00836399751276466,0.00875759739571829,1.1770112499874645
15,Con Altura,ROSALÍA,1355714,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019,7,2019-07,0.011226610321042876,2qG5sZ7Si6sdK74qLxedYM,0.882,0.746,0.689,97.963,0.009901870303159817,0.008375051299497985,0.007735134511198541,1.0997924268803232
16,Diavla,Chris Viz,1321658,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe,2019,7,2019-07,0.010944594024763988,0Hv33beQ6rSQPnRPlt83O8,0.855,0.739,0.609,100.016,0.00935762789117321,0.008088054984300586,0.006665257761081268,1.094634515980795
17,Con Calma,Daddy Yankee,1305361,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,7,2019-07,0.01080963925672144,5w9c2J52mkdntKOmRLeM2m,0.737,0.656,0.86,93.989,0.007966704132203701,0.007091123352409265,0.009296289760780438,1.0159871840999914
18,Te Soñé De Nuevo,Ozuna,1296387,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa,2019,7,2019-07,0.01073532594209827,4oPnxZzoc8HM5Pva4FDeIp,0.851,0.699,0.585,84.0,0.009135762376725627,0.00750399283352669,0.006280165676127487,0.9017673791362546
19,Cuaderno,Dalex,1240276,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019,7,2019-07,0.010270673123196909,7anSoGdgtmJTAPZBzcPhO6,0.681,0.688,0.648,172.02,0.006994328396897095,0.007066223108759473,0.006655396183831597,1.7667611906523324
20,Verte Ir,DJ Luian,1221521,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019,7,2019-07,0.010115363761066578,4lzxJ4jCuFDXXGkE1LmpKR,0.857,0.553,0.647,95.982,0.008668866743234057,0.005593796159869819,0.006544640353410076,0.9708928445146923
21,Pa Mí - Remix,Dalex,1201815,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019,7,2019-07,0.009952179208139877,7g8YaUQABMal0zWe7a2ijz,0.688,0.727,0.62,170.011,0.006847099295200235,0.00723523428431769,0.006170351109046724,1.6919799393550685
22,Tal Vez,Paulo Londra,1199002,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019,7,2019-07,0.009928884874059758,7Aiq4g8tSExAM2qUNkiHbZ,0.385,0.561,0.645,182.809,0.0038226206765130067,0.005570104414347524,0.006404130743768544,1.8150895149419901
23,Calma - Remix,Pedro Capó,1179880,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,7,2019-07,0.009770536400444393,5iwz1NiezX7WWjnCgY5TH4,0.826,0.761,0.773,126.899,0.008070463066767068,0.007435378200738183,0.007552624637543515,1.239871298679993
24,Te Robaré,Nicky Jam,1173302,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,7,2019-07,0.00971606426053006,4PJ3umtW1aWdfh5EITHc6T,0.673,0.797,0.752,175.997,0.006538911247336731,0.007743703215642457,0.007306480323918604,1.7099981616605089
25,Hola Señorita,GIMS,1163930,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg,2019,7,2019-07,0.00963845512473238,71MEWIf4Itr8Pd9OW5Mq7q,0.588,0.546,0.796,192.128,0.005667411613342639,0.00526259649810388,0.007672210279286974,1.8518171062045825
26,Inocente,Myke Towers,1154004,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5,2019,7,2019-07,0.009556258338355113,6rXvMpWJbTyhSrVWye7jPE,0.733,0.857,0.794,140.186,0.0070047373620142975,0.00818971339597033,0.00758766912065396,1.33965363142065
27,Soldi (feat. Maikel Delacalle),Mahmood,1145914,https://open.spotify.com/track/1GVBnZF3tHJiWzdCSgg75Z,2019,7,2019-07,0.009489265390360746,1GVBnZF3tHJiWzdCSgg75Z,0.727,0.437,0.587,94.976,0.006898695938792262,0.0041468089755876455,0.005570198784141758,0.9012524697149021
28,Swing,Danny Ocean,1121827,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6,2019,7,2019-07,0.009289801961641295,6hIOunhsLUT66KQgZV5dMD,0.462,0.471,0.945,165.156,0.004291888506278279,0.004375496723933049,0.008778862853751023,1.5342665327768297
29,Bésame,David Bisbal,1096329,https://open.spotify.com/track/2qON8SpeBDBSoWCvDKuwbU,2019,7,2019-07,0.009078654101572024,0qlGn8vrV8LkGS0UjMSyLf,0.74,0.879,0.842,97.938,0.006718204035163298,0.007980136955281809,0.007644226753523643,0.8891452253997608
30,I Don't Care (with Justin Bieber),Ed Sheeran,1033881,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019,7,2019-07,0.008561524853568031,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.842,0.675,101.956,0.006832096833147289,0.0072088039267042825,0.005779029276158421,0.8728988279703822
31,Mi Morena,Juanfran,1030509,https://open.spotify.com/track/6MF2uU7HoQkA1Da2jscqV2,2019,7,2019-07,0.0085336014641197,2CZuHgNRWhUBKMBii68z4G,0.654,0.893,0.605,87.619,0.005580975357534284,0.007620506107458892,0.005162828885792418,0.747705626684704
32,La Playa,Myke Towers,1030466,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71,2019,7,2019-07,0.008533245382937529,70zg99pT51vB4wlMS7e4q7,0.775,0.394,0.633,140.008,0.006613265171776585,0.0033620986808773866,0.005401544327399456,1.1947226195743177
33,No Te Veo - Remix,Casper Magico,1027546,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,2019,7,2019-07,0.008509064986380847,4NDIXOvmcKopGcRfs48IyV,0.712,0.283,0.695,175.912,0.006058454270303163,0.0024080653911457794,0.005913800165534688,1.4968466398842275
34,Contra La Pared,Sean Paul,1020183,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1,2019,7,2019-07,0.008448092294652475,37eGbhE1xVFSvcKkqGb6i1,0.828,0.598,0.588,94.052,0.006995020419972249,0.0050519591922021795,0.004967478269255655,0.7945599764966547
35,Santa María (Feat. Busy Signal),Bad Gyal,1015210,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg,2019,7,2019-07,0.008406911091886592,4R0sTxCaskwCPbzkfXHfWg,0.764,0.427,0.603,142.465,0.006422880074201356,0.0035897510362355744,0.005069367388407614,1.1976905887056233
36,"¿CÓMO TE VA, QUERIDA?",Rels B,1014248,https://open.spotify.com/track/1uiX0bdc2sPHcL1k02bC2G,2019,7,2019-07,0.008398944810555245,2p89F5HPntIfuJ1SnuPoeK,0.929,0.933,0.547,141.97,0.007802619729005823,0.007836215508248043,0.004594222811373719,1.1923981947545281
37,Déjate Querer,Lalo Ebratt,982304,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8,2019,7,2019-07,0.008134417896991328,3h8oIZTniP8KIrLhELvXin,0.755,0.842,0.792,106.015,0.006141485512228453,0.006849179869266698,0.006442458974417132,0.8623703133495356
38,Si Se Da,Myke Towers,979304,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,7,2019-07,0.008109575023816656,6K5BsR04ijf3FHNzjbaagD,0.817,0.774,0.672,93.999,0.0066255227944582076,0.006276811068434092,0.005449634416004793,0.7622919426637418
39,HP,Maluma,966643,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019,7,2019-07,0.008004729818061811,1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.618,0.791,91.98,0.006699958857717736,0.0049469230275622,0.006331741286086893,0.7362750486653254
40,Runaway,Sebastian Yatra,942518,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019,7,2019-07,0.007804951712948814,0TCmhnbMpw5zwPsTvlXTJi,0.421,0.13,0.277,115.153,0.0032858846711514506,0.0010146437226833459,0.0021619716244868216,0.8987636046011948
41,Ellos,Ceky Viciny,926889,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g,2019,7,2019-07,0.007675528624666494,1m5dYmul62r2orKdleLTYX,0.8,0.458,0.744,99.973,0.0061404228997331955,0.0035153921100972542,0.005710593296751871,0.7673456231937834
42,Me Quedo,Aitana,902577,https://open.spotify.com/track/6Nqi1fWKYXrVXmF3RtQbSf,2019,7,2019-07,0.007474201980458944,301E9bwin8Gh2PCp0doIDz,0.839,0.884,0.75,128.05,0.006270855461605053,0.006607194550725707,0.005605651485344208,0.9570715635977678
43,Enchochado de Ti,Don Patricio,898965,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA,2019,7,2019-07,0.007444291161156637,6G8TNOdTBpBPmDdJAvoVhA,0.556,0.531,0.507,180.072,0.00413902588560309,0.003952918606574174,0.003774255618706415,1.340508397971798
44,Cicatrices (feat. Indara),Sergio Contreras,893503,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m,2019,7,2019-07,0.007399060570063283,17nYNma8AncLFqOBk6tu6m,0.819,0.937,0.702,137.023,0.006059830606881828,0.006932919754149297,0.005194140520184424,1.0138414764917811
45,MOJAITA,J Balvin,871426,https://open.spotify.com/track/71pEiUWwfDFiRO6RmFpnBf,2019,7,2019-07,0.007216241866370864,71pEiUWwfDFiRO6RmFpnBf,0.45,0.885,0.842,172.069,0.0032473088398668887,0.006386374051738215,0.006076075651484267,1.241691521704568
46,Rebota - Remix,Guaynaa,838250,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019,7,2019-07,0.006941512812889882,3dWpRjCmaHbroNahuSeX11,0.885,0.818,0.857,90.025,0.006143238839407546,0.005678157480943923,0.005948876480646628,0.6249096909804116
47,Cambio,Ozuna,835852,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,2019,7,2019-07,0.0069216550762655924,3cg9A9GVyZAT2CPevqWr65,0.548,0.649,0.542,174.043,0.003793066981793545,0.00449215414449637,0.003751537051335951,1.2046656144384926
48,Si Supieras,Daddy Yankee,824546,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019,7,2019-07,0.006828030568227974,3GnzoWqvd6XvSRjli1uCUC,0.691,0.623,0.894,184.018,0.0047181691226455295,0.004253863044006028,0.006104259327995808,1.2564805291041754
49,La Rubia - Remix 2,La Nueva Escuela,802500,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW,2019,7,2019-07,0.006645468574225028,7KKTnv81z6DmfPIGsZWjOW,0.759,0.761,0.717,109.888,0.005043910647836796,0.005057201584985246,0.004764800967719344,0.7302572506844399
50,DOLLAR,Becky G,793783,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8,2019,7,2019-07,0.006573283465737152,0z4zZNViQ01puQOlAFGGUy,0.799,0.601,0.58,95.039,0.005252053489123985,0.003950543362908028,0.003812504410127548,0.6247182873001932
51,Delincuente,Farruko,791553,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6,2019,7,2019-07,0.006554816930010646,3TqLIW3qd4qFYkfYsBjVN6,0.655,0.65,0.858,83.489,0.004293405089156974,0.00426063100450692,0.005624032925949134,0.5472551106696589
52,Tú No Amas,Mambo Kingz,784943,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq,2019,7,2019-07,0.006500079799449116,5J64qSSq0VZuh0CiI9o9Nq,0.803,0.562,0.589,140.057,0.00521956407895764,0.0036530448472904035,0.003828547001875529,0.9103816764714447
53,Que Mas Pues - Remix,Sech,783764,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019,7,2019-07,0.006490316550291471,7fODjB7BrQTGqh0hogW6XD,0.647,0.811,0.661,113.358,0.004199234808038582,0.005263646722286383,0.004290099239742663,0.7357293035079405
54,Date La Vuelta,Luis Fonsi,731862,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2019,7,2019-07,0.0060605182824541755,5lwVd35Zg6DJ4qibVMq99H,0.747,0.866,0.825,94.006,0.004527207156993269,0.005248408832605316,0.004999927583024695,0.5697250816603873
55,Presiento,Morat,680715,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp,2019,7,2019-07,0.005636972137699177,0gYnWBpArbOOokGLDDhzyG,0.51,0.4,0.438,82.344,0.0028748557902265803,0.002254788855079671,0.0024689937963122397,0.46417083370670104
56,Baila Baila Baila - Remix,Ozuna,640653,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt,2019,7,2019-07,0.0053052204093245936,7mWFF4gPADjTQjC97CgFVt,0.785,0.49,0.572,100.016,0.004164598021319806,0.002599558000569051,0.0030345860741336672,0.5306069244590086
57,bad guy,Billie Eilish,639029,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,7,2019-07,0.00529177213397937,2Fxmhks0bxGSBdJ92vM42m,0.701,0.562,0.425,135.128,0.0037095322659195383,0.0029739759392964065,0.0022490031569412324,0.7150665849203642
