Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
1,Calma - Remix,Pedro Capó,4623479,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,1,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.7609999999999999,0.0003233182607915583,0.0002670608834138271,0.0002460451964623758,0.00024992501559187454
2,Adan y Eva,Paulo Londra,3567452,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,1,6FyRXC8tJUh863JCkyWqtk,0.767,0.7090000000000001,0.72,0.0002494706639950925,0.00019134399928423594,0.00017961887807646659,0.0001768747007725206
3,Secreto,Anuel AA,3445374,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,1,5W83ErFkO3aKAIS1WMi6u0,0.807,0.8029999999999999,0.706,0.00024093379237938667,0.00019443357045016506,0.00017009925741984697,0.00019346983528064748
4,Desconocidos,Mau y Ricky,3125808,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019,1,56f5qnyAlZdlz8wrUDA50h,0.7190000000000001,0.753,0.675,0.00021858665436316229,0.0001571638044871137,0.00014754599169513455,0.0001645957507354612
5,MIA (feat. Drake),Bad Bunny,2655672,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,1,116H0KvKr2Zl4RPuVBruDO,0.8170000000000001,0.539,0.158,0.00018571020918940891,0.00015172524090774708,2.934221305192661e-05,0.00010009780275309142
6,7 rings,Ariana Grande,2635917,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,1,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327,0.00018432874898553707,0.00014340776671074786,6.027550091827062e-05,5.843221342841525e-05
7,Te Vi,Piso 21,2504393,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,1,059bcIhyc2SBwm6sw2AZzd,0.877,0.777,0.706,0.00017513132191117404,0.00015359016931609963,0.00012364271326928885,0.00013607703712498222
8,Ella Quiere Beber - Remix,Anuel AA,2466402,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,1,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,0.6970000000000001,0.00017247462463932915,0.00012935596847949687,0.00012021481337361244,0.0001146956253851539
9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2233322,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,4w8niZpiMy6qz1mntFA5uM,0.8420000000000001,0.8009999999999999,0.617,0.00015617542219344447,0.00013149970548688027,9.636023549335524e-05,0.000125096513176949
10,Baby Girl (feat. Lalo Ebratt),Mario Bautista,2145800,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc,2019,1,6o8ogTrSX8H0F66Pdz3Tsc,0.804,0.705,0.45,0.00015005503950737652,0.00012064425176393073,6.752476777831944e-05,0.00010578880285270044
11,Baila Baila Baila,Ozuna,2025530,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,1,7mWFF4gPADjTQjC97CgFVt,0.785,0.5720000000000001,0.49,0.0001416446006959532,0.00011119101154632326,6.940585434101707e-05,8.102071159808523e-05
12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1826499,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,1,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.9129999999999999,0.00012772643284797452,9.707208896446063e-05,0.00011661423319020073,6.118096133417979e-05
13,Sola,Manuel Turizo,1822331,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,1,0Jr4zQh5i3vrKFEcXrhhxl,0.6709999999999999,0.775,0.331,0.0001274349660735003,8.550886223531869e-05,4.2180973770328606e-05,9.876209870696274e-05
14,Un Año,Sebastian Yatra,1667180,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019,1,7onmX3EZ9Vq7v68aObV2sa,0.7709999999999999,0.381,0.534,0.00011658531119671358,8.988727493266615e-05,6.225655617904505e-05,4.4419003565947873e-05
15,Amigos Con Derechos,Reik,1640476,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019,1,4yVO0wOhXsZC1RuPgHP524,0.6779999999999999,0.8059999999999999,0.614,0.00011471790986620516,7.777874288928709e-05,7.043679665784996e-05,9.246263535216135e-05
16,No Te Contaron Mal,Christian Nodal,1636196,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty,2019,1,7hbk4BaF66O09R1gq0bKwj,0.644,0.568,0.654,0.00011441861097111168,7.368558546539593e-05,7.482977157510704e-05,6.498977103159142e-05
17,Ni Gucci Ni Prada,Kenny Man,1606610,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ,2019,1,32lexhcz93AinKK0qLTZaZ,0.799,0.6759999999999999,0.91,0.00011234967239395386,8.976738824276913e-05,0.00010223820187849801,7.594837853831281e-05
18,Imposible,Luis Fonsi,1592084,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm,2019,1,3ao3OVxHlb3C08vAaApUlm,0.7859999999999999,0.764,0.9129999999999999,0.00011133387432149411,8.750842521669436e-05,0.00010164782725552412,8.50590799816215e-05
19,A Través Del Vaso,Grupo Arranke,1569148,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ,2019,1,0oCSitNlzsQfuIapF9tXRQ,0.62,0.695,0.9209999999999999,0.00010972996790610535,6.803258010178532e-05,0.00010106130044152302,7.626232769474322e-05
20,Vaina Loca,Ozuna,1518164,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,1,48zFZh27QU5qsrBjn4C2FA,0.754,0.805,0.555,0.00010616467471277695,8.004816473343382e-05,5.8921394465591214e-05,8.546256314378544e-05
21,Bubalu,Becky G,1488954,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019,1,7dNwJbsT0sg1le5kVugGJb,0.8,0.355,0.253,0.00010412202968341239,8.329762374672991e-05,2.6342873509903335e-05,3.69633205376114e-05
22,Adictiva,Daddy Yankee,1467216,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,1,0z24gh2KYWSfahslybQC4O,0.787,0.7709999999999999,0.701,0.00010260189898679046,8.07476945026041e-05,7.192393118974011e-05,7.910606411881544e-05
23,Créeme,KAROL G,1452266,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,1,0mqayP1Moez8gMZ06oq7rD,0.7140000000000001,0.8740000000000001,0.648,0.0001015564507434149,7.251130583079825e-05,6.580858008173286e-05,8.876033794974463e-05
24,Reggaeton,J Balvin,1437729,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,1,6yVkakCN460KOVol9ZazjH,0.6940000000000001,0.7959999999999999,0.515,0.00010053988344482289,6.97746791107071e-05,5.177803997408379e-05,8.002974722207901e-05
25,Cuando Te Besé,Becky G,1352905,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019,1,2XXMDz7SPZ4mSFN1PXfHUy,0.772,0.732,0.295,9.460817095010124e-05,7.303750797347817e-05,2.7909410430279864e-05,6.92531811354741e-05
26,In My Mind,Dynoro,1342047,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,0.163,9.384887482792252e-05,6.513111913057823e-05,1.5297366596951373e-05,7.226363361750034e-05
27,BEBE,6ix9ine,1321090,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019,1,7D7EH7MGyNHWSkqrszerI1,0.862,0.72,0.965,9.23833591866903e-05,7.963445561892704e-05,8.914994161515614e-05,6.651601861441701e-05
