Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
113,Fica - Bonus Track,ANAVITÓRIA,709653,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb,2019,1,1oTJz8SommD79LmNJYx8at,0.645,0.505,0.499,0.00013026314046654167,8.401972560091938e-05,6.50013070928043e-05,6.578288593560354e-05
114,Bebo Litro - Ao Vivo,Maiara & Maraisa,697969,https://open.spotify.com/track/5bp0iH4hXKrvwxi64oDGon,2019,1,0GSHXM7PZ75f6ZwpekBq83,0.596,0.835,0.6890000000000001,0.00012811843800884605,7.635858905327224e-05,8.827360378809493e-05,0.00010697889573738645
115,Banco,Matuê,694589,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc,2019,1,7MPQNyAX02uIEQCRsC4sgc,0.662,0.715,0.28,0.00012749800884871156,8.440368185784707e-05,3.5699442477639244e-05,9.116107632682876e-05
116,"Bonita, Lindinha e Sagaz",Mc Davi,694035,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5,2019,1,1R1HmdunvOnEK4bibKp7q5,0.7120000000000001,0.465,0.8290000000000001,0.0001273963172053049,9.07061778501771e-05,0.00010561154696319777,5.9239287500466786e-05
117,"Swan Song - From the Motion Picture ""Alita: Battle Angel""",Dua Lipa,693918,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l,2019,1,5600nq7TiBraBX2jobyJ3l,0.588,0.821,0.509,0.00012737484081130025,7.489640639704454e-05,6.483379397295183e-05,0.0001045747443060775
118,Coisa Boa,Gloria Groove,689135,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g,2019,1,4SBQSroThFQ98U29IwnJ2g,0.6920000000000001,0.973,0.568,0.00012649687848203302,8.753583990956686e-05,7.185022697779475e-05,0.00012308146276301813
119,Bohemian Rhapsody - Remastered 2011,Queen,680578,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,0.00012492616477692336,4.897105659255396e-05,2.8483165569138527e-05,5.02203182403232e-05
120,"Ai, Amor",ANAVITÓRIA,672513,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF,2019,1,3bR8wBqLky6b61ROJlaBEF,0.725,0.532,0.5589999999999999,0.0001234457620619871,8.949817749494065e-05,6.900618099265078e-05,6.567314541697715e-05
121,Sobrando Ausência - Acústico,Zé Neto & Cristiano,670870,https://open.spotify.com/track/6XuDrq67jkLcbzQN3tHRt8,2019,1,6XuDrq67jkLcbzQN3tHRt8,0.7490000000000001,0.677,0.631,0.00012314417475130636,9.223498688872848e-05,7.770397426807431e-05,8.336860630663441e-05
122,Veneno - Recorded At Spotify Studios NYC,Anitta,670029,https://open.spotify.com/track/31CiU58drf9xYA9VEOFDfW,2019,1,31CiU58drf9xYA9VEOFDfW,0.613,0.28,0.57,0.0001229898016969652,7.539274844023967e-05,7.010418696727016e-05,3.4437144475150263e-05
