,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
123,Supalonely,BENEE,419788,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
124,"1990 (Back to Dance)","Achille Lauro",417726,https://open.spotify.com/track/3GVSSo1TbyvSzOFwlrjBWn
125,"D'estate non vale (feat. Ana Mena)","Fred De Palma",414900,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
126,"SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta)",Marracash,413082,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
127,Missili,"Frah Quintale",412820,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
128,"La hit dell'estate",Shade,411164,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
129,"Party HH - feat. Lazza",Tedua,409636,https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM
130,"CRUDELIA - I nervi",Marracash,408775,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
131,"Lo Sai",Tedua,404011,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
132,goosebumps,"Travis Scott",402750,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
133,"Toosie Slide",Drake,401944,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
134,"Party Girl",StaySolidRocky,399327,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
135,"MALA SANTA","Becky G",395095,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
136,"Non Me Ne Frega Un Cazzo (feat. Fabri Fibra)",Ernia,389867,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
137,"Margarita (con Marracash)",Elodie,389731,https://open.spotify.com/track/6KfwIpX0Xo0lelmuUOnyZV
138,"Cracovia, Pt. 3","Il Tre",388792,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
139,Arrogante,Irama,386106,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
140,"Rari - feat. Paky, Shiva",Tedua,385923,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
141,"Ostia Lido",J-AX,381299,https://open.spotify.com/track/5yhIKv3jX8K7jcMjN8wmO0
142,"Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix","Master KG",379667,https://open.spotify.com/track/6Qa0wHpaiaIzXgMptP3rxV
143,Relación,Sech,372229,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
144,"ANSIA NO","FSK SATELLITE",364860,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
145,Vittoria,Geolier,364374,https://open.spotify.com/track/1UXxn0MttiWXj0GyDgckFw
146,"BRAVI A CADERE - I polmoni",Marracash,363438,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
147,"Mama Africa",Bracket,361603,https://open.spotify.com/track/5fobKrmWA5owgI5u8EcXSs
148,"Per Un Milione",Boomdabash,360591,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
149,"Guapo (feat.Geolier)","Anna Tatangelo",356124,https://open.spotify.com/track/5nkCfnvuRmqXofZLfJcbXa
150,"Fuego Del Calor (feat. Ozuna & Tyga)","Scott Storch",353314,https://open.spotify.com/track/2ZSHH750nQpUVHjoe3iu2U
151,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",352470,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
152,"Come & Go (with Marshmello)","Juice WRLD",349890,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
153,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)","Charlie Charles",348224,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
154,"Morto Dentro",Ernia,347957,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
155,"Don't Start Now","Dua Lipa",347478,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
156,"Stu core t'apparten","Rocco Hunt",345198,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
157,Nera,Irama,338854,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
158,"I Wanna Be an Illusion","Achille Lauro",338708,https://open.spotify.com/track/0BhDhjb88sveB3rWJTx9wv
159,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,336705,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
160,"Polo nord - C+N Progressive Mix","Massimo Pericolo",336645,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
161,Bando,ANNA,336428,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
162,Playa,"Baby K",335549,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
163,"Dilemme (with tha Supreme & Mara Sattei)","Lous and The Yakuza",334633,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
164,"SICKO MODE","Travis Scott",332530,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,"Ferma A Guardare",Ernia,327926,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
166,Beretta,"Massimo Pericolo",327256,https://open.spotify.com/track/6eD0T8YR9Lsdu49r7EG6en
167,"AMIRI BOYS (feat. Capo Plaza)","Dark Polo Gang",325242,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY
168,"Non spegnere la musica",Ludwig,323153,https://open.spotify.com/track/3HgDojnZf20hPOsuPRyGNU
169,#THOTMILANODM,Radical,320461,https://open.spotify.com/track/4wz9be3iTHln8swogVIAwR
170,"Oh Cacchio","Leon Faun",320379,https://open.spotify.com/track/10y452DRiLSzDQAcX2Ek2j
171,"HIGHEST IN THE ROOM","Travis Scott",318533,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
172,SCACCIACANI,Ketama126,316523,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
173,Riccione,Thegiornalisti,316467,https://open.spotify.com/track/6RiprjTTheMrJ2ypJxz3H4
174,Vivo,Ernia,314645,https://open.spotify.com/track/7wv8GkrBxS7S5LguyBP9hA
175,"È sempre bello",Coez,311591,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
176,"Non Avere Paura","Tommaso Paradiso",310794,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
177,Viceversa,"Francesco Gabbani",307988,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
178,"Parte Di Me (feat. Carl Brave)","Guè Pequeno",305082,https://open.spotify.com/track/6ns4hgo8aZZqgbsjOl6hw7
179,"El Party","Jake La Furia",302758,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
180,"RITMO (Bad Boys For Life)","Black Eyed Peas",302198,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
181,cardigan,"Taylor Swift",301603,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
182,"Na Catena (feat. Roshelle)",Geolier,300939,https://open.spotify.com/track/1n16h52XziJJhIvWAIlz6k
183,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,299123,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
184,"PAROLA - feat. Lazza, Emis Killa",Giaime,298777,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
185,"Someone You Loved","Lewis Capaldi",298690,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
186,"Il Tipo","Guè Pequeno",297222,https://open.spotify.com/track/6YOLMt6WZAuojclLoNOXaB
187,"YOSHI (feat. Fabri Fibra) - prod. Strage",MACHETE,296449,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
188,"THE SCOTTS","THE SCOTTS",295967,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
189,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,292143,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
190,"Il Passo (feat. Samurai Jay)",MamboLosco,291200,https://open.spotify.com/track/79ynIT17SYV6UO76bkVLqC
191,"Sangria (feat. Astol)","Emma Muscat",290945,https://open.spotify.com/track/5AxfollP1UH3X0MWNaS1zP
192,"Gigolò (feat. Sfera Ebbasta & Capo Plaza)",Lazza,289172,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
193,"Il tuo profumo","Fred De Palma",288164,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
194,"Guerra E Pace",PSICOLOGI,288072,https://open.spotify.com/track/2puGJHRifrmNO7gTAeWm0z
195,Falling,"Trevor Daniel",287876,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
196,"Fai rumore",Diodato,287614,https://open.spotify.com/track/5fQdJRMCHmIlYRC7s3y5GR
197,"Amore e Capoeira","Takagi & Ketra",286307,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
198,"Marymango (feat. tha Supreme)",Ghali,285947,https://open.spotify.com/track/1ociMpeDbQ9iSXNUNTIfLV
199,"Pookie (feat. Capo Plaza) - Remix","Aya Nakamura",284575,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
200,Rozzi,Paky,283312,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
