,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
58,"Pensare Male (con Elodie)","The Kolors",547151,https://open.spotify.com/track/0vUhEAJIaTGqBJfDsOZoNt
59,"Goodbyes (Feat. Young Thug)","Post Malone",544405,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
60,"Rip RMX (feat. Shiva)","Side Baby",538066,https://open.spotify.com/track/7xwOv1FJd8iqnCoj3BDjpV
61,"Nuova Era (with Dardust)",Jovanotti,535160,https://open.spotify.com/track/3HoYNJMxEgTLKiMXjXeHjs
62,"D'estate non vale (feat. Ana Mena)","Fred De Palma",533267,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
63,90MIN,Salmo,532921,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
64,Callaita,"Bad Bunny",525721,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
65,"Mancavi tu","Peppe Soks",524652,https://open.spotify.com/track/21EqFEy8L8Db6aaPmIQd9E
66,"Stamm Fort (feat. Sfera Ebbasta)",Luche,522083,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD
67,Polynesia,Gazzelle,514891,https://open.spotify.com/track/2QeCyjLDJ6qDJsCyofrEW9
68,"Testa tra le nuvole, Pt. 1",Alfa,510049,https://open.spotify.com/track/4q6Cq4aLWeg3fr6ywhJ9dC
69,"I Love You",Ghali,508302,https://open.spotify.com/track/7GOFNyZcCTwm1SsC5jOFpA
70,"Otro Trago - Remix",Sech,507219,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
71,"Calma - Remix","Pedro Capó",500965,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
72,Soldi,Mahmood,498289,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
73,Ipocondria,Ultimo,498207,https://open.spotify.com/track/6YrDRkcDktxgsPcH8x77xm
74,"Sorriso (Milano Dateo)","Calcutta ",497787,https://open.spotify.com/track/6Rg0AJvt1xa4hR2QH2fUhb
75,"1969 (feat. Boss Doms & Frenetik&Orang3)","Achille Lauro",478502,https://open.spotify.com/track/5fpddhtBYcQsRu2d4vJf1Q
76,"Cascare nei tuoi occhi",Ultimo,469376,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
77,"2% (feat. Frah Quintale)","Guè Pequeno",464514,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
78,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,461563,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
79,Panamera,NDG,460599,https://open.spotify.com/track/0Zvdpp7GLZYT3OVtx4myHl
80,"Non Abbiamo Età",Luche,448157,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
81,"Old Town Road","Lil Nas X",445421,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
82,"Muhammad Ali","Marco Mengoni",444109,https://open.spotify.com/track/0Es6eMldAFrmVs0QCOlIay
83,HP,Maluma,443119,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
84,"WALTER WALZER - prod. Salmo",MACHETE,441188,https://open.spotify.com/track/76OIEsiXVKhoaVLQZifKjF
85,"7 miliardi","Massimo Pericolo",439799,https://open.spotify.com/track/67vjEOTkBppbVLUUq5mEJz
86,Turbococco,Ghali,439711,https://open.spotify.com/track/143xRgiJanPo2U5RIZQdqh
87,"GANG! - prod. Strage",MACHETE,438632,https://open.spotify.com/track/1ZCzbEj3F8SqqtKSupWaBo
88,Diavla,"Chris Viz",437846,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
89,"Adan y Eva","Paulo Londra",432994,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
90,"Fuoco e benzina","Emis Killa",430012,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
91,"Ti dedico il silenzio",Ultimo,429851,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
92,Amici,"Massimo Pericolo",427769,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
93,"Don't Call Me Up",Mabel,425896,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
94,"oh 9od","tha Supreme",424610,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
95,"Taki Taki","Dark Polo Gang",423774,https://open.spotify.com/track/5NF5Y4xv0tnTJFJgrqbA5o
96,Parliamo,Luche,422472,https://open.spotify.com/track/2O2wjjBU0BB0OOA3dCOOfr
97,"IO PUO' (feat. Salmo) - prod. Low Kidd",MACHETE,421303,https://open.spotify.com/track/2zVawCwOXmkr5pFw5O6MoB
98,Heaven,Avicii,409701,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
99,"Uno squillo","Capo Plaza",406617,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
100,Nera,Irama,399566,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
101,"Old Town Road - Remix","Lil Nas X",395408,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
102,Fulmine,Daniel,391923,https://open.spotify.com/track/7HypddhSrM5kuDodjvdaCr
103,"Visti Dall'Alto (feat. Dardust)",Rkomi,387995,https://open.spotify.com/track/50Im1CDeBfRbJUPacCEIOS
104,"Baila Baila Baila",Ozuna,387541,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
105,"Sogni appesi",Ultimo,383014,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
106,"How Do You Sleep?","Sam Smith",377870,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
107,"Yo x Ti, Tu x Mi",ROSALÍA,371253,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
108,"Contra La Pared","Sean Paul",370073,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
109,"Domani ci passa",Ludwig,367613,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
110,"BUD SPENCER - prod. Dade - Low Kidd - Salmo",MACHETE,363872,https://open.spotify.com/track/46HYFOcfvg2W8a8FccaRvO
111,"Mon Cheri (feat. Sfera Ebbasta)",Rkomi,359680,https://open.spotify.com/track/66UkKyxN5YbJl9z7YamQOR
112,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Takagi & Ketra",359229,https://open.spotify.com/track/0swoHiwTazywpoqiKDUtGQ
113,"Davide (feat. Coez)",Gemitaiz,356155,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
114,Elisir,Tedua,350832,https://open.spotify.com/track/7sbVjYS23l02aoYoUsKSbQ
115,"Cambiare Adesso","Dark Polo Gang",347362,https://open.spotify.com/track/2xjxaKiYssIdDU6DCPpZPt
116,"Senza farlo apposta",Shade,339960,https://open.spotify.com/track/55t2S1tpx1Bj3C5bIEn2BF
117,"Veleno 6",MadMan,338302,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
118,"Sex On The Beach","Dark Polo Gang",334881,https://open.spotify.com/track/3xKe1DOJinKfVTZyuHjFWz
119,"Money Rain","Boro Boro",333636,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
120,"LUNA E SOLE - prod Low Kidd",Zoda,330356,https://open.spotify.com/track/7J7vMP45n2p33jimaHO8iK
121,"Posso (feat. Max Gazzé)","Carl Brave",330136,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6
122,"C'est la vie","Achille Lauro",327430,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
123,Autostima,PSICOLOGI,326333,https://open.spotify.com/track/4GkHLa5IBnGiart95CmZQJ
124,Vertigini,Tedua,325976,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
125,"Gli occhi della tigre",Nayt,325617,https://open.spotify.com/track/5pL8J6weoydzXglhsoJ6Vw
126,"Blu (feat. Elisa)",Rkomi,324613,https://open.spotify.com/track/0Q4v8N758nx98YxObfqkNC
127,"Mad Love",Mabel,324162,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9
128,"Poesia senza veli",Ultimo,324106,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
129,"Allenamento #2","Capo Plaza",323109,https://open.spotify.com/track/3RsSxNSorUqe9K4qEGTlGC
130,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,322997,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
131,"6 del mattino (feat. Brancar)","Jake La Furia",321549,https://open.spotify.com/track/34RaVshrBXIINSVrIzW47P
132,"Settimana Bianca","Il Pagante",319780,https://open.spotify.com/track/5BqUbKq9rCMrCkRtAiz8XA
133,Brivido,"Guè Pequeno",319274,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
134,"La Libertad","Alvaro Soler",318648,https://open.spotify.com/track/3DsLBZjoU5AYxZXsepHtsW
135,"All Around The World (La La La)",R3HAB,317859,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
136,"Felicità puttana",Thegiornalisti,316863,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
137,"23 coltellate",Highsnob,312315,https://open.spotify.com/track/5RlrdqMMNm42rKgYq64a3T
138,Guai,Shiva,311451,https://open.spotify.com/track/2nRWqhOJRXt2vV30xXrNVy
139,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",311204,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
140,"Amore e Capoeira","Takagi & Ketra",309470,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
141,Chic,Izi,308550,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
142,"Speechless (feat. Erika Sirola)","Robin Schulz",307105,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
143,"La musica non c'è",Coez,304451,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
144,Rollercoaster,"Emis Killa",303604,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
145,Merci,"Carl Brave",303580,https://open.spotify.com/track/429kanJEBTPrcTKYBT8yPq
146,"El Party","Jake La Furia",303113,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
147,"Sweet but Psycho","Ava Max",302677,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
148,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",299837,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
149,"Torna a casa",Måneskin,298874,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
150,"Il ballo delle incertezze",Ultimo,298676,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
151,"SUGAR - prod. Low Kidd - Salmo",MACHETE,298465,https://open.spotify.com/track/5yD4Ji9FAZrthZNKsRqaA2
152,"Buona (Cattiva) Sorte","Tiziano Ferro",294105,https://open.spotify.com/track/58WNXhD8ZmIKaHct6kydTO
153,"It's You","Ali Gatie",294100,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
154,"Torna Da Me",Luche,291725,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
155,"Soltera (Remix)",Lunay,286104,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
156,"SOS (feat. Aloe Blacc)",Avicii,284682,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
157,"Dove Sei?",Alfa,283402,https://open.spotify.com/track/7kzTNbYGnZoZnuXeYsW3Mu
158,Toradol,Gemitaiz,280432,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
159,"Fanfare (feat. Guè Pequeno)","Elettra Lamborghini",277528,https://open.spotify.com/track/3fsalArvHxFixTCmxqLreg
160,"La ragazza con il cuore di latta",Irama,276542,https://open.spotify.com/track/0NmyHZZMfVBiUSOfDmz9Bf
161,"Billets (feat. Ninho)","Capo Plaza",276387,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
162,Shallow,"Lady Gaga",275766,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
163,"E Fumo Ancora - Acoustic Version",Mostro,274909,https://open.spotify.com/track/13pPMF0wN7r19IU8vV2igc
164,"STAI ZITTO (feat. Fabri Fibra)",Salmo,274273,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
165,Sopra,Gazzelle,273254,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
166,Malibu,"Vegas Jones",272516,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
167,"Te Soñé de Nuevo",Ozuna,272231,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4
168,"Fumo Da Solo",Izi,269860,https://open.spotify.com/track/6uMdn1ovj2ZRHGMbiTQAvy
169,"Con Altura",ROSALÍA,266916,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
170,17,Madame,266123,https://open.spotify.com/track/4NtRircZ2j5I3g3OsGDX3Z
171,"Bling Bling (Oro)","Guè Pequeno",264424,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
172,"Catrame (feat. Tedua)",Lazza,263803,https://open.spotify.com/track/5qbVso0dAtoI2gFhj7V8oG
173,"Puertosol Golden Coast","Vegas Jones",263024,https://open.spotify.com/track/2oZagYx3ZyigFqguLrbon9
174,Happier,Marshmello,262916,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
175,"Tócame (feat. Pitbull)","Elettra Lamborghini",261836,https://open.spotify.com/track/6Iu1GESvTCHVDBoWWLjlyz
176,"If I Can't Have You","Shawn Mendes",261833,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
177,Secreto,"Anuel AA",260199,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
178,"Certi Giorni (feat. Nitro)",Ernia,259178,https://open.spotify.com/track/4nvsA575k8HrEjdQ78Ymvi
179,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,258879,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
180,LUNEDI',Salmo,258385,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
181,"FQCMP (feat. Salmo) - prod. Low Kidd",MACHETE,256404,https://open.spotify.com/track/7ie4FrP174mREuo5uhlzmP
182,"Hola (I Say) (feat. Tom Walker)","Marco Mengoni",255878,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi
183,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",255858,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
184,Casa,"Giordana Angi",254302,https://open.spotify.com/track/65sEIdBT16fziZvjhckFpq
185,PERDONAMI,Salmo,254048,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
186,ARSENICO,AIELLO,253890,https://open.spotify.com/track/3jWXXk597CC7e8fT1ElB7I
187,Ritual,Tiësto,253437,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
188,"La somma (feat. Martina Attili)",Mr.Rain,253318,https://open.spotify.com/track/3AKm9sJmK0v3wUQYSLuze7
189,"Giovane fuoriclasse","Capo Plaza",251882,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
190,"Never Really Over","Katy Perry",251195,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
191,"Porto Cervo",Lazza,250317,https://open.spotify.com/track/7imppCsqBzOEkpqm1jXCZP
192,"In My Mind",Dynoro,246350,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
193,Mirándote,Rvfv,246031,https://open.spotify.com/track/2Zl9S0KGB7VkqQMJgHBQXN
194,"La stella più fragile dell'universo",Ultimo,245071,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
195,"Bad Liar","Imagine Dragons",244256,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
196,"Come No",Shiva,242740,https://open.spotify.com/track/2CI18uKNu7wcXmHNYyGosK
197,"Anche Fragile",Elisa,240806,https://open.spotify.com/track/05G23JkXHRv3NJ9hENaafi
198,"11 PM",Maluma,240024,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
199,Torino,"CHA CHA",238308,https://open.spotify.com/track/7q5RKpweeZKktiy5dGZ6SF
200,"Adicto (with Anuel AA & Ozuna)",Tainy,237957,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
