,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,"Senza Di Me (feat. Venerus & Franco126)",Gemitaiz,809859,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
37,"Nonno Hollywood","Enrico Nigiotti",785164,https://open.spotify.com/track/0MzRAGZ08ejMYriMw29Roz
38,"oh 9od","tha Supreme",775731,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr
39,"Fuoco e benzina","Emis Killa",768471,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
40,"Ti dedico il silenzio",Ultimo,753806,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
41,"Bad Liar","Imagine Dragons",728729,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
42,"Poesia senza veli",Ultimo,699416,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
43,"La fine del mondo",Anastasio,698689,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB
44,BINGO,MamboLosco,692946,https://open.spotify.com/track/2fXOb3Dr8di7hbcKFbYNPt
45,"bury a friend","Billie Eilish",671898,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
46,"2% (feat. Frah Quintale)","Guè Pequeno",654996,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25
47,Wow.,"Post Malone",652968,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
48,"Stanza Singola (feat. Tommaso Paradiso)",Franco126,632375,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
49,"STAI ZITTO (feat. Fabri Fibra)",Salmo,615222,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
50,"Il ballo delle incertezze",Ultimo,614587,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
51,"Without Me",Halsey,592770,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
52,R8,MadMan,573757,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb
53,"Bling Bling (Oro)","Guè Pequeno",559260,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY
54,"Giant (with Rag'n'Bone Man)","Calvin Harris",553627,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
55,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,551481,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
56,"Anche Fragile",Elisa,549952,https://open.spotify.com/track/7fXTNTj6tiyaIvcezY8k5f
57,"Bella e rovinata",Irama,543596,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B
58,Vertigini,Tedua,530732,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
59,"Ngopp'A Luna","Rocco Hunt",519857,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw
60,"Non Abbiamo Età",Luche,505845,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
61,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",504265,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
62,"break up with your girlfriend, i'm bored","Ariana Grande",501546,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
63,"Davide (feat. Coez)",Gemitaiz,497050,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
64,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,495914,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
65,"Uno squillo","Capo Plaza",491248,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
66,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",484916,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
67,"Sogni appesi",Ultimo,478026,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ
68,"Supernova (feat. Emis Killa)",MadMan,476907,https://open.spotify.com/track/65qZmnEjaadebCi68eNLiZ
69,"Holding out for You (feat. Zara Larsson)",Fedez,475311,https://open.spotify.com/track/6eiVP1Q0XaevZEZnQFpYEH
70,"Mignolo (feat. Mostro)",MadMan,475206,https://open.spotify.com/track/5xkSyjqdQhVOBTyemRI7BB
71,Toradol,Gemitaiz,465771,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx
72,"Bohemian Rhapsody - Remastered 2011",Queen,465473,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
73,"Ella Quiere Beber - Remix","Anuel AA",463458,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
74,24/7,MadMan,458786,https://open.spotify.com/track/30Cste6qnaVsOethYhyoAn
75,LUNEDI',Salmo,455075,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
76,"Fumo Da Solo",Izi,445337,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG
77,Numeri,MadMan,445117,https://open.spotify.com/track/7mVV2Rb9IpbsklRP9Mfz11
78,"La stella più fragile dell'universo",Ultimo,429489,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y
79,"Gioventù Bruciata",Mahmood,428096,https://open.spotify.com/track/0VjTK19qMcP87U2Nc5tA5O
80,"Dancing With A Stranger (with Normani)","Sam Smith",420203,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
81,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""","Imagine Dragons",419468,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi
82,"TVTB (feat. Dark Polo Gang)",Fedez,411968,https://open.spotify.com/track/3J1ZGGnDdhfAN3z4qRRonq
83,"Girls Like You (feat. Cardi B)","Maroon 5",411927,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
84,Malibu,"Vegas Jones",409922,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
85,"Rose viola",Ghemon,404259,https://open.spotify.com/track/4MDRt2vfYMkXCLXAVgnWJk
86,"La musica non c'è",Coez,401258,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
87,"Guarda Come Flexo 2",MamboLosco,393795,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k
88,"In My Mind",Dynoro,391494,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
89,"Porto Cervo",Lazza,386808,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
90,PERDONAMI,Salmo,377815,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
91,"SPARARE ALLA LUNA (feat. Coez)",Salmo,376639,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
92,"Say My Name","David Guetta",375427,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
93,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",374430,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
94,"Thoiry Remix (Samba Trap Vol. 3 - Mitraglia Rec) (feat. Gemitaiz, Quentin40 & Puritano)","Achille Lauro",372976,https://open.spotify.com/track/2l9XbXBbKoEfc1JdCvSz4n
95,"Vaina Loca",Ozuna,365077,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
96,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",364879,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
97,"Sempre In Due","Carl Brave x Franco126",352962,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk
98,Nera,Irama,350561,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
99,Rollercoaster,"Emis Killa",350146,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
100,NewJeans,"Capo Plaza",345185,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq
101,Popstar,"Sfera Ebbasta",344330,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk
102,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,341670,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
103,"Veleno 6",MadMan,341028,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH
104,"D'estate non vale (feat. Ana Mena)","Fred De Palma",340282,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
105,"HO PAURA DI USCIRE",Salmo,339053,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
106,"Te Boté - Remix","Nio Garcia",338162,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
107,"Solo Una Canzone",Ex-Otago,331616,https://open.spotify.com/track/4cJSsx1nujtFF5uTKsQLJO
108,Pablo,Rvssian,329577,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
109,Uramaki,Mahmood,327827,https://open.spotify.com/track/6DUBKUA9vyF8UxN0VT8bJs
110,"Giuro Che (feat. Priestess & Quentin40)",Gemitaiz,327135,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9
111,"New York",Thegiornalisti,326839,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL
112,"Trap Phone (feat. Capo Plaza)","Guè Pequeno",320355,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN
113,"Peter Pan - Vuoi volare con me?",Ultimo,319341,https://open.spotify.com/track/3qbMJGhSNdeKdz407PA6x4
114,Sopra,Gazzelle,317407,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO
115,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",308502,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
116,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",307763,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
117,Ludovico,MadMan,305514,https://open.spotify.com/track/5Ev5WYvReWx5ScH5iYUjem
118,"Let Me Down Slowly","Alec Benjamin",305247,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
119,"Musica che resta","Il Volo",304867,https://open.spotify.com/track/59nLT8Be6wKKhgfJKkLN0j
120,"Racconterò di te",Ultimo,304267,https://open.spotify.com/track/1c1f9Xtqp0dwUkXYndACqe
121,PIOGGIA,Giaime,304079,https://open.spotify.com/track/5FVEr9fTJHGlnKOFJ2uh22
122,"Better Now","Post Malone",303805,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
123,"Gli occhi della tigre",Nayt,302560,https://open.spotify.com/track/0eczHniJguffShMNltOqMo
124,Thunderclouds,Sia,300788,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP
125,"Se Piovesse Il Tuo Nome",Elisa,300240,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ
126,"Money Rain","Boro Boro",299753,https://open.spotify.com/track/1f1mvHcJwPPponfS45uRp1
127,"Beatrix Kiddo (feat. Vale Lambo)",MadMan,298522,https://open.spotify.com/track/3NR8xopBopMRrl8yA3dOyI
128,"SICKO MODE","Travis Scott",292371,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
129,"Another One Bites The Dust - Remastered 2011",Queen,292054,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
130,"Nuovi Jeans",Nashley,291887,https://open.spotify.com/track/0N1pKkjhVwKZWFLF47R1tv
131,Fame,Nayt,289998,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe
132,"Torna Da Me",Luche,287202,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
133,Desconocidos,"Mau y Ricky",286373,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
134,"Borsello (feat. Sfera Ebbasta & DrefGold)","Guè Pequeno",284535,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy
135,"Promises (with Sam Smith)","Calvin Harris",282985,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
136,Thotiana,Blueface,282751,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
137,IDGAF,"Dua Lipa",282592,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
138,"7/8 Sour",MadMan,282534,https://open.spotify.com/track/02jxUVBnihub7LKkcjadFI
139,"Prima di ogni cosa",Fedez,282176,https://open.spotify.com/track/5mkGjUA82k3yWNhD1kFAuU
140,"Peace & Love","Charlie Charles",281452,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
141,"Fumo bianco","Chadia Rodriguez",280314,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3
142,"Queen Rmx (feat. Geolier)",MadMan,279687,https://open.spotify.com/track/0XgFjNOKo4AlscZBJdZh8v
143,"Morirò da Re",Måneskin,278528,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV
144,"thank u, next","Ariana Grande",276527,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
145,"Argentovivo (feat. Rancore & Manuel Agnelli)","Daniele Silvestri",276133,https://open.spotify.com/track/2Ig3npEMsgVAN2NtRuSyh5
146,"RICCHI E MORTI",Salmo,275502,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
147,"L'altra dimensione",Måneskin,271005,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa
148,"Un domani (feat. Mr.Rain)",Annalisa,270895,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M
149,Natural,"Imagine Dragons",270813,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
150,Ipernova,Mr.Rain,270350,https://open.spotify.com/track/1TaSkLG2bXx84YuKmJvncw
151,FRIENDS,Marshmello,270200,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
152,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",269905,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
153,"Ovunque tu sia",Ultimo,269571,https://open.spotify.com/track/5SdYb5G6YbYDgS7jMRqPOQ
154,"Allenamento #2","Capo Plaza",269412,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM
155,Sincera,"Fred De Palma",267665,https://open.spotify.com/track/0B9tlo3EDwWazIPlyWpKAH
156,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,266767,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
157,"Amore e Capoeira","Takagi & Ketra",265611,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
158,"Los Angeles",Luna,262520,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN
159,"PELLE D'OCA","Vegas Jones",261700,https://open.spotify.com/track/3SjNwo6aHnvKx8yeSXxTmT
160,"Anni 90 (feat. Fabri Fibra)",Mahmood,261332,https://open.spotify.com/track/28K0EWlGlIbWmP4gntQGL9
161,"Purple Rain (feat. Gemitaiz & Frenetik&Orang3)","Achille Lauro",260632,https://open.spotify.com/track/0PpB4YTfszDRmQxLirA4pM
162,"Giovane fuoriclasse","Capo Plaza",260604,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc
163,"L'ultimo ostacolo","Paola Turci",260244,https://open.spotify.com/track/6OFSGTZX5lOwkc253Bn8wP
164,Chic,Izi,259967,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
165,"Casa Mia (feat. Luchè & Capo Plaza)","Noyz Narcos",258556,https://open.spotify.com/track/6NnO2rbViEDhX6wewADukc
166,Cherofobia,"Martina Attili",256948,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2
167,"Don't Stop Me Now - Remastered 2011",Queen,256910,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
168,"Cupido (feat. Quavo)","Sfera Ebbasta",256701,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
169,"Be Alright","Dean Lewis",256159,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
170,"Questa nostra stupida canzone d'amore",Thegiornalisti,255745,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3
171,Adictiva,"Daddy Yankee",255442,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
172,"Lost In Japan","Shawn Mendes",255259,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
173,Sabbia,Ultimo,255019,https://open.spotify.com/track/5UepF3Bi2vhTJacaM3a5cO
174,"Speechless (feat. Erika Sirola)","Robin Schulz",254444,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
175,"Giornate vuote (feat. Gemitaiz)",Frenetik&Orang3,254291,https://open.spotify.com/track/1vFQYqKTk8UOlMi8PoPxjP
176,"Billets (feat. Ninho)","Capo Plaza",253898,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0
177,"Tutto tua madre",J-AX,253821,https://open.spotify.com/track/1PahySwtcIaiG7GUnCy9tx
178,Coupé,"Capo Plaza",252926,https://open.spotify.com/track/0X6TgBHcxe20tNvWuwXEpn
179,Moonlight,XXXTENTACION,252585,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
180,"Felicità puttana",Thegiornalisti,251988,https://open.spotify.com/track/695AOnYHYnvHIMaTNKjkA5
181,"No Racism",Jamil,249839,https://open.spotify.com/track/3pohX3TDp8ofimHQD36TLn
182,SAD!,XXXTENTACION,247915,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
183,"Mwaka Moon - Remix",Kalash,247452,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
184,"Eastside (with Halsey & Khalid)","benny blanco",246683,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
185,"Sarebbe comodo","Chadia Rodriguez",246497,https://open.spotify.com/track/4GMzvuPHqkKPuG3VGuDex1
186,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,246099,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
187,"Fuori Piove",MadMan,245764,https://open.spotify.com/track/5VaaARS0gXiL4ysFlTgAiz
188,"Se Piovesse Il Tuo Nome - con Calcutta",Elisa,244811,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm
189,"Irraggiungibile (feat. Federica Carta)",Shade,244666,https://open.spotify.com/track/6ht4SwYqBMA8aE40QdJzoN
190,Correre,Anastasio,243039,https://open.spotify.com/track/70RTkd7PcdOSc64WxESbid
191,scuol4,"tha Supreme",241889,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr
192,Ulalala,"Achille Lauro",241875,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz
193,"Mi sento bene",Arisa,241146,https://open.spotify.com/track/1uDzTq2IH2o6FUgeLuxq6B
194,Youngblood,"5 Seconds of Summer",240918,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
195,"Solo Te E Me (feat. Giulia Jean)",GionnyScandal,239640,https://open.spotify.com/track/7zPr2eaVerEShHQ36BHQTD
196,"We Can Do Better","Matt Simons",239534,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
197,"Tiki Taka (prod. Dr. Cream)",Quentin40,238050,https://open.spotify.com/track/1VxhRzYvR3r4f7T3WlAfdT
198,"Solo (feat. Demi Lovato)","Clean Bandit",238025,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h
199,"Gucci Ski Mask (feat. Guè Pequeno)",Lazza,237381,https://open.spotify.com/track/0OJt61Ktvw4U96GmVZmyoZ
200,"Le luci della città",Coez,237375,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m
