,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
138,"Up There",SIX60,52737,https://open.spotify.com/track/5k1d0MJ02qu50DjusYnHYf
139,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,52604,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
140,"Love Lies (with Normani)",Khalid,52569,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
141,Perfect,"Ed Sheeran",52480,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
142,Thunder,"Imagine Dragons",52351,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
143,"Mixed Personalities (feat. Kanye West)","YNW Melly",51518,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
144,"in my head","Ariana Grande",51399,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
145,"Beautiful (feat. Camila Cabello)",Bazzi,51381,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
146,Purple,SIX60,51378,https://open.spotify.com/track/5fr7KZ5b1ZBVK7FM9YjpKK
147,Nonstop,Drake,51375,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
148,"In My Feelings",Drake,51297,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
149,"Old News","Mitch James",51124,https://open.spotify.com/track/6o2bqHKLjiuVsa5vUvneAp
150,"How To Fly","Sticky Fingers",50569,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
151,"Too Good At Goodbyes","Sam Smith",50034,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
152,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",49984,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
153,"Finest Wine",SIX60,49855,https://open.spotify.com/track/3epv5AfEnDW8FPFc0UhSfp
154,"Legacy (feat. Travis Scott & 21 Savage)",Offset,49514,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
155,"Nice For What",Drake,49408,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
156,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",49400,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
157,"Last Hurrah","Bebe Rexha",49395,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
158,Silence,Marshmello,49264,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
159,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,49008,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
160,"Red Room",Offset,48804,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
161,"Don't Stop Believin'",Journey,48712,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
162,Forever,SIX60,48706,https://open.spotify.com/track/5IQou2aojeIetE99Gy7Izr
163,HUMBLE.,"Kendrick Lamar",48488,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
164,"Lose Yourself - Soundtrack Version",Eminem,47619,https://open.spotify.com/track/7Ay6DFK9fvEEjLoy411wh6
165,Trip,"Ella Mai",47210,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
166,"come out and play","Billie Eilish",47126,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
167,"Thinking out Loud","Ed Sheeran",47125,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
168,"Tiny Dancer","Elton John",47004,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
169,"Electricity (with Dua Lipa)","Silk City",46619,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
170,"Keanu Reeves",Logic,46518,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
171,Closer,"The Chainsmokers",46503,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
172,"Havana (feat. Young Thug)","Camila Cabello",46470,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
173,"River (feat. Ed Sheeran)",Eminem,46456,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s
174,"Rum Rage","Sticky Fingers",46413,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
175,"Jackie Chan",Tiësto,46340,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
176,broken,lovelytheband,46106,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
177,"Woman Like Me (feat. Nicki Minaj)","Little Mix",46014,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
178,breathin,"Ariana Grande",45943,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
179,"'Till I Collapse",Eminem,45747,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
180,"make up","Ariana Grande",45601,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
181,"whoa (mind in awe)",XXXTENTACION,45317,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
182,"Con Calma","Daddy Yankee",45300,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
183,"Sweet Home Alabama","Lynyrd Skynyrd",44972,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
184,"Whatchamacallit (feat. Chris Brown)","Ella Mai",44747,https://open.spotify.com/track/1YLfaRr3QIW1fF3nvDO0gX
185,Believer,"Imagine Dragons",44656,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
186,"Someone You Loved","Lewis Capaldi",44615,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
187,"Leave Me Lonely","Hilltop Hoods",44598,https://open.spotify.com/track/26gEW3DUEK0n8n5fvnYrPE
188,"I'm Yours","Jason Mraz",44439,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
189,Happier,"Ed Sheeran",44358,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
190,changes,XXXTENTACION,44129,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
191,"Look Alive (feat. Drake)","BlocBoy JB",44007,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
192,"Girls Have Fun (feat. G-Eazy & Rich The Kid)",Tyga,43997,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv
193,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",43674,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
194,"Mothers Eyes",SIX60,43624,https://open.spotify.com/track/0rdeDJkuUHUHUzHe5bPYb5
195,"One Kiss (with Dua Lipa)","Calvin Harris",43471,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
196,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",43255,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
197,"Under the Bridge","Red Hot Chili Peppers",43235,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
198,1950,"King Princess",43043,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
199,Killshot,Eminem,43024,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
200,"Somebody To Love - Remastered 2011",Queen,42981,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
