,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
64,"SICKO MODE","Travis Scott",68368,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
65,"Boss Bitch","Doja Cat",66946,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
66,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,66942,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
67,"TROLLZ (with Nicki Minaj)",6ix9ine,66759,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
68,"Pump It Up",Endor,66710,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
69,"Dreams - 2004 Remaster","Fleetwood Mac",66497,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
70,Soaked,BENEE,66484,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
71,"bad guy","Billie Eilish",65484,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
72,"Lose Somebody",Kygo,65075,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
73,"Never Enough",SIX60,65047,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
74,Raining,SIX60,64088,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
75,Rain,Aitch,63590,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
76,"Lucid Dreams","Juice WRLD",62790,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
77,"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",S1mba,61972,https://open.spotify.com/track/052Yyc2Jglj64e5CMbqdF4
78,SUGAR,BROCKHAMPTON,60912,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
79,"hot girl bummer",blackbear,60742,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
80,"Jocelyn Flores",XXXTENTACION,60559,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
81,Señorita,"Shawn Mendes",59795,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
82,"No Guidance (feat. Drake)","Chris Brown",59505,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
83,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",59258,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
84,"Deep End Freestyle","Sleepy Hallow",59198,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
85,Skechers,DripReport,58757,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
86,Savage,"Megan Thee Stallion",58567,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
87,"10,000 Hours (with Justin Bieber)","Dan + Shay",58164,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
88,"Don’t Forget Your Roots",SIX60,57980,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
89,"I Don't Care (with Justin Bieber)","Ed Sheeran",57854,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
90,"You should be sad",Halsey,56962,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
91,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",56901,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
92,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",56828,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
93,"Laxed – Siren Beat","Jawsh 685",56670,https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ
94,Everyday,"Youngn Lipz",56645,https://open.spotify.com/track/2YGi0perkmfIhLq62bsZCM
95,"Say You Won't Let Go","James Arthur",56615,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
96,"Mr. Brightside","The Killers",56041,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
97,"Play Date","Melanie Martinez",55386,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
98,Vibes,SIX60,55296,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
99,"3 Nights","Dominic Fike",54884,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
100,"Beautiful People (feat. Khalid)","Ed Sheeran",54738,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
101,"No Role Modelz","J. Cole",54698,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
102,"lovely (with Khalid)","Billie Eilish",54460,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
103,"High Fashion (feat. Mustard)","Roddy Ricch",54435,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
104,Righteous,"Juice WRLD",53568,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
105,"6 To The WORLD","Hp Boyz",52303,https://open.spotify.com/track/2gQilljVVx87NARWZLqIis
106,"Be Alright","Dean Lewis",52172,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
107,"when the party's over","Billie Eilish",52121,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
108,"What A Man Gotta Do","Jonas Brothers",51952,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
109,"Dancing On My Own","Calum Scott",51791,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
110,Africa,TOTO,51726,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
111,"Like That (feat. Gucci Mane)","Doja Cat",51378,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
112,"Sour Candy (with BLACKPINK)","Lady Gaga",51230,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
113,"BLACK PARADE",Beyoncé,51150,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
114,Robbery,"Juice WRLD",51088,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
115,"To Die For","Sam Smith",51074,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
116,"Say So (feat. Nicki Minaj)","Doja Cat",50857,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
117,"Lose Control",MEDUZA,50638,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
118,Youngblood,"5 Seconds of Summer",50429,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
119,"Never Seen the Rain","Tones And I",49911,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
120,"Don't Stop Believin'",Journey,49872,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
121,"Work Out","J. Cole",49662,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
122,"CITY OF ANGELS",24kGoldn,49499,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
123,Surrender,"Natalie Taylor",49417,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
124,Dior,"Pop Smoke",49295,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
125,"Snow On Tha Bluff","J. Cole",49012,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
126,"I Fall Apart","Post Malone",48956,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
127,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",48682,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
128,Physical,"Dua Lipa",48411,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
129,Grateful,Blueboy,48363,https://open.spotify.com/track/0hEcycOJb4hjUPLKQEx44E
130,Selfish,"Madison Beer",48298,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
131,"Sunday Morning","Mitch James",47914,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
132,"Eastside (with Halsey & Khalid)","benny blanco",47828,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
133,Perfect,"Ed Sheeran",46862,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
134,Lost,"Frank Ocean",46804,https://open.spotify.com/track/1bjhYUwKUHEg5fHknxFObO
135,"rockstar (feat. 21 Savage)","Post Malone",46540,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
136,"Brown Eyed Girl","Van Morrison",46465,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
137,"Wait a Minute!",WILLOW,46373,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
138,Yummy,"Justin Bieber",46217,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
139,"Bohemian Rhapsody - Remastered 2011",Queen,45843,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
140,"The Less I Know The Better","Tame Impala",45815,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
141,"IDK You Yet","Alexander 23",45675,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
142,"Higher Love",Kygo,45675,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
143,"Hotel California - 2013 Remaster",Eagles,45425,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
144,"Trampoline (with ZAYN)",SHAED,45198,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
145,"Best Part (feat. Daniel Caesar)",H.E.R.,45192,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
146,Shotgun,"George Ezra",45054,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
147,"Find an Island",BENEE,44581,https://open.spotify.com/track/4Ve0Jx7MXjU4aPrFHJRZK7
148,"The Chain - 2004 Remaster","Fleetwood Mac",44368,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
149,"Don’t Give It Up",SIX60,44337,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
150,"MIDDLE CHILD","J. Cole",44334,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
151,Redbone,"Childish Gambino",44293,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
152,SAD!,XXXTENTACION,44228,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
153,"Let Her Go",Passenger,43908,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
154,"Don't Rush (feat. Headie One)","Young T & Bugsey",43876,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
155,BOP,DaBaby,43678,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
156,Better,Khalid,43467,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
157,"ocean eyes","Billie Eilish",42877,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
158,"Shape of You","Ed Sheeran",42863,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
159,Riptide,"Vance Joy",42673,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
160,"The Take (feat. Chris Brown)","Tory Lanez",42665,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
161,"Tiny Dancer","Elton John",42647,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
162,"It's You","Ali Gatie",42524,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
163,"Thinking out Loud","Ed Sheeran",42514,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
164,"How To Fly","Sticky Fingers",42395,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
165,"OUT WEST (feat. Young Thug)",JACKBOYS,42379,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
166,"Slice of Heaven","Dave Dobbyn",42339,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
167,Secrets,Regard,42318,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
168,"Always Remember Us This Way","Lady Gaga",42142,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
169,"Everywhere - 2017 Remaster","Fleetwood Mac",42135,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
170,"Listen to the Music","The Doobie Brothers",42107,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
171,"Kings & Queens","Ava Max",41969,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
172,"I'm Yours","Jason Mraz",41953,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
173,"Sweet Home Alabama","Lynyrd Skynyrd",41905,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
174,"All Girls Are The Same","Juice WRLD",41665,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
175,"I Like Me Better",Lauv,41646,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
176,German,"No Money Enterprise",41564,https://open.spotify.com/track/4CtQlS1NxP94RwYP7Jbr0p
177,Riot,XXXTENTACION,41559,https://open.spotify.com/track/4aOOExMBUyxKnEYb39SrTg
178,"Party In The U.S.A.","Miley Cyrus",41490,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
179,"Stunnin' (feat. Harm Franklin)","Curtis Waters",41417,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
180,"Tennessee Whiskey","Chris Stapleton",41322,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
181,"Always on My Mind","Tiki Taane",41279,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
182,Happier,Marshmello,41211,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
183,Engineers,"Hp Boyz",41015,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
184,Closer,SIX60,40948,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
185,"The Bigger Picture","Lil Baby",40942,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
186,"Summer Of '69","Bryan Adams",40931,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
187,"Old Town Road - Remix","Lil Nas X",40925,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
188,"All of Me","John Legend",40488,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
189,"Lights Up","Harry Styles",40285,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
190,"Magic In The Hamptons (feat. Lil Yachty)","Social House",40043,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
191,"Truth Hurts",Lizzo,39891,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
192,"Take Me To Church",Hozier,39786,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI
193,Wow.,"Post Malone",39507,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
194,"Drift Away","Sons Of Zion",39489,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
195,Daisies,"Katy Perry",39461,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
196,I.F.L.Y.,Bazzi,39450,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
197,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",39351,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
198,"Talk (feat. Disclosure)",Khalid,39221,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
199,"Free Fallin'","Tom Petty",39085,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
200,"Wet Dreamz","J. Cole",39085,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
