,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
75,"Lucid Dreams","Juice WRLD",75062,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
76,"3 Nights","Dominic Fike",74597,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
77,"Up All Night",Khalid,73594,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
78,Darkness,Eminem,73427,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
79,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",71303,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
80,"If the World Was Ending - feat. Julia Michaels","JP Saxe",71172,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
81,"Don’t Give It Up",SIX60,70668,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
82,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,70625,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
83,"All This Time","Drax Project",70210,https://open.spotify.com/track/0KoMTbaLsbEYWfouzjvzCy
84,"No Guidance (feat. Drake)","Chris Brown",69451,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
85,Misunderstood,"Youngn Lipz",69220,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
86,"lovely (with Khalid)","Billie Eilish",69202,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
87,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",68429,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
88,"What If I Told You That I Love You","Ali Gatie",67941,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
89,"Only Human","Jonas Brothers",67736,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
90,"Lights Up","Harry Styles",67398,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
91,"Find an Island",BENEE,67059,https://open.spotify.com/track/4Ve0Jx7MXjU4aPrFHJRZK7
92,Closer,SIX60,67058,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
93,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,66996,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
94,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",66754,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
95,"Blue World","Mac Miller",66703,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5
96,Tomorrow,SIX60,66421,https://open.spotify.com/track/5YOgH5HmXb1ydRrnsAcdiA
97,"How Do You Sleep?","Sam Smith",65811,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
98,Africa,TOTO,65423,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
99,"Talk (feat. Disclosure)",Khalid,65333,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
100,Shotgun,"George Ezra",65100,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
101,Sucker,"Jonas Brothers",64564,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
102,"Higher Love",Kygo,64554,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
103,Rocketship,L.A.B.,64205,https://open.spotify.com/track/2YWBdJx2U8yrsE2wkg0tO7
104,Lalala,Y2K,63878,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
105,Falling,"Harry Styles",63700,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
106,"RNP (feat. Anderson .Paak)",Cordae,63592,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
107,"Unaccommodating (feat. Young M.A)",Eminem,63479,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM
108,Youngblood,"5 Seconds of Summer",62627,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
109,"ocean eyes","Billie Eilish",62479,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
110,I.F.L.Y.,Bazzi,61783,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
111,"Without Me",Halsey,61559,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
112,Ghosts,SIX60,61385,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5
113,Wow.,"Post Malone",61044,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
114,"Come Home","Sons Of Zion",60974,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
115,"Goodbyes (Feat. Young Thug)","Post Malone",60548,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
116,"Bohemian Rhapsody - Remastered 2011",Queen,60491,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
117,"Piece Of Your Heart",MEDUZA,60484,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
118,Happier,Marshmello,60453,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
119,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",60437,https://open.spotify.com/track/4oPWkP9zQ5ANBbfdHGOvKF
120,VIBEZ,DaBaby,60325,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
121,"Only To Be",SIX60,59903,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
122,Special,SIX60,59686,https://open.spotify.com/track/0IM7W9Uj3tDepqO2Ey042W
123,"Don't Stop Believin'",Journey,59027,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
124,"It's You","Ali Gatie",58976,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
125,"How To Fly","Sticky Fingers",58873,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
126,"Always on My Mind","Tiki Taane",58685,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
127,Better,Khalid,58574,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
128,"The Git Up","Blanco Brown",58448,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
129,Sundown,SIX60,58413,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
130,"Mr. Brightside","The Killers",58327,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
131,"Slide Away","Miley Cyrus",58275,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
132,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,58030,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
133,Castles,"Freya Ridings",58024,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n
134,"Say You Won't Let Go","James Arthur",57877,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
135,"Drift Away","Sons Of Zion",57657,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
136,"Choose (feat. Hamo Dell)","Stan Walker",57567,https://open.spotify.com/track/1OhrU4btsMvWXcRn5xB70k
137,Graveyard,Halsey,57469,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
138,"Lock It Up (feat. Anderson .Paak)",Eminem,57168,https://open.spotify.com/track/1qwMkkRiD5jqLeUUjfgblh
139,"Tiny Dancer","Elton John",56864,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
140,"Brown Eyed Girl","Van Morrison",55995,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
141,"me & ur ghost",blackbear,55669,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
142,"Purple Hat","Sofi Tukker",55528,https://open.spotify.com/track/6WiGRFQfx2qw49MA7OeDYK
143,"Leaving Heaven (feat. Skylar Grey)",Eminem,55150,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq
144,"Shape of You","Ed Sheeran",54869,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
145,"7 rings","Ariana Grande",54866,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
146,"Bad N Bouj","Hp Boyz",54632,https://open.spotify.com/track/3XV2EL4JquJ7BEA4Tyi8Gl
147,"Pump It Up",Endor,54443,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
148,"Futsal Shuffle 2020","Lil Uzi Vert",54206,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
149,"Slice of Heaven","Dave Dobbyn",54045,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
150,FML,"Arizona Zervas",53980,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf
151,Ransom,"Lil Tecca",53562,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
152,"rockstar (feat. 21 Savage)","Post Malone",53514,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
153,"Saturday Nights",Khalid,53333,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
154,"Post Malone (feat. RANI)","Sam Feldt",53218,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
155,"Sweet Home Alabama","Lynyrd Skynyrd",52990,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
156,"Hotel California - 2013 Remaster",Eagles,52822,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
157,"I Fall Apart","Post Malone",52680,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
158,"Dancing With A Stranger (with Normani)","Sam Smith",52648,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
159,"Jah Rastafari",1814,52594,https://open.spotify.com/track/3XJy1qvLFMV42kL0lf73Po
160,"The Less I Know The Better","Tame Impala",52555,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
161,Juicy,"Doja Cat",52296,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
162,Motivation,Normani,52193,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
163,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",52177,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
164,"Body (feat. brando)","Loud Luxury",51713,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
165,Moves,"Hp Boyz",51706,https://open.spotify.com/track/3rSaWhDAR95TlyF8SupwdZ
166,"bury a friend","Billie Eilish",51588,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
167,"Good as Hell",Lizzo,51583,https://open.spotify.com/track/1fUXdFpj8AbpkdwiaJwQWk
168,Confidence,"Ocean Alley",51494,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3
169,Robbery,"Juice WRLD",51479,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
170,"Rum Rage","Sticky Fingers",51340,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
171,"Jocelyn Flores",XXXTENTACION,51203,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
172,"MIDDLE CHILD","J. Cole",51193,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
173,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",50852,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
174,"SICKO MODE","Travis Scott",50797,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
175,"I Like Me Better",Lauv,50568,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
176,"Summer Of '69","Bryan Adams",50431,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
177,"Listen to the Music","The Doobie Brothers",50190,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
178,Heartless,"The Weeknd",50073,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
179,"Have You Ever Seen The Rain","Creedence Clearwater Revival",50007,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU
180,Rivers,SIX60,49615,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
181,"Be Alright","Dean Lewis",49198,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
182,"One Thing Right",Marshmello,49180,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
183,"In Too Deep",Eminem,48997,https://open.spotify.com/track/7Dj2wqPYXfSRFwa6qyOztr
184,"So True","The Black Seeds",48964,https://open.spotify.com/track/2VpMbUt581eR5DlfrMSwZI
185,2002,Anne-Marie,48628,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
186,"Take It Easy","Stan Walker",48187,https://open.spotify.com/track/23jHR6RPxvK2w8XHQwrOJb
187,"Sweet but Psycho","Ava Max",48081,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
188,"Hate Me (with Juice WRLD)","Ellie Goulding",47969,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
189,"Everywhere - 2017 Remaster","Fleetwood Mac",47908,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
190,"If I Can't Have You","Shawn Mendes",47655,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
191,"Don't Worry Bout' It",Kings,47616,https://open.spotify.com/track/7dk8N7ZpSU5tUwbmZPnAiG
192,"White Lines",SIX60,47610,https://open.spotify.com/track/5H2avIx356wQpgG7HnPEHM
193,"Get Away",Katchafire,47517,https://open.spotify.com/track/21xIcSDpGcLOse6hoCEdMA
194,"Party In The U.S.A.","Miley Cyrus",47385,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
195,"The Chain - 2004 Remaster","Fleetwood Mac",47131,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
196,"Free Fallin'","Tom Petty",46863,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
197,"Tennessee Whiskey","Chris Stapleton",46786,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
198,"Black Swan",BTS,46732,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
199,"Vossi Bop",Stormzy,46551,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
200,EARFQUAKE,"Tyler, The Creator",46430,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
