,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
52,"My Brother",L.A.B.,89017,https://open.spotify.com/track/37HGkLjLX4BI1oOsLhcaWh
53,"Before You Go","Lewis Capaldi",88833,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
54,"Midnight Sky","Miley Cyrus",88731,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
55,"Train Wreck","James Arthur",88248,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H
56,"Don’t Forget Your Roots",SIX60,86057,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
57,"This City","Sam Fischer",85879,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
58,"Adore You","Harry Styles",77012,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
59,Shallow,"Lady Gaga",77001,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
60,Memories,"Maroon 5",76873,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
61,"Don't Start Now","Dua Lipa",76793,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
62,"Supalonely (feat. Gus Dapperton)",BENEE,76624,https://open.spotify.com/track/3GZoWLVbmxcBys6g0DLFLf
63,Circles,"Post Malone",76520,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
64,"Rain On Me (with Ariana Grande)","Lady Gaga",74605,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
65,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",74349,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
66,"If the World Was Ending - feat. Julia Michaels","JP Saxe",72826,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
67,"Please Don't Go",SIX60,72483,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
68,Raining,SIX60,71853,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
69,"Wishing Well","Juice WRLD",71172,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
70,Falling,"Harry Styles",71044,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
71,Diamonds,"Sam Smith",70964,https://open.spotify.com/track/1hJIbOjWpid6LtnozHmzRS
72,"No Role Modelz","J. Cole",70187,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
73,Daisy,Ashnikko,69334,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
74,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",68784,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
75,"Say You Won't Let Go","James Arthur",68560,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
76,"Come & Go (with Marshmello)","Juice WRLD",68476,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
77,"ALWAYS DO","The Kid LAROI",67787,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE
78,HOLIDAY,"Lil Nas X",67413,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
79,"Blueberry Faygo","Lil Mosey",67241,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
80,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",66903,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
81,"For the Love of Jane",L.A.B.,65676,https://open.spotify.com/track/5DQ06TXziPbOaJNWufD3oS
82,"death bed (coffee for your head)",Powfu,65440,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
83,"Intentions (feat. Quavo)","Justin Bieber",65360,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
84,"POPSTAR (feat. Drake)","DJ Khaled",65349,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
85,Dior,"Pop Smoke",64826,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
86,"Rover (feat. DTG)",S1mba,64192,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
87,"All I Want for Christmas Is You","Mariah Carey",63456,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
88,"Sunday Best",Surfaces,63140,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
89,"Papi Chulo",Octavian,62850,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA
90,Vibes,SIX60,62819,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
91,"Fallin’ (Adrenaline)","Why Don't We",62125,https://open.spotify.com/track/5GhJIMWAw0uMLgkdbt6uMz
92,"Mr. Brightside","The Killers",61451,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
93,"Lucid Dreams","Juice WRLD",61285,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
94,"ily (i love you baby) (feat. Emilee)","Surf Mesa",61225,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
95,"The Chain - 2004 Remaster","Fleetwood Mac",60770,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
96,"Tyler Herro","Jack Harlow",60260,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
97,"Eenie Meenie","Sean Kingston",60123,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
98,July,"Noah Cyrus",59248,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
99,"Slice of Heaven","Dave Dobbyn",58958,https://open.spotify.com/track/4qVIORNqKvlFvE4HMgnvVC
100,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,58916,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
101,"Money Trees","Kendrick Lamar",58411,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
102,Rocketship,L.A.B.,58163,https://open.spotify.com/track/2YWBdJx2U8yrsE2wkg0tO7
103,"Hotel California - 2013 Remaster",Eagles,57942,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
104,Mirrors,"Justin Timberlake",57810,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV
105,Sofia,Clairo,57526,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
106,"Martin & Gina","Polo G",57488,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
107,Promiscuous,"Nelly Furtado",57249,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
108,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",57030,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
109,goosebumps,"Travis Scott",56787,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
110,"Don't Stop Believin'",Journey,56764,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
111,Señorita,"Shawn Mendes",56754,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
112,"The Box","Roddy Ricch",56175,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
113,Robbery,"Juice WRLD",56161,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
114,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",55884,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
115,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",55638,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
116,"You Got It",Vedo,55256,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
117,"Brown Eyed Girl","Van Morrison",55193,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
118,"bad guy","Billie Eilish",54957,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
119,Bruises,"Lewis Capaldi",54496,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
120,"lovely (with Khalid)","Billie Eilish",54473,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
121,"Ride It",Regard,54405,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
122,"Dance Away These Days","Harper Finn",53943,https://open.spotify.com/track/4tFChhOGWrqEYf4JLDB9L5
123,"How To Fly","Sticky Fingers",53937,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
124,"Hold Me While You Wait","Lewis Capaldi",53897,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
125,"Everywhere - 2017 Remaster","Fleetwood Mac",53584,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
126,"Electric Love",BØRNS,53507,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
127,Africa,TOTO,53226,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
128,"I Don't Care (with Justin Bieber)","Ed Sheeran",53199,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
129,"Paradise (feat. Dermot Kennedy)",MEDUZA,52865,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr
130,"Always on My Mind","Tiki Taane",52837,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
131,"Never Enough",SIX60,52772,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
132,"Party In The U.S.A.","Miley Cyrus",52491,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
133,"Sweater Weather","The Neighbourhood",52390,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
134,ROXANNE,"Arizona Zervas",52360,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
135,"HIGHEST IN THE ROOM","Travis Scott",52244,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
136,"All Girls Are The Same","Juice WRLD",52175,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
137,"Lasting Lover",Sigala,51922,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY
138,"Beautiful People (feat. Khalid)","Ed Sheeran",51812,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
139,Perfect,"Ed Sheeran",51799,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
140,"Summer Of '69","Bryan Adams",51753,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
141,"Listen to the Music","The Doobie Brothers",51472,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
142,"Don't Worry Bout' It",Kings,51367,https://open.spotify.com/track/7dk8N7ZpSU5tUwbmZPnAiG
143,"Thinking out Loud","Ed Sheeran",51237,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
144,"Don’t Give It Up",SIX60,51214,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
145,Soaked,BENEE,51191,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
146,"my ex's best friend (with blackbear)","Machine Gun Kelly",51164,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
147,"Dancing In The Moonlight (feat. NEIMY)",Jubël,50944,https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO
148,"Sweet Home Alabama","Lynyrd Skynyrd",50830,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
149,"Only To Be",SIX60,50667,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
150,"10,000 Hours (with Justin Bieber)","Dan + Shay",50570,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
151,"Pump It Up",Endor,50535,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
152,"No Guidance (feat. Drake)","Chris Brown",50411,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
153,"Be Alright","Dean Lewis",50336,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
154,"Just the Two of Us (feat. Bill Withers)","Grover Washington, Jr.",50271,https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT
155,"Jocelyn Flores",XXXTENTACION,50116,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
156,"Break My Heart","Dua Lipa",49910,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
157,"Enjoy Yourself (feat. Karol G)","Pop Smoke",49747,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
158,"GO (feat. Juice WRLD)","The Kid LAROI",49429,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
159,"Dancing On My Own","Calum Scott",49376,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
160,Body,"Megan Thee Stallion",49106,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
161,"Drift Away","Sons Of Zion",48841,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
162,Riptide,"Vance Joy",48676,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
163,"Tua (feat. Ibanez Maeva)","Stan Walker",48673,https://open.spotify.com/track/0kjeaQM5WUC1jtPjDu5tA3
164,"3 Nights","Dominic Fike",48618,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
165,"hot girl bummer",blackbear,48386,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
166,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",48366,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
167,Shotgun,"George Ezra",48310,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
168,"SEND IT!","Hooligan Hefs",48163,https://open.spotify.com/track/3QcKhQwiyrQACTeb2pdi3u
169,"What A Man Gotta Do","Jonas Brothers",48071,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
170,"Know Your Worth",Khalid,48057,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
171,"everything i wanted","Billie Eilish",48025,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
172,"Take It Easy","Stan Walker",47955,https://open.spotify.com/track/23jHR6RPxvK2w8XHQwrOJb
173,"Spicy (feat. Post Malone)","Ty Dolla $ign",47911,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
174,"Godzilla (feat. Juice WRLD)",Eminem,47644,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
175,"Tennessee Whiskey","Chris Stapleton",47622,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
176,"Tiny Dancer","Elton John",47622,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
177,Youngblood,"5 Seconds of Summer",47619,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
178,"Sure Thing",Miguel,46961,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV
179,"After Party","Don Toliver",46946,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
180,"Sweet Child O' Mine","Guns N' Roses",46921,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
181,"Bohemian Rhapsody - Remastered 2011",Queen,46892,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
182,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",46831,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
183,"Last Christmas",Wham!,46383,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
184,"Help Me Out",Kings,46125,https://open.spotify.com/track/1tkkNjRgaKPO9OnE3jC6UP
185,"One Too Many","Keith Urban",46093,https://open.spotify.com/track/3X7H1FAiWAW937WvsFeMhe
186,Yellow,Coldplay,46086,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
187,"Ballin' (with Roddy Ricch)",Mustard,46067,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
188,"SICKO MODE","Travis Scott",46025,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
189,"Higher Love",Kygo,45933,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
190,"Hey, Soul Sister",Train,45914,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
191,"Shape of You","Ed Sheeran",45851,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
192,"Jah Rastafari",1814,45849,https://open.spotify.com/track/3XJy1qvLFMV42kL0lf73Po
193,"Sultans Of Swing","Dire Straits",45789,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj
194,"Always Remember Us This Way","Lady Gaga",45641,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
195,"All of Me","John Legend",45595,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
196,"Pumped Up Kicks","Foster The People",45578,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
197,"Dancing in the Moonlight",Toploader,45348,https://open.spotify.com/track/3Fzlg5r1IjhLk2qRw667od
198,Special,SIX60,45257,https://open.spotify.com/track/0IM7W9Uj3tDepqO2Ey042W
199,"The Less I Know The Better","Tame Impala",45172,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
200,"Star Shopping","Lil Peep",45129,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
