,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
78,"In Your Eyes (with Doja Cat) - Remix","The Weeknd",66952,https://open.spotify.com/track/0UnTaVkntyh3vqvLEvbpQx
79,"hot girl bummer",blackbear,66603,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
80,"10,000 Hours (with Justin Bieber)","Dan + Shay",65721,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
81,"Deep End Freestyle","Sleepy Hallow",64323,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
82,"Lose Somebody",Kygo,63880,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
83,"Never Enough",SIX60,63437,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
84,Señorita,"Shawn Mendes",62960,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
85,Daisies,"Katy Perry",62467,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
86,Surrender,"Natalie Taylor",62374,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
87,"Lucid Dreams","Juice WRLD",62078,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
88,"High Fashion (feat. Mustard)","Roddy Ricch",61959,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
89,"I Don't Care (with Justin Bieber)","Ed Sheeran",61762,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
90,"CITY OF ANGELS",24kGoldn,61467,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
91,Everyday,"Youngn Lipz",60535,https://open.spotify.com/track/2YGi0perkmfIhLq62bsZCM
92,"To Die For","Sam Smith",60521,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
93,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",60388,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
94,Rain,Aitch,59954,https://open.spotify.com/track/5LBikzSkad9yQ6RH87Gdrm
95,"Don’t Forget Your Roots",SIX60,59642,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
96,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",59421,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
97,"Lose Control",MEDUZA,59246,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
98,"Jocelyn Flores",XXXTENTACION,58723,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
99,"Sunday Morning","Mitch James",58300,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
100,Soaked,BENEE,58066,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
101,"I’m Ready (with Demi Lovato)","Sam Smith",58043,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
102,"Say You Won't Let Go","James Arthur",58008,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
103,Physical,"Dua Lipa",57792,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
104,"3 Nights","Dominic Fike",57385,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
105,"lovely (with Khalid)","Billie Eilish",57281,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
106,"What A Man Gotta Do","Jonas Brothers",56773,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
107,"In Your Eyes","The Weeknd",56463,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
108,"when the party's over","Billie Eilish",55985,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
109,"Never Seen the Rain","Tones And I",55638,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
110,"Beautiful People (feat. Khalid)","Ed Sheeran",55551,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
111,Yummy,"Justin Bieber",55254,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
112,Vibes,SIX60,54937,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
113,"Mr. Brightside","The Killers",54242,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
114,"No Guidance (feat. Drake)","Chris Brown",53802,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
115,"Be Alright","Dean Lewis",53386,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
116,"Dancing On My Own","Calum Scott",53177,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
117,Africa,TOTO,52657,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
118,"Say It Again",ONEFOUR,51722,https://open.spotify.com/track/1e96Ei7ZJjQGXfiqQdtSPS
119,Youngblood,"5 Seconds of Summer",51594,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
120,"Don't Stop Believin'",Journey,50916,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
121,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",50866,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
122,"No Role Modelz","J. Cole",50853,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
123,"I Fall Apart","Post Malone",50304,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
124,"Trampoline (with ZAYN)",SHAED,50236,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
125,"Work Out","J. Cole",50163,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
126,German,"No Money Enterprise",49534,https://open.spotify.com/track/4CtQlS1NxP94RwYP7Jbr0p
127,"Level of Concern","Twenty One Pilots",49038,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
128,BOP,DaBaby,49008,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
129,"The Less I Know The Better","Tame Impala",48918,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
130,"Eastside (with Halsey & Khalid)","benny blanco",48785,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
131,"The Take (feat. Chris Brown)","Tory Lanez",48573,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
132,Perfect,"Ed Sheeran",47969,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
133,Robbery,"Juice WRLD",47852,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
134,"Brown Eyed Girl","Van Morrison",47636,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
135,"...And To Those I Love, Thanks For Sticking Around",$uicideboy$,47624,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
136,"rockstar (feat. 21 Savage)","Post Malone",47123,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
137,"Bohemian Rhapsody - Remastered 2011",Queen,46880,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
138,Lost,"Frank Ocean",46753,https://open.spotify.com/track/1bjhYUwKUHEg5fHknxFObO
139,"Lights Up","Harry Styles",46574,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
140,"Higher Love",Kygo,45951,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
141,"Heart On Ice","Rod Wave",45893,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
142,"Hotel California - 2013 Remaster",Eagles,45738,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
143,"ocean eyes","Billie Eilish",45676,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
144,"Cap (feat. Offset)",KSI,45666,https://open.spotify.com/track/3xcgXaHFeoCs0xTRJvqDGm
145,"IDK You Yet","Alexander 23",45554,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
146,"Slice of Heaven","Dave Dobbyn",45535,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
147,"The Chain - 2004 Remaster","Fleetwood Mac",45471,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
148,Engineers,"Hp Boyz",45321,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
149,"Always Remember Us This Way","Lady Gaga",45273,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
150,Shotgun,"George Ezra",44908,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
151,"Always on My Mind","Tiki Taane",44905,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
152,"It's You","Ali Gatie",44633,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
153,"Don’t Give It Up",SIX60,44282,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
154,"Wait a Minute!",WILLOW,44275,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
155,"Shape of You","Ed Sheeran",44241,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
156,"Listen to the Music","The Doobie Brothers",44199,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
157,"Tiny Dancer","Elton John",44088,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
158,Dior,"Pop Smoke",44041,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
159,Better,Khalid,44006,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
160,"Old Town Road - Remix","Lil Nas X",43818,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
161,"How To Fly","Sticky Fingers",43815,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
162,Misunderstood,"Youngn Lipz",43750,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
163,SAD!,XXXTENTACION,43432,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
164,"Everywhere - 2017 Remaster","Fleetwood Mac",43384,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
165,"Houdini (feat. Swarmz & Tion Wayne)",KSI,43092,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8
166,I.F.L.Y.,Bazzi,43068,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
167,"MIDDLE CHILD","J. Cole",42904,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
168,"Best Part (feat. Daniel Caesar)",H.E.R.,42813,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
169,"Sweet Home Alabama","Lynyrd Skynyrd",42777,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
170,Redbone,"Childish Gambino",42767,https://open.spotify.com/track/0wXuerDYiBnERgIpbb3JBR
171,"Will - Remix","Joyner Lucas",42743,https://open.spotify.com/track/6WI33r2QRxyxttn3KH0XkC
172,"No Idea","Don Toliver",42563,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
173,"Road Trip","Sons Of Zion",42552,https://open.spotify.com/track/5ia3VFoozaCyjEjufZ8Ljd
174,"I Like Me Better",Lauv,42488,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
175,"Tennessee Whiskey","Chris Stapleton",42357,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
176,"OUT WEST (feat. Young Thug)",JACKBOYS,42354,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
177,Closer,SIX60,42296,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
178,"Truth Hurts",Lizzo,42232,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
179,Riptide,"Vance Joy",42155,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
180,"My Oh My (feat. DaBaby)","Camila Cabello",42005,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
181,Happier,Marshmello,41982,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
182,Wow.,"Post Malone",41866,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
183,"Talk (feat. Disclosure)",Khalid,41755,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
184,"Angels & Demons",jxdn,41753,https://open.spotify.com/track/4GUj9MfPPkjpZskxb45uiX
185,Rocketship,L.A.B.,41612,https://open.spotify.com/track/2YWBdJx2U8yrsE2wkg0tO7
186,"Summer Of '69","Bryan Adams",41476,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
187,"Drift Away","Sons Of Zion",41361,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
188,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",41211,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
189,Myron,"Lil Uzi Vert",41155,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
190,"Party In The U.S.A.","Miley Cyrus",40951,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
191,P2,"Lil Uzi Vert",40870,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
192,"Let Her Go",Passenger,40800,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
193,"Lose You To Love Me","Selena Gomez",40641,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
194,"I'm Yours","Jason Mraz",40518,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
195,"Thinking out Loud","Ed Sheeran",40479,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
196,"Free Fallin'","Tom Petty",40450,https://open.spotify.com/track/5tVA6TkbaAH9QMITTQRrNv
197,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",40397,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
198,Ransom,"Lil Tecca",40347,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
199,"All Girls Are The Same","Juice WRLD",40107,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
200,"Rum Rage","Sticky Fingers",40105,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
