,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
97,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,374670,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
98,"11 PM",Maluma,372686,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
99,"Con Calma","Daddy Yankee",366389,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
100,"SIN MIRAR LAS SEÑALES","Rels B",363899,https://open.spotify.com/track/7fM24rKaYCTGf85Lj8U2pk
101,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",362378,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
102,"Déjate Querer","Lalo Ebratt",359471,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
103,Mirándote,Rvfv,356001,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
104,"A Dónde Vamos",Morat,354628,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
105,"QUE PRETENDES","J Balvin",353343,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
106,Fuego,Estopa,352266,https://open.spotify.com/track/5Aax4WuBCyiVp4NDB3lg5j
107,"Beautiful People (feat. Khalid)","Ed Sheeran",352106,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
108,"Cicatrices (feat. Indara)","Sergio Contreras",351471,https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
109,YYANOSÉ,"Israel B",350809,https://open.spotify.com/track/2nsZFBDS9rruGr9dOmmYOU
110,"5 Sentidos",Dvicio,350088,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu
111,"Te Robaré","Nicky Jam",349662,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T
112,"Pronto Llegará","C. Tangana",341169,https://open.spotify.com/track/1nLUqn7k3UtUxuqdTXiJjk
113,"No Te Preocupes por Mi",Leiva,337950,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
114,"Te echo de menos",Beret,335225,https://open.spotify.com/track/1YgPkZ6GOwajDveEsuy3uH
115,Bonita,Juanes,333696,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS
116,"Te esperaré toda la vida","Dani Fernández",330026,https://open.spotify.com/track/6MCPhEshiLRXgdFKqvr478
117,"Con La Miel En Los Labios",Aitana,328335,https://open.spotify.com/track/2QJcrJNa4KGxQ6bw0MH3Zx
118,Uniforme,"Rich Music LTD",323044,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
119,Superpoderes,Leiva,322002,https://open.spotify.com/track/3by1RwAsoZ6nNoMOCy11LM
120,"Enchochado de Ti","Don Patricio",320937,https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
121,Gan-Ga,"Bryant Myers",320424,https://open.spotify.com/track/2J3jxgfp6GWoBsMPIa20oC
122,"Como Si Fueras a Morir Mañana",Leiva,319655,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
123,Milionària,ROSALÍA,318950,https://open.spotify.com/track/2K3bjojp1sCLdMMoO5lJ2p
124,Liar,"Camila Cabello",318420,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
125,"Perreo en La Luna","Rich Music LTD",316688,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
126,"Kemba Walker","Eladio Carrion",312084,https://open.spotify.com/track/38kLHBjtWJaPXcyFhwRVtI
127,"How Do You Sleep?","Sam Smith",311263,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
128,Loco,Beéle,308050,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
129,"HIGHEST IN THE ROOM","Travis Scott",304596,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
130,"Soldadito marinero","Fito y Fitipaldis",303722,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
131,"Vas A Quedarte",Aitana,303678,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I
132,"Un Planeta Llamado Nosotros","Maldita Nerea",301845,https://open.spotify.com/track/4r65XDXpFbFgds3lDIf0EP
133,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,301538,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH
134,"LA LATINA","Rels B",297344,https://open.spotify.com/track/0FqT9GmM94Zd0WreIvOFwB
135,Shallow,"Lady Gaga",296742,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
136,"Verte Ir","DJ Luian",296455,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
137,"Fantasias - Unplugged","Rauw Alejandro",294560,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun
138,DOLLAR,"Becky G",293412,https://open.spotify.com/track/2uhMYJq2TODWBuZhHRrdWy
139,"Imaginaste - Remix","Jhay Cortez",293252,https://open.spotify.com/track/56BAJvpaWgvr6C4wmc37iU
140,Cuaderno,Dalex,292909,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
141,"Me mata",Beret,292111,https://open.spotify.com/track/4nkqwaMRa1mLvTaOSyYkx2
142,Swing,"Danny Ocean",291004,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
143,"Mi Persona Favorita","Alejandro Sanz",287155,https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
144,Cicatrices,"Natos y Waor",286970,https://open.spotify.com/track/19OsDvOm2hw28Bqg7wo4Ox
145,"Adan y Eva","Paulo Londra",284406,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
146,"Cristina (feat. Shelow Shaq)",Maffio,283443,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
147,"No Te Veo - Remix","Casper Magico",282783,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
148,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,279466,https://open.spotify.com/track/08ilexedmUuccTWTeK7Dvb
149,"Nadie (feat. Sech & Sharo Towers) - Remix",Farruko,277223,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji
150,Princesas,Pereza,275505,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
151,HP,Maluma,275034,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
152,"nana triste","Natalia Lacunza",273438,https://open.spotify.com/track/721Lxh9pNJJhNERON4Zjmw
153,"Otro Trago",Sech,273325,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
154,"Ella Quiere Beber - Remix","Anuel AA",271173,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
155,Lalala,Y2K,270630,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
156,"Tal Vez","Paulo Londra",268697,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
157,"Mi Error - Remix","Eladio Carrion",265394,https://open.spotify.com/track/0lbhKycRyqkOMKZ6thzfU4
158,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,264354,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
159,Oye,TINI,263508,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
160,"Un Año","Sebastian Yatra",263415,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
161,"Mírame - Remix","Nio Garcia",261881,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
162,"MALAMENTE - Cap.1: Augurio",ROSALÍA,261084,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
163,"La Playa","Myke Towers",260110,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
164,"Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)",Dvicio,260088,https://open.spotify.com/track/4txQPJDlvU72lC6EMhT7m9
165,"Dispuestos a morir","Natos y Waor",260000,https://open.spotify.com/track/1d1N1JZfKYI0Pj5TXzs4vy
166,Runaway,"Sebastian Yatra",258620,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
167,"Si te vas","Blas Cantó",258484,https://open.spotify.com/track/5x7Rc2xI7coy4TAwwhsrcF
168,Aleluya,Reik,257198,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
169,"Cuando Nadie Ve",Morat,256531,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
170,"Date La Vuelta","Luis Fonsi",253873,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
171,Orphans,Coldplay,253841,https://open.spotify.com/track/03T4ttRCiLXST6MZjeMwmR
172,"Pa Mí - Remix",Dalex,252646,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
173,Cristina,"Sebastian Yatra",252591,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
174,Ellos,"Ceky Viciny",252040,https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g
175,"La Placita",Delaossa,251689,https://open.spotify.com/track/74OHxW9pnL556uodW2m6SQ
176,"Que Mas Pues - Remix",Sech,247813,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
177,"Quiero, Quiero y Quiero","Arnau Griso",246399,https://open.spotify.com/track/1LyZX8u8DqVFULMViZUwcn
178,Sobrenatural,"Juan Magán",242922,https://open.spotify.com/track/1cYXPXbIR0FxurYVMGnwIN
179,Vuelve,"Sebastian Yatra",242298,https://open.spotify.com/track/3wGRfBDRNQb0nFDFrUPvq6
180,"Rasta Barbie (Remix)","Gigolo Y La Exce",241402,https://open.spotify.com/track/64kNRze29YqCFzFEpQCaHQ
181,Inocente,"Myke Towers",241243,https://open.spotify.com/track/07eET3PAzpSz5CLE4wGgN5
182,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,240960,https://open.spotify.com/track/4jTKJOFxaqEcm558JYi4Dh
183,"Santa María (Feat. Busy Signal)","Bad Gyal",239942,https://open.spotify.com/track/4R0sTxCaskwCPbzkfXHfWg
184,Guantanamera,Guitarricadelafuente,238375,https://open.spotify.com/track/0OGwGIp2WLU3jOC2xRq3id
185,"Rebota - Remix",Guaynaa,236164,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
186,"Contra La Pared","Sean Paul",235113,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
187,"Pikete Italiano",KvndySwing,234909,https://open.spotify.com/track/7DeWChs7uIADAfwmdrUFPh
188,"¿CÓMO TE VA, QUERIDA?","Rels B",234351,https://open.spotify.com/track/2p89F5HPntIfuJ1SnuPoeK
189,"Piece Of Your Heart",MEDUZA,232681,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
190,CANGURO,WOS,232213,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
191,"Blood - Remix",Moonkey,231967,https://open.spotify.com/track/0BoL0e5lLRCOEdOs55YcIF
192,Piropo,Noriel,231906,https://open.spotify.com/track/5YrjfKuFd0pMmYTGeRDV6X
193,"La Mejor Versión de Mi - Remix","Natti Natasha",230213,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
194,"Besos En Guerra",Morat,228937,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
195,"Te Soñé De Nuevo",Ozuna,228221,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
196,"El Ciego",Melendi,227169,https://open.spotify.com/track/2P8NagN2tEzXRIufGuUPZO
197,"Antes de Morirme (feat. Rosalía)","C. Tangana",226564,https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
198,"Como Camarón",Estopa,225933,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
199,"¿Qué Ha Pasao'?","Abraham Mateo",225563,https://open.spotify.com/track/2zkVH2daHyjS51g7PRJFDn
200,Bailemos,"Manuel Turizo",225424,https://open.spotify.com/track/1ScD7XQYCKmJ3fdNh71lUE
