,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,PAM,"Justin Quiles",2719444,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
2,"La Jeepeta - Remix","Nio Garcia",2567726,https://open.spotify.com/track/1mohfLaTJtB2RplHLQVM70
3,"Nunca Estoy","C. Tangana",2179165,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
4,"Sola & Vacía","Casper Magico",2000818,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
5,"Mil Tequilas","Chema Rivas",1999682,https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
6,"PA' ROMPERLA","Bad Bunny",1882643,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
7,Favorito,Camilo,1839043,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
8,"Hola, Nena (feat. Omar Montes)","Nyno Vargas",1828940,https://open.spotify.com/track/2EAwcFW9NeuhnZ0q5aYhFL
9,Safaera,"Bad Bunny",1767558,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
10,PORFA,Feid,1682414,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
11,Amarillo,"J Balvin",1660809,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
12,"Dime Bbsita",Robledo,1536955,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
13,Tusa,"KAROL G",1482674,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
14,"4 besos","Lola Indigo",1472049,https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
15,Relación,Sech,1460431,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
16,"MÁS DE UNA CITA","Bad Bunny",1419143,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
17,Rojo,"J Balvin",1390037,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
18,"BAD CON NICKY","Bad Bunny",1367474,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
19,Loco,Beéle,1351949,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
20,"Yo Perreo Sola","Bad Bunny",1336798,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
21,"CÓMO SE SIENTE - Remix","Jhay Cortez",1336567,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
22,"Una Mala (Remix)","El Completo Rd",1303623,https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
23,"Sur y Norte","Ñengo Flow",1280349,https://open.spotify.com/track/2uy5wXDZQcdd89PvDBSfyy
24,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",1234386,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
25,"Tak Tiki Tak","Harry Nach",1230438,https://open.spotify.com/track/0aCTSZQTlmnjQucALTF00s
26,"Se iluminaba","Fred De Palma",1205751,https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
27,"El Efecto","Rauw Alejandro",1167879,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
28,Tattoo,"Rauw Alejandro",1152884,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
29,"Rain On Me (with Ariana Grande)","Lady Gaga",1102751,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
30,Diosa,"Myke Towers",1039731,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
31,Enemigos,Aitana,1025550,https://open.spotify.com/track/5XUtUnUsJ1PAkLZIiCfUD5
32,Atrévete,"Yago Roche",1010624,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
33,"Blinding Lights","The Weeknd",1008612,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
34,Confía,Sech,1006562,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
35,"Tu Eres Un Bom Bom - Remix","Kafu Banton",972415,https://open.spotify.com/track/2635EEV2Oi6wg6GV2TPYVx
36,"Roses - Imanbek Remix","SAINt JHN",952081,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
37,Morado,"J Balvin",951873,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
38,"Si Tú La Quieres","David Bisbal",943639,https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
39,"La Difícil","Bad Bunny",934964,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
40,"La Cama - Remix",Lunay,901889,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
41,"Fantasias - Remix","Rauw Alejandro",882434,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
42,Follow,"KAROL G",870226,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
43,"Ponte Pa' Mi","Rauw Alejandro",866019,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
44,"Dance Monkey","Tones And I",849018,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,"Pegamos Tela",Lérica,841368,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
46,"Prendio (Remix)",Rvfv,834184,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
47,Locura,"Cali Y El Dandee",831546,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
48,Gris,"J Balvin",804126,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
49,"Alocao (With Bad Gyal)","Omar Montes",804087,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
50,"BYE ME FUI","Bad Bunny",799946,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
51,Azul,"J Balvin",699078,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
52,"El Efecto - Remix","Rauw Alejandro",691924,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
53,+,Aitana,685446,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
54,China,"Anuel AA",678392,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
55,"Sigues Con El - Remix",Arcangel,662365,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
56,MAMACITA,"Black Eyed Peas",654368,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
57,"La Bebe - Remix","Anuel AA",651269,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
58,"Don't Start Now","Dua Lipa",637045,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
59,Muévelo,"Nicky Jam",634594,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
