,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
37,Amarillo,"J Balvin",937816,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
38,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,936252,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
39,"BAD CON NICKY","Bad Bunny",935845,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
40,"Prendio (Remix)",Rvfv,928752,https://open.spotify.com/track/17VsiwLi1ovKYdVUqDieGC
41,"PA' ROMPERLA","Bad Bunny",891364,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
42,"Dime Cuantas Veces (Remix) [feat. Justin Quiles]","Micro TDH",884901,https://open.spotify.com/track/4MWb6mltydQn84NrTm7Gpl
43,"Sola & Vacía","Casper Magico",880008,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
44,Singapur,"El Alfa",870862,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
45,Safaera,"Bad Bunny",859712,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
46,"La Popi","Kiko el Crazy",847031,https://open.spotify.com/track/2WlmR4N8xSxDG3Adz8Wd2k
47,"Si Tú La Quieres","David Bisbal",838087,https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
48,"Yo Perreo Sola","Bad Bunny",809381,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
49,"Tak Tiki Tak","Harry Nach",781433,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
50,Colocao,"Nicki Nicole",745210,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
51,Rojo,"J Balvin",738572,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
52,"Breaking Me",Topic,709678,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
53,"El Hipo","Danny Romero",705579,https://open.spotify.com/track/3CCPAxHcGuTL43u4U9euVo
54,Locura,"Cali Y El Dandee",660368,https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
55,"Roses - Imanbek Remix","SAINt JHN",651565,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
56,"Como Llora",Juanfran,650052,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
57,China,"Anuel AA",620909,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
58,"Alocao (With Bad Gyal)","Omar Montes",616274,https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
59,Tattoo,"Rauw Alejandro",610426,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
60,Loco,Beéle,606500,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
61,"Dance Monkey","Tones And I",603286,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
62,"Rueda - Remix",Chimbala,599207,https://open.spotify.com/track/3EWxpqOSP0KWgUmRiklqGy
63,"ily (i love you baby) (feat. Emilee)","Surf Mesa",594011,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
64,Atrévete,"Yago Roche",591741,https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
65,"Sueño (con Pablo Alborán)",Beret,578805,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
66,"Ponte Pa' Mi","Rauw Alejandro",575265,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
67,PORFA,Feid,565808,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
68,"Aún me amas",Beret,563140,https://open.spotify.com/track/6QpL9FS8ytyEIYrM2l7lSf
69,Diosa,"Myke Towers",553848,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
70,"La Cama - Remix",Lunay,545511,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
71,Relaciones,Lunay,545310,https://open.spotify.com/track/2TL9UACmry1qTiurBc2PjV
72,"Dime Bbsita",Robledo,531728,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
73,Azul,"J Balvin",526463,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
74,"La Presión","Lalo Ebratt",513025,https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
75,Morado,"J Balvin",510605,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
76,"Pegamos Tela",Lérica,508794,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
77,"La Bebe - Remix","Anuel AA",508359,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
78,Normal,Morad,507745,https://open.spotify.com/track/4hCrQ5fZawXKSovXBXniEJ
79,+,Aitana,506131,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
80,TBT,"Sebastian Yatra",505729,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
81,Enemigos,Aitana,499000,https://open.spotify.com/track/5XUtUnUsJ1PAkLZIiCfUD5
82,"Me Gusta",Shakira,493261,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
83,"Indios y Vaqueros",Sinsinati,492749,https://open.spotify.com/track/3u5GmyJP2MU3tEJgyiAG2T
84,"Don't Start Now","Dua Lipa",490719,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
85,"RITMO (Bad Boys For Life)","Black Eyed Peas",489816,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
86,"El Efecto - Remix","Rauw Alejandro",488110,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
87,"Una Foto en Blanco y Negro","David Otero",480641,https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
88,"La Difícil","Bad Bunny",459544,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
89,"Cuando Éramos Dos",Sinsinati,455248,https://open.spotify.com/track/1sPw28uimhBPPvxpwmfljV
90,"Quédate conmigo",Pole.,448820,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
91,"Si por mi fuera",Beret,448434,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
92,"De Tranquilote","Danny Romero",447075,https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
93,"Savage Love (Laxed - Siren Beat)","Jawsh 685",446682,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
94,DOSIS,Dvicio,445077,https://open.spotify.com/track/0AJKRuWjsVn6B43gm5HfjV
95,"Before You Go","Lewis Capaldi",440938,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
96,Bailemos,"Dani Fernández",439603,https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
97,Rutina,"Myke Towers",428763,https://open.spotify.com/track/3YntiCUU0Xqq0B68FM3YAt
98,"Mi Niña",Ozuna,426052,https://open.spotify.com/track/2UO9EmjBqFD6cxzlsv6z2v
99,"Quiéreme Mientras Se Pueda","Manuel Turizo",424948,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
100,"Fuera De Mi Mente",Lérica,422381,https://open.spotify.com/track/7bsqRe39lKOYX45FZpzP9o
101,Muévelo,"Nicky Jam",421149,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
102,"Me Vale","Miki Núñez",419291,https://open.spotify.com/track/2ptZxf0K480OMZbODKZhVC
103,"Bajo La Mesa",Morat,413971,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
104,"A Correr los Lakers (Remix)","El Alfa",411453,https://open.spotify.com/track/29KkQi7wKF6IdOjwU8infb
105,"Suave - Remix","Jey Blessing",409601,https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
106,Muchacha,"Gente De Zona",405898,https://open.spotify.com/track/2vI4SxtYqAQD5h1nSrqfKM
107,ADMV,Maluma,402346,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
108,Indeciso,Reik,400434,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
109,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",399080,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
110,"Kikiki (feat. Yay)","Kidd Keo",395462,https://open.spotify.com/track/22YVt0f3WR4XaK6l1TEgOr
111,"Eso Que Tú Me Das","Jarabe De Palo",392718,https://open.spotify.com/track/40tFJtuES1da2fg0OurUdI
112,Physical,"Dua Lipa",392484,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
113,"death bed (coffee for your head)",Powfu,386932,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
114,"Rain On Me (with Ariana Grande)","Lady Gaga",380190,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
115,"Qué Bonito Es Querer","Manuel Carrasco",379315,https://open.spotify.com/track/6uzGmmQ4CuG9HvZktEy0LF
116,"No Me Conoce - Remix","Jhay Cortez",375181,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
117,"Se Te Nota","Chema Rivas",369195,https://open.spotify.com/track/7qqa7UQhQW9uy9DKf2td0n
118,"Watermelon Sugar","Harry Styles",366995,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
119,Anaranjado,"Jowell & Randy",365271,https://open.spotify.com/track/5iw28wvyHgj4ppOu5AdcEU
120,"Si Me Dices Que Sí",Reik,355704,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
121,"Loco - Remix",Farruko,355159,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
122,Fantasias,"Rauw Alejandro",352609,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
123,"Soldadito de Hierro","Nil Moliner",352452,https://open.spotify.com/track/1wWSi1N5mBif8926JR78Ju
124,"Yo x Ti, Tu x Mi",ROSALÍA,352393,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
125,Tinder,Arce,349302,https://open.spotify.com/track/39JlamO6oYz8nRIYCfq8Bl
126,"Soldadito marinero","Fito y Fitipaldis",347432,https://open.spotify.com/track/0eVborSuxUeSg0meWYd9dZ
127,4K,"El Alfa",347049,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
128,"Calma - Remix","Pedro Capó",344866,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
129,Bandido,"Anuel AA",341434,https://open.spotify.com/track/5poUJOhLyalGkUedn3ggeX
130,"Sigues Con El - Remix",Arcangel,341215,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
131,"Some Say",Nea,341031,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
132,"Como Si Fueras a Morir Mañana",Leiva,338053,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
133,Gris,"J Balvin",336906,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
134,Callaita,"Bad Bunny",336153,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
135,Confía,Sech,334011,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
136,Ignorantes,"Bad Bunny",332631,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
137,"Roses - Imanbek Remix [Latino Gang]","SAINt JHN",329508,https://open.spotify.com/track/2zJ2jLVDrl1tfMZkR89j4k
138,Presiento,Morat,329144,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
139,Blanco,"J Balvin",328226,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
140,"Me Equivocaré","Antonio José",327891,https://open.spotify.com/track/5zsvrbPy4w9nz067ViWprz
141,Medusa,"Jhay Cortez",327868,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
142,"Como Estrellas","LA YOUNG",326239,https://open.spotify.com/track/1x0ISMkTdmhfqSh4Q3GDdL
143,"Say So","Doja Cat",325112,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
144,"La flaca","Jarabe De Palo",321819,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
145,Princesas,Pereza,320200,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
146,"A Dónde Vamos",Morat,320155,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
147,Tutu,Camilo,318332,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
148,Jangueo,"Alex Rose",313743,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
149,"Batmóvil - Remix",Hens,313673,https://open.spotify.com/track/3yOmf3oK10XIVRc99bwSyO
150,"La Rubia - Remix 2","La Nueva Escuela",309839,https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
151,Rueda,Chimbala,309836,https://open.spotify.com/track/4NDHYPVJ5zLnR8yYZsMDsu
152,Señorita,"Shawn Mendes",308745,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
153,"No Te Imaginas","Rels B",306961,https://open.spotify.com/track/1uam9jorwMmFEeCM9CMsc9
154,"Que Mal Te Fue","Natti Natasha",305762,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
155,"Me Provocas",Dynoro,305596,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
156,"Fantasias - Remix","Rauw Alejandro",305433,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
157,"Un Verano En Mallorca","Rels B",305379,https://open.spotify.com/track/6XchxkE3WuUovo0O50u7SX
158,"Dime A Ve","Jhay Cortez",304881,https://open.spotify.com/track/0HMTIZ3iQ6QNjBaD9IE7ZZ
159,Bobo,Morad,303872,https://open.spotify.com/track/4zQIamp851N57SyWqAYcZR
160,Bésame,"David Bisbal",302093,https://open.spotify.com/track/7kcSKOl5rR4zGxFNYhkeRX
161,"Pirueta (with Arcangel, Chencho Corleone, feat. Wisin & Yandel, Myke Towers)","Dímelo Flow",298343,https://open.spotify.com/track/5tx7TTJEcrV5642l0Sn2sD
162,"Hola - Remix",Dalex,297279,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
163,"Break My Heart","Dua Lipa",296614,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
164,"Toosie Slide",Drake,291205,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
165,Perdío,Lérica,289862,https://open.spotify.com/track/6cmjIBF2murKG8moPpirs7
166,"Tu Eres Un Bom Bom - Remix","Kafu Banton",288233,https://open.spotify.com/track/2635EEV2Oi6wg6GV2TPYVx
167,"Whine Up","Nicky Jam",288216,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
168,"Someone You Loved","Lewis Capaldi",288063,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
169,YAYA,6ix9ine,287096,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
170,"Borracho De Amor","Cali Y El Dandee",283255,https://open.spotify.com/track/6CjbapUTRa0QabxJajf6pU
171,Cucu,"Lennis Rodriguez",282194,https://open.spotify.com/track/0hAfLLkw3l8ZZ8jYsPqbls
172,"El Fin del Mundo","La La Love You",281416,https://open.spotify.com/track/5SeYlZyKVENMOxiSPQkKyw
173,"Adicto (with Anuel AA & Ozuna)",Tainy,280315,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
174,"CANCIÓN CON YANDEL",Yandel,280281,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
175,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,277856,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
176,"Con Calma","Daddy Yankee",277474,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
177,"He Visto",Morad,277370,https://open.spotify.com/track/3lXlsmAYcTq4Oe0z7wEMXa
178,"La Bella y la Bestia",Reik,277108,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
179,"Como Camarón",Estopa,276762,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
180,"Caminando por la vida",Melendi,276456,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx
181,"Dream Girl - Remix","Ir Sais",274701,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
182,Tabú,"Pablo Alborán",272670,https://open.spotify.com/track/471HeGJPKw07MObixON0Um
183,"Con Altura",ROSALÍA,270446,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
184,"Algo Mágico","Rauw Alejandro",269909,https://open.spotify.com/track/0zlnHTHiBQ68ZCAmTw5ozm
185,"Malibú con Piña","Funzo & Baby Loud",268331,https://open.spotify.com/track/4T7SpjqFNSpfdAsN66DkiE
186,"Easy - Remix","Jhay Cortez",266275,https://open.spotify.com/track/1NmQc6rwLv7g0UHL1AFOa9
187,"Otro Trago - Remix",Sech,264958,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
188,Keii,"Anuel AA",264890,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
189,"Sugar Mami","La Zowi",264361,https://open.spotify.com/track/2lwrv8g1JbRlhhqYpPVnlE
190,goosebumps,"Travis Scott",263741,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
191,Supalonely,BENEE,262392,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
192,"Si Veo a Tu Mamá","Bad Bunny",262343,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
193,Gentleman,Cepeda,261633,https://open.spotify.com/track/3Q797tkAExVmmJjEDNNLns
194,Follow,"KAROL G",261327,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
195,Fuego,Estopa,260305,https://open.spotify.com/track/5Aax4WuBCyiVp4NDB3lg5j
196,"Sin Tabú",Nakary,259455,https://open.spotify.com/track/7xJeg4TFZBwoK63G98YRaA
197,"No Puedo Vivir Sin Ti","Los Ronaldos",259213,https://open.spotify.com/track/1EC0JRoSi9YL5zExd3Euc3
198,"Soltera - Remix",Lunay,259082,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
199,"La Calle","Alex Sensation",258607,https://open.spotify.com/track/4yL2Z0APTcHIE9RJWVfTUt
200,"Por la boca vive el pez","Fito y Fitipaldis",256939,https://open.spotify.com/track/24UStI5AYA7g5ufFDh3LH0
