Position,Track Name,Artist,Streams,URL,Year,Month,yyyy-mm,Stream %,Track ID
147,Shallow,Lady Gaga,1714121,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,08,2019-08,0.0028658554985547488,2VxeLyX666F8uXCJ0dZF8B
148,Bohemian Rhapsody - Remastered 2011,Queen,1712267,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,08,2019-08,0.0028627557780015783,7tFiyTwD0nx5a1eklYtX2J
149,I Warned Myself,Charlie Puth,1711540,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl,2019,08,2019-08,0.002861540299661689,3707IBa4HnS3zDDoWfeUBl
150,i love you,Billie Eilish,1708960,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,2019,08,2019-08,0.0028572267726783133,6CcJMwBtXByIz4zQLzFkKc
151,Nonstop,Drake,1697214,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2019,08,2019-08,0.0028375885215361687,0TlLq3lA83rQOYtrqBqSct
152,Saturday Nights,Khalid,1689585,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,08,2019-08,0.0028248335225609074,5kfNriitmkNE8mUbZ7gbq8
153,Noticed,Lil Mosey,1688581,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,2019,08,2019-08,0.0028231549252386943,7zLYKWcXnYeHHWidalz7rj
154,Antisocial (with Travis Scott),Ed Sheeran,1686716,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,2019,08,2019-08,0.002820036813679006,1DhRbox3xkceP64k3JeYfW
155,"break up with your girlfriend, i'm bored",Ariana Grande,1676760,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,08,2019-08,0.002803391280870289,4kV4N9D1iKVxx1KLvtTpjS
156,Small Talk,Katy Perry,1672484,https://open.spotify.com/track/4NmE2ytXI8S2svTRSmEdpO,2019,08,2019-08,0.0027962421950637325,5kBYMymc2d3h164QqEHwRL
157,Heartless (feat. Morgan Wallen),Diplo,1672353,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,2019,08,2019-08,0.0027960231748951968,3FU6urUVsgXa6RBuV2PdRk
158,ocean eyes,Billie Eilish,1671014,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2019,08,2019-08,0.002793784487829018,7hDVYcQq6MxkdJGweuCtl9
159,Surf (feat. Gunna),Young Thug,1669584,https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV,2019,08,2019-08,0.0027913936569816432,6igOR5QCn09zAVF2ikZjsV
160,Yes Indeed,Lil Baby,1669178,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,2019,08,2019-08,0.0027907148616501507,6vN77lE9LK6HP2DewaN6HZ
161,wish you were gay,Billie Eilish,1663124,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,08,2019-08,0.002780593120426369,3Fj47GNK2kUF0uaEDgXLaD
162,I Like It,Cardi B,1661837,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,08,2019-08,0.0027784413726637315,58q2HKrzhC3ozto2nDdN4z
163,Juicy,Doja Cat,1660674,https://open.spotify.com/track/4cTm3Ev9bUvy4ChJjB1nhl,2019,08,2019-08,0.0027764969417018452,7f5trao56t7sB7f14QDTmp
164,Psycho (feat. Ty Dolla $ign),Post Malone,1659677,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,08,2019-08,0.0027748300477474165,3swc6WTsr7rl9DqQKQA55C
165,I,Lil Skies,1652647,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,08,2019-08,0.002763076522672559,2kJwzbxV2ppxnQoYw4GLBZ
166,What's the Move (feat. Lil Uzi Vert),Young Thug,1648454,https://open.spotify.com/track/3pTScODwk9tggZzmuH6xDY,2019,08,2019-08,0.0027560662053697314,3pTScODwk9tggZzmuH6xDY
167,Youngblood,5 Seconds of Summer,1644793,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,08,2019-08,0.002749945344018515,2iUXsYOEPhVqEBwsqP70rE
168,Tempo (feat. Missy Elliott),Lizzo,1644071,https://open.spotify.com/track/6nBQFAIVFmAx2oZ8p6lUg6,2019,08,2019-08,0.002748738225227043,6nBQFAIVFmAx2oZ8p6lUg6
169,XO Tour Llif3,Lil Uzi Vert,1643535,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2019,08,2019-08,0.002747842081636698,7GX5flRQZVHRAGd6B4TmDO
