,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
96,Easy,"Camila Cabello",65038,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
97,"Bohemian Rhapsody - Remastered 2011",Queen,64429,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
98,"Writing on the Wall (feat. Post Malone & Cardi B)","French Montana",63857,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI
99,"Don’t Give It Up",SIX60,63833,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
100,"The London (feat. J. Cole & Travis Scott)","Young Thug",63724,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
101,Soaked,BENEE,63540,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
102,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",63502,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
103,Trigger,"Major Lazer",63152,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
104,"One Thing Right",Marshmello,62099,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
105,Paradise,Bazzi,61931,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
106,"boyfriend (with Social House)","Ariana Grande",61011,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
107,Blueprint,"Hp Boyz",60898,https://open.spotify.com/track/7g5P2Jf8eUBBPKXqC1SPKG
108,Give,"Stan Walker",60615,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG
109,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,60283,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
110,"Saturday Nights",Khalid,60045,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
111,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",59747,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
112,"Don't Stop Believin'",Journey,59499,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
113,"The Weekend - Funk Wav Remix",SZA,59170,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
114,"Mr. Brightside","The Killers",58989,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
115,"Hot (feat. Gunna)","Young Thug",58820,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
116,"Dancing With A Stranger (with Normani)","Sam Smith",58743,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
117,"Never Seen the Rain","Tones And I",58743,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
118,"Say You Won't Let Go","James Arthur",58727,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,Misunderstood,"Youngn Lipz",58652,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
120,"SICKO MODE","Travis Scott",58468,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
121,Juicy,"Doja Cat",58092,https://open.spotify.com/track/7qvsl2pYzrsYgPeFBN5jxp
122,July,"Noah Cyrus",57702,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
123,"I Like Me Better",Lauv,57235,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
124,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",57174,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
125,"lovely (with Khalid)","Billie Eilish",56553,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
126,"when the party's over","Billie Eilish",55737,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
127,"I Fall Apart","Post Malone",55621,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
128,"Without Me",Halsey,55447,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
129,"MIDDLE CHILD","J. Cole",55319,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
130,"rockstar (feat. 21 Savage)","Post Malone",55054,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
131,"Choose (feat. Hamo Dell)","Stan Walker",54918,https://open.spotify.com/track/1OhrU4btsMvWXcRn5xB70k
132,"How To Fly","Sticky Fingers",54662,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
133,"Body (feat. brando)","Loud Luxury",54556,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
134,2002,Anne-Marie,54255,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
135,Orphans,Coldplay,53634,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
136,"Be Alright","Dean Lewis",53273,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
137,"Only To Be",SIX60,53115,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
138,"Shape of You","Ed Sheeran",53074,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
139,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",52999,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
140,"Be Honest","Jorja Smith",52944,https://open.spotify.com/track/3IWs9dAwTqN0EFhOIcBDfs
141,"Hotel California - 2013 Remaster",Eagles,52834,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
142,Closer,SIX60,52616,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
143,"Tiny Dancer","Elton John",52607,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
144,"Sweet Home Alabama","Lynyrd Skynyrd",52499,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
145,"Lucid Dreams","Juice WRLD",51709,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
146,"You Need To Calm Down","Taylor Swift",51632,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
147,"The Less I Know The Better","Tame Impala",51358,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
148,"Rescue Me",OneRepublic,51356,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
149,"Brown Eyed Girl","Van Morrison",51314,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
150,"7 rings","Ariana Grande",51182,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
151,"Party In The U.S.A.","Miley Cyrus",51093,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
152,"Love Songs","Kaash Paige",50866,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm
153,Saint-Tropez,"Post Malone",50815,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
154,VALENTINO,24kGoldn,50429,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
155,"Always Remember Us This Way","Lady Gaga",50225,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
156,"Rum Rage","Sticky Fingers",49913,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
157,"Love Me","Lil Tecca",49526,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
158,"Taste (feat. Offset)",Tyga,49401,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
159,Special,SIX60,49345,https://open.spotify.com/track/0IM7W9Uj3tDepqO2Ey042W
160,"The Chain - 2004 Remaster","Fleetwood Mac",49259,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
161,Camelot,"NLE Choppa",49220,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
162,"Summer Of '69","Bryan Adams",49194,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
163,"BEST ON EARTH (feat. BIA) - Bonus",Russ,48900,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
164,"Everywhere - 2017 Remaster","Fleetwood Mac",48322,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
165,"Post Malone (feat. RANI)","Sam Feldt",48085,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
166,"Sweet but Psycho","Ava Max",47987,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
167,"What Am I","Why Don't We",47687,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
168,"Call You Mine","The Chainsmokers",47618,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
169,Rivers,SIX60,47297,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
170,"Better Now","Post Malone",47233,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
171,"My Type",Saweetie,47203,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
172,"Under Pressure - Remastered 2011",Queen,47200,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
173,"Girls Like You (feat. Cardi B)","Maroon 5",47175,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
174,Perfect,"Ed Sheeran",46890,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,"Jocelyn Flores",XXXTENTACION,46832,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
176,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,46727,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
177,"Listen to the Music","The Doobie Brothers",46630,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
178,"thank u, next","Ariana Grande",46494,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
179,Thunder,"Imagine Dragons",46385,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
180,"Tennessee Whiskey","Chris Stapleton",46367,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
181,goosebumps,"Travis Scott",46341,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
182,"No Role Modelz","J. Cole",46218,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
183,"Slice of Heaven","Dave Dobbyn",45651,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
184,Glitter,BENEE,45581,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
185,"Ladz in the Hood",ONEFOUR,45574,https://open.spotify.com/track/0Exfrf3nRw9SXpls2n8KFB
186,"Dancing On My Own","Calum Scott",45523,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
187,"Drift Away","Sons Of Zion",45476,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
188,"Never Really Over","Katy Perry",45415,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
189,Riptide,"Vance Joy",45137,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
190,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",45022,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
191,"Have You Ever Seen The Rain","Creedence Clearwater Revival",44987,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU
192,"Always on My Mind","Tiki Taane",44825,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
193,"Spot the Difference",ONEFOUR,44628,https://open.spotify.com/track/587Cj6WZ9NTCfYhpmVkGID
194,"Let Me Down Slowly","Alec Benjamin",44600,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
195,"Murder On My Mind","YNW Melly",44400,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
196,"Enemies (feat. DaBaby)","Post Malone",44326,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
197,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",44204,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
198,"Ballin' (with Roddy Ricch)",Mustard,43963,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
199,"Pumped Up Kicks","Foster The People",43829,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
200,Chanel,"Frank Ocean",43739,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
