,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
67,"Jingle Bell Rock","Bobby Helms",121792,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
68,Engineers,"Hp Boyz",121583,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
69,"I Don't Care (with Justin Bieber)","Ed Sheeran",119897,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
70,"Underneath the Tree","Kelly Clarkson",119080,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
71,"Lucid Dreams","Juice WRLD",117147,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
72,"Have Yourself A Merry Little Christmas","Ella Fitzgerald",115796,https://open.spotify.com/track/1ta7346unwX9mJOqbSB9wD
73,"Please Come Home for Christmas - 2013 Remaster",Eagles,115307,https://open.spotify.com/track/3QIoEi8Enr9uHffwInGIsC
74,"Lights Up","Harry Styles",115009,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
75,"2000 Miles - 2007 Remaster",Pretenders,114224,https://open.spotify.com/track/5wTM2Bm8phDwHAuOsfBwhU
76,"The Little Drummer Boy","Johnny Cash",110735,https://open.spotify.com/track/7FIcV2kEiO2mvvMbxU5Jkn
77,"Yellow Hearts","Ant Saunders",110545,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
78,"Old Town Road - Remix","Lil Nas X",108319,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
79,Falling,"Harry Styles",105933,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
80,BOP,DaBaby,103256,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
81,"Have Yourself A Merry Little Christmas","Sam Smith",101187,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
82,"White Christmas (with Shania Twain)","Michael Bublé",100914,https://open.spotify.com/track/2gbCG4Rt9984UZ7Tc0dIFd
83,"Snoopy's Christmas","The Royal Guardsmen",98996,https://open.spotify.com/track/5UFjc1THXKIRYcMWihvNm0
84,"Christmas In Hollis",Run–D.M.C.,96859,https://open.spotify.com/track/41onDks2UPbyjer5fMeUWf
85,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975","Bruce Springsteen",95602,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee
86,"We Wish You a Merry Christmas / End Title - Voice",Traditional,94971,https://open.spotify.com/track/7FOJKfiyl1tegmYRqs7AuZ
87,"Santa Claus Is Coming to Town","Michael Bublé",94286,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
88,"One More Sleep","Leona Lewis",93618,https://open.spotify.com/track/78pn8k7RogKo2oxl0DyX6d
89,"How Do You Sleep?","Sam Smith",93428,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
90,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,93351,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
91,"Sunday Morning","Mitch James",92632,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
92,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",92232,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
93,"Don’t Forget Your Roots",SIX60,91049,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
94,Shallow,"Lady Gaga",91030,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
95,"Truth Hurts",Lizzo,90806,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
96,"Futsal Shuffle 2020","Lil Uzi Vert",90769,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
97,"Christmas (Baby Please Come Home)",U2,90452,https://open.spotify.com/track/6CT7ZQKVafBZjCOCafy5Ad
98,Soaked,BENEE,89394,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
99,"Merry Christmas Baby","Otis Redding",89196,https://open.spotify.com/track/4STCTQ1h0VuWfvDyhGOxkv
100,Vibes,SIX60,88562,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
101,"Must Be Santa","Bob Dylan",88460,https://open.spotify.com/track/26H5lCAcFqSSZHGi5iFm71
102,"Up All Night",Khalid,88111,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
103,"I'll Be Home","Meghan Trainor",87960,https://open.spotify.com/track/0lTurWECr2XL607eJAj1A3
104,"Dreams - 2004 Remaster","Fleetwood Mac",87817,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
105,"Santa Baby",Madonna,87172,https://open.spotify.com/track/359errH05UQpI0n74V8f4h
106,"My Only Wish (This Year)","Britney Spears",86602,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67
107,Heartless,"The Weeknd",86566,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
108,"Christmas All Over Again","Tom Petty and the Heartbreakers",86167,https://open.spotify.com/track/30SNjazZhzunhAWCjhdyyD
109,"One Wish (For Christmas)","Whitney Houston",85568,https://open.spotify.com/track/6pPLhUHaxNy37eIUNYu5JL
110,"Eastside (with Halsey & Khalid)","benny blanco",85484,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
111,"The Box","Roddy Ricch",83758,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
112,"How To Make Gravy","Paul Kelly",83270,https://open.spotify.com/track/72tIvJRS5lTCjWQRjwjBQC
113,"Cold December Night","Michael Bublé",83181,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu
114,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",83081,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
115,"No Guidance (feat. Drake)","Chris Brown",82180,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
116,"Never Enough",SIX60,81869,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
117,German,"No Money Enterprise",81512,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu
118,Shotgun,"George Ezra",80144,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
119,"when the party's over","Billie Eilish",79530,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
120,"Silent Night","Dean Martin",79166,https://open.spotify.com/track/3jjlirUKZDrpR3rrN6Ya6R
121,"Ayy Macarena",Tyga,79031,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
122,"The Git Up","Blanco Brown",79022,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
123,"Road Trip","Sons Of Zion",78814,https://open.spotify.com/track/5ia3VFoozaCyjEjufZ8Ljd
124,"Lose Control",MEDUZA,78541,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
125,"Merry Christmas Darling - Remix",Carpenters,77624,https://open.spotify.com/track/0z5HSQGWgnjdNvwbOmhB2w
126,"Say So","Doja Cat",77520,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
127,"Ballin' (with Roddy Ricch)",Mustard,77349,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
128,July,"Noah Cyrus",76907,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
129,"Talk (feat. Disclosure)",Khalid,76241,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
130,Lalala,Y2K,76083,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
131,"Never Seen the Rain","Tones And I",75978,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
132,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",75933,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
133,"Bad N Bouj","Hp Boyz",75139,https://open.spotify.com/track/3XV2EL4JquJ7BEA4Tyi8Gl
134,"3 Nights","Dominic Fike",74735,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
135,Misunderstood,"Youngn Lipz",74508,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
136,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,74224,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
137,"Bohemian Rhapsody - Remastered 2011",Queen,74034,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
138,"Goodbyes (Feat. Young Thug)","Post Malone",73971,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
139,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",73818,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
140,Africa,TOTO,73661,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
141,"I Saw Mommy Kissing Santa Claus","The Jackson 5",73302,https://open.spotify.com/track/0vmANNClszGQZ0FISySK61
142,Wow.,"Post Malone",72912,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
143,Tomorrow,SIX60,71919,https://open.spotify.com/track/5YOgH5HmXb1ydRrnsAcdiA
144,"(It Must've Been Ol') Santa Claus","Harry Connick, Jr.",71501,https://open.spotify.com/track/5Il1mXOawI5DG72WcRWpxO
145,"Little Christmas Tree - With Spoken Intro","Michael Jackson",71441,https://open.spotify.com/track/02iUVk5hDjUseFNgYXwF9I
146,"Roses - Imanbek Remix","SAINt JHN",71271,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
147,Ransom,"Lil Tecca",71191,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
148,Happier,Marshmello,70644,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
149,Ghosts,SIX60,70595,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5
150,Suicidal,"YNW Melly",70532,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
151,Controller,L.A.B.,70382,https://open.spotify.com/track/2DkxWMmdvS3f5hbz4UGQLO
152,"All Alone on Christmas","Darlene Love",70231,https://open.spotify.com/track/4eQvrHRAG4WoGYFNe3pCLu
153,"All I Want for Christmas Is You","Michael Bublé",70147,https://open.spotify.com/track/0xPaZrF25ltzvz1a2Pm5DQ
154,"Santa's Coming for Us",Sia,70038,https://open.spotify.com/track/3AlpkljBS1AU7HFVPms8K6
155,"It's You","Ali Gatie",69895,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
156,"Don’t Give It Up",SIX60,69875,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
157,Sucker,"Jonas Brothers",69861,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
158,Bruises,"Lewis Capaldi",69061,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
159,Better,Khalid,68702,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
160,"Santa Baby","Ariana Grande",68606,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
161,"Piece Of Your Heart",MEDUZA,68299,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
162,"lovely (with Khalid)","Billie Eilish",68139,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
163,Robbery,"Juice WRLD",68087,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
164,"7 rings","Ariana Grande",67871,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
165,"Mean It",Lauv,67210,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
166,Youngblood,"5 Seconds of Summer",66999,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
167,I.F.L.Y.,Bazzi,66790,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
168,"You Make It Feel Like Christmas (feat. Blake Shelton)","Gwen Stefani",66786,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ
169,"Rushing Back",Flume,66517,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
170,"Slide Away","Miley Cyrus",66475,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
171,"ocean eyes","Billie Eilish",65579,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
172,"Hotel California - 2013 Remaster",Eagles,65302,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
173,Closer,SIX60,65259,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
174,"Every Day's Like Christmas","Kylie Minogue",65066,https://open.spotify.com/track/5xjj2WjQVC4Ar8UNIvSUiL
175,"RNP (feat. Anderson .Paak)",Cordae,65018,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
176,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",64837,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
177,"Santa Baby","Kylie Minogue",64764,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
178,"Don't Stop Believin'",Journey,64699,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
179,SUGAR,BROCKHAMPTON,64645,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
180,Graveyard,Halsey,63931,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
181,"Christmas (Baby Please Come Home)","Michael Bublé",63763,https://open.spotify.com/track/66WPXyhXqMlkM1kZhyEXWK
182,"Christmas (Baby Please Come Home)","Darlene Love",63388,https://open.spotify.com/track/0jiPKUSdsJNCxMPHjMqptk
183,"Merry Christmas, Happy Holidays",*NSYNC,63333,https://open.spotify.com/track/2il7ZxLzVhPxMHNidnsa3I
184,"Have Yourself a Merry Little Christmas","Michael Bublé",63240,https://open.spotify.com/track/1DnSNqCQM3LUxqFuXt184Q
185,"Higher Love",Kygo,62941,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
186,"All This Time","Drax Project",62938,https://open.spotify.com/track/0KoMTbaLsbEYWfouzjvzCy
187,"Brown Eyed Girl","Van Morrison",62807,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
188,"Only Human","Jonas Brothers",62249,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
189,"I'll Be Home for Christmas","Michael Bublé",62114,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ
190,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",61332,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
191,"Find an Island",BENEE,60807,https://open.spotify.com/track/4Ve0Jx7MXjU4aPrFHJRZK7
192,"Sweet Home Alabama","Lynyrd Skynyrd",60731,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
193,"How To Fly","Sticky Fingers",60447,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
194,"Shape of You","Ed Sheeran",60366,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
195,"Without Me",Halsey,60306,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
196,"rockstar (feat. 21 Savage)","Post Malone",60248,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
197,Sundown,SIX60,60224,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
198,"Come Home","Sons Of Zion",60109,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
199,"Body (feat. brando)","Loud Luxury",59857,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
200,Liar,"Camila Cabello",59717,https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
