,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
65,Takeaway,"The Chainsmokers",279120,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
66,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",275283,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
67,"Kalank (Title Track)","Arijit Singh",275085,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
68,"Someone You Loved","Lewis Capaldi",272659,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
69,Vaaste,"Dhvani Bhanushali",267381,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
70,Laare,"Maninder Buttar",267278,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN
71,"Without Me",Halsey,266900,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
72,"Old Skool","Prem Dhillon Ft. Sidhu Moosewala",265741,https://open.spotify.com/track/76IXpU3ve4gHmvcduUN88d
73,Believer,"Imagine Dragons",264928,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
74,"Alone, Pt. II","Alan Walker",262784,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
75,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",262701,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
76,"Udd Gaye - Bacardi House Party Sessions",Ritviz,262076,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
77,"Bombay to Punjab","Deep Jandu",261758,https://open.spotify.com/track/1xoQjCAP6a63tZXbsMziXk
78,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",259545,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
79,"Dance Like","Harrdy Sandhu",257140,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
80,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",256060,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
81,"Ik Mulaqaat","Meet Bros.",255259,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
82,"I Like Me Better",Lauv,250305,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
83,Baari,"Bilal Saeed",249603,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
84,Darkness,Eminem,243645,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d
85,Liggi,Ritviz,242752,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
86,Satisfya,"Imran Khan",232270,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
87,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",230807,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
88,"Laal Ghaghra","Neha Kakkar",229180,https://open.spotify.com/track/3QxnfqVDPX1IkXu4SnRS2s
89,"Yaen Ennai Pirindhaai - Male","Sid Sriram",223593,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
90,"Odhani (From ""Made in China"")",Sachin-Jigar,221185,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
91,Dhakka,"Sidhu Moose Wala",216187,https://open.spotify.com/track/2fPPWdQuHY3CxPIOk6qbwH
92,Kohinoor,DIVINE,216155,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
93,"Adore You","Harry Styles",215101,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
94,"7 rings","Ariana Grande",212905,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
95,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",212277,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
96,"The Hook Up Song",Vishal-Shekhar,211214,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
97,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,210967,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
98,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",210857,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
99,"Look At Her Now","Selena Gomez",208312,https://open.spotify.com/track/7eOkHIcaoUhngxxypM5Ajr
100,"OMG Daddy - Telugu","Roll Rida",207607,https://open.spotify.com/track/0P8TCqG9wsZPUnvxqLNZ5k
101,"Kinna Sona (From ""Marjaavaan"")","Meet Bros.",205641,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa
102,"Same Beef",Bohemia,204936,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
103,Cradles,"Sub Urban",203598,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
104,"Goodbyes (Feat. Young Thug)","Post Malone",203274,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
105,"Unaccommodating (feat. Young M.A)",Eminem,202632,https://open.spotify.com/track/0q2vG0UVuy6ajjcpkQHdZM
106,"Maana Dil","B Praak",202570,https://open.spotify.com/track/7eua2ud1Wwhn3mefm6Y7Cn
107,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",200760,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
108,Faded,"Alan Walker",197530,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
109,"Lucid Dreams","Juice WRLD",195277,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
110,Pal,Javed-Mohsin,194731,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
111,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",194680,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
112,"Shayad (From ""Love Aaj Kal"")",Pritam,194643,https://open.spotify.com/track/018eOid2aGaPdxon7T6GsC
113,"Boy With Luv (feat. Halsey)",BTS,192999,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
114,Yaari,Nikk,192638,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
115,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",192131,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
116,"Pehla Pyaar","Armaan Malik",191828,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
117,"Ek Chumma (From ""Housefull 4"")","Sohail Sen",191735,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5
118,"She Move It Like",Badshah,191604,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
119,"Na Ja Tu","Dhvani Bhanushali",190587,https://open.spotify.com/track/5u1B3XG0RtFHCaTON42z4W
120,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",190120,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
121,"Bad Boy (From ""Saaho"")",Badshah,189574,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
122,"Old Town Road - Remix","Lil Nas X",189264,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
123,Paagal,Badshah,187907,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
124,"Dil Diyan Gallan",Vishal-Shekhar,187368,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
125,"Hawa Banke","Darshan Raval",185915,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT
126,"Tareefan - Original","Chdry Saqib",184450,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
127,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",183516,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
128,"Call You Mine","The Chainsmokers",183228,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
129,Closer,"The Chainsmokers",182672,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
130,"Haaye ve","Ammy Virk",182621,https://open.spotify.com/track/0BS99JhjvDbC2lpiMwsaxh
131,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,182070,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB
132,Qaafirana,"Arijit Singh",181121,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
133,"Watermelon Sugar","Harry Styles",181011,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
134,"Aankh Marey (From ""Simmba"")","Neha Kakkar",180576,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
135,Happier,Marshmello,179051,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
136,"Hate Me (with Juice WRLD)","Ellie Goulding",178989,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
137,"Illegal Weapon","Garry Sandhu",178972,https://open.spotify.com/track/3Oe3VdPn6rAueriQvFhCBA
138,"rockstar (feat. 21 Savage)","Post Malone",178880,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
139,"Gaddi Pichhe Naa","Khan Bhaini",177787,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr
140,"Dance Monkey",Vibe2Vibe,177138,https://open.spotify.com/track/2b9F2d26QVGnzZtkzNU2XJ
141,"He’s Soo Cute (From ""Sarileru Neekevvaru"")","Madhu Priya",176749,https://open.spotify.com/track/7rlCMRioM2TkdhHdnXCpsr
142,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,175918,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr
143,Eleven,Khalid,175829,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
144,Heartless,"The Weeknd",175551,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
145,Sage,Ritviz,174668,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
146,"Chitta Kurta","Karan Aujla",173970,https://open.spotify.com/track/7mUuarQfB0E0Xs80Vzd2gw
147,"Naina Da Kya Kasoor","Amit Trivedi",173542,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
148,"The Wakhra Song","Navv Inder",173115,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
149,Khaab,Akhil,172947,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
150,Khairiyat,Pritam,172202,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
151,"Girls Like You (feat. Cardi B)","Maroon 5",171574,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
152,Thunder,"Imagine Dragons",170339,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
153,"Dil Hi Toh Hai",Pritam,170265,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9
154,Samjhawan,"Jawad Ahmad",168465,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
155,"Apna Time Aayega","Ranveer Singh",167482,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
156,Sucker,"Jonas Brothers",166057,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
157,"Eastside (with Halsey & Khalid)","benny blanco",165771,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
158,"Dooriyan (feat. Kaprila)","Dino James",165206,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
159,Prada,"The Doorbeen",164814,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo
160,Graveyard,Halsey,164566,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67
161,Zindagi,"Ajey Nagar (CarryMinati)",163464,https://open.spotify.com/track/4ds1W8S9FuNeMxI2thY9Uc
162,"Enna Sona","A.R. Rahman",162543,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
163,"Kaam 25 - Sacred Games",DIVINE,162488,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
164,Lamberghini,"The Doorbeen",162210,https://open.spotify.com/track/7cFuzwgbtHXmSKuCzo0qCW
165,"Dil Ka Telephone","Meet Bros.",161821,https://open.spotify.com/track/0i4r9oQAjxUlSVVp0ibNkx
166,"lovely (with Khalid)","Billie Eilish",161532,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
167,"Leaving Heaven (feat. Skylar Grey)",Eminem,160658,https://open.spotify.com/track/5CpsIb7SMFHjmAG8RvIWfq
168,"Paniyon Sa","Atif Aslam",160485,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
169,"Channa Mereya",Pritam,160104,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
170,"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA,159113,https://open.spotify.com/track/6rfahvufEQDIVTHJIU2QQB
171,"The Jawaani Song",Vishal-Shekhar,158271,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
172,"Let Me Love You","DJ Snake",158074,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
173,"i'm so tired...",Lauv,157258,https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW
174,"Kehndi Haan Kehndi Naa","Sukriti Kakar",155991,https://open.spotify.com/track/7jl8FKIm4v4RfaGXLEV0s6
175,"Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]","B Praak",155767,https://open.spotify.com/track/45Bfnqhwy4dtqTYmClzEWM
176,changes,XXXTENTACION,155750,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
177,Hawayein,Pritam,154557,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
178,"HIGHEST IN THE ROOM","Travis Scott",154277,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
179,"Agar Tum Saath Ho (From ""Tamasha"")",BollyKex,153258,https://open.spotify.com/track/3iP6FDxr7k36zqSDscqZW7
180,"Rula Ke Gaya Ishq","Stebin Ben",152836,https://open.spotify.com/track/68cy4S3cwPZdMGuIH9izml
181,"First Class","Arijit Singh",152783,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
182,"Khulne Do","Arijit Singh",152372,https://open.spotify.com/track/5VPE8OfK0vJOSYtJfydBQa
183,"Kya Baat Ay","Harrdy Sandhu",152313,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
184,Intezaar,Mithoon,152256,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO
185,Viah,"Jass Manak",152084,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H
186,"Rula Diya (From ""Batla House"")","Ankit Tiwari",152052,https://open.spotify.com/track/6sTbnkzOtPpojgnn50cCHJ
187,"Gal Karke","Inder Chahal",151018,https://open.spotify.com/track/79XBui7ea1RGjlC57AH0w1
188,"Premonition - Intro",Eminem,150834,https://open.spotify.com/track/7ccTcabbJlCJiIqtrSSwBk
189,Lily,"Alan Walker",150693,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
190,"Dil Na Jaaneya","Rochak Kohli",149843,https://open.spotify.com/track/6zyozkRLgDlqZIUJzCwkgP
191,"Mean It",Lauv,149745,https://open.spotify.com/track/2uiOyiRxtNix52dpeaDQPM
192,Jeet,Ritviz,148621,https://open.spotify.com/track/4ye8U0982eHtlhlvePpxtP
193,Tusa,"KAROL G",148422,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
194,Lalala,Y2K,148369,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
195,"If I Can't Have You","Shawn Mendes",146776,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
196,"Suit Suit","Guru Randhawa",146151,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
197,"Ghamand Kar (From ""Tanhaji - The Unsung Warrior"")","Sachet Tandon",145624,https://open.spotify.com/track/4FcZBCb6dANhvsEnFlgJwG
198,"Tu Hi Das De","Tedi Pagg",145247,https://open.spotify.com/track/65hNUaQSau704UtsRZVhKy
199,"Ae Dil Hai Mushkil Title Track",Pritam,144768,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
200,"Treat You Better","Shawn Mendes",144497,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
