,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
42,"Roses - Imanbek Remix","SAINt JHN",418944,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
43,Clash,"Diljit Dosanjh",417545,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
44,Believer,"Imagine Dragons",413694,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
45,"Udd Gaye - Bacardi House Party Sessions",Ritviz,409771,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
46,"Intentions (feat. Quavo)","Justin Bieber",408118,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
47,"Haan Main Galat",Pritam,407149,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
48,Mehrama,Pritam,405599,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
49,"How You Like That",BLACKPINK,398155,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
50,"lovely (with Khalid)","Billie Eilish",397615,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
51,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",395117,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
52,"Namo Namo","Amit Trivedi",394102,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
53,"you broke me first","Tate McRae",386717,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
54,"Yes or No","Jass Manak",383533,https://open.spotify.com/track/2ExyTR2mIjHyXysRf1Lnhh
55,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",381380,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
56,Sakhiyaan,"Maninder Buttar",377266,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
57,"Tum Se Hi","Ankit Tiwari",373675,https://open.spotify.com/track/4W49kIadQlZGLr1waTuHR3
58,"Boy With Luv (feat. Halsey)",BTS,364571,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
59,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",360295,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
60,"Dance Monkey","Tones And I",358891,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
61,"Tere Naal","Tulsi Kumar",354703,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
62,"Kya Baat Aa","Karan Aujla",347839,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
63,"Yaad Piya Ki Aane Lagi","Neha Kakkar",344738,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
64,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",337127,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
65,"Let Me Down Slowly","Alec Benjamin",336940,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
66,"On My Way","Alan Walker",334254,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
67,Qaafirana,"Arijit Singh",329605,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
68,"Can We Kiss Forever?",Kina,325446,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
69,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",323382,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
70,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",320869,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
71,"Ek Tarfa","Darshan Raval",320272,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
72,Closer,"The Chainsmokers",319436,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
73,"Without Me",Halsey,319002,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
74,"Someone You Loved","Lewis Capaldi",317398,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
75,"Laal Bindi",Akull,316367,https://open.spotify.com/track/3gOlVEwSmsrqKt590wbWt3
76,"Asal Mein","Darshan Raval",314682,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
77,"Ve Maahi","Arijit Singh",310134,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
78,"Buttabomma - Telugu","Armaan Malik",308984,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
79,"Jaan 'Nisaar (Arijit)","Arijit Singh",308440,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
80,"O Saki Saki (From ""Batla House"")","Neha Kakkar",302505,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
81,"Ik Tera","Maninder Buttar",300561,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
82,Cradles,"Sub Urban",300205,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
83,Faded,"Alan Walker",298817,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
84,"Ek Raat",Vilen,298661,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
85,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",295169,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
86,"Dil Bechara","A.R. Rahman",294806,https://open.spotify.com/track/4UJkUnfEEL8B2JZ1OQfYOO
87,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,293663,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
88,Kasoor,"Prateek Kuhad",292560,https://open.spotify.com/track/08kTa3SL9sV6Iy8KLKtGql
89,Perfect,"Ed Sheeran",287620,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
90,Baari,"Bilal Saeed",282469,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
91,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",279597,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
92,"8 Parche","Baani Sandhu",276497,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
93,Satisfya,"Imran Khan",275234,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
94,"Love Your Voice",JONY,274295,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF
95,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",271413,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
96,"bad guy","Billie Eilish",271315,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
97,"Kho Gaye Hum Kahan","Jasleen Royal",270990,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
98,"Chellamma (From ""Doctor"")","Anirudh Ravichander",270888,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
99,"Let Me Love You","DJ Snake",270379,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
100,"Proper Patola",Badshah,270372,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
101,"Laugh Now Cry Later (feat. Lil Durk)",Drake,270137,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
102,"Kalla Sohna Nai",Akhil,267949,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
103,FRIENDS,Marshmello,267113,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
104,Samajavaragamana,"Sid Sriram",266748,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
105,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",266241,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
106,"TKN (feat. Travis Scott)",ROSALÍA,264239,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
107,"7 rings","Ariana Grande",263824,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
108,"I Like Me Better",Lauv,260951,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
109,"Same Beef",Bohemia,260309,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
110,Heather,"Conan Gray",258431,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
111,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,258191,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
112,ON,BTS,258020,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
113,"Such a Whore (Stellular Remix)",JVLA,254934,https://open.spotify.com/track/6A25J9As7towpxovYryAWr
114,"Saari Ki Saari 2.0","Darshan Raval",252147,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
115,"Khulke Jeene Ka","A.R. Rahman",251652,https://open.spotify.com/track/1XFZMenJ30FfGOsj8X5sqf
116,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",251540,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
117,"Kuch Bhi Ho Jaye","B Praak",249536,https://open.spotify.com/track/2uzEDXVEAjLhGynxLu1dd9
118,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",248408,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
119,Yummy,"Justin Bieber",247465,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
120,Vaaste,"Dhvani Bhanushali",247399,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
121,"Dil Diyan Gallan",Vishal-Shekhar,247056,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
122,"Tera Ghata","Gajendra Verma",244317,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
123,Yalgaar,"Ajey Nagar (CarryMinati)",243742,https://open.spotify.com/track/0RGp4KA9wvndxqPIWoKwnD
124,Kabira,Pritam,242915,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
125,"Ik Mulaqaat","Meet Bros.",242047,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
126,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",241473,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
127,"Taare Ginn","A.R. Rahman",237944,https://open.spotify.com/track/1wbxjQnN7MTk8MKt3SumyY
128,"Breaking Me",Topic,237698,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
129,"Stuck with U (with Justin Bieber)","Ariana Grande",236709,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
130,"Shape of You","Ed Sheeran",235861,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
131,Attention,"Charlie Puth",235429,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
132,"Manasu Maree - Telugu","Amit Trivedi",235174,https://open.spotify.com/track/57xczqwxDF0HZsuPyVEJXa
133,"OK Not To Be OK",Marshmello,234800,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv
134,"Humdard (From ""Ek Villain"")","Arijit Singh",233609,https://open.spotify.com/track/5jQm7HoRNb2wGI0Hldd4PK
135,"Vaathi Coming","Anirudh Ravichander",232443,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
136,"It's You","Ali Gatie",232154,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
137,Lily,"Alan Walker",231066,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
138,Thunder,"Imagine Dragons",231023,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
139,"Dooriyan (feat. Kaprila)","Dino James",230676,https://open.spotify.com/track/4nKc9yiwXWlEByq1oMfHU6
140,Skechers,DripReport,229612,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
141,Pal,Javed-Mohsin,228880,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
142,"Sauda Khara Khara","Diljit Dosanjh",228789,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
143,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",227492,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
144,"Thandi Hawa",Ritviz,227316,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
145,"Kalank (Title Track)","Arijit Singh",224002,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
146,"Rakita Rakita Rakita (From ""Jagame Thandhiram"")","Santhosh Narayanan",223114,https://open.spotify.com/track/2oNRoniEFnPdaCfkOQ9m0C
147,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",222898,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
148,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",222616,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
149,"Aaj Bhi","Vishal Mishra",222089,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
150,Vail,"Mankirt Aulakh",221800,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
151,"rockstar (feat. 21 Savage)","Post Malone",220815,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
152,"Meri Aashiqui","Jubin Nautiyal",220644,https://open.spotify.com/track/2Zwv2vKU8mwgh2LI5GUKcT
153,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")","Armaan Malik",220178,https://open.spotify.com/track/6tkl6rjuXWtVOCaXSSSCz2
154,"Kill This Love",BLACKPINK,220082,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
155,"Girls Like You (feat. Cardi B)","Maroon 5",218865,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
156,Takeaway,"The Chainsmokers",218834,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
157,Wolves,"Selena Gomez",217328,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
158,"Taaron Ke Shehar","Neha Kakkar",216008,https://open.spotify.com/track/1r6sFC5J0p9r3jcfIoSGDM
159,"Mad at Disney","salem ilese",215568,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
160,"Take You Dancing","Jason Derulo",214988,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
161,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",214953,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
162,"Tum Se Hi",Pritam,214543,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
163,"Kun Faya Kun","A.R. Rahman",214344,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
164,"Humnava Mere (From ""Humnava Mere"")","Jubin Nautiyal",214101,https://open.spotify.com/track/2QRc8jYol5Xsxyf6nYoYXW
165,Saibo,Sachin-Jigar,213023,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
166,"The Box","Roddy Ricch",212234,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
167,"I Don't Care (with Justin Bieber)","Ed Sheeran",212078,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
168,Filhall,"B Praak",212033,https://open.spotify.com/track/7DE0I3buHcns00C0YEsYsY
169,"Something Just Like This","The Chainsmokers",211491,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
170,"Head & Heart (feat. MNEK)","Joel Corry",210398,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
171,"Chal Bombay",DIVINE,210277,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
172,Khaab,Akhil,209074,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
173,"Be Kind (with Halsey)",Marshmello,208868,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
174,"Stay Gold",BTS,207699,https://open.spotify.com/track/3Ys2PYl1wyPKQIwyqhP9cQ
175,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",207223,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
176,"Stunnin' (feat. Harm Franklin)","Curtis Waters",207113,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
177,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",206194,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
178,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",206153,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
179,"Ae Dil Hai Mushkil Title Track",Pritam,204517,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
180,"Before You Go","Lewis Capaldi",204374,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
181,Sage,Ritviz,204340,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
182,Yaari,Nikk,204304,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
183,ROXANNE,"Arizona Zervas",203679,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
184,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",202489,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
185,"Alone, Pt. II","Alan Walker",202486,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
186,"Boss Bitch","Doja Cat",202081,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
187,"Treat You Better","Shawn Mendes",201655,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
188,"Love Mashup 2019","Akhil Sachdeva",201165,https://open.spotify.com/track/2nCKF3gkwHCamm3f0jNaJd
189,"Old Skool","Prem Dhillon",200604,https://open.spotify.com/track/7oyKNHWzmk8XH5aEVOuGGP
190,Manjha,"Vishal Mishra",199206,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC
191,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,198798,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
192,"Paniyon Sa","Atif Aslam",198576,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
193,Circles,"Post Malone",198514,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
194,"Pehla Pyaar (From ""Kabir Singh"")","Armaan Malik",198433,https://open.spotify.com/track/6v54G4hhoyTPreZ3nvSYmR
195,Befikar,"Tanzeel Khan",198307,https://open.spotify.com/track/0Qxis7LXvwqhCO2qOKCmLX
196,Bewafa,"Imran Khan",197666,https://open.spotify.com/track/4FcknXDJ8yW2QYUl0cm6uJ
197,Sorry,"Justin Bieber",197435,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
198,"Yaen Ennai Pirindhaai - Male","Sid Sriram",196236,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
199,Euphoria,BTS,195491,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
200,"FAKE LOVE",BTS,194199,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
