,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Bohemian Rhapsody - Remastered 2011",Queen,22739,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
31,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",22168,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
32,"Giant (with Rag'n'Bone Man)","Calvin Harris",21674,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
33,"Mere Gully Mein","Ranveer Singh",20163,https://open.spotify.com/track/7fKywVasHSlshJQpkN2atd
34,"Better Now","Post Malone",20072,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
35,"Enna Sona","A.R. Rahman",19988,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
36,"Asli Hip Hop","Ranveer Singh",19903,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ
37,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",19819,https://open.spotify.com/track/4tjLYTXFqZhkUDga4bQ0yl
38,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",19576,https://open.spotify.com/track/2Wu9PNpLUCBl3W1GaPqkhl
39,"Girls Like You (feat. Cardi B)","Maroon 5",18798,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
40,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,18715,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
41,Thotiana,Blueface,18655,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
42,365,Zedd,18226,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
43,"rockstar (feat. 21 Savage)","Post Malone",17966,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
44,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,17843,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
45,"Pure Water (with Migos)",Mustard,17721,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
46,"I Guess I Just Feel Like","John Mayer",17494,https://open.spotify.com/track/1HNywa8Bk0TmzRwQrzhtPo
47,Robbery,"Juice WRLD",17078,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
48,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",16794,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
49,"Treat You Better","Shawn Mendes",16770,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
50,"I Like Me Better",Lauv,16762,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
51,"FAKE LOVE",BTS,16624,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
52,"Emiway-Samajh Mein Aaya Kya?","Emiway Bantai",16469,https://open.spotify.com/track/7n8xH63Whw5spavIWScPIh
53,"Dil Beparvah - The Dewarists, Season 5","Ankur Tewari",16418,https://open.spotify.com/track/4kXkT9HF9ZfDjuv3LIKcwJ
54,Hawayein,Pritam,15936,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
55,Doori,"Ranveer Singh",15577,https://open.spotify.com/track/3L1JZLKvULunqV2qkjBJsp
56,"Think About You",Kygo,15300,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P
57,"a lot","21 Savage",15209,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
58,"MIA (feat. Drake)","Bad Bunny",15047,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
59,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",14875,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
60,"High On Life (feat. Bonn)","Martin Garrix",14826,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
61,"SICKO MODE","Travis Scott",14525,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
62,"Akh Lad Jaave",Badshah,14467,https://open.spotify.com/track/5SVpD60u9vjoQ2OeoKsTkb
63,"Dusk Till Dawn - Radio Edit",ZAYN,14385,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
64,Tareefan,QARAN,14224,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
65,Closer,"The Chainsmokers",14053,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
66,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",14052,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
67,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",14003,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
68,"Suit Suit","Guru Randhawa",13959,https://open.spotify.com/track/2pAP7p17mLPaMiFSSHDMrp
69,"Blank Space","Taylor Swift",13900,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
70,"Are You Lonely (feat. ISÁK)","Steve Aoki",13826,https://open.spotify.com/track/52EB2Gk1nkxZmbomJOXUde
71,"Lost In Japan","Shawn Mendes",13796,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
72,Wolves,"Selena Gomez",13777,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
73,"Mere Gully Mein (feat. Naezy)",DIVINE,13568,https://open.spotify.com/track/4NEdR5Yo8D2KwL7Y9KW7EH
74,Delicate,"Taylor Swift",13473,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
75,"Laung Gawacha","Ravneet Singh",13407,https://open.spotify.com/track/5ol7uDVpF1pHQitme6AJpm
76,"Channa Mereya",Pritam,13403,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
77,"Kya Baat Ay","Harrdy Sandhu",13383,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
78,"Sher Aaya Sher",DIVINE,13271,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA
79,"In the Name of Love","Martin Garrix",13265,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
80,"This Feeling","The Chainsmokers",13123,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
81,"Peer Pressure (feat. Julia Michaels)","James Bay",13095,https://open.spotify.com/track/4JWQC6gyYoPRnxRxk0ta2M
82,"Waste It On Me (feat. BTS)","Steve Aoki",13004,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
83,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",12920,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
84,Starboy,"The Weeknd",12658,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
85,"Baila Baila Baila",Ozuna,12536,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
86,"Havana (feat. Young Thug)","Camila Cabello",12433,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
87,Photograph,"Ed Sheeran",12361,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
88,"Calma - Remix","Pedro Capó",12347,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
89,"Scared to Be Lonely","Martin Garrix",12110,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
90,"Mere Wala Sardar","Jagraj Sandhu, Dr. Shree",12107,https://open.spotify.com/track/4lSSJcfptqRAv9cTzpherg
91,"Teesri Manzil",DIVINE,12040,https://open.spotify.com/track/4oKcFaWmBSF3SGGYo4qq6R
92,Barso,Ritviz,11895,https://open.spotify.com/track/2mv5anj69awqE6R936e0hZ
93,IDOL,BTS,11870,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
94,"Kaam 25 - Sacred Games",DIVINE,11869,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
95,"Chogada (From ""Loveyatri"")","Darshan Raval",11860,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
96,Samjhawan,"Jawad Ahmad",11846,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
97,"bad idea","Ariana Grande",11817,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
98,"Happy Now",Kygo,11794,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
99,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",11752,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
100,Secreto,"Anuel AA",11635,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
101,"It Ain't Me (with Selena Gomez)",Kygo,11494,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
102,"Dil Chori","Yo Yo Honey Singh",11327,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL
103,Mercy,Badshah,11240,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ
104,"Rowdy Baby","Yuvan Shankar Raja",11121,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli
105,Faded,"Alan Walker",11119,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
106,"Something Just Like This","The Chainsmokers",11012,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
107,"Say You Won't Let Go","James Arthur",10990,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
108,"Strip That Down","Liam Payne",10955,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5
109,"What A Time (feat. Niall Horan)","Julia Michaels",10955,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT
110,Kamariya,"Aastha Gill",10950,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO
111,PILLOWTALK,ZAYN,10938,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
112,Mercy,"Shawn Mendes",10898,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc
113,"City Slums (feat. DIVINE)","Raja Kumari",10880,https://open.spotify.com/track/6xzQ1uSk2Rzz6Xdf8xBnWn
114,"Kab Se Kab Tak","Ranveer Singh",10737,https://open.spotify.com/track/5J9PZD8kTuzfsBbbUh1oHu
115,"Train Song","Midival Punditz",10700,https://open.spotify.com/track/6SQDhaDMwLeRGHfyLb00d4
116,"Ocean (feat. Khalid)","Martin Garrix",10684,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
117,"Bom Diggy","Zack Knight",10665,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37
118,"Walk Me Home",P!nk,10649,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
119,DNA,BTS,10563,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
120,Youngblood,"5 Seconds of Summer",10548,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
121,"Psycho (feat. Ty Dolla $ign)","Post Malone",10547,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
122,"Ik Vaari Aa (From ""Raabta"")",Pritam,10517,https://open.spotify.com/track/5lrA2NzUxmBjKr2tCZfMtl
123,Pal,Javed-Mohsin,10492,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
124,"New Rules","Dua Lipa",10489,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
125,Undiporaadhey,"Sid Sriram",10486,https://open.spotify.com/track/6jUscicoyUljrPOdQCfhnd
126,Euphoria,BTS,10402,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
127,"One Last Time","Ariana Grande",10388,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY
128,Starving,"Hailee Steinfeld",10336,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
129,Darkside,"Alan Walker",10318,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
130,Believer,"Imagine Dragons",10312,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
131,"God's Plan",Drake,10288,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
132,"Ae Dil Hai Mushkil Title Track",Pritam,10178,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
133,Silence,Marshmello,10100,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
134,"Buzz (feat. Badshah)","Aastha Gill",10066,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd
135,"All The Stars (with SZA)","Kendrick Lamar",9991,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
136,"Without You (feat. Sandro Cavazza)",Avicii,9979,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
137,"Love Yourself","Justin Bieber",9894,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
138,"Udd Gaye - Bacardi House Party Sessions",Ritviz,9861,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
139,Better,Khalid,9854,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
140,,,9782,https://open.spotify.com/track/3hHQF5lwuDfjTRZzcxDxVJ
141,"Saturday Nights",Khalid,9779,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
142,"There's Nothing Holdin' Me Back","Shawn Mendes",9762,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
143,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Tanishk Bagchi",9747,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82
144,"Kaam Bhaari","Kaam Bhaari",9685,https://open.spotify.com/track/2haaEnrn5HwCT46ZptCITK
145,"Lucky You (feat. Joyner Lucas)",Eminem,9681,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
146,Hope,"The Chainsmokers",9661,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
147,"Ullaallaa - From ""Petta""","Nakash Aziz",9649,https://open.spotify.com/track/2LLZkWMReCWhgTrHuRh6dV
148,"Marana Mass - From ""Petta""","Anirudh Ravichander",9643,https://open.spotify.com/track/7j7fS14vlwVk0Pfnr0hovC
149,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",9535,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4
150,Thunder,"Imagine Dragons",9495,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
151,Wannabe,"why mona",9460,https://open.spotify.com/track/6SQZ3rR7kNord3KYrom49J
152,"Wake Me Up",Avicii,9433,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
153,"Blood Sweat & Tears",BTS,9418,https://open.spotify.com/track/5RGf8qn1TBWVplLyyKUsuV
154,"Let Me Love You","DJ Snake",9411,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
155,Stay,Zedd,9402,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
156,"There for You","Martin Garrix",9311,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
157,"Born To Be Yours",Kygo,9307,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
158,"Look What You Made Me Do","Taylor Swift",9160,https://open.spotify.com/track/1JbR9RDP3ogVNEWFgNXAjh
159,"Venom - Music From The Motion Picture",Eminem,9142,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
160,"Emiway (Out of Sampark)","Emiway Bantai",9097,https://open.spotify.com/track/6UVYOcixbbLqMYjCA65FnQ
161,Jeet,Ritviz,9075,https://open.spotify.com/track/4ye8U0982eHtlhlvePpxtP
162,"Maate Vinadhuga","Sid Sriram",9072,https://open.spotify.com/track/15tihU7QrnhaBvE7hXGDwa
163,Farak,DIVINE,8992,https://open.spotify.com/track/0wcvsHMMrwA1Ah47RDJpdj
164,"O Saathi","Atif Aslam",8983,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
165,"Leja Re","Dhvani Bhanushali",8917,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
166,"Always Remember Us This Way","Lady Gaga",8814,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
167,"High Rated Gabru (From ""Nawabzaade"")","Guru Randhawa",8752,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq
168,"Wildest Dreams","Taylor Swift",8694,https://open.spotify.com/track/3fVnlF4pGqWI9flVENcT28
169,SAD!,XXXTENTACION,8610,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
170,"There's No Way (feat. Julia Michaels)",Lauv,8596,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
171,"All Falls Down (feat. Juliander)","Alan Walker",8571,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl
172,"Be Alright","Dean Lewis",8563,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
173,"One Kiss (with Dua Lipa)","Calvin Harris",8450,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
174,"Sanu Ek Pal Chain (From ""Raid"")","Rahat Fateh Ali Khan",8432,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1
175,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",8370,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
176,Iktara,"Amit Trivedi",8366,https://open.spotify.com/track/3jtKSUiVDowKNBqVQbWaig
177,Polaroid,"Jonas Blue",8336,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
178,"Someone You Loved","Lewis Capaldi",8326,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
179,Downtown,"Guru Randhawa",8324,https://open.spotify.com/track/58MSnUazvOWZrCvtSuC7yj
180,"Aaya Na Tu","Arjun Kanungo",8261,https://open.spotify.com/track/3T0oPETOdddxJ2xTt2qJe4
181,Sorry,"Justin Bieber",8204,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF
182,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",8166,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
183,"Tere Bina","A.R. Rahman",8163,https://open.spotify.com/track/4FeczSomVWVyU4FW7xDeAI
184,"Karde Haan",Akhil,8145,https://open.spotify.com/track/0gnkDCKeOKKbWlZPGoWJFG
185,"In My Blood","Shawn Mendes",8122,https://open.spotify.com/track/2QZ7WLBE8h2y1Y5Fb8RYbH
186,lovely,"Billie Eilish",8075,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
187,"No Brainer","DJ Khaled",8057,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
188,"Just You and I","Tom Walker",8049,https://open.spotify.com/track/4Fvtl6P5d8h2lzzwhUCHHD
189,"Thug Life","Diljit Dosanjh",7989,https://open.spotify.com/track/3UiuBJG8s4euEM6Lqq3aDl
190,"The Nights",Avicii,7973,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
191,"In My Feelings",Drake,7960,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
192,"Doori Poem","Ranveer Singh",7957,https://open.spotify.com/track/4eXPySPSwmi0Nf9VZOts2F
193,Alone,Marshmello,7956,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP
194,"Friends (with BloodPop®)","Justin Bieber",7940,https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va
195,Everyday,Logic,7939,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
196,"The Middle",Zedd,7916,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
197,Daryaa,"Ammy Virk",7907,https://open.spotify.com/track/6dN6k8fcjeB3Z2zLnxeyhP
198,"Peek A Boo","Mehtab Virk",7905,https://open.spotify.com/track/3z3dDu0KVZdAp74A6x9gjO
199,"Daaru Wargi (From ""Cheat India"")","Guru Randhawa",7896,https://open.spotify.com/track/2g7716S3UeyE6EVt0PklZU
200,"Mere Rashke Qamar (From ""Baadshaho"")","Nusrat Fateh Ali Khan",7874,https://open.spotify.com/track/50sbcAcWHgDPRDkYBEUpkA
