,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
161,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",151483,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
162,"Main Tera Boyfriend (From ""Raabta"")","Arijit Singh",151144,https://open.spotify.com/track/5VAkPCJTE6tbyReo9J4IQj
163,"Ae Dil Hai Mushkil Title Track",Pritam,150422,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
164,"Call You Mine","The Chainsmokers",149842,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
165,"Kho Gaye Hum Kahan","Jasleen Royal",149570,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
166,Roshni,Sickflip,149479,https://open.spotify.com/track/1XCQhYPVUB51Aiau9EoPo6
167,Bewafa,"Imran Khan",149437,https://open.spotify.com/track/4FcknXDJ8yW2QYUl0cm6uJ
168,"Sour Candy (with BLACKPINK)","Lady Gaga",148985,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
169,"Kudi Nu Nachne De (From ""Angrezi Medium"")","Vishal Dadlani",148856,https://open.spotify.com/track/4YIhJmihoXwjtbY4vsV9Nh
170,"Soch Na Sake","Amaal Mallik",148772,https://open.spotify.com/track/6mTvwBzWTGDOVeCNQEqtOE
171,"Tareefan - Original","Chdry Saqib",148346,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
172,Khaab,Akhil,147420,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
173,"Raabta (From ""Agent Vinod"")","Arijit Singh",147328,https://open.spotify.com/track/6tzckBcK66LzeSA1Opnv35
174,"Enna Sona","A.R. Rahman",147222,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
175,"THE SCOTTS","THE SCOTTS",147149,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
176,Kamaal,Badshah,146285,https://open.spotify.com/track/1q7W78ZYL9iqyYeVONU2hg
177,"The Hook Up Song",Vishal-Shekhar,146177,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
178,"Chal Bombay",DIVINE,146176,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
