,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,Desconocidos,"Mau y Ricky",1477665,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
24,"Fuentes de Ortiz","Ed Maverick",1417080,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
25,"I Don't Care (with Justin Bieber)","Ed Sheeran",1412906,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
26,Secreto,"Anuel AA",1394721,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
27,"No Lo Trates",Pitbull,1386351,https://open.spotify.com/track/4gqMVEJSaL5nNeKj5WmVoT
28,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",1316004,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
29,"Que Mas Pues - Remix",Sech,1299737,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
30,Rebota,Guaynaa,1271843,https://open.spotify.com/track/2YRvdf9cdS88y1wB1WhKoE
31,"Lost on You",LP,1253188,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
32,"Adan y Eva","Paulo Londra",1250682,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
33,"Un Año","Sebastian Yatra",1168395,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
34,Swing,"Danny Ocean",1153288,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
35,Amanece,"Anuel AA",1139737,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1115503,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
37,"MIA (feat. Drake)","Bad Bunny",1090713,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
38,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",1086504,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
39,"Mala Fama","Danna Paola",1062623,https://open.spotify.com/track/2LVWDR1oEthhLIOtT4hHih
40,Aleluya,Reik,1047999,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
41,"Ella Quiere Beber - Remix","Anuel AA",1026997,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
42,"Si Se Da","Myke Towers",1017155,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
43,"Esclavo de Tus Besos","Manuel Turizo",1015365,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
44,"Baila Baila Baila - Remix",Ozuna,990847,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
45,"Que Le De","Rauw Alejandro",990369,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
46,"Latina (feat. Maluma)",Reykon,982273,https://open.spotify.com/track/00Ia46AgCNfnXjzgH8PIKH
47,"7 rings","Ariana Grande",978602,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
48,"Amor Genuino",Ozuna,943998,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5
49,"No Te Contaron Mal","Christian Nodal",942799,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
50,"Me Rehúso","Danny Ocean",929766,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
51,Cuaderno,Dalex,894522,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
52,"You Need To Calm Down","Taylor Swift",892492,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
53,"In My Mind",Dynoro,887539,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
54,Ocean,"KAROL G",849856,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
55,"Ahora Te Puedes Marchar","Luis Miguel",808607,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
56,"Never Really Over","Katy Perry",800320,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
57,"Te Soñé De Nuevo",Ozuna,800210,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
58,"De Los Besos Que Te Di","Christian Nodal",793750,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
59,Sucker,"Jonas Brothers",788572,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
60,"Nunca Es Suficiente","Los Ángeles Azules",773465,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
61,Happier,Marshmello,764516,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
62,"La Escuela No Me Gustó","Adriel Favela",754970,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
63,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",751346,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
64,Believer,"Imagine Dragons",750721,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
65,"Amigos Con Derechos",Reik,750505,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524
66,Créeme,"KAROL G",747311,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
67,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",738143,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
68,"Cúrame (feat. Manuel Turizo)","Prince Royce",737713,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU
69,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",730322,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
70,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",726174,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
71,"Mañana Es Too Late","Jesse & Joy",726062,https://open.spotify.com/track/3AnFYXJMTNJtQUwsJWmTK4
72,"Ni Gucci Ni Prada","Kenny Man",725059,https://open.spotify.com/track/32lexhcz93AinKK0qLTZaZ
73,"Simplemente Gracias","Calibre 50",723691,https://open.spotify.com/track/5TVpVYcU47B23onx6llnvv
74,"Déjate Querer","Lalo Ebratt",722328,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
75,Presiento,Morat,714618,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
76,"Dancing With A Stranger (with Normani)","Sam Smith",714341,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
77,"Bohemian Rhapsody - Remastered 2011",Queen,699296,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
78,Sola,"Manuel Turizo",695951,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
79,Brillas,"León Larregui",693993,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
80,"Eres Tú",Matisse,692500,https://open.spotify.com/track/4tRFdhdqMUkGfnAkis3lNv
81,"Tra Tra Tra","Ghetto Kids",691225,https://open.spotify.com/track/3Bfk6acWUkwZnXm4RS4ynC
82,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",690056,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
83,"La Respuesta","Becky G",685377,https://open.spotify.com/track/2fOjendzUzepHwR9QrVyYF
84,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",683792,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
85,"Vaina Loca",Ozuna,683214,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
86,"A Través Del Vaso","Grupo Arranke",679540,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
87,"Tú No Amas","Mambo Kingz",667998,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq
88,"Baila Baila Baila",Ozuna,658387,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
89,"Punto G","KAROL G",657091,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b
90,"Shape of You","Ed Sheeran",653198,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
91,Reggaeton,"J Balvin",650264,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
92,"Ya No Tiene Novio","Sebastian Yatra",648171,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
93,"Cuando Te Besé","Becky G",645306,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
94,"No Hay Nadie Más","Sebastian Yatra",629186,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
95,"En Cero",Yandel,619567,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho
96,"Tra Tra Tra (Remix)","Ghetto Kids",619232,https://open.spotify.com/track/4pj77Vx66vvbodiwLt1wMH
97,"Me Dediqué a Perderte","Alejandro Fernández",618184,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
98,"Lamento Boliviano","Los Enanitos Verdes",617886,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
99,"Another One Bites The Dust - Remastered 2011",Queen,613663,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
100,"Promises (with Sam Smith)","Calvin Harris",611845,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
101,"Sin Pijama","Becky G",611034,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
102,"Adiós Amor","Christian Nodal",610970,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
103,"Te Boté - Remix","Nio Garcia",607420,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
104,Cristina,"Sebastian Yatra",606021,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
105,"No Es Justo","J Balvin",594723,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
106,"Mejor No Nos Vemos","Rels B",594554,https://open.spotify.com/track/4jRSV2R1mO5pQ5upXATMi2
107,"Así Es la Vida",Elefante,588711,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB
108,"Girls Like You (feat. Cardi B)","Maroon 5",580541,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
109,"Aerolínea Carrillo","T3R Elemento",578976,https://open.spotify.com/track/0xYTyyfV767E2Vn3hz56kL
110,Probablemente,"Christian Nodal",576126,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
111,Shallow,"Lady Gaga",575830,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
112,"Devuélveme a mi chica","Hombres G",570717,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
113,"La Mujer Perfecta",KURT,570458,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
114,"La Incondicional","Luis Miguel",568385,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
115,"La player (Bandolera)","Zion & Lennox",560719,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
116,"Me La Avente","Carin Leon",554584,https://open.spotify.com/track/0IQJvfyAOwKrcDxZgyLTny
117,"En Donde Esta Tu Amor","Virlan Garcia",553888,https://open.spotify.com/track/3HGJyp3fbmd5ylCe3dvLiS
118,Prometiste,"Pepe Aguilar",553300,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
119,"La flaca","Jarabe De Palo",552619,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
120,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",549570,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ
121,"Cuando Nadie Ve",Morat,549322,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
122,Eres,"Café Tacvba",545823,https://open.spotify.com/track/6kdCN6gTWLcLxmLXoUcwuI
123,"Otra vez (feat. J Balvin)","Zion & Lennox",542424,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
124,"Con Calma - Remix","Daddy Yankee",529763,https://open.spotify.com/track/4au7FRcgZzChASRYu279xH
125,PPP,"Kevin Roldan",528751,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
126,"La Dosis Perfecta","Panteon Rococo",528459,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3
127,"Old Town Road","Lil Nas X",527415,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
128,Seremos,"El Bebeto",526813,https://open.spotify.com/track/0B5nnPv1ebuo0VFXCMfUij
129,"Tu Postura","Banda MS de Sergio Lizárraga",517638,https://open.spotify.com/track/4RNzKQEzmlvVHca4t6Txkj
130,"Puntos Suspensivos","Piso 21",513032,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
131,"bury a friend","Billie Eilish",511771,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
132,"El Sol No Regresa","La Quinta Estacion",511512,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp
133,Locos,"León Larregui",511485,https://open.spotify.com/track/3GSMdtJphymHEsR8K9jT5Q
134,"Amargo Adiós",Inspector,510331,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
135,"Love On The Brain",Rihanna,509697,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
136,Adictiva,"Daddy Yankee",508908,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
137,"One Kiss (with Dua Lipa)","Calvin Harris",508745,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
138,"Me Niego (feat. Ozuna & Wisin)",Reik,507830,https://open.spotify.com/track/4ggiDYAkJ7Yk8d5xOr7Xjo
139,"Por Eso Vine","Paulo Londra",506761,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
140,"Date La Vuelta","Luis Fonsi",499837,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
141,"Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged","Los Auténticos Decadentes",499418,https://open.spotify.com/track/0639sfoRA7sW4fGS1EzcQu
142,"R.I.P. (feat. Rita Ora & Anitta)","Sofía Reyes",498961,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
143,"El Amor de Mi Vida","La Adictiva Banda San José de Mesillas",493692,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu
144,"Culpable O No - Miénteme Como Siempre","Luis Miguel",489064,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
145,"Every Breath You Take","The Police",488843,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
146,Caraluna,Bacilos,486984,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
147,"Te Amo","Piso 21",483506,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
148,Rucón,Aleman,482869,https://open.spotify.com/track/6TDtGJSk3MDTnM6nTDu5Zu
149,Leve,"Cartel De Santa",479947,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj
150,"Vasos Vacíos - Remasterizado 2008","Los Fabulosos Cadillacs",479901,https://open.spotify.com/track/198qSChSMQFuSimdeeY9gK
151,Perfect,"Ed Sheeran",476170,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
152,"Todos Hablan, Nada Saben","Aldo Trujillo",475251,https://open.spotify.com/track/4zpw2XwVLml02gTUVtlGY4
153,"Si Estuviésemos Juntos","Bad Bunny",474815,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
154,"Te quiero","Hombres G",474329,https://open.spotify.com/track/6tu2FHuKL9C8pwNrityweQ
155,"NI BIEN NI MAL","Bad Bunny",473062,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
156,BEBE,6ix9ine,465038,https://open.spotify.com/track/6mKs2kkBgvf090H566n1pd
157,Criminal,"Natti Natasha",462798,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
158,"If I Can't Have You","Shawn Mendes",460932,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
159,"Una Lady Como Tú","Manuel Turizo",460806,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF
160,"Me Vas a Extrañar","Banda MS de Sergio Lizárraga",458370,https://open.spotify.com/track/2yS8aYWXEWJ1NlZ7VPDroT
161,"A Mí","Rels B",455272,https://open.spotify.com/track/6kbzFdX9KkJpAADAqArxgW
162,"Sigo Chambeando","Fuerza Regida",454958,https://open.spotify.com/track/4PR0r2us3a64lTew6TVlF2
163,Bubalu,"Becky G",454509,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
164,Guayo,"Zion & Lennox",453213,https://open.spotify.com/track/4MR1AZhe1p0zTuH2HGhX9L
165,"Don't Stop Me Now - Remastered 2011",Queen,451311,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
166,"The Scientist",Coldplay,451205,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
167,"thank u, next","Ariana Grande",450706,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
168,Traicionera,"Sebastian Yatra",449184,https://open.spotify.com/track/4Ft0391aLVNtCPPseh98lp
169,"Luz De Dia","Los Enanitos Verdes",448264,https://open.spotify.com/track/71AMvL4Fey4MwxQShk4VBR
170,Natural,"Imagine Dragons",447384,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
171,Soltera,Lunay,443333,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
172,Bella,Wolfine,442943,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D
173,Thunder,"Imagine Dragons",442604,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
174,"Besos En Guerra",Morat,442428,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA
175,"I'm Not The Only One","Sam Smith",441635,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
176,Dembow,"Danny Ocean",441524,https://open.spotify.com/track/30LBoQSk8gjcN0hWCWtdbF
177,"Amor A Primera Vista","Los Ángeles Azules",441504,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
178,Solita,Sech,438565,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw
179,"Mala Mía",Maluma,437580,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
180,Afuera,Caifanes,437448,https://open.spotify.com/track/3pJfnBjO3kjudEchcPEDxS
181,"Si Te Vienen a Contar","Cartel De Santa",436861,https://open.spotify.com/track/4058DPUoC7sLPQ05pr3e4C
182,"La Planta",Caos,433305,https://open.spotify.com/track/2GggG2lQVYuus2aeAybe8M
183,"Fíjate Que Si","Edwin Luna y La Trakalosa de Monterrey",431583,https://open.spotify.com/track/3YwEMdP2zkOiIq074Vlvqc
184,Rosas,"La Oreja de Van Gogh",430923,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
185,"Get You The Moon (feat. Snøw)",Kina,430631,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
186,"Amigos No por Favor (Primera Fila) - En Vivo",Yuridia,430374,https://open.spotify.com/track/2hyAEExgoEfxrVJKUJTqZV
187,Culpables,"KAROL G",429184,https://open.spotify.com/track/4RGKft6YTTWHjpQeRIInuS
188,"To My Love - Tainy Remix","Bomba Estéreo",429087,https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
189,"rockstar (feat. 21 Savage)","Post Malone",428132,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
190,"Pollo y Conejo","Cartel De Santa",427450,https://open.spotify.com/track/1xeLSOaNvDg68FGjIkJxkU
191,"when the party's over","Billie Eilish",427264,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
192,"Con Todos Menos Conmigo",Timbiriche,426767,https://open.spotify.com/track/4d7N2lqEJMbQwVy1LCqhXv
193,Acurrucar,"Ed Maverick",426395,https://open.spotify.com/track/1xYBeQ5u8uaJ3oBWktjGyJ
194,"I Like It","Cardi B",424296,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
195,"Entre Beso Y Beso","La Arrolladora Banda El Limón De Rene Camacho",424075,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG
196,"Sweet Child O' Mine","Guns N' Roses",422416,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
197,"Soñé - Live",Zoé,421681,https://open.spotify.com/track/2VhJ4nrPorAbySEgO4V0BS
198,"Mi Razón De Ser","Banda MS de Sergio Lizárraga",421310,https://open.spotify.com/track/5JaMGjY9Ltvo9CFQfmUdYW
199,"Por Perro","Sebastian Yatra",421299,https://open.spotify.com/track/2alIsNw1mqEShbWyO1HXZZ
200,"La Chica De Humo - MTV Unplugged",Emmanuel,420894,https://open.spotify.com/track/4ozSZEX79T7QuDaifobXLO
