,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
78,Rare,"Selena Gomez",935260,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
79,Falling,"Trevor Daniel",934170,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
80,"La Escuela No Me Gustó","Adriel Favela",930282,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
81,Tanto,"Jesse & Joy",928803,https://open.spotify.com/track/3bCuNSiaBHqxdevMYEnGpe
82,"Calma - Remix","Pedro Capó",923130,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
83,"Con Calma","Daddy Yankee",923106,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
84,"Te Olvidé","Alejandro Fernández",915589,https://open.spotify.com/track/0LiSASDl1Os4c8JeiypsT8
85,"Lose You To Love Me","Selena Gomez",913606,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
86,"Me Rehúso","Danny Ocean",910526,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
87,"Ahora Te Puedes Marchar","Luis Miguel",908888,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
88,"Nunca Es Suficiente","Los Ángeles Azules",905075,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
89,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX","DJ Snake",901255,https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx
90,"How Do You Sleep?","Sam Smith",899533,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
91,"La Mujer Perfecta",KURT,879091,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
92,"Adore You","Harry Styles",877570,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
93,"Tu Sicaria","Ms Nina",872157,https://open.spotify.com/track/6fatMybX8VmHUpaxVcXzrz
94,Fantasía,Ozuna,867905,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr
95,"Adan y Eva","Paulo Londra",864660,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
96,Detente,"Mike Bahía",858274,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
97,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",851038,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
98,"Simplemente Gracias","Calibre 50",850234,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
99,Bonita,Juanes,846269,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS
100,Tequila,Juanes,837727,https://open.spotify.com/track/02lGHA7bFFplYLihnUWTx8
101,"Me Dediqué a Perderte","Alejandro Fernández",818426,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
102,Bellaquita,Dalex,817832,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
103,"Si Estuviésemos Juntos","Bad Bunny",811156,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
104,"UN PESO","J Balvin",807587,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
105,"7 rings","Ariana Grande",804370,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
106,Brillas,"León Larregui",802349,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
107,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,796632,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
108,Lalala,Y2K,777169,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
109,"Otra Noche en Miami","Bad Bunny",776699,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
110,"La Playa - Remix","Myke Towers",776631,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
111,Secreto,"Anuel AA",759941,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
112,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",758670,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
113,"Si Se Da - Remix","Myke Towers",751406,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
114,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",751060,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
115,"Ayy Macarena",Tyga,750942,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
116,"Lamento Boliviano","Los Enanitos Verdes",744995,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
117,Believer,"Imagine Dragons",744649,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
118,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,743330,https://open.spotify.com/track/7xRWmHZ2wt3zDgM5mAL0JU
119,Aleluya,Reik,739086,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
120,"Verte Ir","DJ Luian",738870,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
121,"Enamórate De Alguien Más",Morat,736750,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc
122,"MIA (feat. Drake)","Bad Bunny",734743,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
123,"Un Año","Sebastian Yatra",723874,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
124,"La Incondicional","Luis Miguel",718456,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
125,"El Amor de Mi Vida","La Adictiva Banda San José de Mesillas",706545,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu
126,"La Difícil",Camilo,705236,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu
127,Rompelo,"DJ Pedro Fuentes",701766,https://open.spotify.com/track/6k2evQXcf7n9Lbc7V5XkOX
128,"Miami Vibe","Adriel Favela",700947,https://open.spotify.com/track/6ZUBqOrjrdmkP4eLQLBeaq
129,Seremos,"El Bebeto",694241,https://open.spotify.com/track/0B5nnPv1ebuo0VFXCMfUij
130,"Amigos Con Derechos",Reik,693886,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524
131,"A Mí","Rels B",693339,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
132,"No Te Vayas",Camilo,689591,https://open.spotify.com/track/4k9byIhs9ppbYWE22waJMB
133,"Ella Quiere Beber - Remix","Anuel AA",683560,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
134,"Adiós Amor","Christian Nodal",681087,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
135,"Dancing With A Stranger (with Normani)","Sam Smith",680387,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
136,"Todos Hablan, Nada Saben","Aldo Trujillo",672215,https://open.spotify.com/track/4zpw2XwVLml02gTUVtlGY4
137,Probablemente,"Christian Nodal",666809,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
138,"El Drip","Natanael Cano",663888,https://open.spotify.com/track/5NCBP3ivrIDcHEtzHSW3k0
139,"Baby Girl (feat. Lalo Ebratt)","Mario Bautista",661815,https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
140,Girl,"Myke Towers",661406,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
141,"Old Town Road - Remix","Lil Nas X",659687,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
142,Chicharrón,Guaynaa,658673,https://open.spotify.com/track/5UVa8Qqb9L1dVxl3jKQ5J1
143,"Que Mas Pues - Remix",Sech,656796,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
144,"En Donde Esta Tu Amor","Virlan Garcia",656564,https://open.spotify.com/track/6jweSpMwhhNpfILeZ3kLso
145,"No seas Celoso","Kim Loaiza",650122,https://open.spotify.com/track/6z0nw7pmCeOJVFBCaNKHKs
146,Jangueo,"Alex Rose",643056,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
147,"In My Mind",Dynoro,642534,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
148,Ella,"Junior H",640591,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
149,"La Boca","Mau y Ricky",638305,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
150,"Que Calor (with J Balvin & El Alfa)","Major Lazer",637167,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
151,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",635106,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
152,"Promises (with Sam Smith)","Calvin Harris",632898,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
153,"Cuando Nadie Ve",Morat,624644,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k
154,Aullando,"Wisin & Yandel",624442,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
155,"I Don't Care (with Justin Bieber)","Ed Sheeran",624440,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
156,"El Día De Los Muertos","Alfredo Olivas",623810,https://open.spotify.com/track/6J4MbIlBn50XGo31UTdD3D
157,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",623443,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
158,"Culpable O No - Miénteme Como Siempre","Luis Miguel",621346,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
159,"La Mejor Versión de Mi - Remix","Natti Natasha",621039,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
160,"Amor del Bueno","Reyli Barba",619087,https://open.spotify.com/track/2G74yhtIMW8tJY5I83dS4Z
161,"Devuélveme a mi chica","Hombres G",617614,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
162,"Bohemian Rhapsody - Remastered 2011",Queen,616250,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
163,"Belleza De Cantina","Cardenales De Nuevo León",616037,https://open.spotify.com/track/4XC7YfQYxDuUa7I287yeWw
164,"Godzilla (feat. Juice WRLD)",Eminem,615986,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
165,"La Chica De Humo - MTV Unplugged",Emmanuel,615845,https://open.spotify.com/track/4ozSZEX79T7QuDaifobXLO
166,"Watermelon Sugar","Harry Styles",615370,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
167,"Life Is Good (feat. Drake)",Future,612374,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
168,"Te Robaré","Nicky Jam",610558,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T
169,"Eres Tú",Matisse,610281,https://open.spotify.com/track/4tRFdhdqMUkGfnAkis3lNv
170,"La Boca - Remix","Mau y Ricky",606553,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
171,Ocean,"KAROL G",603627,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
172,"Entre Beso Y Beso","La Arrolladora Banda El Limón De Rene Camacho",601621,https://open.spotify.com/track/7uL1ZsdxI8l4sgEsgCmTlG
173,"Cuando Te Besé","Becky G",596757,https://open.spotify.com/track/74wEiOpnvCe1tCTWKGSYta
174,"No Hay Nadie Más","Sebastian Yatra",596145,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
175,"Shape of You","Ed Sheeran",593858,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
176,Créeme,"KAROL G",592967,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
177,"Sigo Chambeando","Fuerza Regida",592689,https://open.spotify.com/track/4PR0r2us3a64lTew6TVlF2
178,"Así Es la Vida",Elefante,592568,https://open.spotify.com/track/3q2aVABxuztNi3iS6h6qdB
179,"Hasta Que Salga el Sol",Ozuna,590037,https://open.spotify.com/track/0dDboLfmRNsTBscy4j3Rnl
180,"Amargo Adiós",Inspector,589864,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
181,Cuaderno,Dalex,587238,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
182,"Mi Enemigo El Amor","Pancho Barraza",587205,https://open.spotify.com/track/3YLZE6B8KTT0kYHL3ovVwA
183,Happier,Marshmello,587097,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
184,"Tu Postura","Banda MS de Sergio Lizárraga",586425,https://open.spotify.com/track/4RNzKQEzmlvVHca4t6Txkj
185,"Another One Bites The Dust - Remastered 2011",Queen,586209,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
186,"El Sol No Regresa","La Quinta Estacion",585760,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp
187,Swing,"Danny Ocean",585269,https://open.spotify.com/track/4DbhxwlkhTbCTqlZptxmI6
188,Leve,"Cartel De Santa",583606,https://open.spotify.com/track/48yFrzTcnTCklWL9PRVZJj
189,Velitas,Darell,582182,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
190,"No Elegi Conocerte","Banda MS de Sergio Lizárraga",580121,https://open.spotify.com/track/7EY91l11hOnYIytcxFgvDN
191,"Every Breath You Take","The Police",580062,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
192,"La Dosis Perfecta","Panteon Rococo",572404,https://open.spotify.com/track/7qKtcEDbth6kOM5s4uJzw3
193,"NI BIEN NI MAL","Bad Bunny",571080,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
194,"Girls Like You (feat. Cardi B)","Maroon 5",570962,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
195,"I'm Not The Only One","Sam Smith",570784,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
196,DOLLAR,"Becky G",568825,https://open.spotify.com/track/2uhMYJq2TODWBuZhHRrdWy
197,"Ya Me Enteré",Reik,560943,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
198,"El de La Codeina","Natanael Cano",558996,https://open.spotify.com/track/7K2JfvcKhIMwOndE6QBodf
199,Eres,"Café Tacvba",558982,https://open.spotify.com/track/6kdCN6gTWLcLxmLXoUcwuI
200,"A Través Del Vaso","Grupo Arranke",555155,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
