,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Safaera,"Bad Bunny",7411997,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,"Si Veo a Tu Mamá","Bad Bunny",5943416,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
3,Rojo,"J Balvin",5363646,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
4,"Blinding Lights","The Weeknd",4850667,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,Morado,"J Balvin",4619392,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
6,"La Difícil","Bad Bunny",4455010,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
7,Tusa,"KAROL G",4321276,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
8,Ignorantes,"Bad Bunny",4263753,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
9,Amarillo,"J Balvin",4068850,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
10,"Se Me Olvidó","Christian Nodal",3586221,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
11,"Sigues Con El","Dímelo Flow",3578277,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
12,Vete,"Bad Bunny",3326150,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
13,"Yo Perreo Sola","Bad Bunny",3275404,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
14,"La Santa","Bad Bunny",3181999,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
15,"Dance Monkey","Tones And I",3100055,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
16,Azul,"J Balvin",2956903,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
17,Blanco,"J Balvin",2785334,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
18,"Don't Start Now","Dua Lipa",2597115,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
19,Jangueo,"Alex Rose",2464924,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
20,"Pa' Olvidarme De Ella","Piso 21",2357233,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
21,Tattoo,"Rauw Alejandro",2347530,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
22,"A Tu Merced","Bad Bunny",2337161,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
23,Rosa,"J Balvin",2296817,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
24,"Pero Ya No","Bad Bunny",2274094,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
25,"Hola - Remix",Dalex,2253372,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
26,Diosa,"Myke Towers",2213646,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
27,"LA CANCIÓN","J Balvin",2171118,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
28,Negro,"J Balvin",2124144,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
29,Callaita,"Bad Bunny",2072629,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
30,"No Me Conoce - Remix","Jhay Cortez",2065896,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
31,Sodio,"Danna Paola",1916803,https://open.spotify.com/track/7jYZU1CIruZU3puB5tiYiW
32,"Say So","Doja Cat",1913792,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
33,Gris,"J Balvin",1904107,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
34,Fantasias,"Rauw Alejandro",1812831,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
35,"After Hours","The Weeknd",1805398,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
36,"In Your Eyes","The Weeknd",1724597,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
37,Verde,"J Balvin",1723991,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD
38,Bichiyal,"Bad Bunny",1716866,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
39,"RITMO (Bad Boys For Life)","Black Eyed Peas",1699289,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
40,"Oye Pablo","Danna Paola",1601368,https://open.spotify.com/track/6vruVVMkk7YGKzkuIrtOWz
41,China,"Anuel AA",1591346,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
42,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",1583905,https://open.spotify.com/track/1s59X35jDULAyOGmBuTAnd
43,Soliá,"Bad Bunny",1446727,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
44,Muévelo,"Nicky Jam",1424482,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
45,"De Los Besos Que Te Di","Christian Nodal",1421787,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
46,Keii,"Anuel AA",1417543,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
47,"Me La Avente","Carin Leon",1398568,https://open.spotify.com/track/2QwMXe5zbqymDZGYsMDVqZ
48,"Amor Tumbado","Natanael Cano",1398472,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
49,Arcoíris,"J Balvin",1393181,https://open.spotify.com/track/5zzbORcD0GwLY0wQHP1Xs1
50,"Ride It",Regard,1371331,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
51,"Me Gusta",Shakira,1322728,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
