,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
54,"Dream Girl - Remix","Ir Sais",1222267,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
55,"Si Veo a Tu Mamá","Bad Bunny",1219114,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
56,"WAP (feat. Megan Thee Stallion)","Cardi B",1199179,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
57,"Hasta Que Dios Diga","Anuel AA",1198212,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
58,Singapur,"El Alfa",1191374,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
59,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,1180744,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9
60,"Sigues Con El","Dímelo Flow",1164038,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
61,"No Me Conoce - Remix","Jhay Cortez",1158606,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
62,Ignorantes,"Bad Bunny",1153487,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
63,"POPSTAR (feat. Drake)","DJ Khaled",1150253,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
64,"Si Estuviésemos Juntos","Bad Bunny",1148713,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
65,"No Te Contaron Mal","Christian Nodal",1127650,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
66,Nada,"Cali Y El Dandee",1123411,https://open.spotify.com/track/4K8cyoCDovlc4FvtUr2Hfx
67,"Cabrón y Vago - En Vivo","El Fantasma",1101386,https://open.spotify.com/track/4nbWX2HzrOEnX4xxvYRCyU
68,"Break My Heart","Dua Lipa",1052870,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
69,"Don't Start Now","Dua Lipa",1051735,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
70,"La Difícil","Bad Bunny",1045275,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
71,"Amor A Primera Vista","Los Ángeles Azules",1042799,https://open.spotify.com/track/5Myb8S90Wg0yLec5kmrIGJ
72,Anaranjado,"Jowell & Randy",1030742,https://open.spotify.com/track/0cRgJuB6TRtb5RZ2HkjSLh
73,Diosa,"Myke Towers",1024463,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
74,Morado,"J Balvin",994208,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
75,"Ramito De Violetas","Mi Banda El Mexicano",988323,https://open.spotify.com/track/7BwEomcUntwQkSWf3U0Yxl
76,"Hola - Remix",Dalex,983255,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
77,"Palabra de Hombre","El Fantasma",982629,https://open.spotify.com/track/4CLkDJ4xLqkV4Vt2vPOny1
78,"El Envidioso","Los Dos Carnales",977202,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
79,"Don Don","Daddy Yankee",971582,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt
80,Heather,"Conan Gray",966147,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
81,"Fuentes de Ortiz","Ed Maverick",963387,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
82,"CÓMO SE SIENTE - Remix","Jhay Cortez",962098,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC
83,"Ice Cream (with Selena Gomez)",BLACKPINK,952516,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
84,"A Tu Merced","Bad Bunny",951625,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
85,Vete,"Bad Bunny",937898,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
86,"Ahora Te Puedes Marchar","Luis Miguel",929116,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E
87,"A Mí","Rels B",924760,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
88,Fantasias,"Rauw Alejandro",923583,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
89,"Si Me Dices Que Sí",Reik,907014,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
90,"Roses - Imanbek Remix","SAINt JHN",897478,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
91,Callaita,"Bad Bunny",896183,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
92,Prometiste,"Pepe Aguilar",893170,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
93,"Gitana (feat. Jeis, Pao Alvarado & Charly Romero)","Leon Leiden",884276,https://open.spotify.com/track/5omVNcjiCT5mvAfoGwVtYo
94,"Ya Me Enteré","Chayín Rubio",882522,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
95,"Oye Pablo","Danna Paola",879861,https://open.spotify.com/track/6vruVVMkk7YGKzkuIrtOWz
96,Despeinada,Ozuna,870615,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC
97,MAMACITA,"Black Eyed Peas",867342,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
98,"El Güero (Feat. Marca MP)","Grupo Firme",859101,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
99,PORFA,Feid,850329,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
100,Sálvame,RBD,848305,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj
101,Caballero,"Alejandro Fernández",845769,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u
102,"El Amor De Tu Vida","Carin Leon",842549,https://open.spotify.com/track/728JhI2Z1GDz1ThXbMIBvl
103,"Con Tus Besos","Eslabon Armado",842080,https://open.spotify.com/track/6WYB1odDfMPVMyp1QxFInT
104,"Holy (feat. Chance The Rapper)","Justin Bieber",828601,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
105,Tutu,Camilo,811316,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
106,PAM,"Justin Quiles",809252,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
107,"Me Dediqué a Perderte","Alejandro Fernández",801264,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
108,"Belleza De Cantina","Cardenales De Nuevo León",796953,https://open.spotify.com/track/4XC7YfQYxDuUa7I287yeWw
109,"Mala Fama","Danna Paola",786602,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
110,"La Incondicional","Luis Miguel",774310,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
111,Flexin',"Lit Killah",774050,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
112,"CANCIÓN CON YANDEL",Yandel,763910,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
113,"Do It! - Dimitri Vegas Radio Edit","Dimitri Vegas & Like Mike",763379,https://open.spotify.com/track/6kLrO8KR0sx5nwyWL40d2u
114,"Cada Vez Te Extraño Más","Grupo Firme",759286,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
115,Sodio,"Danna Paola",758262,https://open.spotify.com/track/7jYZU1CIruZU3puB5tiYiW
116,"11 PM",Maluma,749956,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
117,Brillas,"León Larregui",748436,https://open.spotify.com/track/6VuUMo1TusnqBxLTnr3hOI
118,"Adiós Amor","Christian Nodal",745426,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
119,"Amor Tumbado","Natanael Cano",737624,https://open.spotify.com/track/5aJ1M43pinROpwaPnO8KRj
120,China,"Anuel AA",737411,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
121,Tattoo,"Rauw Alejandro",732813,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
122,"Por Primera Vez",Camilo,730262,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
123,"Pegao / Me Miro y La Mire (TikTok Hit)",Omega,730074,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk
124,Jeans,"Justin Quiles",725781,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW
125,"Imposible Amor",Matisse,720191,https://open.spotify.com/track/0fehAJVm4Yk9a1jlKi1B0q
126,"Me Rehúso","Danny Ocean",715333,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
127,"Sigues Con El - Remix",Arcangel,714745,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
128,"La Forma en Que Me Miras","Super Yei",711198,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
129,"Te Vi","Piso 21",707138,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
130,"Simplemente Gracias","Calibre 50",706292,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
131,Amarillo,"J Balvin",704106,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
132,"ily (i love you baby) (feat. Emilee)","Surf Mesa",701512,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
133,Probablemente,"Christian Nodal",700456,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
134,"Si Te Pudiera Mentir","Calibre 50",686996,https://open.spotify.com/track/3p6eieHX6oEOzJStPtEsLu
135,"Adore You","Harry Styles",683953,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
136,"Tal Vez","Paulo Londra",682165,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
137,"Ride It",Regard,681916,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
138,Arriba,"Natanael Cano",679948,https://open.spotify.com/track/6MOjqs7ngSnZz3J5GZLAfm
139,"La Mujer Perfecta",KURT,678978,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
140,"RITMO (Bad Boys For Life)","Black Eyed Peas",677434,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
141,"Fuerte No Soy",Intocable,677094,https://open.spotify.com/track/7A07Yu1dRND3RKDzbhKrDs
142,4K,"El Alfa",676226,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
143,"Rain On Me (with Ariana Grande)","Lady Gaga",672585,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
144,"Feel Me","Rich Music LTD",672243,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
145,"Te Olvidé","Alejandro Fernández",670169,https://open.spotify.com/track/0zRc5cHuMrulujN8t1XbYE
146,"Mi Enemigo El Amor","Pancho Barraza",668402,https://open.spotify.com/track/3V5mrjHNr7VFhcUJ5oh45V
147,"El Roto - En Vivo","Grupo Firme",657919,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
148,"El Amor de Mi Vida","La Adictiva Banda San José de Mesillas",657616,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu
149,"PA' ROMPERLA","Bad Bunny",653569,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
150,"death bed (coffee for your head)",Powfu,650962,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
151,"Una Vez","Bad Bunny",650648,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
152,"La Escuela No Me Gustó","Adriel Favela",648737,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94
153,Todavia,"La Factoria",645589,https://open.spotify.com/track/5wPhERt9izm1T45aFXDWPe
154,"How You Like That",BLACKPINK,642210,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
155,Quizas,"Rich Music LTD",639357,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
156,"BYE ME FUI","Bad Bunny",634129,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
157,Believer,"Imagine Dragons",629896,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
158,"Culpable O No - Miénteme Como Siempre","Luis Miguel",628192,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
159,"Nunca Es Suficiente","Los Ángeles Azules",627367,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
160,Señorita,"Shawn Mendes",626441,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
161,"Soltera - Remix",Lunay,622256,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
162,"Si Tu Amor No Vuelve","Carin Leon",622098,https://open.spotify.com/track/2SLDBgw3EFfeZ50AXxfcSf
163,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",619716,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
164,"Adicto (with Anuel AA & Ozuna)",Tainy,619660,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
165,Circles,"Post Malone",618035,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
166,"Say So","Doja Cat",617051,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
167,"El Amor No Fue Pa´ Mí - En Vivo","Grupo Firme",611667,https://open.spotify.com/track/3dkEwOKhFselY2m22Nj2vi
168,"Vida Ventajosa","Los Dos Carnales",611151,https://open.spotify.com/track/72kaj3MRKcGnv2dbukJQRA
169,"Mente Positiva","Junior H",610884,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY
170,"Lamento Boliviano","Los Enanitos Verdes",609821,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
171,"El Efecto - Remix","Rauw Alejandro",597471,https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
172,"Amor del Bueno","Reyli Barba",594035,https://open.spotify.com/track/2G74yhtIMW8tJY5I83dS4Z
173,"Breaking Me",Topic,593078,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
174,"Qué Maldición","Banda MS de Sergio Lizárraga",592235,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr
175,Desconocidos,"Mau y Ricky",589410,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
176,Reggaetonera,"Anuel AA",585798,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
177,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",585419,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
178,"La Bella y la Bestia",Reik,581137,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
179,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",580720,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
180,Ella,"Junior H",578382,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq
181,"Lost on You",LP,578181,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
182,"Vida de Rico",Camilo,575935,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F
183,Decepciones,"Alejandro Fernández",574571,https://open.spotify.com/track/2LTYkSso5VAfdqzqjprOcH
184,"TKN (feat. Travis Scott)",ROSALÍA,571604,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
185,"UN PESO","J Balvin",569779,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
186,"Por Debajo De La Mesa","Luis Miguel",569600,https://open.spotify.com/track/4FqfHVML025cwjfhAOFbfa
187,"El Circo","El Fantasma",562711,https://open.spotify.com/track/66SvxvblhUIEL6awyLMGL2
188,"QUE PRETENDES","J Balvin",560774,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
189,"Amargo Adiós",Inspector,560304,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE
190,"Otro Trago",Sech,559526,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
191,Detente,"Mike Bahía",558076,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
192,"Mi Chula","Christian Nodal",554864,https://open.spotify.com/track/0hQgQHaXClyPsRM5IWk8tZ
193,"Devuélveme a mi chica","Hombres G",554715,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
194,"Con Altura",ROSALÍA,554533,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
195,"Dancin (feat. Luvli) - Krono Remix","Aaron Smith",553712,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
196,PAPÁS,"Mau y Ricky",550926,https://open.spotify.com/track/2pI0OyprOJssVYlqx9ZO3t
197,Bichiyal,"Bad Bunny",550666,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
198,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",550272,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
199,"Que Sea","Joan Sebastian",549513,https://open.spotify.com/track/4yKC4OVtG5Z9nIX98r7SQp
200,Chachachá,"Jósean Log",548077,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh
