,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Hawái,Maluma,12252293,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
2,"La Jeepeta - Remix","Nio Garcia",4439714,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2
3,Relación,Sech,3844414,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
4,Caramelo,Ozuna,3491092,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
5,"Ay, DiOs Mío!","KAROL G",3478672,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
6,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,3285284,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
7,"Tattoo - Remix with Camilo","Rauw Alejandro",3232817,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
8,Azul,"J Balvin",2866935,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
9,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",2858273,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
10,"La Curiosidad","Jay Wheeler",2818511,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
11,"Mi Cuarto","Jerry Di",2757440,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ
12,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",2555069,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
13,"Djadja (feat. Maluma) - Remix","Aya Nakamura",2499648,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
14,"Blinding Lights","The Weeknd",2377396,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,"Pa' Olvidarme De Ella","Piso 21",2332071,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
16,"Se Me Olvidó","Christian Nodal",2104933,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
17,Rojo,"J Balvin",1980773,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
18,ADMV,Maluma,1977166,https://open.spotify.com/track/4j3iq13kHs5PB94jdTp3Y3
19,Safaera,"Bad Bunny",1956013,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
20,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",1938780,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
21,Favorito,Camilo,1923770,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
22,"La Mitad",Camilo,1905739,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
23,"Yo Perreo Sola","Bad Bunny",1886595,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
24,"De Los Besos Que Te Di","Christian Nodal",1869606,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
25,"Tak Tiki Tak","Harry Nach",1805751,https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
26,Dynamite,BTS,1732560,https://open.spotify.com/track/0v1x6rN6JHRapa03JElljE
27,Jangueo,"Alex Rose",1658596,https://open.spotify.com/track/1bRpSCFv6P2OUhciByeRYR
28,"Watermelon Sugar","Harry Styles",1646181,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
29,"Mamichula - con Nicki Nicole",Trueno,1637915,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
30,"El Mismo Aire - con Pablo Alborán",Camilo,1636127,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
31,"No Bailes Sola","Danna Paola",1619465,https://open.spotify.com/track/1GNSWpe2SB30zYGbNTD96b
32,Tú,"Carin Leon",1615369,https://open.spotify.com/track/1nLs8r6K4YN0avBwUmmTnr
33,Tusa,"KAROL G",1612070,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
34,"El Efecto","Rauw Alejandro",1607708,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
35,"Amor Tóxico","Christian Nodal",1604799,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
36,"Aquí Abajo","Christian Nodal",1601807,https://open.spotify.com/track/4FmVjrmM6DsBQMsGdc9PDa
