,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
83,"Kaash Aisa Hota","Darshan Raval",66354,https://open.spotify.com/track/5aA9HqRPZHROKWrO5RczTm
84,Believer,"Imagine Dragons",66046,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
85,Wolves,"Selena Gomez",65394,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
86,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",64744,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
87,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,64073,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
88,"Treat You Better","Shawn Mendes",63511,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
89,"This Feeling","The Chainsmokers",63088,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
90,"Dil Chori","Yo Yo Honey Singh",62738,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL
91,Kamariya,"Aastha Gill",62266,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO
92,Darkside,"Alan Walker",61821,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
93,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",61557,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
94,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",61340,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
95,"Surma Kaala","Jassie Gill",61194,https://open.spotify.com/track/0rJYDeeUkMpWDs2eKWoDtB
96,"Something Just Like This","The Chainsmokers",60303,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
97,Iktara,"Amit Trivedi",60099,https://open.spotify.com/track/3jtKSUiVDowKNBqVQbWaig
98,Lily,"Alan Walker",59752,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
99,"Rowdy Baby","Yuvan Shankar Raja",59744,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli
100,Thunder,"Imagine Dragons",59328,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
101,"Suit Suit","Guru Randhawa",59084,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
102,"Dusk Till Dawn - Radio Edit",ZAYN,57979,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
103,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",57932,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
104,"Teri Mitti - Female Version (Kesari)",Arko,57139,https://open.spotify.com/track/6bY2lEYwgJRnoPWWT1Hld9
105,"No Sleep (feat. Bonn)","Martin Garrix",56990,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
106,Photograph,"Ed Sheeran",56869,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
107,"MIDDLE CHILD","J. Cole",56636,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
108,Pal,Javed-Mohsin,56434,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
109,Better,Khalid,56430,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
110,"MONOPOLY (with Victoria Monét)","Ariana Grande",56412,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
111,"Mere Gully Mein","Ranveer Singh",56322,https://open.spotify.com/track/6X3hEhDMkgrBwI0S4OingK
112,"Jind Mahi","Diljit Dosanjh",56150,https://open.spotify.com/track/3SJVCbBFTxR6UvvTWRNbMp
113,"Paniyon Sa","Atif Aslam",56014,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
114,"Naina Da Kya Kasoor","Amit Trivedi",54838,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
115,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",54531,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
116,Sixteen,"Ellie Goulding",54526,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
117,"Udd Gaye - Bacardi House Party Sessions",Ritviz,54013,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
118,Cool,"Jonas Brothers",53700,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
119,"Mere Wala Sardar","Jagraj Sandhu, Dr. Shree",53364,https://open.spotify.com/track/4lSSJcfptqRAv9cTzpherg
120,Khaab,Akhil,53118,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
121,Starboy,"The Weeknd",52989,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
122,"Kar Gayi Chull",Badshah,52697,https://open.spotify.com/track/3fPgIknlkDWXs1l2noKZbp
123,"when the party's over","Billie Eilish",52383,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
124,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")","Guru Randhawa",52335,https://open.spotify.com/track/3s7m0jmCXGcM8tmlvjCvAa
125,Insomnia,Daya,51800,https://open.spotify.com/track/7hzlzoOwCZ4D3Ow5YZK4kj
126,"Havana (feat. Young Thug)","Camila Cabello",51512,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
127,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",51269,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
128,"Piece Of Your Heart",MEDUZA,50910,https://open.spotify.com/track/5p1ex0pXv6jSPJ6QbumQpD
129,"Lost In Japan","Shawn Mendes",50635,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
130,"Jenny of Oldstones (Game of Thrones)","Florence + The Machine",50536,https://open.spotify.com/track/1u0THw5xaGd7sYzJEh48Lt
131,"Outta My Head (with John Mayer)",Khalid,50411,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
132,"Bom Diggy Diggy","Zack Knight",50372,https://open.spotify.com/track/6qCNaRRr5xJALfNJvh0NAw
133,"Say You Won't Let Go","James Arthur",50251,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
134,"Sanu Ek Pal Chain (From ""Raid"")","Rahat Fateh Ali Khan",50236,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1
135,Samjhawan,"Jawad Ahmad",50195,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
136,"Let Me Love You","DJ Snake",49896,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
137,"Just You and I","Tom Walker",49484,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
138,"Asli Hip Hop","Ranveer Singh",49462,https://open.spotify.com/track/5kElzX63QUIAeitBd4lO2w
139,"In the Name of Love","Martin Garrix",49291,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
140,"Bohemian Rhapsody - Remastered 2011",Queen,48955,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
141,Doori,"Ranveer Singh",48820,https://open.spotify.com/track/4lAytLAlx3ZXsfLslkPNtX
142,"It Ain't Me (with Selena Gomez)",Kygo,48693,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
143,"High On Life (feat. Bonn)","Martin Garrix",48648,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
144,"Psycho (feat. Ty Dolla $ign)","Post Malone",48488,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
145,Prada,"Jass Manak",48312,https://open.spotify.com/track/01X09TTUbyJWQPlv28gUss
146,"Priyathama Priyathama",Chinmayi,48310,https://open.spotify.com/track/1flfRpvHEitNI3V7Y6G4XR
147,"Blank Space","Taylor Swift",48153,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
148,"High Rated Gabru (From ""Nawabzaade"")","Guru Randhawa",47687,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq
149,"Nira Ishq",Guri,47659,https://open.spotify.com/track/1gl8BBFdMRrgb3P7Jz5JQT
150,"Yaarr Superstaar","Harrdy Sandhu",47541,https://open.spotify.com/track/59oPs52NiTDVVi9oTIBzuf
151,"Kills You Slowly","The Chainsmokers",47393,https://open.spotify.com/track/1Pz3QmQFBFuI60rxCQBeW6
152,"Tera Hua (From ""Loveyatri"")","Atif Aslam",47241,https://open.spotify.com/track/3zqFsowz5iGbYIxZW5KlKw
153,"Tabaah Ho Gaye","Shreya Ghoshal",47231,https://open.spotify.com/track/2rAJ3PA5JGMktxYiSg53Um
154,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,47086,https://open.spotify.com/track/6Dma0t0hOe6Bd6u5YRKF3n
155,"MIA (feat. Drake)","Bad Bunny",47058,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
156,"Ae Dil Hai Mushkil Title Track",Pritam,46991,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
157,"Jeena Jeena","Atif Aslam",46978,https://open.spotify.com/track/1Dd85Y3Qa4nH4yOAIh7HlY
158,"Haaye Oye (feat. Ash King)",QARAN,46624,https://open.spotify.com/track/0oukMLKedsqQ3ltnI2daRO
159,,,46573,https://open.spotify.com/track/3hHQF5lwuDfjTRZzcxDxVJ
160,"Marvel Anthem","A.R. Rahman",46441,https://open.spotify.com/track/6vwsMPLdfl7TWQaNWwFora
161,Daryaa,"Ammy Virk",46023,https://open.spotify.com/track/3ExeNEpJJQXfmq1cwj0LVo
162,"Calma - Remix","Pedro Capó",45987,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
163,"Ishare Tere (From ""Ishare Tere"")","Guru Randhawa",45835,https://open.spotify.com/track/3bHI0o9TLQ2jJzjr0ES7dX
164,"Buzz (feat. Badshah)","Aastha Gill",45765,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd
165,"Kyun Rabba","Armaan Malik",45744,https://open.spotify.com/track/68QwG6Ni1jFQc5Fit2iXp0
166,"you should see me in a crown","Billie Eilish",45566,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
167,"Single Pasanga","Hiphop Tamizha",45496,https://open.spotify.com/track/4Xn3xgMPWSMIWuELgWpGbp
168,Hope,"The Chainsmokers",45246,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
169,"FAKE LOVE",BTS,45174,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
170,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Tanishk Bagchi",44661,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82
171,"Happy Now",Kygo,44561,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
172,"Waste It On Me (feat. BTS)","Steve Aoki",44281,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
173,"Daru Badnaam","Param Singh",44059,https://open.spotify.com/track/2TzyJEUfWHGRsk3r6Emvbk
174,"Othaiyadi Pathayila","Dhibu Ninan Thomas",43740,https://open.spotify.com/track/09Z6o1yu596HJAwWZxTz4m
175,"Gali Gali (From ""Kgf Chapter 1"")","Neha Kakkar",43721,https://open.spotify.com/track/2m8P30Ly9Az1uGvFmhLTBI
176,"Dil Diyan Gallan",Vishal-Shekhar,43657,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
177,"Hasi - Female Version","Ami Mishra",43622,https://open.spotify.com/track/1cmZbGkCEVVAck2MsWpPYQ
178,"All Falls Down (feat. Juliander)","Alan Walker",43558,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl
179,Alone,"Alan Walker",43324,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk
180,Youngblood,"5 Seconds of Summer",43013,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
181,Silence,Marshmello,43009,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
182,"Aira Gaira (Extended)","Antara Mitra",42876,https://open.spotify.com/track/1Hsl6UsWe3TSJ8R9RKlrNY
183,"God's Plan",Drake,42809,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
184,"Jab Koi Baat - Recreated","Atif Aslam",42755,https://open.spotify.com/track/43GfQ1SC17rBWiHkOtdwK8
185,"Ruin My Life","Zara Larsson",42673,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
186,"The Middle",Zedd,42524,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
187,"Kaam 25 - Sacred Games",DIVINE,42523,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
188,"Before I Let Go - Homecoming Live Bonus Track",Beyoncé,42164,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G
189,Polaroid,"Jonas Blue",41780,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
190,"Saturday Nights",Khalid,41602,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
191,Urvashi,"Yo Yo Honey Singh",41524,https://open.spotify.com/track/342pJxy678kgQrZXCL9RG7
192,"There's Nothing Holdin' Me Back","Shawn Mendes",41462,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
193,"SICKO MODE","Travis Scott",41311,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
194,"Bhula Diya","Darshan Raval",41229,https://open.spotify.com/track/4OLfFJnIRg9woVeO198eg5
195,SAD!,XXXTENTACION,41157,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
196,"Nai Lagda (From ""Notebook"")","Vishal Mishra",41150,https://open.spotify.com/track/5NdVbWjNxxzv3SMxtINLu2
197,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""","Sam C.S.",40715,https://open.spotify.com/track/4KUQFOGTaHrggl3hfMoaAe
198,"all the good girls go to hell","Billie Eilish",40706,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
199,Mercy,Badshah,40704,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ
200,"Scared to Be Lonely","Martin Garrix",40645,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
