,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"No Time To Die","Billie Eilish",441352,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
32,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,439159,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
33,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",407647,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
34,"Hui Malang (From ""Malang - Unleash The Madness"")","Asees Kaur",406634,https://open.spotify.com/track/5bAed2aRbQbjDZF9qkNSA2
35,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",405563,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
36,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",405371,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
37,"Louder than bombs",BTS,392169,https://open.spotify.com/track/3op7HNwLli54MBjFGzIlZO
38,"Ve Maahi","Arijit Singh",388524,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
39,"Forever (feat. Post Malone & Clever)","Justin Bieber",381384,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
40,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",370690,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
41,"Can We Kiss Forever?",Kina,370544,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
42,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","Vishal Dadlani",369716,https://open.spotify.com/track/0z9lOAVgQT5bysEKZ6Wwbk
43,"Buttabomma - Telugu","Armaan Malik",368696,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
44,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",366757,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
45,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",353300,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
46,Circles,"Post Malone",341802,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
47,"We are Bulletproof : the Eternal",BTS,338452,https://open.spotify.com/track/44WLOqH7QayQOQdeUHeKUK
48,"Sauda Khara Khara","Diljit Dosanjh",336792,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
49,"Godzilla (feat. Juice WRLD)",Eminem,336252,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
50,"Chal Bombay",DIVINE,328479,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
51,UGH!,BTS,324102,https://open.spotify.com/track/1aKuG1GG76xPLUkjBbQo3W
52,"My Time",BTS,321725,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP
53,Friends,BTS,320420,https://open.spotify.com/track/7w05lsU2VLSeiT8Nukrv5M
54,"8 Parche","Baani Sandhu",319684,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
55,Baari,"Bilal Saeed",316847,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
56,"My Oh My (feat. DaBaby)","Camila Cabello",312176,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
57,"Feel Me","Selena Gomez",311330,https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n
58,"00:00 (Zero O’Clock)",BTS,310286,https://open.spotify.com/track/4AlihYDqxXshKhvh5tnMfP
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",305803,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,"Old Skool","Prem Dhillon Ft. Sidhu Moosewala",302856,https://open.spotify.com/track/76IXpU3ve4gHmvcduUN88d
61,"bad guy","Billie Eilish",301287,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
62,Sakhiyaan,"Maninder Buttar",296019,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
63,"Inner Child",BTS,293131,https://open.spotify.com/track/4BKOjYosPhw334moS3wlbO
64,"Black Swan",BTS,291681,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
65,"Surma Surma","Guru Randhawa",284926,https://open.spotify.com/track/77riTlvCLV3K8O0glNiQ8B
66,"Someone You Loved","Lewis Capaldi",283221,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
67,Takeaway,"The Chainsmokers",278912,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
68,"everything i wanted","Billie Eilish",277995,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
69,Liggi,Ritviz,276097,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
70,"Dance Monkey",Vibe2Vibe,275931,https://open.spotify.com/track/2b9F2d26QVGnzZtkzNU2XJ
71,"Sip Sip 2.0 (From ""Street Dancer 3D"")","Garry Sandhu",274009,https://open.spotify.com/track/7Jo4yv6Iiwxla5z10lE1L9
72,"On My Way","Alan Walker",273947,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
73,"Life Is Good (feat. Drake)",Future,270482,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
74,"Udd Gaye - Bacardi House Party Sessions",Ritviz,266675,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
75,"I Like Me Better",Lauv,266174,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
76,Naagin,Vayu,265836,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
77,Samajavaragamana,"Sid Sriram",263681,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
78,Filhall,"B Praak",262831,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
79,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",262095,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
80,"O Saki Saki (From ""Batla House"")","Neha Kakkar",256823,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
81,"Kalank (Title Track)","Arijit Singh",254716,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
82,"Say So","Doja Cat",253594,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
83,Moon,BTS,252616,https://open.spotify.com/track/1xfXXujIlLZAx5wpu46Nyk
84,Kamaal,Badshah,251952,https://open.spotify.com/track/1q7W78ZYL9iqyYeVONU2hg
85,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",251260,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
86,"Ik Tera","Maninder Buttar",250782,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
87,"Chandigarh Mein",Badshah,249575,https://open.spotify.com/track/5RHCtCi4k67doox07JmHTf
88,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",247878,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
89,"Naah Goriye (From ""Bala"")","B Praak",244900,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
90,Believer,"Imagine Dragons",241174,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
91,"Bombay to Punjab","Deep Jandu",238526,https://open.spotify.com/track/1xoQjCAP6a63tZXbsMziXk
92,"Proper Patola",Badshah,233609,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
93,Rare,"Selena Gomez",232521,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
94,"Without Me",Halsey,232081,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
95,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",229876,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
96,Vaaste,"Dhvani Bhanushali",229257,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
97,"Dil Diyan Gallan",Vishal-Shekhar,229060,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
98,"Rahogi Meri",Pritam,228532,https://open.spotify.com/track/2X72RoxsswQEfzOWYDSBWD
99,"Alone, Pt. II","Alan Walker",228014,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
100,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",221724,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
101,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,219121,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw
102,"Ek Zindagi (From ""Angrezi Medium"")","Taniskaa Sanghvi",218851,https://open.spotify.com/track/6shPaz0rzOAGatiY6X6zLQ
103,"Kutti Story (From ""Master"")","Anirudh Ravichander",216926,https://open.spotify.com/track/0Xm3PXjA4kXu2GxBhkLk61
104,"You should be sad",Halsey,214195,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
105,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",213435,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
106,"Namo Namo","Amit Trivedi",212022,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
107,"Ik Mulaqaat","Meet Bros.",211564,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
108,"Tum Na Ho","Arjun Kanungo",210539,https://open.spotify.com/track/65QRFvzB2ZLJ1BygWPxxVj
109,Satisfya,"Imran Khan",210365,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
110,Laare,"Maninder Buttar",209185,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN
111,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",208782,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
112,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",205827,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
113,"Boy With Luv (feat. Halsey)",BTS,205679,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
114,Cradles,"Sub Urban",202474,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
115,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",199115,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
116,Sage,Ritviz,198855,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
117,"Yaen Ennai Pirindhaai - Male","Sid Sriram",196638,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
118,"Goa Beach","Tony Kakkar",193812,https://open.spotify.com/track/4obyqyCX0Vx839PTsz1OGf
119,"Ae Dil Hai Mushkil Title Track",Pritam,193800,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
120,"Chalo Chalein",Ritviz,193440,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
121,Khairiyat,Pritam,191527,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
122,Faded,"Alan Walker",191062,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
123,"7 rings","Ariana Grande",190872,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
124,"Pehla Pyaar","Armaan Malik",189826,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
125,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",189654,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
126,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Sunanda Sharma",188475,https://open.spotify.com/track/74qF0JeFMVilMEeFDiQZ48
127,"Lamborghini (From ""Jai Mummy Di"")","Meet Bros.",188471,https://open.spotify.com/track/5xWpxI216rbOSiAqjdn6gy
128,"Dance Like","Harrdy Sandhu",188369,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
129,"Paniyon Sa","Atif Aslam",186037,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
130,"Chitta Kurta","Karan Aujla",185461,https://open.spotify.com/track/7mUuarQfB0E0Xs80Vzd2gw
131,Closer,"The Chainsmokers",185417,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
132,"Ooh La La","Neha Kakkar",184695,https://open.spotify.com/track/5EVOYSyqFG7Bk76VFBftDA
133,"Teri Mitti",Arko,184530,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
134,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",183632,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
135,"Same Beef",Bohemia,183378,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
136,"rockstar (feat. 21 Savage)","Post Malone",183240,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
137,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",183159,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
138,"Trampoline (with ZAYN)",SHAED,182449,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
139,"Outro : Ego",BTS,181903,https://open.spotify.com/track/3r9FFjLrAIQjoR8pSHVPC9
140,Respect,BTS,181358,https://open.spotify.com/track/37TSJmYKLxXmx8OehFpqMN
141,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",181220,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
142,"Call You Mine","The Chainsmokers",179558,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
143,"lovely (with Khalid)","Billie Eilish",178915,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
144,Pal,Javed-Mohsin,178557,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
145,"Goodbyes (Feat. Young Thug)","Post Malone",177697,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
146,"Chashni (From ""Bharat"")","Abhijeet Srivastava",177522,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
147,"Channa Ve","Akhil Sachdeva",176467,https://open.spotify.com/track/58ynJq9eLLDChA3GNFJcDL
148,"The Hook Up Song",Vishal-Shekhar,176445,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
149,Yaari,Nikk,175634,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
150,"To Die For","Sam Smith",175377,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
151,"Adore You","Harry Styles",174454,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
152,"Lose You To Love Me","Selena Gomez",174407,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
153,Qaafirana,"Arijit Singh",173496,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
154,Dhakka,"Sidhu Moose Wala",173468,https://open.spotify.com/track/2fPPWdQuHY3CxPIOk6qbwH
155,"Old Town Road - Remix","Lil Nas X",173297,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
156,"Dua Karo (From ""Street Dancer 3D"")","Arijit Singh",172882,https://open.spotify.com/track/5zEx8v8GJKoTx55zGeq8me
157,"Interlude : Shadow",BTS,172506,https://open.spotify.com/track/2Nib4r0saYQf2pUV4RFDhl
158,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,171400,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr
159,"hot girl bummer",blackbear,170411,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
160,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",169435,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
161,Happier,Marshmello,169056,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
162,"Agar Tum Saath Ho (From ""Tamasha"")",BollyKex,168919,https://open.spotify.com/track/3iP6FDxr7k36zqSDscqZW7
163,"death bed (coffee for your head)",Powfu,168767,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
164,Khaab,Akhil,167876,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
165,"Yeh Dooriyan",Pritam,167597,https://open.spotify.com/track/6L4QbsQrP9ZiZdz9SfOSGV
166,"Naina Da Kya Kasoor","Amit Trivedi",167290,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
167,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",165723,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
168,"i'm so tired...",Lauv,165268,https://open.spotify.com/track/58GV8DCjojFSplLejcHIYu
169,"Tu Hi Das De","Tedi Pagg",165154,https://open.spotify.com/track/65hNUaQSau704UtsRZVhKy
170,Thunder,"Imagine Dragons",164516,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
171,Jeet,Ritviz,163999,https://open.spotify.com/track/4ye8U0982eHtlhlvePpxtP
172,Samjhawan,"Jawad Ahmad",163866,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
173,Intezaar,Mithoon,163411,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO
174,"Dil Hi Toh Hai",Pritam,163187,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9
175,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",162992,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
176,"Enna Sona","A.R. Rahman",162401,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
177,"Girls Like You (feat. Cardi B)","Maroon 5",162185,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
178,"Eastside (with Halsey & Khalid)","benny blanco",162025,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
179,"Kinna Sona (From ""Marjaavaan"")","Meet Bros.",161238,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa
180,Viah,"Jass Manak",158733,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H
181,"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA,158497,https://open.spotify.com/track/6rfahvufEQDIVTHJIU2QQB
182,Jannat,"B Praak",157979,https://open.spotify.com/track/6yzxDlblhlYBepcieip20S
183,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",156807,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
184,Paagal,Badshah,155397,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
185,"Odhani (From ""Made in China"")",Sachin-Jigar,155089,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
186,Hawayein,Pritam,154632,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
187,"Modern Loneliness",Lauv,154438,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc
188,Kohinoor,DIVINE,153418,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
189,"Nachi Nachi","Neeti Mohan",153071,https://open.spotify.com/track/13Lx0000yJvTxqVQPkFkux
190,"Hate Me (with Juice WRLD)","Ellie Goulding",152996,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
191,"What A Man Gotta Do","Jonas Brothers",152228,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
192,Lalala,Y2K,151616,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
193,"Channa Mereya",Pritam,151478,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
194,"Lucid Dreams","Juice WRLD",150531,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
195,Starboy,"The Weeknd",150229,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
196,"Tum Se Hi",Pritam,150165,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
197,"Tareefan - Original","Chdry Saqib",150122,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
198,"Let Me Love You","DJ Snake",150083,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
199,"Haaye ve","Ammy Virk",149781,https://open.spotify.com/track/0BS99JhjvDbC2lpiMwsaxh
200,"Shoot Da Order","Jass Manak",149703,https://open.spotify.com/track/36mrWOLr5OS3INC5ThB64F
