,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"hot girl bummer",blackbear,370150,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
25,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",368795,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
26,ROXANNE,"Arizona Zervas",351547,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
27,"Ik Mulaqaat","Meet Bros.",340541,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
28,"8 Parche","Baani Sandhu",339412,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
29,"Ik Tera","Maninder Buttar",337728,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
30,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",331964,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
31,"Kinna Sona (From ""Marjaavaan"")","Meet Bros.",317036,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa
32,Sakhiyaan,"Maninder Buttar",307296,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
33,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",304706,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
34,Kohinoor,DIVINE,293159,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
35,"Naah Goriye (From ""Bala"")","B Praak",292711,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
36,"Kalank (Title Track)","Arijit Singh",284716,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
37,Naagin,Vayu,284145,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
38,"Someone You Loved","Lewis Capaldi",280342,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
39,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",276483,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
40,"Look At Her Now","Selena Gomez",274683,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
41,Vaaste,"Dhvani Bhanushali",268218,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
42,"Odhani (From ""Made in China"")",Sachin-Jigar,267980,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
43,"Proper Patola",Badshah,266505,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
44,"Can We Kiss Forever?",Kina,265374,https://open.spotify.com/track/1Av69kr9JitqPWo7WJLS5q
45,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",261149,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
46,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",257576,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
47,"HIGHEST IN THE ROOM","Travis Scott",250594,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
48,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",242108,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
49,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",240991,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
50,"Yaen Ennai Pirindhaai - Male","Sid Sriram",238071,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
51,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",234217,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
52,Liar,"Camila Cabello",224172,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
53,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",224123,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
54,"On My Way","Alan Walker",223865,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
55,"bad guy","Billie Eilish",220487,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
56,"Takeaway (feat. Lennon Stella)","The Chainsmokers",219713,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
57,"Dil Hi Toh Hai",Pritam,218956,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9
58,"The Hook Up Song",Vishal-Shekhar,218724,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
59,Yaari,Nikk,217575,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
60,"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")","Mika Singh",216600,https://open.spotify.com/track/16NMvEYAus3qS1czInNNZl
61,Pal,Javed-Mohsin,212509,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
62,"Pehla Pyaar","Armaan Malik",210033,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
63,Samajavaragamana,"Sid Sriram",207304,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
64,"Goodbyes (Feat. Young Thug)","Post Malone",204878,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
65,"Rula Diya (From ""Batla House"")","Ankit Tiwari",202403,https://open.spotify.com/track/6sTbnkzOtPpojgnn50cCHJ
66,Believer,"Imagine Dragons",202280,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
67,"Same Beef",Bohemia,202029,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
68,Tareefan,QARAN,201723,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
69,Heartless,"The Weeknd",200982,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
70,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",200270,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
71,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,199834,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw
72,"Without Me",Halsey,199757,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
73,"Watermelon Sugar","Harry Styles",199330,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
74,"Bad Boy (From ""Saaho"")",Badshah,197201,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
75,Intezaar,Mithoon,195623,https://open.spotify.com/track/6p2o4ep90wpkh0qzUmyFuO
76,"Lights Up","Harry Styles",194934,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
77,Lehanga,"Jass Manak",194590,https://open.spotify.com/track/1NDKkQsf7XlNYLzmGIAO6e
78,Khairiyat,Pritam,193685,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
79,"I Like Me Better",Lauv,190047,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
80,Prada,"The Doorbeen",187229,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo
81,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",186922,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
82,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",183032,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
83,Graveyard,Halsey,180168,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
84,"The Wakhra Song","Navv Inder",179544,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
85,"She Move It Like",Badshah,179079,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
86,"Udd Gaye - Bacardi House Party Sessions",Ritviz,177723,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
87,Paagal,Badshah,177089,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
88,"Dil Diyan Gallan",Vishal-Shekhar,170424,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
89,"The Jawaani Song",Vishal-Shekhar,170149,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
90,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",168620,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
91,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",168514,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
92,Falling,"Trevor Daniel",167382,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
93,Qaafirana,"Arijit Singh",166880,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
94,"Apna Time Aayega","Ranveer Singh",164692,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
95,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",164277,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
96,Faded,"Alan Walker",164056,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
97,Combination,"Amrit Maan",163191,https://open.spotify.com/track/0qiRXUSuGlbdBasXJ8AInc
98,Closer,"The Chainsmokers",160357,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
99,"Leja Re","Dhvani Bhanushali",159631,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
100,Satisfya,"Imran Khan",158843,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
101,Khaab,Akhil,157849,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
102,"Paniyon Sa","Atif Aslam",157187,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
103,"Hawaa Banke (From ""Yeh Saali Aashiqui"")","Hitesh Modak",156799,https://open.spotify.com/track/4JxguFZxVeGu9lINBIA7DU
104,"Ek Chumma (From ""Housefull 4"")","Sohail Sen",156635,https://open.spotify.com/track/5q6eZbatNFuToQdA7FGhj5
105,"Naina Da Kya Kasoor","Amit Trivedi",156575,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
106,"Before You Go","Lewis Capaldi",156412,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
107,Hint,"Karan Aujla",154241,https://open.spotify.com/track/3w6SuEVkg0jFo8FG0YBELz
108,Thunder,"Imagine Dragons",153524,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
109,Samjhawan,"Jawad Ahmad",152845,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
110,"Pyaar Toh Tha (From ""Bala"")",Sachin-Jigar,152812,https://open.spotify.com/track/3boJs8tx10SQr2nUUm3FAr
111,"Dheeme Dheeme","Tony Kakkar",152454,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
112,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",152167,https://open.spotify.com/track/1bvIoSekCZWAgthW01kbo9
113,"Chashni (From ""Bharat"")","Abhijeet Srivastava",152017,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
114,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",151965,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
115,"Mean It",Lauv,151766,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
116,"Kya Baat Ay","Harrdy Sandhu",151480,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
117,Impress,"Ranjit Bawa",150935,https://open.spotify.com/track/40GHpTNbgMbydOKVDd2Ehb
118,"Kaam 25 - Sacred Games",DIVINE,150691,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
119,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",150374,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
120,"First Class","Arijit Singh",150069,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
121,"Girls Like You (feat. Cardi B)","Maroon 5",149481,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
122,Happier,Marshmello,149418,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
123,Viah,"Jass Manak",149257,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H
124,"Channa Mereya",Pritam,148258,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
125,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",148057,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
126,"Call You Mine (feat. Bebe Rexha)","The Chainsmokers",147832,https://open.spotify.com/track/6IJTc8xo6XasOU8fpxMU57
127,"How Do You Sleep?","Sam Smith",147232,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
128,changes,XXXTENTACION,147175,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
129,"Hate Me (with Juice WRLD)","Ellie Goulding",146106,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
130,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",145904,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
131,"Up All Night",Khalid,143813,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
132,"Aankh Marey (From ""Simmba"")","Neha Kakkar",142521,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
133,"Sawarne Lage","Tanishk Bagchi",142310,https://open.spotify.com/track/7E4sdzJDrVMu8qcwyxz3vP
134,"rockstar (feat. 21 Savage)","Post Malone",141833,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
135,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",141514,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
136,"Baby Won't You Tell Me (From ""Saaho"")","Shweta Mohan",140507,https://open.spotify.com/track/1LMwOxNStAp24Py3mWoRkb
137,Lalala,Y2K,140377,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
138,Aukaat,"Jassie Gill",139320,https://open.spotify.com/track/4Kwajm44l1SNP6fJT93WDq
139,"Ae Dil Hai Mushkil Title Track",Pritam,138739,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
140,"Teri Mitti",Arko,138718,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
141,"Old Town Road - Remix","Lil Nas X",138616,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
142,Cradles,"Sub Urban",138226,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
143,Lamberghini,"The Doorbeen",138026,https://open.spotify.com/track/7cFuzwgbtHXmSKuCzo0qCW
144,Hawayein,Pritam,137676,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
145,"Hawa Banke","Darshan Raval",137426,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT
146,"Halka Halka (From ""Fanney Khan"")","Sunidhi Chauhan",137064,https://open.spotify.com/track/44O26Gv1wQrlUj14PpTolM
147,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,136592,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
148,"Treat You Better","Shawn Mendes",135449,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
149,"Let Me Love You","DJ Snake",135290,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
150,"Chogada (From ""Loveyatri"")","Darshan Raval",134914,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
151,"Harleys In Hawaii","Katy Perry",134885,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
152,"7 rings","Ariana Grande",134698,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
153,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",133442,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
154,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",133096,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
155,"Enna Sona","A.R. Rahman",131139,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
156,"Gandhi Money",DIVINE,131114,https://open.spotify.com/track/3DXP7pJNl1AmAUl90CAGe0
157,"Yeh Aaina","Shreya Ghoshal",131110,https://open.spotify.com/track/62RXe5I6L7n32fUMd8Puvo
158,"Hoyna Hoyna (From ""Gang Leader"")","Anirudh Ravichander",130088,https://open.spotify.com/track/7hADNKBDHS8MblpUzLebLf
159,"Raabta (Title Track) [From ""Raabta""]",Pritam,129824,https://open.spotify.com/track/4e9dIemIXO8Tzg0k4aWujk
160,"Dil Ka Telephone","Meet Bros.",127773,https://open.spotify.com/track/0i4r9oQAjxUlSVVp0ibNkx
161,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,127487,https://open.spotify.com/track/6qajA2wXvAI4HMey8b1JVK
162,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",127128,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
163,"O Saathi","Atif Aslam",126214,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
164,"Suit Suit","Guru Randhawa",125735,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
165,Lily,"Alan Walker",125734,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
166,"Romantic Mashup 2",Mithoon,125634,https://open.spotify.com/track/42WGQxg2lPIFBt8ZRHQ4Q4
167,"Eastside (with Halsey & Khalid)","benny blanco",123948,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
168,Wolves,"Selena Gomez",123906,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
169,"If I Can't Have You","Shawn Mendes",122315,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
170,Sucker,"Jonas Brothers",122051,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
171,"Kun Faya Kun","A.R. Rahman",121628,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
172,"Enni Soni (From ""Saaho"")","Guru Randhawa",121606,https://open.spotify.com/track/40S8Et5fYlBCa0QgBTEOE1
173,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",121307,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
174,"The Humma Song","A.R. Rahman",120784,https://open.spotify.com/track/7heMX7gyHP0mhTlNgd7Lxd
175,Wallah,DIVINE,120058,https://open.spotify.com/track/0d4PvVcC2GxJoVm76a5GQH
176,"Valentine's Mashup 2019","Amrita Singh",119225,https://open.spotify.com/track/1MhHomaXgrPMBroXkpWSSa
177,"Aaina (From ""The Body"")",Arko,118989,https://open.spotify.com/track/3LfFESJLgjy0BrP1DwRtHA
178,"Something Just Like This","The Chainsmokers",118841,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
179,"Yellow Hearts","Ant Saunders",118489,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
180,"Sau Aasmaan","Armaan Malik",118213,https://open.spotify.com/track/0zHZSO80CTxNtvtRhveHRJ
181,Kabira,Pritam,117954,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
182,Ajnabee,"Bhuvan Bam",117811,https://open.spotify.com/track/2cF6aUShQcNWVnksMh5mKk
183,"Love Mashup 2019","Akhil Sachdeva",117628,https://open.spotify.com/track/2nCKF3gkwHCamm3f0jNaJd
184,"Flames (with ZAYN)",R3HAB,117185,https://open.spotify.com/track/2zJms5D9VSUYjc9y3VJR3q
185,"Khud Se Zyada","Tanishk Bagchi",117155,https://open.spotify.com/track/1vBE1z8mudo2Oob531MabR
186,"Here With Me",Marshmello,116788,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
187,"Haaye Oye (feat. Ash King)",QARAN,116709,https://open.spotify.com/track/0oukMLKedsqQ3ltnI2daRO
188,"Main Janta Hoon (From ""The Body"")","Jubin Nautiyal",116657,https://open.spotify.com/track/0wVP5sOJtaUpNolB4gmXQy
189,Fakira,Vishal-Shekhar,115879,https://open.spotify.com/track/3gCljMiGFfcum5sOHTMfwZ
190,"Ishq Tera","Guru Randhawa",115869,https://open.spotify.com/track/1aUfggX5E0nKDikNuiDQ3D
191,"Wang Da Naap","Ammy Virk",115497,https://open.spotify.com/track/5r7k55M31Q22AEJkF1GTyw
192,"lovely (with Khalid)","Billie Eilish",115439,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
193,"Wah Wai Wahh","Neha Kakkar",115201,https://open.spotify.com/track/1WNx951v5YEC58zCvcGDNk
194,"Make It Right (feat. Lauv)",BTS,114922,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
195,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",114660,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
196,"OMG Daddy - Telugu","Roll Rida",113759,https://open.spotify.com/track/0P8TCqG9wsZPUnvxqLNZ5k
197,"Havana (feat. Young Thug)","Camila Cabello",113678,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
198,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",113656,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
199,Jugraafiya,"Udit Narayan",113215,https://open.spotify.com/track/5BgtNz0AsCIIu2pfbCfq5c
200,"Humnava Mere","Jubin Nautiyal",113209,https://open.spotify.com/track/0loZn1c5heXie7OAtvK6nH
