,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
69,"Chogada (From ""Loveyatri"")","Darshan Raval",60439,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
70,"Channa Mereya",Pritam,60253,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
71,"Treat You Better","Shawn Mendes",59986,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
72,"Sher Aaya Sher",DIVINE,59351,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA
73,Hawayein,Pritam,59198,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
74,Believer,"Imagine Dragons",59159,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
75,"Rowdy Baby","Yuvan Shankar Raja",59082,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli
76,"Asli Hip Hop","Ranveer Singh",58533,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ
77,Pal,Javed-Mohsin,58425,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
78,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",57633,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
79,Iktara,"Amit Trivedi",57593,https://open.spotify.com/track/3jtKSUiVDowKNBqVQbWaig
80,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",56693,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
81,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",56429,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
82,"Nira Ishq",Guri,55838,https://open.spotify.com/track/1gl8BBFdMRrgb3P7Jz5JQT
83,Thunder,"Imagine Dragons",55610,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
84,"Paniyon Sa","Atif Aslam",55246,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
85,"The Bones","Maren Morris",54923,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
86,Photograph,"Ed Sheeran",54873,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
87,"Kaash Aisa Hota","Darshan Raval",54844,https://open.spotify.com/track/5aA9HqRPZHROKWrO5RczTm
88,"Ghar More Pardesiya","Shreya Ghoshal",54819,https://open.spotify.com/track/0f0QUUOAVMWG1WlCd8n908
89,"High On Life (feat. Bonn)","Martin Garrix",54362,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
90,"Buzz (feat. Badshah)","Aastha Gill",53839,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd
91,"Udd Gaye - Bacardi House Party Sessions",Ritviz,52836,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
92,"Lost In Japan","Shawn Mendes",52795,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
93,"Something Just Like This","The Chainsmokers",52258,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
94,"Yaarr Superstaar","Harrdy Sandhu",52063,https://open.spotify.com/track/59oPs52NiTDVVi9oTIBzuf
95,"Dusk Till Dawn - Radio Edit",ZAYN,51987,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
96,"Mere Gully Mein","Ranveer Singh",51120,https://open.spotify.com/track/7fKywVasHSlshJQpkN2atd
97,"Havana (feat. Young Thug)","Camila Cabello",50793,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
98,"Giant (with Rag'n'Bone Man)","Calvin Harris",50729,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
99,Samjhawan,"Jawad Ahmad",50631,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
100,"Happy Now",Kygo,50517,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
101,"SICKO MODE","Travis Scott",50438,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"Sanu Ek Pal Chain (From ""Raid"")","Rahat Fateh Ali Khan",50372,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1
103,Mercy,Badshah,50362,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ
104,365,Zedd,50247,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
105,"Price On My Head (feat. The Weeknd)",NAV,50170,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu
106,"Bom Diggy","Zack Knight",49796,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37
107,"All Falls Down (feat. Juliander)","Alan Walker",49609,https://open.spotify.com/track/1HvCFAUIWQsWV9zud3UhDl
108,"In the Name of Love","Martin Garrix",49522,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
109,"Let Me Love You","DJ Snake",49481,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
110,"Dil Chori","Yo Yo Honey Singh",49378,https://open.spotify.com/track/4CO4cxcQfhpitILnQ5gKnL
111,Starboy,"The Weeknd",48760,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
112,"It Ain't Me (with Selena Gomez)",Kygo,48477,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
113,"Just You and I","Tom Walker",48261,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo
114,"Psycho (feat. Ty Dolla $ign)","Post Malone",48222,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
115,Polaroid,"Jonas Blue",47931,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
116,"Blank Space","Taylor Swift",47518,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
117,"Emiway-Samajh Mein Aaya Kya?","Emiway Bantai",46924,https://open.spotify.com/track/7n8xH63Whw5spavIWScPIh
118,Kamariya,"Aastha Gill",46704,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO
119,"Say You Won't Let Go","James Arthur",46618,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
120,"Kaam 25 - Sacred Games",DIVINE,45922,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
121,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",45898,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
122,,,45301,https://open.spotify.com/track/3hHQF5lwuDfjTRZzcxDxVJ
123,"Ae Dil Hai Mushkil Title Track",Pritam,45210,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
124,"Aaya Na Tu","Arjun Kanungo",45026,https://open.spotify.com/track/3T0oPETOdddxJ2xTt2qJe4
125,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",44708,https://open.spotify.com/track/1Apk7v87QHLNYqrsT0zhE8
126,Alone,"Alan Walker",44562,https://open.spotify.com/track/3LlmKSHR3Rs0Y3KHQLAYDk
127,Lily,"Alan Walker",44005,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
128,Khaab,Akhil,43873,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
129,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Tanishk Bagchi",43538,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82
130,Hope,"The Chainsmokers",43514,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
131,lovely,"Billie Eilish",43454,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
132,Urvashi,"Yo Yo Honey Singh",43421,https://open.spotify.com/track/342pJxy678kgQrZXCL9RG7
133,Youngblood,"5 Seconds of Summer",43157,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
134,Doori,"Ranveer Singh",42987,https://open.spotify.com/track/3L1JZLKvULunqV2qkjBJsp
135,,,42915,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
136,"Lost Control","Alan Walker",42641,https://open.spotify.com/track/0lG6QM1jjbbX5UUn3DPmrZ
137,"Othaiyadi Pathayila","Dhibu Ninan Thomas",42638,https://open.spotify.com/track/09Z6o1yu596HJAwWZxTz4m
138,"Saturday Nights",Khalid,42470,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
139,"Ruin My Life","Zara Larsson",42033,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
140,"New Rules","Dua Lipa",41958,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
141,"Pa Mí - Remix",Dalex,41897,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
142,"High Rated Gabru (From ""Nawabzaade"")","Guru Randhawa",41829,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq
143,"Mere Gully Mein (feat. Naezy)",DIVINE,41787,https://open.spotify.com/track/4NEdR5Yo8D2KwL7Y9KW7EH
144,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",41665,https://open.spotify.com/track/2FCXQHugkoHE1K3tiDu8pu
145,"Scared to Be Lonely","Martin Garrix",41518,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
146,Silence,Marshmello,41361,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
147,"Hasi - Female Version","Ami Mishra",41065,https://open.spotify.com/track/1cmZbGkCEVVAck2MsWpPYQ
148,Better,Khalid,40221,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
149,"Kar Gayi Chull",Badshah,40159,https://open.spotify.com/track/3fPgIknlkDWXs1l2noKZbp
150,"Kaam Bhaari","Kaam Bhaari",39884,https://open.spotify.com/track/2haaEnrn5HwCT46ZptCITK
151,"There's Nothing Holdin' Me Back","Shawn Mendes",39863,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
152,"The Spectre","Alan Walker",39837,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ
153,"Baila Baila Baila",Ozuna,39762,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
154,"Kyun Dil Mera - From ""Paharganj""","Mohit Chauhan",39604,https://open.spotify.com/track/2GlZQur8CHidODl6OgMO3z
155,"Calma - Remix","Pedro Capó",39581,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
156,"God's Plan",Drake,39388,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
157,"What I Like About You (feat. Theresa Rex)","Jonas Blue",39267,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
158,Starving,"Hailee Steinfeld",39256,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
159,Rise,"Jonas Blue",39233,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
160,PILLOWTALK,ZAYN,39227,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
161,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",39065,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
162,"Gali Gali (From ""Kgf Chapter 1"")","Neha Kakkar",38857,https://open.spotify.com/track/2m8P30Ly9Az1uGvFmhLTBI
163,Daryaa,"Ammy Virk",38835,https://open.spotify.com/track/3ExeNEpJJQXfmq1cwj0LVo
164,"The Middle",Zedd,38806,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
165,Fast,"Juice WRLD",38488,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
166,SAD!,XXXTENTACION,38364,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
167,"Mere Naam Tu (From ""Zero"")","Abhay Jodhpurkar",38321,https://open.spotify.com/track/5H3z9m3njodfExlWBeaFg7
168,Paris,"The Chainsmokers",38177,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
169,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")","Guru Randhawa",38110,https://open.spotify.com/track/3s7m0jmCXGcM8tmlvjCvAa
170,"Ja Ve Ja","Parmish Verma",37745,https://open.spotify.com/track/2NbC6ugzdo8LzQ6wJUGpeI
171,"Pure Water (with Migos)",Mustard,37622,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
172,"All of Me","John Legend",37323,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
173,"Ignite (feat. SEUNGRI)",K-391,37149,https://open.spotify.com/track/0UMLejbZXf7YVgnfxURvVr
174,"Love Yourself","Justin Bieber",37121,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
175,"Diamond Heart","Alan Walker",37071,https://open.spotify.com/track/0nrWZWkJM62ftQJSI8fDc0
176,"Maate Vinadhuga","Sid Sriram",36974,https://open.spotify.com/track/15tihU7QrnhaBvE7hXGDwa
177,Delicate,"Taylor Swift",36912,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
178,"Walk Me Home",P!nk,36888,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
179,Prada,"Jass Manak",36865,https://open.spotify.com/track/01X09TTUbyJWQPlv28gUss
180,"Tu Na Mera","Arjun Kanungo",36776,https://open.spotify.com/track/5b4bjAPxGu2yS2b8IQpY39
181,"Someone You Loved","Lewis Capaldi",36686,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
182,Stay,Zedd,36681,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
183,"All The Stars (with SZA)","Kendrick Lamar",36599,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
184,"Dil Diyan Gallan",Vishal-Shekhar,36530,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
185,Congratulations,"Post Malone",36238,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
186,"Gazab Ka Hai Din (From ""Dil Juunglee"")","Jubin Nautiyal",36228,https://open.spotify.com/track/0lpDlWrV0Cw3eGGvPU6d3R
187,"Jind Mahi","Diljit Dosanjh",36227,https://open.spotify.com/track/3SJVCbBFTxR6UvvTWRNbMp
188,"Jeena Jeena (From ""Badlapur"")","Atif Aslam",36134,https://open.spotify.com/track/5ZhKD46Q7mhsl0awl7ZMJc
189,"Daru Badnaam","Param Singh",36057,https://open.spotify.com/track/2TzyJEUfWHGRsk3r6Emvbk
190,"Mere Rashke Qamar (From ""Baadshaho"")","Nusrat Fateh Ali Khan",36000,https://open.spotify.com/track/50sbcAcWHgDPRDkYBEUpkA
191,"There's No Way (feat. Julia Michaels)",Lauv,35913,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
192,"Strip That Down","Liam Payne",35780,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5
193,"Be Alright","Dean Lewis",35459,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
194,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",35372,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
195,"Ocean (feat. Khalid)","Martin Garrix",35303,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
196,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""","Sam C.S.",35287,https://open.spotify.com/track/4KUQFOGTaHrggl3hfMoaAe
197,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,35279,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
198,Stitches,"Shawn Mendes",35252,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
199,Secreto,"Anuel AA",35250,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
200,"Waste It On Me (feat. BTS)","Steve Aoki",35206,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr
