,Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
441,42,Robbery,Juice WRLD,10875119,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,2019,3,6Hj9jySrnFppAI0sEMCZpJ,0.685,0.6920000000000001,0.578,0.00025299389485649703,0.0001733008179767005,0.00014623047122705528,0.00017507177524069597
442,43,SICKO MODE,Travis Scott,10836261,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,3,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,0.446,0.0002520899197582628,0.00021024299307839122,0.00011243210421218522,0.00018402564142353184
443,44,Pure Water (with Migos),Mustard,10523200,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,3,3j84U36KvLeXNDPv4t5pI8,0.682,0.5589999999999999,0.13699999999999998,0.0002448070089489494,0.00016695838010318353,3.3538560226006064e-05,0.00013684711800246273
444,45,Eastside (with Halsey & Khalid),benny blanco,10424197,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,3,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,0.319,0.0002425038475240052,0.00013580215461344292,7.735872736015766e-05,0.00016490261631632355
445,46,Desconocidos,Mau y Ricky,10368876,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019,3,56f5qnyAlZdlz8wrUDA50h,0.7190000000000001,0.753,0.675,0.00024121688457147509,0.0001734349400068906,0.0001628213970857457,0.00018163631408232075
446,47,Be Alright,Dean Lewis,10293463,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k,2019,3,3EPXxR3ImUwfayaurPi3cm,0.5529999999999999,0.586,0.44299999999999995,0.0002394625103349437,0.00013242276821522384,0.00010608189207838005,0.000140325031056277
447,48,Better Now,Post Malone,10186626,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,3,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,0.341,0.0002369771022447165,0.00016114442952640723,8.080919186544833e-05,0.00013697276509744613
448,49,Someone You Loved,Lewis Capaldi,10130658,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc,2019,3,7qEHsqek33rTcFNT9PFqLf,0.501,0.405,0.446,0.000235675087774132,0.00011807321897484014,0.00010511108914726287,9.544841054852347e-05
449,50,Look Back at It,A Boogie Wit da Hoodie,10038117,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,3,3Ol2xnObFdKV9pmRD2t9x8,0.7909999999999999,0.5870000000000001,0.536,0.00023352225542131683,0.0001847161040382616,0.00012516792890582582,0.000137077563932313
450,51,Who Do You Love,The Chainsmokers,9900636,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8,2019,3,2fVHrSxsQbJUuj9MW9zG1e,0.51,0.846,0.475,0.00023032395904784577,0.00011746521911440135,0.00010940388054772674,0.0001948540693544775
451,52,Te Vi,Piso 21,9636664,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019,3,059bcIhyc2SBwm6sw2AZzd,0.877,0.777,0.706,0.00022418303273586158,0.0001966085197093506,0.00015827322111151826,0.00017419021643576445
452,53,Thotiana,Blueface,9540171,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,3,5GBuCHuPKx6UC7VsSPK0t3,0.9059999999999999,0.382,0.391,0.00022193826282608975,0.0002010760661204373,8.677786076500109e-05,8.478041639956629e-05
453,54,Un Año,Sebastian Yatra,9388938,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019,3,7onmX3EZ9Vq7v68aObV2sa,0.7709999999999999,0.381,0.534,0.00021842004608741935,0.0001684018555334003,0.00011663630461068193,8.321803755930677e-05
454,55,lovely,Billie Eilish,9287370,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2019,3,0u2P5u6lvoDfwTYjAADbn4,0.35100000000000003,0.29600000000000004,0.12,0.00021605721365195037,7.583608199183458e-05,2.5926865638234045e-05,6.395293524097731e-05
455,56,when the party's over,Billie Eilish,9140544,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,3,43zdsphuZLzwA9k4DJhU0I,0.36700000000000005,0.111,0.198,0.0002126415193863336,7.803943761478445e-05,4.210302083849406e-05,2.360320865188303e-05
456,57,Girls Like You (feat. Cardi B),Maroon 5,9032532,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,3,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.44799999999999995,0.00021012877662266913,0.00017881958890589143,9.413769192695576e-05,0.000113679668152864
457,58,On My Way,Alan Walker,8944636,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019,3,3OjNkFFZavF89xvRqWCXmU,0.44299999999999995,0.5379999999999999,0.245,0.00020808400346825062,9.218121353643501e-05,5.09805808497214e-05,0.00011194919386591882
458,59,Mixed Personalities (feat. Kanye West),YNW Melly,8922507,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,2019,3,6vWEAOUSxohKxhp0K1BsxL,0.6609999999999999,0.44,0.35200000000000004,0.00020756920432910746,0.00013720324406154001,7.306435992384583e-05,9.133044990480728e-05
459,60,Amanece,Anuel AA,8871666,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,3,1LiN0Z98FkR1t0m8KmLcAH,0.79,0.631,0.889,0.00020638646208891688,0.00016304530505024435,0.0001834775647970471,0.00013022985757810655
460,61,a lot,21 Savage,8731160,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2019,3,2t8yVaLvJ0RenpXUIAC52d,0.8370000000000001,0.636,0.27399999999999997,0.0002031177934710648,0.00017000959313528125,5.565427541107175e-05,0.00012918291664759722
461,62,Ella Quiere Beber - Remix,Anuel AA,8560024,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,2019,3,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,0.6970000000000001,0.00019913656225969492,0.0001493524216947712,0.00013879818389500738,0.00013242581390269714
462,63,rockstar (feat. 21 Savage),Post Malone,8535641,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,3,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129,0.00019856932707465594,0.00011616305633867371,2.5615443192630616e-05,0.0001032560500788211
463,64,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,8534033,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,3,5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,0.493,0.00019853191928326266,0.00011415585358787602,9.787623620664849e-05,0.0001504871948167131
464,65,Lucid Dreams,Juice WRLD,8512042,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,3,285pBltuF7vW8TeWk8hdRR,0.511,0.5660000000000001,0.218,0.00019802033051427638,0.00010118838889279523,4.316843205211225e-05,0.00011207950707108045
465,66,Better,Khalid,8435277,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,3,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67,0.00019623450395562825,0.0001083214461835068,0.00013147711765027094,4.4152763390016355e-05
466,67,Fast,Juice WRLD,8372774,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,2019,3,6MjNilJCVKJq0LfFvo5jWJ,0.623,0.608,0.263,0.00019478046217362882,0.00012134822793417076,5.122726155166438e-05,0.00011842652100156632
467,68,ZEZE (feat. Travis Scott & Offset),Kodak Black,8276948,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,3,0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,0.504,0.00019255120905294862,0.00016578659099458876,9.70458093626861e-05,0.00011610837905892801
468,69,SAD!,XXXTENTACION,8229767,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,3,3ee8Jmje8o58CHK66QrVC2,0.74,0.613,0.473,0.00019145361141257114,0.00014167567244530263,9.055755819814615e-05,0.0001173610637959061
469,70,So Am I,Ava Max,8051452,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,2019,3,2Xnv3GntqbBH1juvUYSpHG,0.6809999999999999,0.657,0.628,0.00018730537116238755,0.0001275549577615859,0.00011762777308997938,0.00012305962885368862
470,71,Always Remember Us This Way,Lady Gaga,8041186,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,2019,3,2rbDhOo9Fh61Bbu23T2qCk,0.5529999999999999,0.502,0.29600000000000004,0.00018706654753897738,0.00010344780078905448,5.537169807153731e-05,9.390740686456665e-05
471,72,Drip Too Hard (Lil Baby & Gunna),Lil Baby,7979031,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,3,78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,0.389,0.00018562060147302577,0.0001665016795213041,7.220641397300703e-05,0.00012288083817514305
472,73,Esclavo de Tus Besos,Manuel Turizo,7759395,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019,3,3g4UyIcQwutiG0TfW32GnX,0.805,0.6709999999999999,0.522,0.00018051108799637308,0.00014531142583708035,9.422678793410676e-05,0.00012112294004556633
473,74,Youngblood,5 Seconds of Summer,7668316,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,3,2iUXsYOEPhVqEBwsqP70rE,0.596,0.8540000000000001,0.152,0.00017839226695637943,0.00010632179110600213,2.7115624577369672e-05,0.00015234699598074805
474,75,Te Robaré,Nicky Jam,7640476,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019,3,4PJ3umtW1aWdfh5EITHc6T,0.6729999999999999,0.752,0.797,0.00017774460967255522,0.00011962212230962966,0.00014166245390902652,0.00013366394647376152
475,76,Last Hurrah,Bebe Rexha,7618480,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,2019,3,0i0wnv9UoFdZ5MfuFGQzMy,0.514,0.618,0.401,0.00017723290458580965,9.109771295710617e-05,7.107039473890967e-05,0.00010952993503403036
476,77,Bad Liar,Imagine Dragons,7603283,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,3,2RSHsoi04658QL5xgQVov3,0.38299999999999995,0.637,0.0827,0.0001768793683881704,6.774479809266926e-05,1.4627923765701691e-05,0.00011267215766326455
477,78,Saturday Nights,Khalid,7597134,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,3,5kfNriitmkNE8mUbZ7gbq8,0.551,0.44,0.341,0.00017673632080777405,9.738171276508351e-05,6.0267085395450955e-05,7.776398115542058e-05
478,79,Moonlight,XXXTENTACION,7503121,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,3,0JP9xo3adEtGSdUEISiszL,0.9209999999999999,0.537,0.711,0.00017454924450661873,0.00016075985419059584,0.00012410451284420592,9.373294430005426e-05
479,80,Fingías,Paloma Mami,7397572,https://open.spotify.com/track/7o0oY5wRcoV7oPuDhD2J1z,2019,3,7o0oY5wRcoV7oPuDhD2J1z,0.7290000000000001,0.805,0.345,0.00017209379987118915,0.0001254563801060969,5.937236095556025e-05,0.00013853550889630727
480,81,Walk Me Home,P!nk,7364142,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE,2019,3,6jfEZdUJ2Yla6h7gTJgKuo,0.652,0.45299999999999996,0.43200000000000005,0.00017131609933245917,0.00011169809676476338,7.400855491162236e-05,7.7606192997604e-05
481,82,Don't Stop Me Now - Remastered 2011,Queen,7243382,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2019,3,7hQJA50XrCWABAu5v6QZ4i,0.563,0.865,0.601,0.00016850679280966426,9.486932435184097e-05,0.00010127258247860822,0.00014575837578035958
482,83,In My Mind,Dynoro,7217684,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,3,0E9ZjEAyAwOXZ7wJC0PD33,0.6940000000000001,0.77,0.163,0.00016790896605392742,0.00011652882244142564,2.7369161466790173e-05,0.0001292899038615241
483,84,Wake Up in the Sky,Gucci Mane,7195358,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2019,3,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,0.36700000000000005,0.00016738958399506755,0.00013391166719605403,6.14319773261898e-05,9.675117954914904e-05
484,85,Mo Bamba,Sheck Wes,7173158,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,3,1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,0.261,0.0001668731331437422,0.00012165051406178808,4.3553887750516715e-05,0.00010429570821483888
485,86,Another One Bites The Dust - Remastered 2011,Queen,7124751,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,3,57JVGBtBLCfHw2muk5416J,0.9329999999999999,0.528,0.7559999999999999,0.00016574701438878253,0.0001546419644247341,0.00012530474287791957,8.751442359727718e-05
486,87,2002,Anne-Marie,7113548,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,3,2BgEsaKNfHUdlh97KmvFyo,0.6970000000000001,0.6829999999999999,0.603,0.00016548639281727812,0.00011534401579364285,9.978829486881871e-05,0.00011302720629420095
487,88,Shape of You,Ed Sheeran,7020463,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,3,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.9309999999999999,0.00016332090509225028,0.00013473974670110648,0.000152051762640885,0.00010648523012014719
488,89,I Like It,Cardi B,6956444,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,3,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,0.65,0.00016183159576562884,0.00013205458214475313,0.00010519053724765874,0.00011748973852584653
489,90,Adictiva,Daddy Yankee,6876971,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,3,0z24gh2KYWSfahslybQC4O,0.787,0.7709999999999999,0.701,0.00015998277150853975,0.0001259064411772208,0.00011214792282748637,0.00012334671683308414
490,91,Promises (with Sam Smith),Calvin Harris,6799482,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,3,5N5k9nd479b1xpDZ4usjrg,0.7809999999999999,0.768,0.486,0.00015818010213834388,0.00012353865977004656,7.687552963923512e-05,0.0001214823184422481
491,92,idontwannabeyouanymore,Billie Eilish,6786616,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2019,3,41zXlQxzTi6cGAjpOXyLYH,0.483,0.41200000000000003,0.247,0.00015788079328009382,7.625642315428532e-05,3.8996555940183175e-05,6.504688683139865e-05
492,93,Price On My Head (feat. The Weeknd),NAV,6755123,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,2019,3,4hqOmrCCJKyiuwDexd8c2t,0.768,0.574,0.278,0.00015714815424131955,0.00012068978245733342,4.368718687908684e-05,9.020304053451741e-05
493,94,Say My Name,David Guetta,6743771,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,3,7H6ev70Weq6DdpZyyTmUXk,0.713,0.6779999999999999,0.7340000000000001,0.00015688406640058778,0.00011185833934361908,0.00011515290473803145,0.0001063673970195985
494,95,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,6705694,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,3,27rdGxbavYJeBphck5MZAF,0.601,0.794,0.244,0.0001559982601363574,9.37549543419508e-05,3.806357547327121e-05,0.00012386261854826778
495,96,Blackberry Sky,Eno,6705582,https://open.spotify.com/track/4cawYWrqMRz0T0hOIVxk6j,2019,3,11rBlJlRoWNj69twOOki03,0.821,0.5770000000000001,0.6890000000000001,0.00015599565461854893,0.00012807243244182867,0.00010748100603218022,9.000949271490274e-05
496,97,Confessions of a Dangerous Mind,Logic,6662540,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA,2019,3,6yIGZp1AaFBoDczu3b4hVU,0.8059999999999999,0.7559999999999999,0.637,0.00015499434481932618,0.00012492544192437688,9.873139764991078e-05,0.00011717572468341057
497,98,Believer,Imagine Dragons,6659263,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,3,0pqnGHJpmpxLKifKRmU6WP,0.7759999999999999,0.78,0.6659999999999999,0.00015491811015987605,0.0001202164534840638,0.00010317546136647744,0.00012083612592470333
498,99,Body (feat. brando),Loud Luxury,6634836,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,3,0BrDfbNc3HiIHPGfTT8DRc,0.752,0.763,0.593,0.00015434985137855516,0.00011607108823667348,9.152946186748321e-05,0.00011776893660183759
499,100,Splashin,Rich The Kid,6632341,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,2019,3,3KLo7ByvjCNyBrfz5DZ2mO,0.9420000000000001,0.382,0.379,0.0001542918088166607,0.00014534288390529438,5.8476595541514406e-05,5.893947096796439e-05
500,101,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,6605984,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,2019,3,6WkJ2OK163XXS2oARUC9JM,0.72,0.741,0.35700000000000004,0.00015367865138024713,0.00011064862899377794,5.486327854274823e-05,0.00011387588067276313
501,102,Taste (feat. Offset),Tyga,6490892,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,2019,3,5IaHrVsrferBYDm0bDyABy,0.884,0.5589999999999999,0.342,0.00015100120266940323,0.00013348506315975247,5.164241131293591e-05,8.44096722921964e-05
502,103,Faucet Failure,Ski Mask The Slump God,6412949,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,3,1ThmUihH9dF8EV08ku5AXN,0.935,0.552,0.615,0.00014918797164666225,0.0001394907534896292,9.175060256269728e-05,8.235176034895757e-05
503,104,Soltera,Lunay,6407798,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM,2019,3,1c0hsvHLELX6y8qymnpLKL,0.795,0.7829999999999999,0.799,0.00014906814109102366,0.00011850917216736382,0.00011910544473172792,0.00011672035447427152
504,105,I Like Me Better,Lauv,6379624,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019,3,2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,0.419,0.00014841271378087772,0.00011160636076322004,6.218492707418776e-05,7.494842045934325e-05
505,106,Just You and I,Tom Walker,6374512,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,2019,3,03x2rVJRFUrvwlfxoHd9Mo,0.5670000000000001,0.696,0.544,0.00014829379050376173,8.408257921563291e-05,8.067182203404638e-05,0.00010321247819061815
506,107,Perfect,Ed Sheeran,6370396,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019,3,0tgVpDi06FyKpA1z0VMD4v,0.599,0.44799999999999995,0.168,0.00014819803772429978,8.877062459685557e-05,2.4897270337682364e-05,6.639272090048629e-05
507,108,Love Someone,Lukas Graham,6342412,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,3,2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,0.27399999999999997,0.00014754703048900755,8.115086676895416e-05,4.042788635398806e-05,6.123201765293812e-05
508,109,Jocelyn Flores,XXXTENTACION,6292245,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2019,3,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0.43700000000000006,0.0001463799678827716,0.00012764333199377683,6.39680459647712e-05,5.72345674421637e-05
509,110,Psycho (feat. Ty Dolla $ign),Post Malone,6262917,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2019,3,3swc6WTsr7rl9DqQKQA55C,0.75,0.56,0.45899999999999996,0.0001456976944337775,0.00010927327082533312,6.687524174510386e-05,8.15907088829154e-05
510,111,Reggaeton,J Balvin,6158944,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019,3,6yVkakCN460KOVol9ZazjH,0.6940000000000001,0.7959999999999999,0.515,0.00014327891315608164,9.943556573032066e-05,7.378864027538205e-05,0.00011405001487224098
511,112,no tears left to cry,Ariana Grande,6135448,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2019,3,2qT1uLXPVPzGgFOx4jtEuo,0.6990000000000001,0.713,0.354,0.0001427323127415438,9.976988660633913e-05,5.052723871050651e-05,0.00010176813898472072
512,113,Aullando,Wisin & Yandel,6129405,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus,2019,3,7BuHdm4lQqcyG3qTwdkxus,0.8,0.74,0.775,0.00014259173109764476,0.00011407338487811582,0.00011050859160067469,0.00010551788101225713
513,114,God's Plan,Drake,6069522,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2019,3,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,0.35700000000000004,0.00014119863982152246,0.00010646377442542793,5.0407914416283524e-05,6.339818927986358e-05
514,115,Si Se Da,Myke Towers,6024325,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019,3,6K5BsR04ijf3FHNzjbaagD,0.8170000000000001,0.672,0.774,0.0001401471970680382,0.00011450026000458723,0.00010847393053066157,9.417891642972168e-05
515,116,Nights Like This (feat. Ty Dolla $ign),Kehlani,5994314,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,2019,3,6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,0.29100000000000004,0.00013944903461312268,8.506391111400483e-05,4.0579669072418704e-05,0.00010110055009451394
516,117,Maman ne le sait pas (feat. Niska),Ninho,5971496,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,2019,3,5c2HadbVTsMKjja4gohEFI,0.755,0.875,0.39299999999999996,0.00013891820688674697,0.00010488324619949396,5.459485530649155e-05,0.0001215534310259036
517,118,Undrunk,FLETCHER,5881856,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,2019,3,1Pj5oOFzLYELyyeh1IYRK0,0.442,0.579,0.546,0.000136832862097882,6.048012504726384e-05,7.471074270544357e-05,7.922622715467367e-05
518,119,The Bones,Maren Morris,5864366,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,2019,3,7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,0.33399999999999996,0.00013642598257582433,8.349270133640449e-05,4.556627818032532e-05,7.776281006821987e-05
519,120,No Sleep (feat. Bonn),Martin Garrix,5858398,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,2019,3,1ahVFh0ViDZr8LvkEVlq3B,0.44,0.635,0.327,0.0001362871456983149,5.996634410725855e-05,4.456589664334897e-05,8.654233751842997e-05
520,121,Lost In Japan,Shawn Mendes,5858167,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,2019,3,79esEXlqqmq0GPz0xQSZTV,0.713,0.738,0.425,0.00013628177181783488,9.716890330611627e-05,5.7919753022579824e-05,0.00010057594760156214
521,122,One Kiss (with Dua Lipa),Calvin Harris,5848119,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,3,7ef4DlsgrMEH11cDZd32M6,0.7909999999999999,0.862,0.5920000000000001,0.00013604801964873053,0.00010761398354214584,8.054042763204849e-05,0.00011727339293720571
522,123,Wir ticken,Capital Bra,5823431,https://open.spotify.com/track/1mdJ39D1lrR3aWIOhgeNaE,2019,3,1ag6DENIjtcmRFCx5JjUng,0.633,0.691,0.823,0.00013547368908037378,8.57548451878766e-05,0.00011149484611314762,9.361231915453827e-05
523,124,I,Lil Skies,5796481,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,2019,3,2kJwzbxV2ppxnQoYw4GLBZ,0.46399999999999997,0.473,0.604,0.00013484673635770633,6.256888566997573e-05,8.144742876005462e-05,6.37825062971951e-05
524,125,Under Pressure - Remastered 2011,Queen,5776360,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,3,11IzgLRXV7Cgek3tEgGgjw,0.6709999999999999,0.711,0.466,0.00013437865043070107,9.016807443900041e-05,6.262045110070671e-05,9.554322045622846e-05
525,126,Wolke 10,MERO,5744882,https://open.spotify.com/track/200cTjC6si5Xz9af2QeHi2,2019,3,200cTjC6si5Xz9af2QeHi2,0.77,0.797,0.39299999999999996,0.00013364636034520473,0.00010290769746580764,5.2523019615665454e-05,0.00010651614919512817
526,127,Money,Cardi B,5735479,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2019,3,2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,0.21899999999999997,0.00013342761316705102,0.00012675623250869847,2.922064728358417e-05,7.87222917685601e-05
527,128,bellyache,Billie Eilish,5708943,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2019,3,51NFxnQvaosfDDutk0tams,0.695,0.573,0.408,0.00013281029155485423,9.230315263062369e-05,5.4186598954380524e-05,7.610029706093147e-05
528,129,Wow. - Remix,Post Malone,5698521,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk,2019,3,0fcq51a3gOI6gPvzc0YLsk,0.797,0.64,0.486,0.00013256783881735368,0.00010565656753743089,6.442796966523389e-05,8.484341684310635e-05
529,130,365,Zedd,5690510,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d,2019,3,2XWjPtKdi5sucFYtVav07d,0.745,0.693,0.248,0.0001323814745033912,9.862419850502643e-05,3.283060567684101e-05,9.174036183085008e-05
530,131,Puerto Rico,Fero47,5656271,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP,2019,3,3VCVtQ90AHHHKhRBU3muSl,0.473,0.769,0.8320000000000001,0.00013158495375120526,6.223968312432009e-05,0.00010947868152100278,0.00010118882943467685
531,132,Thunder,Imagine Dragons,5611225,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,2019,3,1zB4vmk8tFRmM9UULNzbLB,0.605,0.8220000000000001,0.28800000000000003,0.00013053702379405206,7.897489939540149e-05,3.7594662852687e-05,0.0001073014335587108
532,133,Créeme,KAROL G,5602634,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,3,0mqayP1Moez8gMZ06oq7rD,0.7140000000000001,0.8740000000000001,0.648,0.0001303371666200099,9.306073696668708e-05,8.445848396976641e-05,0.00011391468362588867
533,134,Natural,Imagine Dragons,5559354,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2019,3,2FY7b99s15jUprqC0M5NCT,0.7040000000000001,0.611,0.22,0.00012933032009544414,9.104854534719268e-05,2.845267042099771e-05,7.902082557831636e-05
534,135,Too Good At Goodbyes,Sam Smith,5552556,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019,3,3VlbOrM6nYPprVvzBZllE5,0.6809999999999999,0.37200000000000005,0.47600000000000003,0.00012917217446988964,8.796625081399484e-05,6.148595504766747e-05,4.805204890279895e-05
535,136,needy,Ariana Grande,5551648,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ,2019,3,1TEL6MlSSVLSdhOSddidlJ,0.647,0.309,0.195,0.0001291510511647994,8.356073010362521e-05,2.5184454977135883e-05,3.990767480992302e-05
536,137,Hear Me Calling,Juice WRLD,5513336,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,2019,3,13ZyrkCDmRz5xY3seuAWYk,0.6990000000000001,0.687,0.499,0.00012825977796588158,8.965358479815123e-05,6.40016292049749e-05,8.811446746256065e-05
537,138,Say You Won't Let Go,James Arthur,5508121,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019,3,5uCax9HTNlzGybIStD3vDh,0.358,0.557,0.494,0.00012813845854292384,4.5873568158366735e-05,6.330039852020438e-05,7.137312140840859e-05
