,Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence,Stream %,Danceability_Stream%,Valence_Stream%,Energy_Stream%
112,121,Aicha,Moe Phoenix,465758,https://open.spotify.com/track/5q0zwlgBB0Ub29dw7wcWKc,2019,1,5qwtZ11jC9VlNYdDcCbfgs,0.596,0.6629999999999999,0.506,0.00010304912631520754,6.14172792838637e-05,5.2142857915495016e-05,6.832157074698259e-05
113,122,Whenever (feat. Conor Maynard),Kris Kross Amsterdam,463823,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z,2019,1,3DGar7krWlmrXRFHBcQF6z,0.7340000000000001,0.765,0.518,0.00010262100686386173,7.532381903807451e-05,5.3157681555480374e-05,7.850507025085423e-05
114,123,Mula,Mert,462940,https://open.spotify.com/track/06xtJscJRJBZjTThCy46iq,2019,1,08EDz6781IVLc3qMn3VneT,0.635,0.841,0.188,0.00010242564279381605,6.50402831740732e-05,1.925602084523742e-05,8.61399655895993e-05
115,124,MoneyGram,Luciano,460269,https://open.spotify.com/track/3a8SCGDMZVKRPgjY8MplFQ,2019,1,3Qe3OyXV7GHGlsxrxdlmlj,0.574,0.75,0.23,0.0001018346830757051,5.845310808545473e-05,2.3421977107412174e-05,7.637601230677882e-05
116,125,2002,Anne-Marie,459100,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019,1,2BgEsaKNfHUdlh97KmvFyo,0.6970000000000001,0.6829999999999999,0.603,0.00010157604140199799,7.07985008571926e-05,6.125035296540479e-05,6.937643627756462e-05
117,126,Bohemian Rhapsody - Remastered 2011,Queen,449815,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,9.952173178662542e-05,3.9012518860357164e-05,2.2690954847350596e-05,4.000773617822342e-05
118,127,Magisch,Olexesh,447863,https://open.spotify.com/track/4gnuy9VBU2GGrN60UMB79t,2019,1,4gvMBplqidY6XU4ZK5ITUQ,0.778,0.561,0.231,9.90898510791179e-05,7.709190413955374e-05,2.2889755599276236e-05,5.558940645538515e-05
119,128,ICH HEBE MEIN GLAS,Bato,445058,https://open.spotify.com/track/016Mbj2Kfukbgbmr1WB65E,2019,1,3yXPOnwDAMc1canivf5O8U,0.778,0.72,0.301,9.84692438124383e-05,7.660907168607701e-05,2.963924238754393e-05,7.089785554495558e-05
120,129,Sag schon,Veysel,442736,https://open.spotify.com/track/1SDWa2NAPvVjLhIXDM9Zgi,2019,1,5pvXlVpIH6iMRlBMVCve5q,0.765,0.5920000000000001,0.0441,9.795550047082332e-05,7.493595786017985e-05,4.319837570763308e-06,5.798965627872741e-05
121,130,Drip Too Hard (Lil Baby & Gunna),Lil Baby,441478,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,1,78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,0.389,9.767716751485792e-05,8.761641926082756e-05,3.799641816327973e-05,6.466228489483595e-05
122,131,Jordan Elephant,Ali Bumaye,440351,https://open.spotify.com/track/1d6o7PluLcE4sh4pGHlTbT,2019,1,1d6o7PluLcE4sh4pGHlTbT,0.9470000000000001,0.6679999999999999,0.9259999999999999,9.742781835637381e-05,9.2264143983486e-05,9.021815979800214e-05,6.50817826620577e-05
123,133,Vagabund,Bausa,439601,https://open.spotify.com/track/3yhaXZury9ZUpfXvdvuWiB,2019,1,7HaK3CjawpQc6kKJXAIrcw,0.74,0.47,0.965,9.726188058453436e-05,7.197379163255542e-05,9.385771476407565e-05,4.571308387473114e-05
124,134,"Jennie (feat. R. City, Bori)",Felix Jaehn,434026,https://open.spotify.com/track/7uM7YZwNZqdDMG0NfGhmux,2019,1,7uM7YZwNZqdDMG0NfGhmux,0.799,0.7979999999999999,0.594,9.6028409813861e-05,7.672669944127494e-05,5.704087542943343e-05,7.663067103146107e-05
125,135,Fame (feat. RAF Camora),Kontra K,433151,https://open.spotify.com/track/1imtCbjVIxYIkurjkye7Dg,2019,1,1imtCbjVIxYIkurjkye7Dg,0.71,0.669,0.26,9.583481574671495e-05,6.80427191801676e-05,2.4917052094145887e-05,6.41134917345523e-05
126,136,Anderes Niveau,Nimo,429462,https://open.spotify.com/track/0HKQM0ehEP4MLRzBc3ypiv,2019,1,2BzKACFRqdyxpCGUQ1rPWn,0.664,0.7759999999999999,0.643,9.501862315962723e-05,6.309236577799249e-05,6.10969746916403e-05,7.373445157187073e-05
127,137,"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)",LEA,425453,https://open.spotify.com/track/5psDugCQ2V8uayDeSuTvdD,2019,1,5psDugCQ2V8uayDeSuTvdD,0.5820000000000001,0.779,0.46799999999999997,9.413163045655468e-05,5.4784608925714826e-05,4.405360305366758e-05,7.33285401256561e-05
128,138,Habibo,Veysel,421977,https://open.spotify.com/track/3sRndoHhqNPrcrgEIdHs8V,2019,1,194IS9NnPN3clG6v3BakTR,0.809,0.716,0.9259999999999999,9.336256419666937e-05,7.553031443510552e-05,8.645373444611583e-05,6.684759596481526e-05
129,139,Better,Khalid,421863,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,1,6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,0.67,9.333734165534977e-05,5.152221259375307e-05,6.253601890908435e-05,2.1000901872453697e-05
130,140,FRIENDS,Marshmello,421511,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,1,2jQiSYrwJehQAcuaaQrXnS,0.42200000000000004,0.609,0.0911,9.325946152776645e-05,3.935549276471745e-05,8.495936945179523e-06,5.679501207040977e-05
131,141,I Love It (& Lil Pump),Kanye West,418556,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2019,1,4S8d14HvHb70ImctNgVzQQ,0.9009999999999999,0.522,0.32899999999999996,9.260566670671895e-05,8.343770570275377e-05,3.046726434651053e-05,4.8340158020907294e-05
132,142,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,415604,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2019,1,5CLGzJsGqhCEECcpnFQA8x,0.653,0.809,0.55,9.195253563675883e-05,6.004500577080352e-05,5.057389460021736e-05,7.43896013301379e-05
133,143,Djadja (feat. Loredana) - Remix,Aya Nakamura,414845,https://open.spotify.com/track/5PBNu79LTOfx1vM1MdxHxP,2019,1,2ksv4nKtoxr0mSR0sHdn1y,0.831,0.745,0.5870000000000001,9.178460661165728e-05,7.62730080942872e-05,5.3877564081042834e-05,6.837953192568467e-05
134,144,One Kiss (with Dua Lipa),Calvin Harris,410380,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,2019,1,7ef4DlsgrMEH11cDZd32M6,0.7909999999999999,0.862,0.5920000000000001,9.079672374330634e-05,7.18202084809553e-05,5.375166045603736e-05,7.826677586673006e-05
135,145,NBA,Jamule,407238,https://open.spotify.com/track/2NZC7fWQxyBhclpC2fi2Sc,2019,1,6K2anECyrckidwf5wxS78Q,0.769,0.807,0.364,9.01015551044802e-05,6.928809587534528e-05,3.2796966058030795e-05,7.271195496931553e-05
136,146,This Feeling,The Chainsmokers,404477,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl,2019,1,4NBTZtAt1F13VvlSKe6KTl,0.575,0.5710000000000001,0.449,8.949068285374852e-05,5.145714264090539e-05,4.018131660133309e-05,5.109917990949041e-05
137,147,Benz oder Beemer,Sinan-G,400466,https://open.spotify.com/track/7IiIFRf7fi7xjzYcvaTR93,2019,1,7IiIFRf7fi7xjzYcvaTR93,0.7509999999999999,0.67,0.511,8.860324764995105e-05,6.654103898511323e-05,4.527625954912499e-05,5.9364175925467204e-05
138,148,Berlin lebt,Capital Bra,393714,https://open.spotify.com/track/1zl1smQ584EZKCfLVeYWNq,2019,1,5FGtzUgxycYideaPBFdkaV,0.6509999999999999,0.655,0.39299999999999996,8.710936520267096e-05,5.670819674693878e-05,3.423398052464968e-05,5.705663420774948e-05
