Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Energy,Valence
17,Onda diferente (feat. Papatinho),Anitta,1889378,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd,2019,5,4112C7r91ej3QaXiw7pJKc,0.705,0.721,0.574
18,Posto 24h (feat. Wesley Safadão) - Ao Vivo,Lucas Lucco,1882659,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0,2019,5,3mNmUjoDHYDYj08IaRPtg0,0.703,0.929,0.626
19,Old Town Road,Lil Nas X,1845638,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,5,2YpeDb67231RjR0MgVLzsG,0.878,0.619,0.639
20,Péssimo Negócio (Ao Vivo),Dilsinho,1829801,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,2019,5,5MMrkwK6AgNAsgHVdC7daZ,0.538,0.651,0.544
21,Infarto,Diego & Victor Hugo,1816404,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2,2019,5,0XEJ7eph2IWFYZc73Jm3n2,0.619,0.796,0.605
22,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1736310,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,2019,5,3tA0vALUwrzkTgHcm9j6oJ,0.398,0.838,0.206
23,Dá preferência pra mim (Participação especial de Gusttavo Lima),Thiago Brava,1734555,https://open.spotify.com/track/3bdjxhq0PqcxNwswCOX6w1,2019,5,3bdjxhq0PqcxNwswCOX6w1,0.899,0.719,0.838
24,I Don't Care (with Justin Bieber),Ed Sheeran,1718436,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,2019,5,3HVWdVOQ0ZA45FuZGSfvns,0.798,0.675,0.842
25,Quando a vontade bater (Participação especial de PK Delas),Pk,1670867,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,2019,5,26WpOBpHiIMoBuMEIwtOCH,0.621,0.7,0.704
26,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1659744,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,2019,5,4gDvg62vG96w0qJaF6wzcd,0.542,0.876,0.634
27,Bola Rebola,Tropkillaz,1656694,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg,2019,5,1OUPXna2MCgAt3VNmXJBtg,0.834,0.777,0.865
28,Ciumeira - Ao Vivo,Marília Mendonça,1624976,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN,2019,5,7D5F5BzIon5zhzQrOU2pdN,0.741,0.813,0.765
29,Sem Sal - Ao Vivo,Marília Mendonça,1615986,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX,2019,5,0EZuXcsnjEmGuRYdFdcctX,0.559,0.844,0.823
30,Atrasadinha - Ao Vivo,Felipe Araújo,1596141,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,2019,5,3tL7UqLFy2XcYW1AAA60RV,0.676,0.844,0.716
31,Quarta Cadeira - Ao Vivo,Matheus & Kauan,1577497,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,2019,5,25YdFDuFmp9r6CsPA3M50P,0.564,0.82,0.61
32,Não sou obrigada,POCAH,1574213,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa,2019,5,0nkDm27DGppCSk8dnGtvPa,0.819,0.951,0.963
33,Quem Me Dera,Márcia Fellipe,1558281,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,2019,5,2lAyctg5FocS67eksHoyIg,0.815,0.723,0.896
34,Salvou meu dia (Participação especial de Gusttavo Lima),MC Kevinho,1486967,https://open.spotify.com/track/7CBImG41isOs2r7lQU7CCy,2019,5,7CBImG41isOs2r7lQU7CCy,0.782,0.73,0.83
35,Ouvi Dizer,Melim,1477266,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV,2019,5,1qCLx3nX25NuhfPjM5E1qV,0.641,0.614,0.727
36,Fingindo Maturidade - Ao Vivo,Mano Walter,1437728,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33,2019,5,3tU3UAasaDA9OixXGC3O33,0.577,0.919,0.736
37,Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo,Fernando & Sorocaba,1386715,https://open.spotify.com/track/7qQV8fo97AFhrL9HPUeAsk,2019,5,7qQV8fo97AFhrL9HPUeAsk,0.652,0.918,0.803
38,Vamos pra Gaiola,MC Kevin o Chris,1377378,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB,2019,5,7FiIQXpIeLo3ITfGGpb8PB,0.872,0.971,0.521
39,Vai menina,PEDRO SAMPAIO,1323194,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua,2019,5,1oQppEGTHYN53xfEaTz4ua,0.795,0.878,0.963
40,Hoje Eu Vou Parar Na Gaiola,Mc Livinho,1312537,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F,2019,5,0IQCOAw9ZAI6WnXIrl481F,0.65,0.361,0.844
41,Traí Sim - Ao Vivo,Maiara & Maraisa,1300477,https://open.spotify.com/track/1NG3zBjoV0TtKcr5znJ6n3,2019,5,1NG3zBjoV0TtKcr5znJ6n3,0.699,0.86,0.638
42,Agora é Tudo Meu,DENNIS,1250338,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz,2019,5,5yH8pYxNckOU1cxfPsMIaz,0.848,0.933,0.506
43,Quem Tem o Dom,Jerry Smith,1224775,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3,2019,5,2mJOngYlqgfdLMBSxPcJL3,0.807,0.782,0.958
44,Long Neck - Acústico,Zé Neto & Cristiano,1202634,https://open.spotify.com/track/4Lxv5hGnHOUYBVeDgWgcaP,2019,5,4Lxv5hGnHOUYBVeDgWgcaP,0.623,0.687,0.704
45,Malemolência,Dynho Alves,1197492,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,2019,5,1Wit1Nw3sVBbyyX9NjjT7H,0.839,0.563,0.631
46,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,1152446,https://open.spotify.com/track/6NgwHmEgfQVIYQBq8QcWMi,2019,5,6NgwHmEgfQVIYQBq8QcWMi,0.668,0.884,0.707
47,Facilita,MC Kevinho,1147941,https://open.spotify.com/track/3wB81eGupHVv9W4mF9IsHh,2019,5,6eUeYDbA32fZbS2sz9g4RT,0.193,0.0828,0.121
48,Meu Abrigo,Melim,1140197,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe,2019,5,19iYmRlQGAl6TczBHU5ZLq,0.51,0.588,0.71
49,bad guy,Billie Eilish,1132845,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,5,2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,0.562
50,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,1130206,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr,2019,5,13Rf6RaZT13TW4xLQR3MQr,0.518,0.575,0.577
51,"Quem Pegou, Pegou - Ao Vivo",Henrique & Juliano,1122636,https://open.spotify.com/track/2jxfsaODfcVQhKMZPuYK2j,2019,5,2jxfsaODfcVQhKMZPuYK2j,0.69,0.67,0.579
52,Bem Pior Que Eu - Ao Vivo,Marília Mendonça,1091443,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ,2019,5,4UANYptjv2kpV6IY7IjXoJ,0.671,0.652,0.404
53,Serenata - Ao Vivo,Marília Mendonça,1091380,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,2019,5,5fY9bVl1Wj4PIM3wnduWop,0.711,0.711,0.743
54,Senta braba,MC WM,1086299,https://open.spotify.com/track/2SgVsDXzET5EU8VngMh9dv,2019,5,2SgVsDXzET5EU8VngMh9dv,0.876,0.724,0.789
55,Então Vem Cá - Ao Vivo,Mano Walter,1060082,https://open.spotify.com/track/1FIaoiLn0E5ilfE5T0P9xx,2019,5,0bBiQSsQ7AJsNpU63IpkNA,0.686,0.852,0.752
56,All The Lies,Alok,1026313,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8,2019,5,4Cy5f4JsH1yoeGks7FnoHw,0.611,0.835,0.672
57,Favela chegou - Ao vivo,LUDMILLA,1010886,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz,2019,5,2caDAj0O4uD8OlJ8bap9nz,0.606,0.877,0.767
58,"Cerveja, Sal E Limão - Ao Vivo",Matheus & Kauan,993803,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme,2019,5,7nJJKm0R90xM1nGlxTHTme,0.699,0.796,0.405
59,Espelho Meu - Ao Vivo,Henrique & Diego,982227,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ,2019,5,5vAH9kwRajhfewbqBczqwJ,0.521,0.918,0.683
60,Melhor Saída - Ao Vivo,Lauana Prado,981754,https://open.spotify.com/track/704li4NOyKCQY6qNdoEW5n,2019,5,0bz6FkLtGyChEBjElKZ7rn,0.779,0.833,0.694
61,Obrigado por Estragar Tudo - Ao Vivo,Marília Mendonça,980269,https://open.spotify.com/track/4a5GPCo8oX4vvaRkciKlih,2019,5,4a5GPCo8oX4vvaRkciKlih,0.438,0.728,0.609
62,7 rings,Ariana Grande,978373,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,5,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327
63,Juntos,Paula Fernandes,967183,https://open.spotify.com/track/2PIWldP9oUhb9iqe3EJh1e,2019,5,35wvL50xvKpCHEJPxLOLPI,0.672,0.594,0.158
64,Meu Coração Pegou Ar,Jonas Esticado,965901,https://open.spotify.com/track/7sRBlhkgNQq1OOFoiXxdAP,2019,5,7sRBlhkgNQq1OOFoiXxdAP,0.715,0.748,0.82
65,Mágica - Ao Vivo,Matheus & Kauan,949562,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx,2019,5,5cN5ZOVcYBl4Lnq50Zeqsx,0.568,0.698,0.534
66,Bye Bye,Mc Don Juan,949393,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag,2019,5,4qUijfYU8EoIWiY6oSyrgT,0.624,0.624,0.527
67,Santo Forte (Ao Vivo) (feat. Luan Santana),Dilsinho,949332,https://open.spotify.com/track/1ekX8JX7LF3AyxI0nyOzvB,2019,5,1ekX8JX7LF3AyxI0nyOzvB,0.583,0.683,0.779
68,Café,Vitão,941155,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,2019,5,7l28SBHS3zmKDVnOzG8BM7,0.696,0.672,0.581
69,Sei Lá,Projota,937200,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM,2019,5,6l1PdE7lQbodewVQh16GCM,0.661,0.43,0.962
70,Dona de mim,IZA,917932,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN,2019,5,0H8CBal2Dcu5Yc001VotZN,0.412,0.809,0.254
71,Vingança - Ao Vivo,Luan Santana,914614,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ,2019,5,7KdcbYcVF8LkQeQcTYOixJ,0.608,0.729,0.431
72,Não Atende Não,Wesley Safadão,913190,https://open.spotify.com/track/7E5cJjrgYLHo13pI0hpmWw,2019,5,7E5cJjrgYLHo13pI0hpmWw,0.374,0.953,0.575
73,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,907705,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,2019,5,49pu85144Xir6PgWjeyJhG,0.681,0.76,0.799
74,Espaçosa Demais - Ao Vivo,Felipe Araújo,907206,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,2019,5,3ZwvDZswqEcOmDxldAZlwB,0.65,0.754,0.666
75,Casal Raiz - Ao Vivo,Xand Avião,905483,https://open.spotify.com/track/37Xnka0c1qea5wagV91UIl,2019,5,37Xnka0c1qea5wagV91UIl,0.804,0.748,0.765
76,Cidade Vizinha - Ao Vivo,Henrique & Juliano,888886,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl,2019,5,6pgoGpBkKUvXrrU95j0khl,0.565,0.555,0.308
77,Praia do Rosa - Acústico,Oriente,875589,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF,2019,5,5lYKob6hewwt3dcy5kWMfF,0.57,0.595,0.779
78,Coisa Boa,Gloria Groove,872436,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g,2019,5,4SBQSroThFQ98U29IwnJ2g,0.692,0.973,0.568
79,Happier,Marshmello,866331,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,5,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671
80,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,851323,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,5,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913
81,Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,Marcos & Belutti,840069,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN,2019,5,2dEkETSUpO8oZoCOcKT1yN,0.471,0.843,0.49
82,"Garupa, Pt. 2",Dj Henrique de Ferraz,836984,https://open.spotify.com/track/6d9GEfxIyQiEtuG1EVBF5m,2019,5,3a2yKco1jSJLDPGd5wIPTR,0.909,0.947,0.945
83,Deixa (feat. Ana Gabriela),Lagum,834815,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp,2019,5,3fLqmaO4vvZpFZSZy52VMp,0.554,0.326,0.331
84,Desconstrução,Tiago Iorc,827213,https://open.spotify.com/track/0BzRlHCiks2DGlfsEKy54f,2019,5,0BzRlHCiks2DGlfsEKy54f,0.653,0.238,0.236
85,Apaixonadinha - Ao Vivo,Marília Mendonça,819323,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM,2019,5,0rUL7vUZmCKxB0gS83W3aM,0.663,0.771,0.778
86,Love À Queima Roupa - Ao Vivo,Marília Mendonça,812792,https://open.spotify.com/track/0aUGXSCmdJz9I9kdY9e9kk,2019,5,0aUGXSCmdJz9I9kdY9e9kk,0.761,0.848,0.92
87,If I Can't Have You,Shawn Mendes,806365,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz,2019,5,6LsAAHotRLMOHfCsSfYCsz,0.692,0.809,0.864
88,É natural (Participação especial de Bruno Cardoso) - Ao vivo,Ferrugem,805587,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL,2019,5,0vT797IpZpF5o1XLCnWCUL,0.497,0.74,0.478
89,Aperte O Play - Ao Vivo,Simone & Simaria,803423,https://open.spotify.com/track/5M8qHiAV6b0jo3phlyhxcR,2019,5,5M8qHiAV6b0jo3phlyhxcR,0.547,0.898,0.522
90,Passa Mal - Ao Vivo,Marília Mendonça,799165,https://open.spotify.com/track/7Cpd4UGXnTrloIgZpSs46e,2019,5,7Cpd4UGXnTrloIgZpSs46e,0.688,0.91,0.877
91,Zé da Recaída - Ao Vivo,Gusttavo Lima,786529,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa,2019,5,7uU04pPMnKELpv8mIJ3yLa,0.837,0.881,0.756
92,Dizeres,Orgânico,762723,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP,2019,5,3Vc8vnid3noqupe9PvUKxP,0.832,0.484,0.83
93,Bye Bye - Ao Vivo,Marília Mendonça,762601,https://open.spotify.com/track/055TcJ0BdCrW7qE8Yq5KRM,2019,5,055TcJ0BdCrW7qE8Yq5KRM,0.738,0.798,0.439
94,Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo,Turma do Pagode,761176,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH,2019,5,7pSXU2BrcwQt5mbRPKEO4k,0.543,0.754,0.749
95,Parado no Bailão,MC L da Vinte,758176,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT,2019,5,3Hb9kUdm4yf839Fle4RIdT,0.828,0.599,0.478
96,Brisa,IZA,753639,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1,2019,5,5rNNZ6fVYxkhwqUfImVhU1,0.693,0.822,0.791
97,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,George Henrique & Rodrigo,752028,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj,2019,5,6l4yedKL5UQ4fumN3YXoUz,0.871,0.494,0.714
98,Maturidade (feat. Matheus & Kauan),Avine Vinny,749191,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC,2019,5,64ePZsgVWO1zRVpHxY2VYC,0.603,0.865,0.759
99,Pro Nosso Bem - Ao Vivo,Gustavo Mioto,748329,https://open.spotify.com/track/5JZufG8AcnMvCOeFoMFExv,2019,5,73u22uLsakf8W12suab1QO,0.475,0.855,0.623
100,Pronta pra Trair,Yasmin Santos,736357,https://open.spotify.com/track/3IdXfXbXcbEe3LP9ClIZw8,2019,5,3IdXfXbXcbEe3LP9ClIZw8,0.742,0.486,0.738
101,Sofro Onde Eu Quiser,Yasmin Santos,735316,https://open.spotify.com/track/2Xr33epIjw1fbwOhrng4Pd,2019,5,2Xr33epIjw1fbwOhrng4Pd,0.746,0.498,0.691
102,Provocar,Lexa,732218,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K,2019,5,28SWsF1IQxfc9bP5yua35K,0.682,0.826,0.688
103,Compartilhando Mágoa,George Henrique & Rodrigo,718882,https://open.spotify.com/track/3M6QJpWhM9NPcBwxTRKLlH,2019,5,3M6QJpWhM9NPcBwxTRKLlH,0.795,0.68,0.576
104,Tudo Que Eu Queria,Maycon e Vinicius,706727,https://open.spotify.com/track/7sjoxUWNUlpPuMcr31nv1y,2019,5,4VfG3ntsNSyNr7lPZZyvTE,0.654,0.648,0.612
105,Terremoto,Anitta,701277,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT,2019,5,7G2XZhDNHo7SSDWSVxC0UT,0.891,0.805,0.967
106,Só Depois do Carnaval,Lexa,701201,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8,2019,5,6HtVFR6WAeJRgYtleNcEE8,0.833,0.917,0.882
107,Regras - Ao Vivo,Diego & Arnaldo,699110,https://open.spotify.com/track/11DkUDkBt9kaha1QRnuCMU,2019,5,67B2zQQTGWplLAnOHMigke,0.873,0.828,0.823
108,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,693666,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR,2019,5,543bCW2ruMPmxUBWirQ3MR,0.746,0.787,0.607
109,Propaganda - Ao Vivo,Jorge & Mateus,692182,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK,2019,5,74n5d5M21JnC4WJ6gdkggK,0.614,0.782,0.77
110,Medley da Gaiola - DENNIS Remix,MC Kevin o Chris,683962,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE,2019,5,7rLegaz7zKB6EtDNzcslKE,0.896,0.756,0.686
111,Enchendo e Derramando,Zé Neto & Cristiano,679430,https://open.spotify.com/track/4ABwmZSNZPHqH2cXPhKgfH,2019,5,4ABwmZSNZPHqH2cXPhKgfH,0.642,0.692,0.652
112,Só Pra Castigar,Wesley Safadão,668819,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW,2019,5,2X8sssaxS5GReg6945B6RW,0.681,0.94,0.648
113,Kill This Love,BLACKPINK,667878,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019,5,6hvczQ05jc1yGlp9zhb95V,0.763,0.835,0.645
114,Teste da Mãozinha,Hugo & Guilherme,667330,https://open.spotify.com/track/3ufbWtzQSxYyIhllnGgKJt,2019,5,0wshnPflQAjMVaCDIraSWk,0.676,0.773,0.669
115,Sapequinha,Lexa,659422,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk,2019,5,7LPR6AdkOQR9WpEixCGNCk,0.677,0.984,0.906
116,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,643323,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019,5,2Rk4JlNc2TPmZe2af99d45,0.61,0.83,0.728
117,Dois Corações,Melim,637456,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul,2019,5,4xwPOyN9VgaTPehdsLiYul,0.511,0.142,0.222
118,Jenifer,Gabriel Diniz,630235,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk,2019,5,7kh64k3P9Fk4EsA6vOdwmj,0.719,0.825,0.798
119,Qualidade De Vida - Ao Vivo,Simone & Simaria,630093,https://open.spotify.com/track/0ituhG5DzBFsBdp6ECz030,2019,5,5Wmg5LPPJnbMsKA9fthM3l,0.832,0.833,0.853
120,Surto De Amor - Ao Vivo Em Uberlândia / 2018,Bruno & Marrone,628707,https://open.spotify.com/track/5mFn4teAi2HMi7kRHliyFL,2019,5,5ZLGz4gPH67RhNtNWlQPhF,0.468,0.67,0.559
121,Bebo Litro - Ao Vivo,Maiara & Maraisa,621418,https://open.spotify.com/track/0GSHXM7PZ75f6ZwpekBq83,2019,5,0GSHXM7PZ75f6ZwpekBq83,0.596,0.835,0.689
122,Boy With Luv (feat. Halsey),BTS,615162,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,5,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,0.798
123,Shape of You,Ed Sheeran,614742,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019,5,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,0.931
124,Favela,Alok,612063,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E,2019,5,0pKMDhDrQExUqF6SxUpTpb,0.777,0.812,0.283
125,Believer,Imagine Dragons,611030,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019,5,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,0.666
126,In My Mind,Dynoro,610330,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,5,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163
127,To Gostando Tanto de Você,Mc Don Juan,610301,https://open.spotify.com/track/4HTrlT5mmxPaZZKs4JSPeI,2019,5,4HTrlT5mmxPaZZKs4JSPeI,0.869,0.681,0.905
128,Dancing With A Stranger (with Normani),Sam Smith,603026,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,5,6Qs4SXO9dwPj5GKvVOv8Ki,0.741,0.52,0.347
129,My Girl,Vintage Culture,602432,https://open.spotify.com/track/4tbC0eXSu3Bd5gnPoY3YXB,2019,5,745H5CctFr12Mo7cqa1BMH,0.572,0.418,0.694
130,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,599666,https://open.spotify.com/track/371Up3WP7OqJNFPf0BiyUe,2019,5,371Up3WP7OqJNFPf0BiyUe,0.694,0.869,0.786
131,Status Que Eu Não Queria - Ao Vivo,Zé Neto & Cristiano,599392,https://open.spotify.com/track/43tDjfz9Inw7Soy0jzxowN,2019,5,43tDjfz9Inw7Soy0jzxowN,0.58,0.871,0.911
132,Amigo Emprestado - Ao Vivo,Marília Mendonça,595553,https://open.spotify.com/track/6nn9utEXmkfR5iBxerXtB5,2019,5,6nn9utEXmkfR5iBxerXtB5,0.667,0.772,0.794
133,Ausência - Ao Vivo | Acústico,Marília Mendonça,589656,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp,2019,5,37erXXnh4mlWE7mdO6EYOp,0.824,0.486,0.82
134,Sucker,Jonas Brothers,583205,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019,5,22vgEDb5hykfaTwLuskFGD,0.842,0.734,0.952
135,Deixe Me Ir - Acústico,1Kilo,582014,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO,2019,5,2srL4DYBekshpbprS6H0mO,0.555,0.439,0.705
136,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,579886,https://open.spotify.com/track/1F46LaY3gYpvL2r534FeWs,2019,5,1F46LaY3gYpvL2r534FeWs,0.79,0.917,0.754
137,Embrasa,Vitão,578580,https://open.spotify.com/track/4iANxSIDT3kGekiquMSAgT,2019,5,4iANxSIDT3kGekiquMSAgT,0.699,0.531,0.701
138,O Sol,Vitor Kley,577501,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH,2019,5,7rwX0O3RlxqqIjQM8evm5E,0.807,0.633,0.325
139,Casa da Mãe Joana - Ao Vivo,Marília Mendonça,573970,https://open.spotify.com/track/5zweis4XXFug8uxTRnqH1W,2019,5,5zweis4XXFug8uxTRnqH1W,0.757,0.684,0.626
140,Girls Like You (feat. Cardi B),Maroon 5,573713,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,5,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.448
141,Without Me,Halsey,571011,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,5,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662
142,Banco,Matuê,562969,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc,2019,5,7MPQNyAX02uIEQCRsC4sgc,0.662,0.715,0.28
143,Deixa Eu Te Chamar de Meu Amor,Breno & Caio Cesar,562613,https://open.spotify.com/track/0EyxB6uQOUC4ex2tbJuu6m,2019,5,0EyxB6uQOUC4ex2tbJuu6m,0.719,0.781,0.713
144,LEAL,Djonga,560791,https://open.spotify.com/track/5cEZdqWwTQbQ5mfiZJpzps,2019,5,1zGQSSbp1seI16rpLOXVo1,0.675,0.595,0.877
145,Bohemian Rhapsody - Remastered 2011,Queen,560105,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019,5,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228
146,Pouca Pausa,Clau,559522,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm,2019,5,4iHgtCVHUczQgBJa3kLoAx,0.886,0.583,0.883
147,Dentro do Carro,MC Kevin o Chris,557988,https://open.spotify.com/track/6FWMkcaZyKS8I60zR6ro7h,2019,5,3zJ59mPCZIQZSAO99Gky41,0.878,0.971,0.891
148,Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo,Atitude 67,557960,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX,2019,5,57MIh9qlml38b44SLMI4Ya,0.673,0.841,0.664
149,Fica - Bonus Track,ANAVITÓRIA,557151,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb,2019,5,1oTJz8SommD79LmNJYx8at,0.645,0.505,0.499
150,"thank u, next",Ariana Grande,553717,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,5,3e9HZxeyfWwjeyPAMmWSSQ,0.717,0.653,0.412
151,Morena,Vitor Kley,552331,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA,2019,5,6eqbRvHQoRE1FDCXeWOZKj,0.85,0.779,0.777
152,rockstar (feat. 21 Savage),Post Malone,546488,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,5,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129
153,Quer mais?,POCAH,542263,https://open.spotify.com/track/6zdrUt0j8guhZfcSF6X2Sb,2019,5,2iuEffaJtairEhfrCMOmZa,0.693,0.607,0.831
154,Bebida Na Ferida - Ao Vivo,Zé Neto & Cristiano,536486,https://open.spotify.com/track/50YbE5MrvSu8Fz6A2dgTZ8,2019,5,50YbE5MrvSu8Fz6A2dgTZ8,0.605,0.796,0.51
155,Rabetão no Chão,Mc Th,534457,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase,2019,5,4aC48Yffpsw01b7sBJxase,0.935,0.35,0.582
