,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,"Sawan Mein Lag Gayi Aag (From ""Ginny Weds Sunny"")","Mika Singh",598310,https://open.spotify.com/track/75blgc6LjSNv4MQyJkPka7
37,"Brown Munde","AP Dhillon",581871,https://open.spotify.com/track/58f4twRnbZOOVUhMUpplJ4
38,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",577253,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
39,Believer,"Imagine Dragons",574981,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
40,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",573056,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
41,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",569952,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
42,Falling,"Trevor Daniel",557191,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
43,"Namo Namo","Amit Trivedi",548443,https://open.spotify.com/track/5QtQFSdyZEl0w4iDxAyv76
44,"Jingle Bell","Yo Yo Honey Singh",544799,https://open.spotify.com/track/5plNXrJBcw8YFv8c2lkLwX
45,"Kalank (Title Track)","Arijit Singh",538591,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
46,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",532905,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
47,,,531319,https://open.spotify.com/track/3DG0rImr7ch3oSwG0qtof6
48,G.O.A.T.,"Diljit Dosanjh",525814,https://open.spotify.com/track/46QbY78ha62aiu6gBgC7lS
49,Chidiya,Vilen,525529,https://open.spotify.com/track/7mNZUnDWUDidWBFaUpVtOC
50,"Keh Len De",Kaka,517289,https://open.spotify.com/track/3CHZhkihLupVrfYIyg869S
51,"3:59 AM",DIVINE,512219,https://open.spotify.com/track/2gNMXJDKRmKWuevBGjN8wo
52,"Duniyaa (From ""Luka Chuppi"")",Akhil,508954,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
53,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",508213,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
54,"Khatam Hue Waande","Emiway Bantai",507995,https://open.spotify.com/track/3LlEnO0INKAExVe4JMi7p7
55,"Kho Gaye Hum Kahan","Jasleen Royal",503433,https://open.spotify.com/track/6nZiYSBwPQ7fYnVWkkkj4g
56,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",502787,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
57,"Udd Gaye - Bacardi House Party Sessions",Ritviz,497917,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
58,"Haan Main Galat",Pritam,496624,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
59,"Main Tumhara","A.R. Rahman",487448,https://open.spotify.com/track/2ZvWoJ82LKCgD0nU9H5ue5
60,Butterfly,"Jass Manak",485753,https://open.spotify.com/track/0bII0GX8CepFivbJkscZlE
61,Adhiya,"Karan Aujla",485104,https://open.spotify.com/track/5LEjxlKCcYH8irGpRtjbj0
62,Mehrama,Pritam,479085,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
63,"Buttabomma - Telugu","Armaan Malik",479014,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
64,"Let Me Down Slowly","Alec Benjamin",476673,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
65,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",474011,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
66,"Born to Shine","Diljit Dosanjh",466396,https://open.spotify.com/track/4XxfOvudrnBRdlgzEaq1sd
67,Nayan,"Dhvani Bhanushali",459178,https://open.spotify.com/track/2KrrAi2smn5Fa7sy7TxrKg
68,"Therefore I Am","Billie Eilish",454078,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
69,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",453401,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
70,"Yaad Piya Ki Aane Lagi","Neha Kakkar",446943,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
71,"How You Like That",BLACKPINK,443622,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
72,"death bed (coffee for your head)",Powfu,442327,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
73,"Can We Kiss Forever?",Kina,438105,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
74,"Bewafa Tera Masoom Chehra","Rochak Kohli",436753,https://open.spotify.com/track/2plj6f8TqOF0YNuHd2VzJD
75,"Levitating (feat. DaBaby)","Dua Lipa",436684,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
76,Qaafirana,"Arijit Singh",433738,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
77,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",433091,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
78,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",432797,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
79,Sakhiyaan,"Maninder Buttar",430418,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
80,Closer,"The Chainsmokers",422940,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
81,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",422828,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
82,"Baby Girl","Guru Randhawa",420199,https://open.spotify.com/track/0FoAlOXHI6KJ4RHP9v8jnw
83,"Dance Monkey","Tones And I",417445,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
84,"Intentions (feat. Quavo)","Justin Bieber",417045,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
85,"Old Skool","Prem Dhillon",414921,https://open.spotify.com/track/4V9rQZOGILc4YfBnCDXgTz
86,Perfect,"Ed Sheeran",410593,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
87,"O Saki Saki (From ""Batla House"")","Neha Kakkar",410509,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
88,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",409772,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
89,Afterglow,"Ed Sheeran",409206,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq
90,Chithiyaan,"Karan Aujla",407842,https://open.spotify.com/track/7HRvfjNicVkQnohrpOvjjL
91,Shower,"Becky G",405080,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ
92,Satisfya,"Imran Khan",402562,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
93,Baari,"Bilal Saeed",400739,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
94,"Tere Naal","Tulsi Kumar",400472,https://open.spotify.com/track/2Vw94w6FxCyaYwyCivi9Py
95,"Majha Block","Prem Dhillon",400124,https://open.spotify.com/track/3CPvL9ehmERejt7b5RvVAY
96,"Without Me",Halsey,396296,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
97,"Mirchi Lagi Toh (from ""Coolie No. 1"")","Kumar Sanu",391555,https://open.spotify.com/track/46HqZTCD7Wqd0Q95iuuHmt
98,"Jaan Ban Gaye",Mithoon,389459,https://open.spotify.com/track/30CDYWqqitNHUa0DGaUeIE
99,"ily (i love you baby) (feat. Emilee)","Surf Mesa",387331,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
100,"Scam 1992 Theme Music",Achint,381103,https://open.spotify.com/track/3A04b0nJb2nAzGUw2rqDsI
101,Faded,"Alan Walker",379271,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
102,Phulkari,"Karan Randhawa",377757,https://open.spotify.com/track/1f660M0jwz7F4qlDjTSLmO
103,"Dusk Till Dawn (feat. Sia) - Radio Edit",ZAYN,374052,https://open.spotify.com/track/3e7sxremeOE3wTySiOhGiP
104,"Chellamma (From ""Doctor"")","Anirudh Ravichander",373845,https://open.spotify.com/track/0fGclndst25Qqy8j4u5De5
105,"Someone You Loved","Lewis Capaldi",373245,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
106,"Let Me Love You","DJ Snake",372138,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
107,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",370914,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
108,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",370657,https://open.spotify.com/track/1NX33DecZrq4ZUGDc47AfN
109,"Jalebi Baby",Tesher,369027,https://open.spotify.com/track/36jCLvkQD1ro4spuJtF84m
110,"Kaatuka Kanule","G. V. Prakash",368780,https://open.spotify.com/track/0VnEZ9XMrhMu8OCDnRBoEL
111,"O Sanam","Lucky Ali",368772,https://open.spotify.com/track/5oYRr51VatOtkFeEOursuZ
112,"52 Gaj Ka Daman","Renuka Panwar",367997,https://open.spotify.com/track/6WsSXAOzm6xpWRivqdt98X
113,"Roses - Imanbek Remix","SAINt JHN",365137,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb
114,"Tum Se Hi (From ""Sadak 2"")","Ankit Tiwari",364088,https://open.spotify.com/track/2fwd3t4N8QNy9w7VT1zC97
115,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",363643,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
116,"Dil Diyan Gallan",Vishal-Shekhar,361147,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
117,"Sugar & Brownies",DHARIA,358871,https://open.spotify.com/track/3EZocpoj4dsFqsluUGHnwT
118,Samajavaragamana,"Sid Sriram",358205,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
119,"WAP (feat. Megan Thee Stallion)","Cardi B",354359,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
120,"Kaattu Payale","G. V. Prakash",353726,https://open.spotify.com/track/3umai3byVVIwSfEZEUY7PJ
121,"Boy With Luv (feat. Halsey)",BTS,352978,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
122,"I Like Me Better",Lauv,348971,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
123,"Shape of You","Ed Sheeran",348084,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
124,FRIENDS,Marshmello,345266,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
125,"On My Way","Alan Walker",345200,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
126,"Savage Love (Laxed - Siren Beat)","Jawsh 685",343636,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
127,"Ve Maahi","Arijit Singh",343367,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
128,"7 rings","Ariana Grande",343360,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
129,Kabira,Pritam,341051,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
130,"bad guy","Billie Eilish",339160,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
131,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",338773,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
132,"Husnn Hai Suhaana New (from ""Coolie No. 1"")","Chandana Dixit",337939,https://open.spotify.com/track/6XvQPMLZdPPV22rY7FEBpI
133,"Tum Se Hi",Pritam,336779,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
134,"Ice Cream (with Selena Gomez)",BLACKPINK,332855,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
135,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",332672,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
136,BAD,"Sidhu Moose Wala",332450,https://open.spotify.com/track/41yP1tLoIFGvBlBRmVVIbk
137,"Alone, Pt. II","Alan Walker",330540,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
138,"8 Parche","Baani Sandhu",329323,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
139,"Bilionera - Radio Edit",Otilia,328681,https://open.spotify.com/track/0sWilEfhUbTedj2CF073St
140,Vail,"Mankirt Aulakh",328597,https://open.spotify.com/track/1bqAnuqlgbQ55AByEp0SmM
141,"Kun Faya Kun","A.R. Rahman",325446,https://open.spotify.com/track/7F8RNvTQlvbeBLeenycvN6
142,Clash,"Diljit Dosanjh",325196,https://open.spotify.com/track/7krGSbOnw13S7tIpgVEWAo
143,"Sauda Khara Khara","Diljit Dosanjh",323578,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo
144,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,321656,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
145,"Ik Tera","Maninder Buttar",319540,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
146,"you broke me first","Tate McRae",319502,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
147,Feelings,"Sumit Goswami",319408,https://open.spotify.com/track/0LRNOwAcNjPMxTYQahFo3S
148,"Lonely (with benny blanco)","Justin Bieber",317499,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
149,"Vaathi Coming","Anirudh Ravichander",315954,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
150,"Blue & Grey",BTS,314710,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
151,"Proper Patola",Badshah,312450,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
152,"Jaan 'Nisaar (Arijit)","Arijit Singh",311825,https://open.spotify.com/track/6pzlnyHTVYi5FOmrgOmC95
153,"Tharagathi Gadhi - Telugu","Kala Bhairava",311742,https://open.spotify.com/track/7El6rXuDiiMNreCDv5QKBD
154,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,311141,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
155,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,311065,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
156,Cradles,"Sub Urban",310391,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
157,"Chal Bombay",DIVINE,309930,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
158,"Phir Se Ud Chala","Mohit Chauhan",308431,https://open.spotify.com/track/1kcV2LJxt5v0s2cEGtEJ5i
159,"Watermelon Sugar","Harry Styles",308404,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
160,"Asal Mein","Darshan Raval",307697,https://open.spotify.com/track/0rMeOAvbQZ2RTG4B6L1M4p
161,"Humdard (From ""Ek Villain"")","Arijit Singh",307320,https://open.spotify.com/track/2PvaburAUlhNHxVhw5lvOq
162,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",305780,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
163,"Hardum Humdum",Pritam,304279,https://open.spotify.com/track/6hVq4MGBhPIniEmpGbJIWR
164,"Ek Tarfa","Darshan Raval",304190,https://open.spotify.com/track/64r6z0P3RnhpTGdkA7p5Os
165,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",304162,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
166,"Same Beef",Bohemia,301766,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
167,"WITHOUT YOU","The Kid LAROI",300852,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
168,Whoopty,CJ,299268,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
169,"The Box","Roddy Ricch",298871,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
170,Attention,"Charlie Puth",298148,https://open.spotify.com/track/5cF0dROlMOK5uNZtivgu50
171,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",296836,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
172,Yummy,"Justin Bieber",295182,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
173,Saibo,Sachin-Jigar,294657,https://open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR
174,"Channa Mereya",Pritam,294072,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
175,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",292925,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
176,"Ae Dil Hai Mushkil Title Track",Pritam,292137,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
177,"Bai Bai","Gulab Sidhu",291922,https://open.spotify.com/track/4FuQxMZP3ToPrc17Jdh4r1
178,"Ek Raat",Vilen,289925,https://open.spotify.com/track/2jHicGSFIXm8dUdGz2wwzx
179,Pal,Javed-Mohsin,288709,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
180,"Bujji (From ""Jagame Thandhiram"")","Santhosh Narayanan",287015,https://open.spotify.com/track/6rJhjykEkCqm3H64uALhhf
181,"Kya Baat Aa","Karan Aujla",285843,https://open.spotify.com/track/5XBUtdLhHkWMacY3I5kz8X
182,Wolves,"Selena Gomez",284814,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
183,"Holy (feat. Chance The Rapper)","Justin Bieber",283579,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
184,Samjhawan,"Jawad Ahmad",281287,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
185,"It's You","Ali Gatie",280876,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
186,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",280809,https://open.spotify.com/track/5ZU1GwpkNJPaGbUwXX5rpQ
187,"Shona Shona","Tony Kakkar",280426,https://open.spotify.com/track/4OPlDG7JilNzoNfkH2ZRWy
188,"Tennu Ni Khabran",Kaka,279987,https://open.spotify.com/track/1WmSdyhbkmk8jDvxYXECsI
189,"Yaen Ennai Pirindhaai - Male","Sid Sriram",279426,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
190,"Sun Fer","Khan Bhaini",277095,https://open.spotify.com/track/44s5YGWmZoz9rKaEBXmXXp
191,"Choosale Kallaraa (From ""Sr Kalyanamandapam"")","Sid Sriram",274785,https://open.spotify.com/track/3dpAQLMeiz0AzSSYPNPyjW
192,"Uchiyaan Dewaraan - Baari 2","Bilal Saeed",274371,https://open.spotify.com/track/28k9vitXkjEw6n0gG6MPqz
193,"Girls Like You (feat. Cardi B)","Maroon 5",273171,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
194,"Aaj Bhi","Vishal Mishra",273139,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
195,Goosebumps,HVME,272939,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
196,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",272866,https://open.spotify.com/track/3lT4SlZVvqLhMeiuBv7gHW
197,"Mera Bhai",DIVINE,272385,https://open.spotify.com/track/3v3FEONiwvufayPNcWzHhc
198,"Fallin for You","Shrey Singhal",272266,https://open.spotify.com/track/3uOh60vBloFwAv1akxP5Mj
199,"Hey Idi Nenena (From ""Solo Brathuke So Better"")","Thaman S",271156,https://open.spotify.com/track/4GC2IwmYrlC12YfPfHPLQe
200,"I Don't Care (with Justin Bieber)","Ed Sheeran",270755,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
