,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",103431,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
44,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",102576,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
45,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",102309,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
46,"Kill This Love",BLACKPINK,100493,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
47,Sakhiyaan,"Maninder Buttar",98079,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
48,"Talk (feat. Disclosure)",Khalid,96658,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
49,"Rescue Me",OneRepublic,95173,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
50,"Slowly Slowly","Guru Randhawa",93727,https://open.spotify.com/track/4pBxb7WuLsC3YyA9cj4T2l
51,"Akh Lad Jaave",Badshah,93613,https://open.spotify.com/track/5SVpD60u9vjoQ2OeoKsTkb
52,"Who Do You Love","The Chainsmokers",90894,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
53,Cradles,"Sub Urban",90242,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
54,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",89250,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
55,Tareefan,QARAN,87657,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
56,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",86984,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
57,"Enna Sona","A.R. Rahman",84447,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
58,"Main Wahi Hoon",Raftaar,83506,https://open.spotify.com/track/0DpRQilfVixvmhqoHJK8Hk
59,"Tough Love",Avicii,82943,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
60,"Don't Call Me Up",Mabel,82780,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
61,"Girls Like You (feat. Cardi B)","Maroon 5",82452,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
62,"bury a friend","Billie Eilish",80982,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
63,Qaafirana,"Arijit Singh",80794,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
64,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",79765,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
65,"rockstar (feat. 21 Savage)","Post Malone",79027,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
66,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,77802,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
67,Believer,"Imagine Dragons",77314,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
68,"Teri Mitti",Arko,76884,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
69,"Dancing With A Stranger (with Normani)","Sam Smith",76506,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
70,"The Humma Song","A.R. Rahman",76124,https://open.spotify.com/track/7heMX7gyHP0mhTlNgd7Lxd
71,"Kya Baat Ay","Harrdy Sandhu",75958,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
72,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,75494,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
73,"Kyun Dil Mera - From ""Paharganj""","Mohit Chauhan",74389,https://open.spotify.com/track/2GlZQur8CHidODl6OgMO3z
74,"Haaye Oye (feat. Ash King)",QARAN,74017,https://open.spotify.com/track/0oukMLKedsqQ3ltnI2daRO
75,"lovely (with Khalid)","Billie Eilish",73716,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,Faded,"Alan Walker",73547,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
77,"Suit Suit","Guru Randhawa",72132,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
78,"Channa Mereya",Pritam,71845,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
79,Closer,"The Chainsmokers",71575,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
80,"Paniyon Sa","Atif Aslam",71249,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
81,"thank u, next","Ariana Grande",70997,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
82,"O Saathi","Atif Aslam",70791,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
83,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,69979,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
84,"Leja Re","Dhvani Bhanushali",69097,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
85,"break up with your girlfriend, i'm bored","Ariana Grande",68720,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
86,"Treat You Better","Shawn Mendes",68710,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
87,Hawayein,Pritam,68198,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
88,Wolves,"Selena Gomez",67895,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
89,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",67772,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
90,"Aithey Aa","Akasa Singh",67387,https://open.spotify.com/track/1KUbKsFnBrt4cWujEmZ6GP
91,Viah,"Jass Manak",67092,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H
92,Thunder,"Imagine Dragons",66987,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
93,"Better Now","Post Malone",66789,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
94,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",66455,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
95,"Kaash Aisa Hota","Darshan Raval",66185,https://open.spotify.com/track/5aA9HqRPZHROKWrO5RczTm
96,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",65054,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
97,Photograph,"Ed Sheeran",64792,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
98,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",64748,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
99,"Takkunu Takkunu - From ""Mr. Local""","Hiphop Tamizha",64226,https://open.spotify.com/track/4FL8i7miD18FuMN08XGKcM
100,"Chogada (From ""Loveyatri"")","Darshan Raval",63881,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
101,Samjhawan,"Jawad Ahmad",63543,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
102,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",63425,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
103,Shallow,"Lady Gaga",63138,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
104,"Mumbai Dilli Di Kudiyaan",Vishal-Shekhar,62855,https://open.spotify.com/track/7BIE80fFY0ARACh4HsHXcT
105,Azadi,"Dub Sharma",62237,https://open.spotify.com/track/07qSl2sNpFNILaYyZ6yIS9
106,"Something Just Like This","The Chainsmokers",61270,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
107,Pal,Javed-Mohsin,61158,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
108,"Dusk Till Dawn - Radio Edit",ZAYN,61148,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
109,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")","Guru Randhawa",60727,https://open.spotify.com/track/3s7m0jmCXGcM8tmlvjCvAa
110,"Jeena Jeena (From ""Badlapur"")","Atif Aslam",60550,https://open.spotify.com/track/5ZhKD46Q7mhsl0awl7ZMJc
111,"Ghar More Pardesiya","Shreya Ghoshal",60384,https://open.spotify.com/track/1bx6spmieE655BQvWdTYKA
112,Mikrokosmos,BTS,59875,https://open.spotify.com/track/5hnbE5BF2e8BCk9OMR1UVC
113,"Pani Da Rang Male (From ""Vicky Donor"")","Ayushmann Khurrana",59754,https://open.spotify.com/track/6eTPyEkYUmDUFvNxJdNuOD
114,Kamariya,"Aastha Gill",59544,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO
115,"Jatt Ludhiyane Da",Vishal-Shekhar,59415,https://open.spotify.com/track/1fL14sJ7Dv1RTMYEnPx9Iw
116,"This Feeling","The Chainsmokers",59144,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
117,"Make It Right",BTS,59003,https://open.spotify.com/track/6KUE0HSSudAp9AOycaF6SH
118,Darkside,"Alan Walker",58925,https://open.spotify.com/track/6SRWhUJcD2YKahCwHavz3X
119,EARFQUAKE,"Tyler, The Creator",56783,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
120,"Sher Aaya Sher",DIVINE,56757,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA
121,Fakira,Vishal-Shekhar,56756,https://open.spotify.com/track/3gCljMiGFfcum5sOHTMfwZ
122,Lily,"Alan Walker",56631,https://open.spotify.com/track/0lks2Kt9veMOFEAPN0fsqN
123,Suge,DaBaby,56372,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
124,"Con Calma","Daddy Yankee",55972,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
125,"Say You Won't Let Go","James Arthur",55959,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
126,"Lost In Japan","Shawn Mendes",55847,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
127,"Mukhda Vekh Ke (From ""De De Pyaar De"")","Mika Singh",55516,https://open.spotify.com/track/0cDzl4eQwacHyc982lpoZ3
128,"Tu Mila To Haina (From ""De De Pyaar De"")","Arijit Singh",55458,https://open.spotify.com/track/4ZoIQLHOAD6jwsQ0daI5M2
129,"Just Us (feat. SZA)","DJ Khaled",55206,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
130,"Let Me Love You","DJ Snake",54822,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
131,"Blank Space","Taylor Swift",54692,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g
132,Starboy,"The Weeknd",54631,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
133,"Rowdy Baby","Yuvan Shankar Raja",54590,https://open.spotify.com/track/0Tm5ER6IrGfmW0yZ5lkQli
134,"Havana (feat. Young Thug)","Camila Cabello",54328,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
135,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",53979,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
136,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")","Yo Yo Honey Singh",53952,https://open.spotify.com/track/3NKuSd9Qa5fzwhqiuKYFh4
137,"Udd Gaye - Bacardi House Party Sessions",Ritviz,53776,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
138,"Kylie & Kareena","Diljit Dosanjh",53334,https://open.spotify.com/track/651SgIC5oGb8nheIxgHZiX
139,"Falling Like The Stars","James Arthur",53331,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
140,BIBA,Marshmello,53045,https://open.spotify.com/track/0GVBPuCT3pBrXCdY3Uiy5B
141,"Dil Royi Jaye (From ""De De Pyaar De"")","Arijit Singh",52708,https://open.spotify.com/track/4TADw9oW8H90ZK1NsEDYyz
142,"Jind Mahi","Diljit Dosanjh",52667,https://open.spotify.com/track/3SJVCbBFTxR6UvvTWRNbMp
143,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Tanishk Bagchi",52555,https://open.spotify.com/track/3GrCQPpKqKzOcKfMAoqn82
144,"Kaam 25 - Sacred Games",DIVINE,52508,https://open.spotify.com/track/6Kynli1iHBqJRWUCohcV9h
145,"Psycho (feat. Ty Dolla $ign)","Post Malone",52119,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
146,"Kar Gayi Chull",Badshah,52029,https://open.spotify.com/track/3fPgIknlkDWXs1l2noKZbp
147,Hope,"The Chainsmokers",51544,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
148,Starving,"Hailee Steinfeld",51325,https://open.spotify.com/track/6875MeXyCW0wLyT72Eetmo
149,"Ishare Tere (From ""Ishare Tere"")","Guru Randhawa",51206,https://open.spotify.com/track/3bHI0o9TLQ2jJzjr0ES7dX
150,Youngblood,"5 Seconds of Summer",51121,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
151,"Buzz (feat. Badshah)","Aastha Gill",50575,https://open.spotify.com/track/3XYvdqcZrTmRntFDDbJkJd
152,"In the Name of Love","Martin Garrix",50548,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
153,"Gali Gali (From ""Kgf Chapter 1"")","Neha Kakkar",50447,https://open.spotify.com/track/2m8P30Ly9Az1uGvFmhLTBI
154,"Naina Da Kya Kasoor","Amit Trivedi",50057,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
155,"Kadalalle (From ""Dear Comrade"")","Sid Sriram",50018,https://open.spotify.com/track/2kW6AMK99mnEO6X01r2E3T
156,"when the party's over","Billie Eilish",49948,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
157,"Gazab Ka Hai Din (From ""Dil Juunglee"")","Jubin Nautiyal",49942,https://open.spotify.com/track/0lpDlWrV0Cw3eGGvPU6d3R
158,"The Middle",Zedd,49587,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
159,"Mere Gully Mein","Ranveer Singh",49407,https://open.spotify.com/track/7fKywVasHSlshJQpkN2atd
160,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",49307,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
161,"Celebrate (feat. Travis Scott & Post Malone)","DJ Khaled",49109,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt
162,"It Ain't Me (with Selena Gomez)",Kygo,49095,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
163,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",49089,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
164,"Tera Hua (From ""Loveyatri"")","Atif Aslam",48879,https://open.spotify.com/track/3zqFsowz5iGbYIxZW5KlKw
165,"Hasi - Female Version","Ami Mishra",48046,https://open.spotify.com/track/1cmZbGkCEVVAck2MsWpPYQ
166,"Ae Dil Hai Mushkil Title Track",Pritam,48022,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
167,"There's Nothing Holdin' Me Back","Shawn Mendes",47946,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
168,"Anbae Peranbae","Sid Sriram",47872,https://open.spotify.com/track/6qRiVOBexkxK4BxSt1j6rn
169,"Dil Diyan Gallan",Vishal-Shekhar,47821,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
170,"Nira Ishq",Guri,47580,https://open.spotify.com/track/1gl8BBFdMRrgb3P7Jz5JQT
171,Dionysus,BTS,47423,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
172,"Daru Badnaam","Param Singh",46702,https://open.spotify.com/track/2TzyJEUfWHGRsk3r6Emvbk
173,"High Rated Gabru (From ""Nawabzaade"")","Guru Randhawa",46406,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq
174,HOME,BTS,46299,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8
175,"Mere Wala Sardar","Jagraj Sandhu, Dr. Shree",46055,https://open.spotify.com/track/4lSSJcfptqRAv9cTzpherg
176,"Bom Diggy Diggy","Zack Knight",46019,https://open.spotify.com/track/6qCNaRRr5xJALfNJvh0NAw
177,Khaab,Akhil,45956,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
178,Better,Khalid,45873,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
179,"Jab Koi Baat - Recreated","Atif Aslam",45757,https://open.spotify.com/track/43GfQ1SC17rBWiHkOtdwK8
180,"Othaiyadi Pathayila","Dhibu Ninan Thomas",45687,https://open.spotify.com/track/09Z6o1yu596HJAwWZxTz4m
181,"Wang Da Naap","Ammy Virk",45671,https://open.spotify.com/track/5r7k55M31Q22AEJkF1GTyw
182,"wish you were gay","Billie Eilish",45537,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
183,"Sanu Ek Pal Chain (From ""Raid"")","Rahat Fateh Ali Khan",45527,https://open.spotify.com/track/4wANB882g1ZhF2V8ugksY1
184,"Otro Trago",Sech,45418,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
185,"No Sleep (feat. Bonn)","Martin Garrix",45386,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
186,Urvashi,"Yo Yo Honey Singh",45301,https://open.spotify.com/track/342pJxy678kgQrZXCL9RG7
187,Mercy,Badshah,45260,https://open.spotify.com/track/04VUjNx30IrigVZU3CQmrQ
188,"Bom Diggy","Zack Knight",44946,https://open.spotify.com/track/7Dhy1R9NmD96wfr7VJEN37
189,SAD!,XXXTENTACION,44642,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
190,"FAKE LOVE",BTS,44383,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
191,"High On Life (feat. Bonn)","Martin Garrix",44348,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
192,Prada,"Jass Manak",44228,https://open.spotify.com/track/01X09TTUbyJWQPlv28gUss
193,"MIDDLE CHILD","J. Cole",44025,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
194,"Asli Hip Hop","Ranveer Singh",43722,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ
195,Polaroid,"Jonas Blue",43429,https://open.spotify.com/track/6XqvFyJGdUD5IWee02ARKU
196,Kabira,Pritam,43402,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
197,Stitches,"Shawn Mendes",43301,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
198,"God's Plan",Drake,43185,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
199,"Love Yourself","Justin Bieber",43118,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0
200,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""","Sam C.S.",43086,https://open.spotify.com/track/4KUQFOGTaHrggl3hfMoaAe
