,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,Memories,"Maroon 5",446708,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
26,Señorita,"Shawn Mendes",443355,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
27,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",413189,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
28,Mehrama,Pritam,413115,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
29,Liggi,Ritviz,409058,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
30,"Lagdi Lahore Di","Guru Randhawa",407564,https://open.spotify.com/track/31d3tVd82tx2sjA2VQ3PMZ
31,"Duniyaa (From ""Luka Chuppi"")",Akhil,405215,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
32,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",396814,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
33,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",395461,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
34,"Ve Maahi","Arijit Singh",393224,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
35,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",383693,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
36,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",367356,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
37,"Blueberry Faygo","Lil Mosey",362005,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
38,Yummy,"Justin Bieber",358918,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
39,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",355395,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
40,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,352231,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
41,ROXANNE,"Arizona Zervas",351061,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
42,Loca,"Yo Yo Honey Singh",334337,https://open.spotify.com/track/10Hks1iBOnKIIhouOI4rrk
43,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",330475,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
44,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",329356,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
45,"Asal Mein","Darshan Raval",328477,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
46,Astronomia,Vicetone,307863,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
47,"Old Skool","Sidhu Moose Wala",304667,https://open.spotify.com/track/1pZbjOj49hg04l9VBO97hp
48,"Masakali 2.0","Tulsi Kumar",304191,https://open.spotify.com/track/0LtuveFgRP4lkksywmCtxV
49,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)","Vishal Dadlani",300482,https://open.spotify.com/track/0z9lOAVgQT5bysEKZ6Wwbk
50,"Bhula Dunga","Darshan Raval",299862,https://open.spotify.com/track/7pmY8QjqZP8GRV6qBRpheu
51,Sakhiyaan,"Maninder Buttar",299469,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
52,"lovely (with Khalid)","Billie Eilish",294852,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
53,"Can We Kiss Forever?",Kina,292784,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
54,"Someone You Loved","Lewis Capaldi",291877,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
55,"Say So","Doja Cat",286823,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
56,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,284234,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
57,"Boss Bitch","Doja Cat",278634,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
58,"Buttabomma - Telugu","Armaan Malik",277427,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",276874,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,"Sauda Khara Khara","Diljit Dosanjh",272640,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
61,"Kuch Bhi Ho Jaye","B Praak",271407,https://open.spotify.com/track/0IkC8QAKW1z0larWWtnSOO
62,"Aaj Bhi","Vishal Mishra",269751,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
63,"8 Parche","Baani Sandhu",261452,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
64,Believer,"Imagine Dragons",259767,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
65,"Hui Malang (From ""Malang - Unleash The Madness"")","Asees Kaur",259718,https://open.spotify.com/track/5bAed2aRbQbjDZF9qkNSA2
66,Circles,"Post Malone",259637,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
67,"Udd Gaye - Bacardi House Party Sessions",Ritviz,257700,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
68,Takeaway,"The Chainsmokers",254686,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
69,"Moscow Mashuka","Yo Yo Honey Singh",253710,https://open.spotify.com/track/0UemKNAjbQjjkau6s9GO7i
70,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",253321,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
71,"O Saki Saki (From ""Batla House"")","Neha Kakkar",252099,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
72,"Ik Tera","Maninder Buttar",249828,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
73,Khairiyat,Pritam,249157,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
74,Baari,"Bilal Saeed",248801,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
75,"Kalank (Title Track)","Arijit Singh",248383,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
76,"On My Way","Alan Walker",247675,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
77,"bad guy","Billie Eilish",247201,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
78,"Kalla Sohna Nai",Akhil,245999,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
79,Savage,"Megan Thee Stallion",243354,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
80,"Proper Patola",Badshah,243333,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
81,Manjha,"Vishal Mishra",241888,https://open.spotify.com/track/0UZLaEOSIc5kg0cc7eszqC
82,"ily (i love you baby) (feat. Emilee)","Surf Mesa",241466,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
83,Boyfriend,"Selena Gomez",238068,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
84,"Kudi Nu Nachne De (From ""Angrezi Medium"")","Vishal Dadlani",236607,https://open.spotify.com/track/4YIhJmihoXwjtbY4vsV9Nh
85,"Without Me",Halsey,229532,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
86,"Thandi Hawa",Ritviz,229382,https://open.spotify.com/track/7EPMILezRmD7gHhgx11e7k
87,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",228348,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
88,Vaaste,"Dhvani Bhanushali",225298,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
89,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",217459,https://open.spotify.com/track/4XyKoSEWrkQjI4AekJYWNx
90,Faded,"Alan Walker",215564,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
91,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]","Jubin Nautiyal",215400,https://open.spotify.com/track/6IwZzHNNjiNm2efYesPOjx
92,Naagin,Vayu,214768,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
93,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",212728,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
94,Kamaal,Badshah,212069,https://open.spotify.com/track/1q7W78ZYL9iqyYeVONU2hg
95,Closer,"The Chainsmokers",211840,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
96,Supalonely,BENEE,211803,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
97,Samajavaragamana,"Sid Sriram",210849,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
98,"I Like Me Better",Lauv,210514,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
99,"Dil Diyan Gallan",Vishal-Shekhar,209835,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
100,Jannat,"B Praak",206651,https://open.spotify.com/track/6yzxDlblhlYBepcieip20S
101,Cradles,"Sub Urban",204301,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
102,"In Your Eyes","The Weeknd",203439,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
103,Filhall,"B Praak",201439,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
104,"Naah Goriye (From ""Bala"")","B Praak",200447,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
105,"rockstar (feat. 21 Savage)","Post Malone",199253,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
106,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",198348,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
107,"Ehna Chauni aa","Jassie Gill",197735,https://open.spotify.com/track/5JM1DsFlVIl0w50TqXuPSc
108,"Sunday Best",Surfaces,197610,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
109,"Godzilla (feat. Juice WRLD)",Eminem,196212,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
110,"Chal Bombay",DIVINE,195710,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
111,"Boht Tej",Badshah,195070,https://open.spotify.com/track/0TaL0jvsvRwm17IcGNZkpe
112,Yaari,Nikk,194655,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
113,Paagal,Badshah,194629,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
114,"Chandigarh Mein",Badshah,194037,https://open.spotify.com/track/5RHCtCi4k67doox07JmHTf
115,"Tibeyan da Putt","Sidhu Moose Wala",191898,https://open.spotify.com/track/6xJSWjmb3m5mrPEormFHiI
116,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,190450,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw
117,"Paniyon Sa","Atif Aslam",190270,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
118,"7 rings","Ariana Grande",189914,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
119,"Tod Da E Dil","Ammy Virk",189662,https://open.spotify.com/track/1WTwFMVRQvkx9fRpCKNrJ9
120,"The Hook Up Song",Vishal-Shekhar,188445,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
121,"Let Me Down Slowly","Alec Benjamin",188225,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
122,"Boy With Luv (feat. Halsey)",BTS,187349,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
123,"If the World Was Ending - feat. Julia Michaels","JP Saxe",186400,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
124,"Ik Mulaqaat","Meet Bros.",186377,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
125,Khaab,Akhil,186265,https://open.spotify.com/track/0a6zRnrjmaOcqsEIFkXIhw
126,Sage,Ritviz,186081,https://open.spotify.com/track/64RkEV5b7bG697vhIPMlrl
127,"Break My Heart","Dua Lipa",185547,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
128,"Agar Tum Saath Ho (From ""Tamasha"")",BollyKex,184343,https://open.spotify.com/track/3iP6FDxr7k36zqSDscqZW7
129,"Sip Sip 2.0 (From ""Street Dancer 3D"")","Garry Sandhu",183039,https://open.spotify.com/track/7Jo4yv6Iiwxla5z10lE1L9
130,"Chalo Chalein",Ritviz,181528,https://open.spotify.com/track/0NS3ca87AFGTQ2jHWeaLJ1
131,"I’m Ready (with Demi Lovato)","Sam Smith",181374,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
132,"My Life Is Going On - From ""La casa de papel""","Cecilia Krull",180397,https://open.spotify.com/track/3CzOmjnh76DCbAUybQ0K5H
133,"Humnava Mere","Jubin Nautiyal",179293,https://open.spotify.com/track/0loZn1c5heXie7OAtvK6nH
134,"I Don't Care (with Justin Bieber)","Ed Sheeran",179090,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
135,"Teri Mitti",Arko,177880,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
136,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",177524,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
137,"Ae Dil Hai Mushkil Title Track",Pritam,177136,https://open.spotify.com/track/1UWacd8x8tPPwmrPB1MoBI
138,Pal,Javed-Mohsin,175749,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
139,"Alone, Pt. II","Alan Walker",175733,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
140,"Valentine's Mashup 2019","Amrita Singh",174850,https://open.spotify.com/track/1MhHomaXgrPMBroXkpWSSa
141,"She Move It Like",Badshah,174849,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
142,"O Saathi","Atif Aslam",174266,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
143,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",172610,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
144,"Let Me Love You","DJ Snake",172296,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
145,"Lamborghini (From ""Jai Mummy Di"")","Meet Bros.",171799,https://open.spotify.com/track/5xWpxI216rbOSiAqjdn6gy
146,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",170605,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
147,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",169742,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
148,"Nachan Nu Jee Karda",Romy,169740,https://open.spotify.com/track/1Gf74nU1W35iJXFKbOKucL
149,Happier,Marshmello,169041,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
150,"Surma Surma","Guru Randhawa",168917,https://open.spotify.com/track/77riTlvCLV3K8O0glNiQ8B
151,"Goa Beach","Tony Kakkar",168682,https://open.spotify.com/track/4obyqyCX0Vx839PTsz1OGf
152,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",168606,https://open.spotify.com/track/2a6vHSWc5vuPJrypTjCfRx
153,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",168235,https://open.spotify.com/track/2hOlxSH3Zck6a2ki4xtKGV
154,Satisfya,"Imran Khan",167713,https://open.spotify.com/track/6HGoVbCUr63SgU3TjxEVj6
155,ON,BTS,167166,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
156,"Tareefan - Original","Chdry Saqib",166240,https://open.spotify.com/track/6fTEiqvwttauVDmDmDwD2T
157,"Girls Like You (feat. Cardi B)","Maroon 5",165620,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
158,"Same Beef",Bohemia,164221,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
159,"Pehla Pyaar","Armaan Malik",163468,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
160,Thunder,"Imagine Dragons",162459,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
161,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",162166,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
162,Samjhawan,"Jawad Ahmad",161593,https://open.spotify.com/track/0rk2X5TAhraBC5aCIXK2Rq
163,"Love Mashup 2019","Akhil Sachdeva",161202,https://open.spotify.com/track/2nCKF3gkwHCamm3f0jNaJd
164,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",160990,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
165,"Enna Sona","A.R. Rahman",159753,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
166,Sahiba,"Simran Kaur Dhadli",159163,https://open.spotify.com/track/2LndjaqEYqOFZlucJOj4E1
167,"Beautiful People (feat. Khalid)","Ed Sheeran",159075,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
168,"Gaddi Pichhe Naa","Khan Bhaini",158028,https://open.spotify.com/track/0KMxACWz7WJYy9wj7YVKKr
169,Kabira,Pritam,157897,https://open.spotify.com/track/4bD9z9qa4qg9BhryvYWB7c
170,"Tu Hi Das De","Tedi Pagg",157194,https://open.spotify.com/track/65hNUaQSau704UtsRZVhKy
171,"Call You Mine","The Chainsmokers",156864,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
172,"Bombay to Punjab","Deep Jandu",155917,https://open.spotify.com/track/1xoQjCAP6a63tZXbsMziXk
173,"Chashni (From ""Bharat"")","Abhijeet Srivastava",155607,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
174,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",154816,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
175,"My Oh My (feat. DaBaby)","Camila Cabello",153808,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
176,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Sunanda Sharma",153743,https://open.spotify.com/track/74qF0JeFMVilMEeFDiQZ48
177,"Dusk Till Dawn - Radio Edit",ZAYN,153725,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
178,"Do You Love Me (From ""Baaghi 3"")","Nikhita Gandhi",152651,https://open.spotify.com/track/4IZHFWBdQwdu8PLBfobkUF
179,Dhakka,"Sidhu Moose Wala",152268,https://open.spotify.com/track/2fPPWdQuHY3CxPIOk6qbwH
180,"Odhani (From ""Made in China"")",Sachin-Jigar,151725,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
181,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",151634,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
182,"Ik Vaari Aa (From ""Raabta"")","Arijit Singh",151593,https://open.spotify.com/track/5sul5AkWmzi2fE70oS7mK9
183,"Tera Ghata","Gajendra Verma",151563,https://open.spotify.com/track/0JBhoxPKHJc1ZeJrjSt0VO
184,"Tum Se Hi",Pritam,150472,https://open.spotify.com/track/7eQl3Yqv35ioqUfveKHitE
185,FRIENDS,Marshmello,150274,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
186,"Jinke Liye (From ""Jaani Ve"")","Neha Kakkar",150240,https://open.spotify.com/track/5eXkMHrTm82gAZYK5Zx6ux
187,"Dance Like","Harrdy Sandhu",150117,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
188,"Ishq Tera","Guru Randhawa",150008,https://open.spotify.com/track/1aUfggX5E0nKDikNuiDQ3D
189,"Jee Karr Daa","Harrdy Sandhu",149846,https://open.spotify.com/track/5dKlbv9CJjO5tC1jFQgZeH
190,"Chitta Kurta","Karan Aujla",149841,https://open.spotify.com/track/7mUuarQfB0E0Xs80Vzd2gw
191,Laare,"Maninder Buttar",148865,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN
192,"Yaen Ennai Pirindhaai - Male","Sid Sriram",147153,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
193,"Humsafar (From ""Badrinath Ki Dulhania"")","Akhil Sachdeva",146392,https://open.spotify.com/track/7aE1lfskJLMHQnzCCP1zsV
194,"After Hours","The Weeknd",145912,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
195,Sheikh,"Karan Aujla",145837,https://open.spotify.com/track/0nbbApRQwN107kj9Nluruy
196,Viah,"Jass Manak",145749,https://open.spotify.com/track/12V0iduYsoXxsQYTSeFB2H
197,Perfect,"Ed Sheeran",145253,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
198,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",145143,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
199,"Vaathi Coming","Anirudh Ravichander",144816,https://open.spotify.com/track/2BcPFQ7nrtUObgAs72xaac
200,"Channa Mereya",Pritam,144670,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
